Gene = POC5
Position 32080: 0.3489606067270229
Position 14760: 0.3176391631910701
Position 16696: 0.2631297781274011
Position 25008: 0.25755228430979715
Position 4388: 0.24025230920609766
Position 32101: 0.2394699952050948
Position 27801: 0.22919655230090083
Position 33271: 0.22744395919175503
Position 287: 0.2209553830491996
Position 41220: 0.20238842094863627
Position 9605: 0.17671633398361827
Position 4418: 0.173502349942962
Position 32131: 0.1478098819555155
Position 27330: 0.14104665969863067
Position 6555: 0.1368053889554659
Position 4785: 0.13576438725552553
Position 35919: 0.10390853020475235
Position 3850: 0.1029494410213942
Position 22649: 0.09939503486661684
Position 14648: 0.0955058305596046
Position 31996: 0.08210944194708483
Position 40682: 0.0762333705356476
Position 21551: 0.06793620519971152
Position 18353: 0.06786919322026705
Position 14568: 0.06295278902147475
Position 2561: 0.06136001299484688
Position 12725: 0.06033549105502778
Position 4926: 0.05814786744861759
Position 31211: 0.05711898032899184
Position 4070: 0.05029759680512061
Position 2564: 0.04747437041171344
Position 7386: 0.04406217091720988
Position 2534: 0.04379874014523026
Position 41433: 0.04272336781100126
Position 9926: 0.04227409568723184
Position 4496: 0.04166389346073909
Position 15164: 0.04063745930703926
Position 40661: 0.03893346190705446
Position 18310: 0.03580535694381868
Position 20544: 0.03549431198925134
Position 3916: 0.03460997383796095
Position 29856: 0.03278173167021827
Position 22586: 0.031074242669792095
Position 27964: 0.02933502066008284
Position 13864: 0.028971767257051313
Position 39843: 0.02880271804207266
Position 38038: 0.025095409675659045
Position 1657: 0.022731112417402156
Position 11272: 0.02204716840416501
Position 4214: 0.021104192493694583
Position 27933: 0.02014048549949641
Position 4996: 0.01915571423504031
Position 14287: 0.01804743901549101
Position 32047: 0.016422361961956282
Position 14371: 0.015240690768932513
Position 29161: 0.01446798397789606
Position 40160: 0.013524303445672774
Position 31147: 0.012960890176063717
Position 36460: 0.012933079397559506
Position 5029: 0.012188867176961092
Position 28263: 0.011249877198327918
Position 29108: 0.010822010207456632
Position 2616: 0.010519975033939507
Position 5057: 0.010302440527559065
Position 4371: 0.010071977424667625
Position 5430: 0.009675388705694515
Position 9135: 0.009629062721110021
Position 4990: 0.008005103719120527
Position 32242: 0.007277580975264927
Position 15192: 0.007258464160929458
Position 27748: 0.006935516229924806
Position 1697: 0.006617757439660576
Position 42886: 0.006286881666710412
Position 761: 0.006252421768612879
Position 40998: 0.005944278171504952
Position 34421: 0.005927515264287357
Position 4729: 0.0058187520883330734
Position 15205: 0.005805813216124361
Position 6822: 0.005319400333922737
Position 4764: 0.005136760389026509
Position 14999: 0.005018874994284735
Position 28881: 0.004532199929229945
Position 9639: 0.004381517989121833
Position 40028: 0.00423655222348107
Position 15477: 0.004168468836953656
Position 892: 0.004073173382786818
Position 18090: 0.003987292445442021
Position 15538: 0.003924779952652241
Position 2645: 0.0037345881466832142
Position 9970: 0.003611775735785238
Position 15051: 0.0034441920797261575
Position 37670: 0.0032262406620664034
Position 3699: 0.002929569787975263
Position 43311: 0.0028751444534690397
Position 28821: 0.0026963206327709137
Position 2747: 0.0026020764998311375
Position 33242: 0.002565525879207443
Position 2736: 0.002235678263991523
Position 37852: 0.002205055359317569
Position 15613: 0.002193083808670387
Position 719: 0.001986030750689521
Position 37956: 0.0017512007214505443
Position 28787: 0.001697706918800077
Position 16404: 0.0016789879273390294
Position 555: 0.001541150309703456
Position 4286: 0.0014909474220569637
Position 1434: 0.0013861676029732503
Position 15380: 0.001273482466265247
Position 28818: 0.001198453102311431
Position 29261: 0.0011739497192970586
Position 601: 0.0011447944014661125
Position 28740: 0.0010729534296632622
Position 1473: 0.0010023243327906505
Position 700: 0.0010015747828584043
Position 6456: 0.00098453930583993
Position 27336: 0.0009160971666777745
Position 36163: 0.0008021771648320196
Position 28582: 0.0007937437515528846
Position 15325: 0.0007568580549336166
Position 28618: 0.0007258898281521925
Position 31042: 0.0006877381507830333
Position 2033: 0.0005335718382495872
Position 1891: 0.0005315188229441373
Position 5636: 0.0004899834028616601
Position 35501: 0.00048803795294664534
Position 15254: 0.0004707568571156675
Position 5517: 0.0004669053124972792
Position 14962: 0.0004664968180286669
Position 5505: 0.0004251059201621614
Position 1948: 0.00038782710885035526
Position 5196: 0.0003832611254715184
Position 4152: 0.0003613899317617693
Position 723: 0.0003010013848150244
Position 14994: 0.0002827967440035006
Position 32817: 0.0002652510180903763
Position 15387: 0.0002604545308387616
Position 5671: 0.00020817753744811188
Position 31901: 0.00020539340462927773
Position 318: 0.00020001991426956314
Position 27304: 0.000186977670001299
Position 1986: 0.0001678300886547632
Position 30152: 0.0001531767591126032
Position 6112: 0.0001497227439767985
Position 857: 0.00014785968184889792
Position 2773: 0.00013700173860086473
Position 6399: 0.00013437390437670847
Position 481: 0.00012940718363259551
Position 1082: 0.00012054880307939872
Position 5473: 0.0001184381806726905
Position 2579: 9.34112142173473e-05
Position 30561: 8.209272896285498e-05
Position 1015: 7.549958772395329e-05
Position 21667: 6.165256646876533e-05
Position 6560: 5.7952353104234434e-05
Position 860: 5.52852472025857e-05
Position 30055: 5.185591337014858e-05
Position 5658: 4.677719483607596e-05
Position 808: 4.0381710379529274e-05
Position 32852: 4.011348647232473e-05
Position 348: 3.8686008763069116e-05
Position 6897: 3.027373265855952e-05
Position 1063: 2.7501450235865307e-05
Position 1131: 2.254663996524536e-05
Position 303: 1.9220325583407164e-05
Position 958: 1.6508152008223227e-05
Position 955: 1.5875851197974955e-05
Position 1345: 8.745347536929455e-06
Position 28548: 8.549896622318191e-06
Position 28567: 7.536709530112051e-06
Position 1719: 6.9833094708585614e-06
Position 8118: 4.633176266749952e-06
Position 28564: 4.379788281735368e-06
Position 8272: 4.15726978564612e-06
Position 8162: 3.879324550283527e-06
Position 15072: 3.869644499942727e-06
Position 921: 1.937875747621908e-06
Position 340: 9.859413572515025e-07
Position 898: 5.887004153349103e-07
Position 327: 2.9527133800070643e-07
Position 5074: 6.658922248788935e-08
Position 295: 6.455171662364329e-08
Position 1591: 4.7291491832152243e-08
Position 398: 3.654709598919056e-08
Position 465: 2.0459615051705117e-08
Position 116: 1.2876506201349052e-08
Position 763: 9.474541696264846e-09
Position 826: 9.26485400269334e-09
Position 461: 4.9545803303290095e-09
Position 400: 3.4803821826243754e-09
Position 247: 3.1609453636843616e-09
Position 445: 2.8702573193005407e-09
Position 766: 8.192636700641907e-10
Position 352: 6.630583165249304e-10
Position 644: 3.6738576843801245e-10
Position 354: 3.2885034739512803e-10
Position 596: 1.1145158846948392e-10
Position 424: 1.0516731318936726e-10
Position 94: 7.078480284303219e-11
Position 494: 6.718172207607887e-11
Position 365: 5.568940537251284e-11
Position 140: 2.202402567250083e-11
Position 358: 2.0577665361769953e-11
Position 368: 1.3673245540236244e-11
Position 186: 1.0887773327454011e-11
Position 132: 7.880098262783664e-12
Position 183: 6.973085308003621e-12
Position 372: 3.620253427985319e-12
Position 198: 3.2151144598299985e-12
Position 230: 2.972493954605156e-12
Position 227: 2.779217533871731e-12
Position 167: 2.730483376813634e-12
Position 134: 8.736737718688811e-13
Position 239: 9.000283722921395e-15
Position 146: 1.0536897651832812e-15
