Gene = ARGFX
Position 417: 0.0003720225037298638
Position 3186: 0.00035494174676672474
Position 362: 0.0003543741755495836
Position 3943: 0.00033687895234994606
Position 903: 0.0003360102860883537
Position 10703: 0.0003248114875366829
Position 4033: 0.00032027098337852596
Position 7467: 0.00029776171529717626
Position 3835: 0.0002952772438313369
Position 1557: 0.0002857956611625977
Position 3307: 0.0002819979298994832
Position 10590: 0.0002622784358558008
Position 4781: 0.00025747887727716406
Position 3491: 0.000248886336564751
Position 8736: 0.00023786633310293316
Position 1143: 0.0002377225541517505
Position 1932: 0.00023713366796671354
Position 5474: 0.00019727578744554614
Position 2375: 0.0001947115121903734
Position 10794: 0.00015637482340899518
Position 10659: 0.00014942723504650842
Position 7991: 0.0001439334510743847
Position 8775: 0.00013963549326595335
Position 256: 0.00013194975423872442
Position 7318: 0.00012041103832612542
Position 2470: 0.00010446280641568926
Position 1169: 0.00010391955401111484
Position 4180: 0.00010349461321637648
Position 2528: 8.706609928120428e-05
Position 3818: 8.26790550540026e-05
Position 4021: 7.817261415403382e-05
Position 3845: 7.510916078074191e-05
Position 6134: 7.042290800093938e-05
Position 3261: 6.796984997007882e-05
Position 6148: 6.446336410598174e-05
Position 380: 6.214740801858463e-05
Position 7607: 5.1081651006682475e-05
Position 8610: 5.0914933386491586e-05
Position 8995: 5.014393333286371e-05
Position 6907: 4.5977222614280156e-05
Position 7790: 3.7023926886897e-05
Position 5529: 2.497663660366063e-05
Position 5455: 2.4354630946496737e-05
Position 336: 2.175634118490694e-05
Position 2073: 1.6458215291607317e-05
Position 2881: 1.0589495994903913e-05
Position 3891: 8.902982122363277e-06
Position 8156: 8.554817632853893e-06
Position 1308: 7.863378354566597e-06
Position 1219: 7.1368534537736086e-06
Position 713: 6.930937694652883e-06
Position 1116: 6.282728452462378e-06
Position 3511: 5.026149479548028e-06
Position 1968: 4.7241168970310836e-06
Position 1311: 4.4696967151226095e-06
Position 2161: 3.610180923985601e-06
Position 1563: 3.074970859890192e-06
Position 1391: 2.7691551005676678e-06
Position 1468: 2.6957527002933627e-06
Position 3030: 2.3284579540065573e-06
Position 729: 1.4750708774508998e-06
Position 367: 8.340898176360085e-07
Position 3879: 3.504585453088417e-07
Position 168: 1.9061026875807077e-07
Position 384: 1.210984416798139e-07
Position 312: 8.7580747076055e-08
Position 317: 5.456179297452648e-08
Position 338: 4.954446565147067e-08
Position 441: 3.039873364029986e-08
Position 3115: 3.039704194535132e-08
Position 3389: 2.1226714153884357e-08
Position 3514: 1.5016528790427605e-08
Position 310: 1.2632934975510807e-08
Position 3070: 6.6191341972200116e-09
Position 804: 4.364051788893724e-09
Position 961: 2.4489843102927515e-09
Position 342: 1.2621129676298615e-09
Position 388: 3.892266231033674e-10
