Gene = PTCD2
Position 1029: 0.00011213308739017214
Position 1243: 0.0001062667173808249
Position 4221: 0.00010533067417593011
Position 1444: 0.00010481897626073923
Position 4247: 8.875960169415771e-05
Position 32392: 8.346545578730314e-05
Position 18392: 4.027117775215319e-05
Position 4863: 1.783059196352265e-05
Position 196: 9.819408328390623e-06
Position 309: 7.170644607755628e-06
Position 534: 6.8721443631393495e-06
Position 900: 2.5574585539484664e-06
Position 784: 2.3583798976728647e-06
Position 7: 1.9772691161769984e-06
Position 886: 1.8773632365084394e-06
Position 1264: 7.573758554976004e-07
Position 922: 7.422511172356655e-07
Position 10: 2.0674567813897027e-07
Position 61: 7.631099105283405e-08
Position 2022: 1.127952798764859e-08
Position 241: 6.211096418450689e-09
Position 293: 5.643359480579506e-09
Position 325: 4.543324947536271e-09
Position 372: 4.494172251181475e-09
Position 194: 2.1668608253644446e-09
Position 219: 1.915260390238515e-10
Position 584: 6.326588029251878e-12
Position 654: 5.773144848096463e-12
Position 566: 4.691029714796283e-12
Position 621: 4.539459487572024e-12
Position 277: 5.044999764583773e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 22594: 0.9971854831596406
Position 32273: 0.9968296068659978
Position 18254: 0.984301535926125
Position 1804: 0.9763503810731529
Position 15426: 0.9419935373310241
Position 42711: 0.7019695747806273
Position 46697: 0.6468512592066408
Position 5688: 0.4548091002618434
Position 6244: 0.39252639321017924
Position 30890: 0.37164434747994896
Position 44108: 0.3061449299013929
Position 5343: 0.2672342941690606
Position 5665: 0.24849473304072883
Position 12192: 0.2474605171098691
Position 24312: 0.22856177025889327
Position 28520: 0.22093108137915815
Position 22782: 0.15120756041514125
Position 5554: 0.11187788639091446
Position 5346: 0.08052451987901137
Position 39053: 0.07273016276785284
Position 752: 0.06606691967402452
Position 6063: 0.0605009599368106
Position 26711: 0.049550751925707695
Position 22802: 0.04833644262186562
Position 1339: 0.04576948846173298
Position 20427: 0.03680545184261581
Position 24827: 0.033376806714403386
Position 37835: 0.03069673843042942
Position 10769: 0.03037233657714833
Position 39236: 0.023352338669956365
Position 22834: 0.02117723580267785
Position 953: 0.016076401152382118
Position 24250: 0.015693469463746952
Position 21753: 0.015344954293310589
Position 15746: 0.014173198471899956
Position 22755: 0.013986089286433653
Position 5319: 0.01341550457833577
Position 1651: 0.01291121569443329
Position 18659: 0.012780977078149252
Position 34736: 0.012304937966611097
Position 32659: 0.011922322718029904
Position 277: 0.011885066717070996
Position 37969: 0.011222197415703376
Position 1630: 0.009590059986279206
Position 5440: 0.009462534315655406
Position 5305: 0.008230784123288622
Position 40713: 0.007773306042736992
Position 20111: 0.0077083108413748885
Position 997: 0.007386675599226308
Position 10729: 0.007321789967140226
Position 32565: 0.0072489034465913395
Position 19332: 0.006722940315455719
Position 24749: 0.006429226535649213
Position 28219: 0.006332580791162484
Position 4973: 0.006251376885129457
Position 6204: 0.006108954877912249
Position 37770: 0.006074046259563134
Position 19101: 0.005634607561774498
Position 1153: 0.0054523865379961615
Position 1825: 0.004123923426456851
Position 5032: 0.0036620475259199385
Position 5999: 0.003594811177128656
Position 36348: 0.003233884182752128
Position 35177: 0.003204959949957411
Position 1544: 0.0031670677406033915
Position 24705: 0.003157705597810592
Position 4862: 0.0031461279637089857
Position 34218: 0.0029742608222955926
Position 35500: 0.0029461476966230553
Position 4958: 0.0029156537057071726
Position 1533: 0.0028076571013143704
Position 18688: 0.0026087173139541543
Position 35155: 0.002556223207489966
Position 4360: 0.0022713307612815593
Position 36875: 0.0021506184616649254
Position 4982: 0.0020533993134102973
Position 4177: 0.0020025039589719076
Position 32587: 0.0017760670809391463
Position 32523: 0.0016614317459257347
Position 37467: 0.0016378883664734522
Position 459: 0.0015532514765584766
Position 1451: 0.0014863472411003199
Position 5401: 0.001457646990135744
Position 36666: 0.0013474846631439897
Position 5387: 0.0013112371670911968
Position 33155: 0.001201090671871477
Position 34906: 0.0011442287737977517
Position 24885: 0.0011428110298500793
Position 700: 0.0011161299661412395
Position 19383: 0.0010857612938954058
Position 1714: 0.0010625392316535517
Position 1668: 0.001056191205729137
Position 35702: 0.0010143038995830572
Position 17093: 0.0009728182244478436
Position 1766: 0.000968450081220224
Position 32902: 0.0009362916529542781
Position 4140: 0.0009153774589886695
Position 32728: 0.0008916991180454221
Position 19008: 0.0008899045892339084
Position 37361: 0.000862280249510674
Position 5069: 0.0008263175193467892
Position 37400: 0.0007985787257657753
Position 4580: 0.0007036143886092538
Position 6011: 0.0007018312709231583
Position 227: 0.0006989185011142712
Position 21959: 0.000655224289605088
Position 714: 0.0005683463426655547
Position 6088: 0.0005641247461769062
Position 754: 0.0005352718778318252
Position 15665: 0.000517689117174885
Position 4406: 0.000484674184891798
Position 4740: 0.00044684860381249736
Position 32468: 0.00044100254814291237
Position 32694: 0.00043034561556692724
Position 804: 0.00040133884914997267
Position 22876: 0.000361149555497123
Position 484: 0.0003204361481143796
Position 325: 0.00031935500258846726
Position 4049: 0.0003106112594729367
Position 925: 0.00030557951469668837
Position 35848: 0.00029844744037892427
Position 1217: 0.00028840291864226815
Position 35340: 0.00023480723042991212
Position 621: 0.00022440222613308061
Position 624: 0.000194510806585711
Position 36452: 0.00018947313980653859
Position 28725: 0.00018914662083472733
Position 4380: 0.0001754236020533116
Position 2000: 0.00017542347332088733
Position 1556: 0.000149525294976303
Position 649: 0.00011942244767394781
Position 2499: 0.0001043192129484135
Position 908: 9.296222282749785e-05
Position 4819: 8.783283338200583e-05
Position 32757: 8.77679231852185e-05
Position 859: 6.35573215894482e-05
Position 519: 5.44344174530801e-05
Position 1969: 5.374649100541779e-05
Position 405: 4.228584702749641e-05
Position 293: 4.0813005201380156e-05
Position 784: 4.051413529855718e-05
Position 4104: 3.937357852342937e-05
Position 372: 3.2132864623338546e-05
Position 24987: 3.208407096793442e-05
Position 383: 2.750703797507196e-05
Position 2439: 2.6508468548566764e-05
Position 2119: 2.3809656948386626e-05
Position 4286: 1.5322818605978847e-05
Position 21768: 1.4370017550472197e-05
Position 2538: 1.1135830719805356e-05
Position 20622: 2.665429101239542e-06
Position 233: 1.0173704830258336e-06
Position 19225: 9.267013247226122e-07
Position 19264: 8.558798552434111e-07
Position 19542: 5.785597042271642e-07
Position 540: 4.7223335564929896e-07
Position 557: 3.733665613136914e-07
Position 259: 1.975342922784752e-07
Position 1075: 1.7978141633477705e-07
Position 341: 1.427618590252744e-07
Position 626: 6.994692573998625e-08
Position 465: 4.7416020917063354e-08
Position 224: 3.6728194252240316e-08
Position 207: 3.034738846325054e-08
Position 964: 2.6874881031425147e-08
Position 158: 2.425125016724548e-08
Position 1846: 2.360957913093246e-08
Position 765: 2.1984509184430605e-08
Position 717: 2.044902948834086e-08
Position 999: 1.7453724128822925e-08
Position 861: 1.5804623362996106e-08
Position 241: 1.4518864796033537e-08
Position 1002: 1.3424839336851433e-08
Position 211: 9.25132039702807e-09
Position 8871: 8.726942272042176e-09
Position 569: 6.5275767749814514e-09
Position 163: 6.492214656189556e-09
Position 81: 5.01434748326905e-09
Position 9385: 3.7511274731424084e-09
Position 490: 3.6677408793623647e-09
Position 142: 2.4337402889055062e-09
Position 190: 1.3674944774248938e-09
Position 122: 8.793260036043575e-11
Position 194: 6.110433606070732e-11
Position 200: 2.877959121502986e-11
Position 72: 2.456712564745714e-11
Position 185: 4.6438190032233465e-12
Position 106: 1.6299580181700932e-12
Position 168: 3.434112846943219e-13
Position 176: 2.2686222161215632e-13
