Gene = PTRH1
Position 10686: 1.0300371550379652e-06
Position 734: 6.621960570536904e-07
Position 1367: 1.0312808832854168e-07
Position 298: 4.25902363008284e-08
Position 159: 2.4143587797654425e-08
Position 310: 3.0646851773131992e-09
Position 175: 2.1972958888276695e-09
Position 705: 1.3289677034102906e-09
Position 190: 9.991379923218967e-10
Position 321: 9.912943889783564e-10
Position 331: 7.867120717073403e-10
Position 180: 2.4434027043116316e-10
Position 169: 8.521490209797694e-11
Position 317: 8.268870291539913e-11
Position 367: 3.16842565405759e-11
Position 141: 1.0859493485030016e-13
Position 121: 4.165078963440809e-15
Position 94: 2.1216434200119265e-15
Position 113: 1.231385188825672e-15
Position 103: 1.2245775418087807e-15
Position 130: 5.880032658118007e-16
Position 89: 5.674431599546201e-17
Position 110: 3.334619345499897e-17
