Gene = CMBL
Position 586: 1.3556640807812061e-06
Position 891: 3.6007261120582e-07
Position 894: 3.036391123693259e-07
Position 920: 1.9332335159791637e-07
Position 898: 6.441788026829621e-08
Position 674: 5.060560930185315e-08
Position 1805: 3.662793849396145e-08
Position 254: 1.1188557496022199e-08
Position 969: 7.627322829848359e-09
Position 1208: 7.511267802991935e-09
Position 727: 2.5287524725321794e-10
Position 429: 6.2224439153783096e-12
Position 377: 1.9499955230928234e-12
Position 439: 1.1990891752035672e-12
