Gene = TAF13
Position 11769: 0.00012840577009555623
Position 317: 0.00011779738211291712
Position 638: 0.00011485655879859674
Position 11647: 0.00010740386396043398
Position 149: 9.811797541050899e-05
Position 135: 9.55370955069067e-05
Position 621: 8.790301661816117e-05
Position 1193: 7.269241214769428e-05
Position 374: 6.821252535574543e-05
Position 644: 4.6576422185701976e-05
Position 4205: 4.277255661493408e-05
Position 3039: 4.257992697943166e-05
Position 403: 4.1598532290313223e-05
Position 193: 3.267964968626995e-05
Position 2859: 2.809888360518954e-05
Position 382: 2.6993145685958662e-05
Position 3131: 2.3960426225696767e-05
Position 2892: 2.3697355698946284e-05
Position 3146: 2.3299383341208855e-05
Position 647: 2.2351784484889955e-05
Position 714: 2.2262794690194114e-05
Position 266: 1.9595031792194797e-05
Position 3742: 1.9034590708412016e-05
Position 3747: 1.796015637834492e-05
Position 705: 1.7499259639369022e-05
Position 1080: 1.648898352202453e-05
Position 686: 1.5676046020942655e-05
Position 86: 1.1394355801557707e-05
Position 518: 1.1133676821739633e-05
Position 92: 9.14684034376043e-06
Position 175: 8.229505590469842e-06
Position 1300: 6.754710804380279e-06
Position 50: 5.339459557760375e-06
Position 1603: 4.24786040729686e-06
Position 1191: 4.090616797576196e-06
Position 1023: 3.594705376678409e-06
Position 3733: 3.3291313681188145e-06
Position 1189: 2.705410582774609e-06
Position 596: 2.645117061853933e-06
Position 1461: 2.568326112872696e-06
Position 663: 2.1382114424200084e-06
Position 1720: 1.803312951921565e-06
Position 497: 1.7569686157682005e-06
Position 1187: 1.0111727899226152e-06
Position 1524: 5.464165808081678e-07
Position 1332: 3.640951995510443e-07
Position 38: 1.0841582549439395e-07
Position 1231: 2.2176386370849057e-08
Position 98: 1.3117445252775563e-08
Position 294: 7.208560923985944e-09
Position 44: 3.0694586194923224e-09
Position 1100: 1.9083164912428068e-09
Position 109: 3.67646500174654e-11
Position 726: 1.3837875379445963e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 936: 0.952447323888348
Position 9769: 0.9172013888625767
Position 11308: 0.8340908214971512
Position 2836: 0.5557881610140467
Position 6968: 0.10565083675248457
Position 11848: 0.0945446259179224
Position 11630: 0.07558286504703016
Position 10083: 0.049160382166857905
Position 1819: 0.03766470622575129
Position 7007: 0.03107930231255355
Position 175: 0.029368509657855084
Position 2631: 0.02248799954403566
Position 516: 0.020870487685643816
Position 10470: 0.01927909711530861
Position 1540: 0.015520711671697853
Position 7003: 0.013936912589810908
Position 1454: 0.013929028052354674
Position 10108: 0.013274277646009575
Position 5102: 0.012011513158155717
Position 2792: 0.011154385598258622
Position 7027: 0.01054669161122902
Position 9713: 0.009316409176765017
Position 10576: 0.008936267257335498
Position 2839: 0.008348283574923138
Position 10520: 0.007988851559024162
Position 10540: 0.006283444166152731
Position 9930: 0.006053173510207181
Position 9992: 0.004146686502129835
Position 1975: 0.0038813592477903633
Position 10706: 0.0038741710010136107
Position 4060: 0.003819373307724806
Position 11380: 0.0034548593753410285
Position 304: 0.0034041548272929854
Position 10874: 0.0033649722276830533
Position 1566: 0.0030162994970688514
Position 2053: 0.0028627542983875177
Position 1479: 0.0027347299595198993
Position 10680: 0.0016293850999772057
Position 11088: 0.0015801566552199559
Position 1111: 0.0015646974296710037
Position 895: 0.0015384789737745168
Position 1225: 0.0013895049056882388
Position 10297: 0.0011805456837585087
Position 2093: 0.0009959966608451278
Position 1423: 0.0009612334044233406
Position 2891: 0.0009073434539268509
Position 1596: 0.0007819621565753887
Position 547: 0.0006324543681825947
Position 10839: 0.0006172888249869663
Position 1544: 0.0006160626862643433
Position 3617: 0.0005795803026932958
Position 497: 0.00046525034602642974
Position 1635: 0.0004586234314718074
Position 2816: 0.00045832717314309976
Position 2633: 0.00042327166699862795
Position 6647: 0.0004029383650560361
Position 1779: 0.00037677727793745735
Position 2210: 0.00037031704377299147
Position 11334: 0.0003064842705925863
Position 11491: 0.00028813269213662414
Position 10089: 0.0002844142413005606
Position 3614: 0.0002837035116432394
Position 184: 0.0002716371444402781
Position 2869: 0.00025779156053417517
Position 9966: 0.00025149938437381183
Position 2006: 0.00024225041823360837
Position 11101: 0.00023205132753012787
Position 10165: 0.0002032029767727177
Position 354: 0.00020268815044340144
Position 10443: 0.00013938136125976922
Position 2013: 0.00013387547542426798
Position 942: 0.00012824111663315072
Position 230: 0.0001210784714896924
Position 1249: 0.00011171152084343274
Position 2319: 0.00010975017637435834
Position 11854: 0.0001086952668297206
Position 7218: 0.00010317667777660325
Position 2171: 9.767906623914316e-05
Position 476: 9.230862413570762e-05
Position 3003: 8.660891453320562e-05
Position 322: 8.477853654286151e-05
Position 946: 8.413144610926155e-05
Position 6334: 8.012605167888215e-05
Position 1591: 6.940072483003847e-05
Position 800: 6.491042609963923e-05
Position 8419: 6.210295581098504e-05
Position 6435: 6.003519263396537e-05
Position 2653: 5.927176808080093e-05
Position 638: 5.829891000259923e-05
Position 1651: 5.5972915888339466e-05
Position 1162: 5.514666114828553e-05
Position 215: 5.3688345114750544e-05
Position 1825: 5.228610470512373e-05
Position 858: 5.221471329561529e-05
Position 1012: 4.8968527815417e-05
Position 138: 4.892269860734156e-05
Position 135: 4.79309715246666e-05
Position 374: 4.690828674281434e-05
Position 3646: 4.587219818614962e-05
Position 1939: 4.5714500301919396e-05
Position 1935: 4.569153623202994e-05
Position 3726: 4.470968164313887e-05
Position 6242: 4.005180015222799e-05
Position 408: 3.734761781715728e-05
Position 6709: 3.586844373554315e-05
Position 1456: 3.520829347578974e-05
Position 6082: 3.454405960006044e-05
Position 2033: 3.3224586398513466e-05
Position 535: 2.9444615902930857e-05
Position 1546: 2.2732678950758928e-05
Position 4056: 2.0230574354833097e-05
Position 2797: 1.9974975937172397e-05
Position 191: 1.9203773627809128e-05
Position 708: 1.837991638325671e-05
Position 472: 1.623251824925393e-05
Position 596: 6.742830073270547e-06
Position 705: 6.057395870610203e-06
Position 569: 5.856635994820993e-06
Position 4113: 4.8713478165157584e-06
Position 3130: 3.423535277103357e-06
Position 3291: 3.3337694860332492e-06
Position 420: 2.8858277423433118e-06
Position 558: 2.7931536576883995e-06
Position 1620: 2.1792876115603518e-06
Position 331: 2.098725029275693e-06
Position 1083: 2.080793927440416e-06
Position 437: 2.032984743434688e-06
Position 621: 1.9087249607350704e-06
Position 644: 1.6892342105992143e-06
Position 147: 1.6810942008167405e-06
Position 234: 1.657797751753369e-06
Position 766: 1.46141052887852e-06
Position 193: 1.3884899274742333e-06
Position 154: 1.327206052102053e-06
Position 1709: 1.3168400939261635e-06
Position 605: 1.199031406148105e-06
Position 433: 1.1892607428000619e-06
Position 973: 1.1655036944699074e-06
Position 955: 1.1361551212932354e-06
Position 741: 1.1216845977461936e-06
Position 149: 1.023009777471535e-06
Position 579: 8.413208401943872e-07
Position 1323: 8.14459219093519e-07
Position 1047: 6.069209181246055e-07
Position 1487: 5.537294632208029e-07
Position 1688: 5.450297561249718e-07
Position 1522: 5.391724840280866e-07
Position 1231: 5.182293314384013e-07
Position 2073: 5.025589026100635e-07
Position 2133: 4.647632419226629e-07
Position 441: 3.9339935388185156e-07
Position 1286: 2.0327500519225355e-07
Position 976: 1.6051492479198483e-07
Position 783: 1.1281674895510201e-07
Position 775: 1.0864235954238057e-07
Position 1774: 1.0271452020586663e-07
Position 759: 1.6145305907734575e-08
Position 744: 1.5898387504722507e-08
Position 2863: 5.745535653774989e-09
Position 251: 3.3046805285908386e-09
Position 333: 2.0398464460763737e-09
Position 711: 1.3543772160355236e-09
Position 260: 1.3007778178240974e-09
Position 255: 9.406122475063807e-10
Position 1080: 6.216692267935477e-10
Position 730: 4.653969587812273e-10
Position 726: 3.3363924601885495e-10
Position 609: 2.660302953574862e-10
Position 242: 1.0882614394975928e-10
Position 143: 5.060207723964558e-11
Position 367: 9.143604680826732e-14
Position 257: 3.208796515228788e-15
