Gene = TSPAN12
Position 610: 6.738309806793631e-06
Position 1265: 5.78168474857972e-06
Position 413: 8.054197316913815e-07
Position 131: 4.802483206562813e-07
Position 1901: 2.6806604602692574e-07
Position 2175: 2.118177683719517e-07
Position 3042: 2.0479018218746207e-07
Position 512: 1.9138806955407112e-07
Position 752: 5.177870153260537e-08
Position 612: 4.6697065602725863e-08
Position 707: 4.3012018215482615e-08
Position 542: 1.859523890487847e-08
Position 556: 4.188730975249528e-09
Position 488: 3.3699601226877343e-09
Position 1050: 9.834222321924752e-10
Position 724: 2.9190435645127443e-11
Position 575: 8.892404473551927e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19444: 0.9970402444346509
Position 1523: 0.984281105101626
Position 368: 0.9696056307296316
Position 14604: 0.7972421442601172
Position 23873: 0.6948155769303478
Position 18247: 0.6017347054409458
Position 19649: 0.5466932586471571
Position 13908: 0.2178841337396782
Position 33130: 0.15501419094129648
Position 18448: 0.14922371851278998
Position 9823: 0.14466188639841437
Position 13176: 0.13731833143431504
Position 21940: 0.13393329501313903
Position 29119: 0.12015329764770495
Position 14091: 0.11425873113422948
Position 13112: 0.10657978148059596
Position 18731: 0.10363263505461755
Position 25795: 0.09338702791463922
Position 29672: 0.0785873052329603
Position 29510: 0.06279630976835957
Position 26894: 0.05177746492165569
Position 15598: 0.04157945532503893
Position 1154: 0.03478192751486248
Position 12273: 0.03169284510576765
Position 24793: 0.030503040468101802
Position 22504: 0.030066281012390134
Position 28245: 0.025407955772603595
Position 25173: 0.02398501235034492
Position 27295: 0.022615427616906894
Position 30964: 0.019440161769827026
Position 24610: 0.018112954998362393
Position 21114: 0.016596656812731175
Position 25149: 0.016308942675016466
Position 23834: 0.01428203528911807
Position 1551: 0.01360780718025977
Position 24853: 0.013498094639537104
Position 24087: 0.013346945364229501
Position 28269: 0.012500535255195039
Position 24418: 0.012081646630154702
Position 371: 0.009063982621110748
Position 21489: 0.008575715802413862
Position 9983: 0.008454054889266371
Position 25531: 0.008367859040451248
Position 27195: 0.008084478488291625
Position 23674: 0.007312345536032919
Position 22303: 0.007117205295821755
Position 8770: 0.006507903090952918
Position 23207: 0.006099553591567917
Position 28228: 0.006022562883282724
Position 14953: 0.005720830462219498
Position 24627: 0.005050684838338148
Position 24514: 0.004766582672023589
Position 24536: 0.00439473071578034
Position 19851: 0.004370663444636963
Position 22152: 0.0038791964136796683
Position 8660: 0.0037648504114616904
Position 865: 0.003723097909974611
Position 2588: 0.0036276363713464805
Position 915: 0.003284233534369988
Position 5342: 0.0026751660890660493
Position 1318: 0.0025697652703745274
Position 2975: 0.002494711415217466
Position 5510: 0.002335006387836183
Position 22031: 0.0020415748426683014
Position 15405: 0.002017252415503724
Position 505: 0.0015081465449819807
Position 20333: 0.0013739592662786854
Position 21169: 0.0013393837363166558
Position 455: 0.0012771269017556178
Position 12751: 0.0011705794143906777
Position 10824: 0.0010803490952700006
Position 24191: 0.0010271840060493266
Position 995: 0.0008548129474475317
Position 813: 0.000811091452103145
Position 1315: 0.0007915732930658082
Position 6430: 0.0006954758571459336
Position 21296: 0.0006698202252968565
Position 20779: 0.0005107716278345942
Position 3494: 0.0004884390373079954
Position 2939: 0.0004761190081237989
Position 3473: 0.00039012008398363703
Position 3861: 0.000346969726900223
Position 3939: 0.0003232269057681978
Position 584: 0.0002950799661092415
Position 196: 0.0002704618407604236
Position 4131: 0.00023956375259489096
Position 8871: 0.00023889528687362076
Position 3942: 0.00018018209690546464
Position 8825: 0.00015494780758372595
Position 1159: 0.000151744802121378
Position 19797: 0.00014867280558087146
Position 200: 0.00013104243510478586
Position 18977: 0.00012079590202689202
Position 2908: 0.00010167400794391139
Position 338: 0.00010139314951878879
Position 458: 8.198458626846575e-05
Position 3825: 6.611494199154958e-05
Position 2574: 5.774222202952237e-05
Position 5362: 5.359431277421578e-05
Position 1128: 5.145626311350857e-05
Position 3362: 4.996176577515313e-05
Position 628: 3.992090641621725e-05
Position 402: 3.114925099685106e-05
Position 1234: 2.900703322776926e-05
Position 7119: 2.6170108331286045e-05
Position 7952: 2.592250081529426e-05
Position 1073: 2.5856497332437617e-05
Position 420: 2.4984045150508037e-05
Position 2610: 2.278937523143633e-05
Position 3344: 2.1964154326336153e-05
Position 398: 2.1357300996449223e-05
Position 2391: 1.8903840026677207e-05
Position 2428: 1.85598758030697e-05
Position 1257: 1.854185653373465e-05
Position 1225: 1.8325988706905364e-05
Position 917: 1.7585583491533013e-05
Position 1212: 1.4278520318470057e-05
Position 475: 1.3173560223268506e-05
Position 396: 1.2531769325163693e-05
Position 1357: 1.1956431938405745e-05
Position 426: 8.057242527463972e-06
Position 11173: 7.6090979985593165e-06
Position 231: 6.97011631544589e-06
Position 1788: 6.75626982895359e-06
Position 1016: 5.658420136401249e-06
Position 529: 4.753799374363071e-06
Position 435: 3.959705264223032e-06
Position 1442: 2.965265987960792e-06
Position 404: 2.833748701891197e-06
Position 1182: 2.654995909117781e-06
Position 1171: 2.2693998558081146e-06
Position 8322: 2.1230653034814146e-06
Position 1393: 2.103986347119818e-06
Position 926: 2.0736262219042188e-06
Position 6769: 1.4794867288429214e-06
Position 8266: 1.2824010808998763e-06
Position 1295: 8.696036202615819e-07
Position 1352: 7.847207481878444e-07
Position 6150: 7.702863992468005e-07
Position 1828: 5.84545583555298e-07
Position 4934: 4.764835318036776e-07
Position 1944: 4.7225297947787954e-07
Position 2054: 4.266814508780476e-07
Position 4362: 2.8560585306681567e-07
Position 3000: 2.1322746259203084e-07
Position 1601: 1.3986400008937398e-07
Position 1331: 1.362256343221668e-07
Position 3214: 1.339373178037503e-07
Position 2735: 1.2389335974740542e-07
Position 209: 1.1687847756072695e-07
Position 2660: 1.1686778488060051e-07
Position 1850: 1.1512004286834105e-07
Position 2613: 1.0914651695770411e-07
Position 2413: 1.0503285561775094e-07
Position 1548: 9.32198222184563e-08
Position 222: 8.427620521670279e-08
Position 1564: 8.129974937410037e-08
Position 310: 6.216473303447714e-08
Position 1265: 5.506364729371144e-08
Position 271: 4.873858265400023e-08
Position 324: 3.91226337384991e-08
Position 929: 2.703591763102302e-08
Position 220: 2.53395373968108e-08
Position 313: 2.243823343755613e-08
Position 1606: 1.9901246809493664e-08
Position 273: 1.628519559887763e-08
Position 289: 9.74359074977901e-09
Position 408: 8.665638739583484e-09
Position 411: 6.835112529368339e-09
Position 180: 2.5624149737120434e-09
Position 2643: 2.137505453966552e-09
Position 542: 5.694194510797787e-10
Position 2354: 4.932992047355249e-10
Position 2624: 4.667404997952535e-10
Position 2446: 3.2235108857723226e-10
Position 301: 2.9218443892257124e-10
Position 283: 2.0941111460248112e-10
Position 167: 1.3396753234680765e-10
Position 1466: 1.0652803869948683e-10
Position 315: 4.890092772682275e-11
Position 1664: 1.1782506287450744e-11
Position 1617: 8.368210461131555e-12
Position 160: 7.777605909480524e-12
Position 158: 3.916727511052448e-12
Position 1076: 9.42928285212394e-14
Position 1057: 3.1070620077570304e-14
Position 779: 4.548264783736481e-15
Position 1185: 3.9855663639175334e-15
