Gene = CDCA8
Position 668: 4.640089880250224e-05
Position 2322: 4.347094292507167e-05
Position 63: 3.939127267490856e-05
Position 663: 3.8079197233467906e-05
Position 91: 3.364104879989619e-05
Position 20: 2.9862140437035722e-05
Position 85: 2.9040597509599202e-05
Position 2588: 2.6543643874572345e-05
Position 1507: 2.588839018505585e-05
Position 401: 2.1995801404076197e-05
Position 55: 1.6928681173194267e-05
Position 30: 1.4288246187759073e-05
Position 194: 1.0606785896233319e-05
Position 146: 9.474799653681192e-06
Position 16106: 7.733894033545152e-06
Position 361: 6.284732219076326e-06
Position 74: 5.711471311883725e-06
Position 188: 3.704672778527355e-06
Position 3622: 3.553407528081487e-06
Position 69: 2.6957973691295755e-06
Position 33: 6.087311928333733e-07
Position 165: 4.0422282439235744e-07
Position 300: 3.275526312456104e-07
Position 3722: 3.0728005178543217e-07
Position 218: 2.303126218035106e-07
Position 382: 5.1502366393195074e-08
Position 292: 3.774221384687791e-08
Position 540: 1.0581816120187695e-08
Position 207: 3.5784747568689585e-09
Position 452: 1.3500732274138552e-09
Position 295: 1.1964803664244266e-09
Position 466: 1.003356226104926e-09
Position 459: 9.042398717342155e-10
Position 461: 5.662391393039928e-10
Position 512: 4.3413357064277073e-10
Position 1082: 3.1145551835762703e-10
Position 865: 3.059761435851333e-10
Position 1040: 1.8937179143095373e-10
Position 902: 4.130325277226525e-11
Position 761: 2.2144090963649487e-11
Position 921: 2.2043983201464922e-11
Position 699: 5.5171008019291e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 486: 0.9984107591388559
Position 257: 0.9607854899909721
Position 14559: 0.8710146086291652
Position 6486: 0.8142114340449209
Position 8017: 0.8024195043262198
Position 15903: 0.7786975218045807
Position 10833: 0.6743348497887248
Position 9335: 0.6389431718667508
Position 5589: 0.387856549536023
Position 13022: 0.23048880657332316
Position 4386: 0.1335305984554279
Position 16279: 0.12553663403176255
Position 3491: 0.12500708813394182
Position 7921: 0.11403823273995697
Position 4301: 0.10945950812647229
Position 12695: 0.10330265815534519
Position 9313: 0.09510686938264035
Position 6185: 0.08664209608570524
Position 9924: 0.07546398557005704
Position 15291: 0.07340450600540306
Position 14802: 0.07310496387291304
Position 7985: 0.07131433676080937
Position 6221: 0.06656623381967294
Position 13239: 0.04641942282593614
Position 12692: 0.033351107759906844
Position 4368: 0.02908426420979078
Position 10862: 0.02801357428399592
Position 283: 0.026968578636216278
Position 12250: 0.026352828735880407
Position 4360: 0.02612436393331257
Position 10016: 0.01916865733311215
Position 5878: 0.0184544894345764
Position 15623: 0.014802414234601475
Position 5556: 0.014612380210312853
Position 16799: 0.01338994838178873
Position 12414: 0.013371605684215698
Position 10698: 0.013112858961627961
Position 4311: 0.012927686159339459
Position 6741: 0.009912172675506589
Position 6402: 0.009569665609015785
Position 5777: 0.009512162918029733
Position 16732: 0.009274968472544134
Position 4615: 0.00904955322375443
Position 3468: 0.008933514820110726
Position 14777: 0.00885497858592302
Position 7593: 0.008707853956300748
Position 6898: 0.008494958503293489
Position 3776: 0.007809419362203107
Position 3754: 0.0073363205630445055
Position 2190: 0.006754247547425558
Position 8308: 0.006707024403108812
Position 14368: 0.00605938727023331
Position 4179: 0.005984459941824132
Position 16141: 0.005876056221728005
Position 15765: 0.005479361569038132
Position 14421: 0.004402711153711902
Position 9642: 0.004383009208386114
Position 14825: 0.004167130968013278
Position 15926: 0.004165115742314625
Position 7903: 0.003993914116832914
Position 8186: 0.0038173894691684485
Position 2061: 0.0035945001194148457
Position 9895: 0.0034999528380119183
Position 10917: 0.003438665098474799
Position 2502: 0.0032659230002685937
Position 7739: 0.0031953630665960426
Position 12895: 0.0031120905764507557
Position 4411: 0.003023929083200607
Position 6456: 0.0030101506597167396
Position 10701: 0.0028178310826052697
Position 5440: 0.0027939252919192085
Position 3438: 0.002495689123005808
Position 15807: 0.002252210633158367
Position 12465: 0.002070254530472352
Position 10904: 0.002053127188772593
Position 5654: 0.0019796154140007717
Position 16018: 0.0019257854954496875
Position 16312: 0.0016451625757521347
Position 5257: 0.0016073424205982209
Position 8025: 0.001601211582113507
Position 9856: 0.0014190029310872448
Position 5423: 0.0013822804128674425
Position 2458: 0.0013393669960859564
Position 15929: 0.0012482967041908025
Position 5523: 0.001243663568764937
Position 14852: 0.001220258639667458
Position 13308: 0.0011219934291607375
Position 4395: 0.0011106179907814596
Position 8034: 0.001103990935699115
Position 15111: 0.001055149215870906
Position 3942: 0.0010520061277537534
Position 8195: 0.001035931950088988
Position 15684: 0.0010176865498604955
Position 6006: 0.0010098564221890968
Position 8465: 0.0009535263742141956
Position 2625: 0.0008969908771147288
Position 5661: 0.0008796663827118879
Position 7685: 0.0008574374919078387
Position 4722: 0.0008574311795025246
Position 7952: 0.0008407937522089609
Position 3285: 0.0008113591637711694
Position 5290: 0.0008040955168453034
Position 5293: 0.0007987995351317101
Position 14996: 0.000798469105264527
Position 8485: 0.0007689717396801463
Position 15108: 0.0007659744968338872
Position 1471: 0.0007158934947889516
Position 15459: 0.0007056933367843868
Position 4085: 0.0006935534404950208
Position 16679: 0.0006734741547284405
Position 7718: 0.0006067634210253154
Position 4444: 0.0005964969827454156
Position 16650: 0.0005672239630286776
Position 9900: 0.0005653373022721348
Position 16623: 0.0005493694248488006
Position 12274: 0.0005257829218981617
Position 12631: 0.0005185662546061389
Position 4423: 0.0005179705120079615
Position 3389: 0.0004989779517116898
Position 14713: 0.0004754505341834323
Position 13413: 0.0004520562929305908
Position 503: 0.0004376310757630984
Position 536: 0.00039810483599214024
Position 8489: 0.00039255048151630705
Position 10676: 0.0003874991303175656
Position 11701: 0.00038334311482494054
Position 3511: 0.00037378898435416557
Position 864: 0.00032652153056838765
Position 3557: 0.00032163822656614807
Position 5202: 0.00029824344338255713
Position 8556: 0.0002966015374138199
Position 4420: 0.00028202254803981323
Position 4321: 0.0002518955024420509
Position 2273: 0.00024133448320977466
Position 581: 0.00023697800342667194
Position 3847: 0.00022718002609073597
Position 5914: 0.0002234277637956384
Position 5479: 0.00021423439614735016
Position 8671: 0.00019826818217239613
Position 5695: 0.0001959560177840472
Position 15127: 0.0001918518273706004
Position 1401: 0.00016388302282107582
Position 12013: 0.0001606450907647483
Position 2542: 0.00015951856753364265
Position 9968: 0.00012947884214131077
Position 4130: 0.00012943351365605118
Position 3232: 0.0001291764914301023
Position 3880: 0.00011582432322116387
Position 3274: 0.00010469962592399122
Position 8188: 0.0001028554199473724
Position 4196: 0.0001024913169048277
Position 4145: 0.00010177937021757558
Position 10160: 9.821440250883367e-05
Position 4229: 9.018480639405348e-05
Position 351: 8.81249749404077e-05
Position 4133: 8.722566582558236e-05
Position 516: 8.427793486283205e-05
Position 3908: 7.556632624100357e-05
Position 2861: 7.547459847586118e-05
Position 11049: 6.751370637182726e-05
Position 13005: 6.725579367197801e-05
Position 3198: 6.640950264977383e-05
Position 2349: 6.509074060810735e-05
Position 3267: 5.922280356004705e-05
Position 2391: 5.537641822981666e-05
Position 7760: 5.3087456056922345e-05
Position 2366: 5.079365000338204e-05
Position 2513: 5.0495004090395425e-05
Position 7887: 4.9997929099767136e-05
Position 2516: 4.9937005576432606e-05
Position 287: 4.8662260712655765e-05
Position 3245: 4.6328959087264774e-05
Position 1352: 4.513915562157676e-05
Position 4434: 4.397565213971351e-05
Position 3289: 4.3094613888648694e-05
Position 1608: 4.061537462570339e-05
Position 849: 3.8004640655575225e-05
Position 8259: 3.664358415248169e-05
Position 563: 3.4564431464620654e-05
Position 3360: 2.721142592053657e-05
Position 8200: 2.6959518129970397e-05
Position 1162: 2.5136650703863067e-05
Position 3718: 2.2019822179670175e-05
Position 6945: 2.1698019398948974e-05
Position 6382: 2.1665325155774437e-05
Position 218: 2.11003392578135e-05
Position 1958: 1.9311171396442807e-05
Position 3500: 1.7446552901928938e-05
Position 2129: 1.4950541307022226e-05
Position 3317: 1.3109165046244723e-05
Position 3255: 1.2256951021272215e-05
Position 2308: 1.0990944429118152e-05
Position 268: 9.697684169421607e-06
Position 1165: 9.522133067804142e-06
Position 1389: 9.334696931028366e-06
Position 1868: 8.980017339847281e-06
Position 1438: 8.810277183975314e-06
Position 3251: 8.661680829448923e-06
Position 995: 8.45484560851578e-06
Position 325: 7.81998512600824e-06
Position 3883: 7.57327058413151e-06
Position 3666: 7.226974691796602e-06
Position 160: 6.903905682176476e-06
Position 9222: 6.508400095891635e-06
Position 439: 5.66268009499987e-06
Position 2279: 5.530899625602055e-06
Position 3207: 5.522484754825845e-06
Position 5395: 5.358679197821298e-06
Position 3210: 4.563758193046177e-06
Position 3133: 4.110622790653562e-06
Position 1917: 3.919557459971607e-06
Position 3721: 3.2922555263184603e-06
Position 1191: 3.2421526743690414e-06
Position 512: 2.8588535724240607e-06
Position 1360: 2.7060863986729052e-06
Position 1488: 2.521803878626495e-06
Position 295: 2.1970816645384856e-06
Position 2570: 2.128249139747393e-06
Position 308: 2.070470745387147e-06
Position 2901: 1.9715964305389534e-06
Position 1015: 1.9016390331136904e-06
Position 332: 1.20680351966002e-06
Position 292: 1.1671613121997586e-06
Position 431: 1.0649673551649669e-06
Position 1099: 1.0181414133498223e-06
Position 9141: 1.0126772305440866e-06
Position 1167: 8.414139014685565e-07
Position 1082: 8.362933010079333e-07
Position 2006: 8.314771438813543e-07
Position 1233: 7.724946997358619e-07
Position 520: 7.094910551235623e-07
Position 2413: 7.028196304326704e-07
Position 4447: 6.768887631126311e-07
Position 2124: 6.480461617224087e-07
Position 4183: 6.141840586437564e-07
Position 539: 5.620891131133906e-07
Position 9359: 5.440767479062745e-07
Position 2071: 4.869229731887211e-07
Position 1572: 4.702293595917053e-07
Position 1217: 4.268249047794785e-07
Position 1657: 3.9865760562964077e-07
Position 1496: 3.8328415369555223e-07
Position 1655: 3.338103915860058e-07
Position 125: 2.837046340355348e-07
Position 745: 2.706168521804746e-07
Position 524: 3.241947713594458e-08
Position 366: 3.030626111981058e-08
Position 140: 2.3844854821673455e-08
Position 101: 1.4374604528340911e-08
Position 129: 1.277891478137462e-08
Position 371: 1.9814801607703346e-09
Position 378: 1.7324236221106093e-09
Position 593: 1.9777747118806802e-10
Position 103: 1.9252548736897652e-10
Position 714: 1.030140631521736e-11
Position 681: 8.337960090121388e-12
Position 968: 7.648809765002724e-12
Position 875: 3.668026712087592e-12
Position 685: 1.6519448323471263e-12
Position 696: 1.4579816383700837e-12
Position 997: 9.102357183536358e-13
Position 667: 8.020514299764578e-13
Position 650: 2.1897808047869898e-13
Position 620: 2.0131645555214067e-13
Position 645: 2.6607792694238693e-14
Position 921: 2.337699578540808e-14
Position 881: 1.0199487116644318e-14
