Gene = URGCP-MRPS24
Position 5844: 0.005363646728784088
Position 2292: 0.005188947581918395
Position 794: 0.004403265224776466
Position 4027: 0.0042983438021488565
Position 10013: 0.0034550455473229586
Position 4117: 0.0033051958071556656
Position 2203: 0.002670055907347134
Position 4996: 0.0023961986655945474
Position 4080: 0.002294748617635655
Position 839: 0.002145817088075094
Position 11566: 0.001973214842258313
Position 2255: 0.0019407398825936214
Position 162: 0.0018695518708526791
Position 6447: 0.0017052642590043117
Position 4548: 0.0016435484164618373
Position 9413: 0.001465091405937077
Position 7874: 0.0013788374027622612
Position 10917: 0.0012686065872461823
Position 143: 0.0009718446243078113
Position 171: 0.0009649433888282623
Position 5025: 0.0009105664810979464
Position 2377: 0.0008372594003436017
Position 13286: 0.0007259867024402988
Position 3667: 0.0006457402627742509
Position 1081: 0.0006115628591618893
Position 908: 0.000546703605140343
Position 5484: 0.000520847889701139
Position 8333: 0.0005156086029968285
Position 12418: 0.0004922333046129396
Position 4597: 0.00047462396389746887
Position 2308: 0.00047210482352019246
Position 1184: 0.0004358229391236535
Position 816: 0.00038183184603523374
Position 5403: 0.00035716922580028885
Position 1301: 0.0002990628107356159
Position 4635: 0.00026994961467338555
Position 1168: 0.00024523998381781336
Position 870: 0.0001950419422043606
Position 4762: 0.00017247117153627712
Position 6141: 0.0001694679073422801
Position 3321: 0.00014832802514546406
Position 8716: 0.00011758607440144648
Position 7097: 0.00011614958291489742
Position 2584: 0.00010807468416281777
Position 8175: 9.274035157993388e-05
Position 1625: 7.866377032469455e-05
Position 3471: 7.029720768625235e-05
Position 2462: 6.793722150950743e-05
Position 1788: 6.526328516105378e-05
Position 5698: 5.688539825613637e-05
Position 507: 4.923161114836029e-05
Position 6774: 4.9118741526480606e-05
Position 6137: 3.793614626687423e-05
Position 1505: 3.629786610772347e-05
Position 5207: 3.2663494822579404e-05
Position 5872: 3.110622617922787e-05
Position 1563: 2.8419628213473632e-05
Position 2974: 2.313816180039689e-05
Position 4560: 2.2878200623947777e-05
Position 843: 1.9652082556786942e-05
Position 2764: 1.629657830063026e-05
Position 2789: 1.6029256268922253e-05
Position 1604: 1.4484275593438504e-05
Position 3474: 1.3232193379251102e-05
Position 850: 1.1916757936301465e-05
Position 3055: 1.1066982469764696e-05
Position 1747: 1.1025614217810141e-05
Position 557: 1.0097996018317153e-05
Position 1149: 9.453839013393369e-06
Position 2863: 8.277077877229387e-06
Position 2664: 6.215024415251254e-06
Position 2804: 5.680664531719482e-06
Position 1813: 5.450578437508671e-06
Position 1711: 5.2869056931702345e-06
Position 1048: 3.5595155832532276e-06
Position 980: 3.432188583398049e-06
Position 292: 2.9971673924104634e-06
Position 924: 2.185816675410562e-06
Position 3843: 1.6915786757452112e-06
Position 517: 1.1454799589954338e-06
Position 703: 9.197905168536347e-07
Position 247: 8.390671797431019e-07
Position 910: 6.307615491894377e-07
Position 346: 5.890875027202717e-07
Position 857: 4.918793150996813e-07
Position 1086: 4.850231070168159e-07
Position 3705: 4.566788639037132e-07
Position 968: 3.980312977300305e-07
Position 525: 3.965493005224217e-07
Position 536: 3.1335461557486384e-07
Position 542: 2.3958605823352533e-07
Position 252: 1.3184414271703198e-07
Position 718: 1.1614266355054518e-07
Position 751: 9.735991260641542e-08
Position 958: 8.219975303311683e-08
Position 944: 7.920640770308422e-08
Position 563: 6.94656430588403e-08
Position 411: 6.525861386504084e-08
Position 1994: 4.182479151141757e-08
Position 949: 3.7530343867021846e-08
Position 321: 3.074376204100526e-08
Position 313: 2.8518553186462023e-08
Position 342: 2.8505888821434763e-08
Position 305: 2.1544065000733737e-08
Position 93: 1.9271527346206328e-08
Position 1101: 6.151961692398197e-09
Position 1196: 4.930430152642467e-09
Position 936: 2.029581603836217e-09
Position 986: 1.5894450341100774e-09
Position 357: 7.218897366504688e-10
