Gene = ALAD
Position 11568: 0.00013157325006539895
Position 8106: 0.00012954406607646466
Position 9421: 0.00012435849456661008
Position 9185: 0.00011588149678921835
Position 11403: 0.00011226089271985373
Position 2677: 0.00011065307529805655
Position 13015: 0.00010178107551917821
Position 12351: 8.661602986904211e-05
Position 12494: 8.163656926159383e-05
Position 10558: 5.81781020396572e-05
Position 11967: 5.433898939099712e-05
Position 12316: 4.883843024323229e-05
Position 11991: 4.412953168952312e-05
Position 12268: 4.3594787266059496e-05
Position 10810: 4.3453754633126704e-05
Position 11296: 3.997474109301893e-05
Position 11478: 3.8359116461298447e-05
Position 11223: 3.544459198903483e-05
Position 11524: 3.176398237884155e-05
Position 306: 3.168770054984521e-05
Position 3929: 2.902372468640404e-05
Position 538: 2.5524819592437603e-05
Position 11304: 2.4988802314458145e-05
Position 11227: 2.4628204560421908e-05
Position 703: 2.4434755883608916e-05
Position 11180: 2.3578221326977135e-05
Position 1510: 2.2707736439134072e-05
Position 11374: 1.770480765640201e-05
Position 2091: 1.6483219964360194e-05
Position 955: 1.3589588764028377e-05
Position 376: 1.3027975604754212e-05
Position 1334: 1.2309268338041872e-05
Position 12442: 1.1906193512727338e-05
Position 11830: 1.1809458927863378e-05
Position 10927: 1.15927253967037e-05
Position 513: 9.985510172792074e-06
Position 11164: 9.85019377388861e-06
Position 11620: 9.56934162124189e-06
Position 11008: 8.56356353746153e-06
Position 11268: 8.530507174361749e-06
Position 12069: 7.86514800546632e-06
Position 260: 7.307992926875421e-06
Position 11039: 6.60412658976223e-06
Position 915: 6.504425415891109e-06
Position 11777: 5.07751008647654e-06
Position 12440: 4.848514478073222e-06
Position 11889: 4.443114210813383e-06
Position 756: 4.2019647503382906e-06
Position 1879: 3.941217805694148e-06
Position 10820: 3.89128221152008e-06
Position 200: 3.5509015183662367e-06
Position 12295: 3.4600210001716244e-06
Position 1017: 3.2252157612096012e-06
Position 12356: 3.0168342102818446e-06
Position 2323: 2.7401292915556565e-06
Position 2558: 2.6927185247845913e-06
Position 9445: 2.4892964390644977e-06
Position 10854: 2.218761916269765e-06
Position 958: 2.0472448859833e-06
Position 11316: 1.6460607008157028e-06
Position 728: 1.643097035027521e-06
Position 172: 1.5449212408493119e-06
Position 391: 1.2664531118570713e-06
Position 677: 1.135134717459705e-06
Position 674: 1.1058346111584343e-06
Position 1780: 9.827580346082725e-07
Position 1875: 9.811698229058603e-07
Position 1893: 9.217422431413231e-07
Position 11669: 8.372486538528524e-07
Position 1038: 6.715640541784996e-07
Position 11714: 5.930968543933664e-07
Position 986: 5.743366796458325e-07
Position 1168: 3.7871316192771894e-07
Position 11729: 3.4276933135926246e-07
Position 770: 3.349662169270401e-07
Position 11708: 3.3031315166523256e-07
Position 12175: 2.883867471259943e-07
Position 12266: 2.396972071791243e-07
Position 12121: 1.537793682793589e-07
Position 270: 9.375549008713393e-08
Position 12089: 8.75794331999714e-08
Position 11766: 7.345288189050224e-08
Position 1093: 5.3798566167852395e-08
Position 8949: 3.300871485351963e-08
Position 11883: 2.0160731261220045e-08
Position 12059: 7.15523264875623e-10
Position 11895: 3.837723513098489e-13
