Gene = ERO1B
Position 57538: 0.10633564907351885
Position 63783: 0.09664713906366233
Position 24962: 0.08327810249775898
Position 19040: 0.08301268976131171
Position 5254: 0.06556527004012379
Position 1124: 0.0551052598365602
Position 433: 0.05278946743001726
Position 63984: 0.05251056738756794
Position 56667: 0.046151621231151546
Position 757: 0.04378132794378806
Position 29893: 0.04164050002601728
Position 57864: 0.04128262980203598
Position 60161: 0.03922720984425953
Position 64085: 0.035345790821333364
Position 873: 0.035180441180601596
Position 21974: 0.03229756948212519
Position 1105: 0.031212643875603165
Position 14511: 0.0297787932767325
Position 58377: 0.024563379904053422
Position 853: 0.02406212587684249
Position 738: 0.02256912397221069
Position 806: 0.021966934345582948
Position 28702: 0.020306023113290068
Position 12031: 0.018664120047542306
Position 1889: 0.017297596608520656
Position 694: 0.014923098139535228
Position 62626: 0.013308022479668143
Position 63330: 0.0129253720465
Position 1870: 0.011353819672078056
Position 594: 0.010644106233944572
Position 1080: 0.010351277573521597
Position 58288: 0.009952546989193003
Position 14514: 0.007582730293700999
Position 835: 0.0073433228163439935
Position 25139: 0.006928861487137464
Position 1940: 0.006511989550651654
Position 1102: 0.006149236669392176
Position 1749: 0.005990598554762612
Position 63494: 0.005822310173207836
Position 1915: 0.004857544767090822
Position 63744: 0.00453542612471673
Position 61670: 0.004045501995044274
Position 62900: 0.0033082167170684724
Position 397: 0.003036270837345005
Position 1157: 0.002923629138205655
Position 61702: 0.002822110693073483
Position 465: 0.002758747618065856
Position 1778: 0.002757534853351447
Position 28689: 0.002657127644925785
Position 66326: 0.0025443477367202427
Position 64117: 0.0024694097301927783
Position 14029: 0.0023895580688051594
Position 449: 0.002326047926220121
Position 653: 0.0021841885800347413
Position 763: 0.0021291236627266202
Position 2700: 0.0020729465202681692
Position 63208: 0.0018811399777822224
Position 66360: 0.001698640952336143
Position 408: 0.001688871783697335
Position 61325: 0.001638865618323094
Position 66392: 0.0015182656161183484
Position 2778: 0.0013862809038922154
Position 63310: 0.001265625434839028
Position 2646: 0.0011062760943922783
Position 64713: 0.001043293308485802
Position 61988: 0.0010329443702344107
Position 64451: 0.0009806192937116764
Position 61961: 0.0009215059096561447
Position 387: 0.0007266063825672854
Position 61289: 0.0007247050798409552
Position 61699: 0.0007220137318601623
Position 1443: 0.0007102332573522202
Position 808: 0.0006336175858507597
Position 3529: 0.0005424092466136464
Position 2483: 0.0005005385720102211
Position 62587: 0.000489616991636268
Position 63626: 0.0003653158673740313
Position 2649: 0.0003506066124926373
Position 63038: 0.00034793953403515455
Position 892: 0.0002887423886962987
Position 61389: 0.0002503892827254126
Position 1195: 0.00023636682297768183
Position 3464: 0.00021803048461468649
Position 61583: 0.00020383974763893577
Position 13971: 0.00015543696511990268
Position 61367: 0.00012111453861746131
Position 62130: 0.00011011394792100145
Position 528: 9.351156547679226e-05
Position 13552: 8.866595165130736e-05
Position 13548: 8.509283354660044e-05
Position 904: 8.34948835708914e-05
Position 13840: 7.17177790187692e-05
Position 60630: 6.492813809321865e-05
Position 451: 5.4052153480196356e-05
Position 1495: 4.2933123671608385e-05
Position 415: 4.217694107996145e-05
Position 13507: 3.502667410105712e-05
Position 979: 3.203840416584738e-05
Position 413: 2.7034005380531563e-05
Position 303: 2.2548688618489526e-05
Position 14048: 1.89984774385777e-05
Position 1202: 1.6253032181126973e-05
Position 258: 1.542833406860393e-05
Position 49145: 1.2505633621063843e-05
Position 782: 1.2047256826536107e-05
Position 1011: 1.078035773173515e-05
Position 747: 1.0299221143116908e-05
Position 1236: 9.80167086052229e-06
Position 287: 9.010712667811009e-06
Position 1082: 5.093832084804943e-06
Position 1354: 2.9961579036377257e-06
Position 561: 2.9497920023958576e-06
Position 430: 2.7429886822956976e-06
Position 275: 2.335439213488014e-06
Position 48394: 2.210159613169688e-06
Position 297: 2.2096739453991876e-06
Position 657: 1.7260361937838263e-06
Position 661: 1.6931482980050795e-06
Position 878: 1.591502646055031e-06
Position 1243: 1.146821161800032e-06
Position 697: 1.0740733417507833e-06
Position 701: 7.630537214111316e-07
Position 537: 7.593759935511055e-07
Position 615: 7.321012554717761e-07
Position 446: 6.324889274870967e-07
Position 668: 1.6308505620341938e-07
Position 541: 1.5897905051899186e-07
Position 226: 1.4861313746052274e-07
Position 909: 1.0103221303920167e-07
Position 604: 7.28875870086966e-08
Position 308: 5.143760389202151e-08
Position 320: 3.697240413830602e-08
Position 237: 3.339122400482004e-08
Position 166: 2.6293975216296023e-08
Position 39924: 1.9948714277025987e-08
Position 535: 1.738110844046601e-08
Position 244: 4.363924382618969e-09
Position 30811: 4.121880749766591e-09
Position 193: 1.720698571010254e-09
Position 195: 1.4824686081069992e-09
Position 31520: 1.216785746292872e-09
Position 33382: 1.145191698486304e-09
Position 30557: 1.052300911234699e-09
Position 314: 5.734199645928667e-10
Position 30638: 4.8690828657741946e-11
Position 30687: 4.364072643704189e-11
Position 200: 3.6417590602586155e-11
Position 29683: 2.0024223876895376e-11
Position 211: 5.6112152964070975e-12
Position 13106: 4.641746624160293e-13
Position 206: 2.6422578708788522e-14
