Gene = PODXL2
Position 567: 4.041491910499469e-08
Position 224: 3.472110827303595e-08
Position 463: 2.3620539563694592e-08
Position 459: 2.2994193295563838e-08
Position 152: 7.205092024382809e-09
Position 279: 5.426426051139682e-09
Position 427: 2.2792053169407902e-09
Position 226: 2.2159214202481555e-09
Position 457: 1.5949521516866254e-09
Position 538: 1.3902009662581286e-09
Position 304: 1.0394456882790664e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10449: 0.3440523860344866
Position 6809: 0.30336275344524305
Position 15481: 0.18163955158910075
Position 16510: 0.17675995418171367
Position 10637: 0.12727262864628694
Position 1958: 0.12330050506893807
Position 6910: 0.08374826119263151
Position 15776: 0.0632032407668773
Position 192: 0.034741333676787056
Position 14862: 0.027324123891366008
Position 5769: 0.02411186549972718
Position 2021: 0.022985935780909954
Position 8477: 0.020957187323252982
Position 7390: 0.020348736977583524
Position 8502: 0.019291272607032894
Position 10063: 0.01793428490840256
Position 10787: 0.012949750173940426
Position 10868: 0.012932297923950922
Position 1709: 0.012314469782287705
Position 1294: 0.01143505004230629
Position 1968: 0.01119137475664394
Position 15447: 0.010856588605651325
Position 14482: 0.008552175406732131
Position 11140: 0.008388032987192606
Position 4906: 0.007239350269253672
Position 4052: 0.006923252750698545
Position 7386: 0.00643435600060295
Position 2078: 0.006204894907829901
Position 2114: 0.005469481097823822
Position 10906: 0.005153529035580704
Position 7667: 0.00469379056665047
Position 10028: 0.004493499088779021
Position 2740: 0.003794173862945191
Position 1266: 0.0036234458073401807
Position 1246: 0.0035696085725861835
Position 6754: 0.003352233894240649
Position 8380: 0.003347993425342375
Position 8865: 0.003305972522073653
Position 1328: 0.002929714346058853
Position 12377: 0.0025755600586807475
Position 1934: 0.002540481476373857
Position 11752: 0.0024989842173001415
Position 2771: 0.002160287990479979
Position 1893: 0.0019631072531895596
Position 2974: 0.001889167892298403
Position 680: 0.0018200741706683012
Position 5996: 0.0016017765936181825
Position 5922: 0.0015289227633909549
Position 1750: 0.0015024324265838615
Position 9147: 0.0014069310451510107
Position 7265: 0.001392379258491491
Position 8241: 0.00126630231439158
Position 3619: 0.0012041999378500274
Position 1105: 0.0011459965596150835
Position 1997: 0.0010509046367309961
Position 3862: 0.0009517337473715763
Position 9942: 0.0009259709820993998
Position 4744: 0.0009101290570833852
Position 6211: 0.000878552612628391
Position 9867: 0.0008661649484985717
Position 171: 0.0008269752527183007
Position 6402: 0.0008200967406286464
Position 2737: 0.0008067585222310812
Position 2293: 0.0007713882143348396
Position 3475: 0.0007648096303586099
Position 2173: 0.00074372791804144
Position 2050: 0.0007363731374343774
Position 7824: 0.0006623241317609119
Position 6411: 0.0006245983256419947
Position 3402: 0.0006137585051527711
Position 1528: 0.0005843074701944367
Position 4974: 0.0005805646967623688
Position 326: 0.0005641532215738271
Position 7425: 0.000523610402911978
Position 3271: 0.0005036468366139635
Position 3942: 0.0004855659531548365
Position 4996: 0.00045693310770665585
Position 3249: 0.0004256381575291954
Position 1786: 0.00041622183690424093
Position 8557: 0.0004154382053059878
Position 2844: 0.00041141995644414486
Position 854: 0.0003871020880090688
Position 3647: 0.00029636089092028813
Position 4473: 0.0002854215868814383
Position 6177: 0.0002682549991532128
Position 380: 0.0002620565806795394
Position 1926: 0.00024338548732059912
Position 2149: 0.00022108849446497876
Position 5615: 0.00021070223575903402
Position 1653: 0.00019820594372263627
Position 5869: 0.0001930429912760952
Position 5977: 0.00019037420287042704
Position 1073: 0.0001715720724694971
Position 199: 0.0001606788363727096
Position 6153: 0.00015784666896360587
Position 4956: 0.00014976931059992098
Position 4381: 0.00014580918812773792
Position 1126: 0.00011800760326863452
Position 797: 0.00010976442410299739
Position 3444: 7.072952732518075e-05
Position 3129: 6.915695876117988e-05
Position 918: 4.408036878461284e-05
Position 3503: 4.272928090811178e-05
Position 3186: 4.233301009687341e-05
Position 913: 3.876732197086083e-05
Position 800: 3.4467067309255026e-05
Position 1720: 3.184379990997106e-05
Position 499: 3.183883889453062e-05
Position 1307: 2.7684343383393573e-05
Position 1278: 1.7981983377865625e-05
Position 1175: 1.0899438391878787e-05
Position 1890: 1.0604714197824203e-05
Position 218: 9.442409331081741e-06
Position 1801: 7.222842480542422e-06
Position 550: 6.386948692354964e-06
Position 1313: 5.676401626559016e-06
Position 514: 4.149717243723128e-06
Position 4498: 4.1489647865728886e-06
Position 201: 3.7247346399076027e-06
Position 704: 3.568469682561586e-06
Position 271: 2.8803276488665415e-06
Position 386: 2.6344845318198066e-06
Position 469: 2.600837796445346e-06
Position 543: 2.4531840892712503e-06
Position 268: 2.239132739163271e-06
Position 724: 1.9835678898525927e-06
Position 625: 1.689448309259645e-06
Position 1945: 1.6560377969933526e-06
Position 970: 1.5557425938534975e-06
Position 501: 1.5036017339806983e-06
Position 529: 1.3799656612735677e-06
Position 4017: 3.981700421200437e-07
Position 1871: 1.2727413046283447e-07
Position 1078: 9.904149773971241e-08
Position 1214: 9.413649821871106e-08
Position 888: 1.6815817978925795e-08
Position 749: 1.5992569042401313e-08
Position 683: 1.4324842790275773e-08
Position 340: 7.786833756965691e-09
Position 351: 3.03891931092532e-09
Position 946: 2.0924346211560985e-11
