Gene = GPATCH3
Position 864: 0.031641623084757695
Position 1424: 0.02737318885885257
Position 2943: 0.02550743892052926
Position 9787: 0.021052655379659366
Position 8952: 0.020833435014359226
Position 2763: 0.02047051048476821
Position 2901: 0.014120121807347678
Position 9150: 0.013755640592605796
Position 3052: 0.012254100842891196
Position 4349: 0.011748367857012446
Position 5676: 0.011428956870462232
Position 9662: 0.011262351592270356
Position 263: 0.00984581920357709
Position 3276: 0.009325941659613281
Position 9529: 0.008147363873261877
Position 5363: 0.008022759427808994
Position 237: 0.007868412784119306
Position 7638: 0.007813753118416327
Position 7242: 0.006847085800754402
Position 2949: 0.0058317733522384105
Position 1970: 0.005744180462401018
Position 9526: 0.005025135420286943
Position 2340: 0.004033144873355221
Position 2968: 0.0038542571975470133
Position 7989: 0.0038442892557306544
Position 9369: 0.003768694790457598
Position 3200: 0.0034605942456569314
Position 6305: 0.0034215179993282918
Position 4086: 0.003015229424574
Position 9340: 0.0025648473909901945
Position 3772: 0.002535411014436276
Position 251: 0.002340955680351899
Position 6460: 0.001941745464114561
Position 9092: 0.0018413282742361261
Position 826: 0.0015519155697947373
Position 9025: 0.0015209477519965737
Position 1753: 0.0014339294052329841
Position 3253: 0.0014007380403817638
Position 8493: 0.001191807365463113
Position 2955: 0.001169825469911901
Position 9801: 0.0011358956947579353
Position 9568: 0.0011121421278622178
Position 1142: 0.0010966062837032232
Position 9198: 0.0010260582158262046
Position 720: 0.0010141762757063444
Position 6698: 0.0009545168673126374
Position 9209: 0.0007268840560334415
Position 4391: 0.0006989669856270678
Position 1277: 0.0006662372806083299
Position 2864: 0.0005821868476705205
Position 9380: 0.0005419467738356687
Position 9613: 0.0005345016313691239
Position 6388: 0.0005178681170995485
Position 955: 0.0005067916100460795
Position 2017: 0.0005063563923667332
Position 690: 0.0004863144271538931
Position 1552: 0.0004843853865246917
Position 7640: 0.0004821205676082641
Position 9911: 0.00039362674281121044
Position 8175: 0.00038253136666833185
Position 7194: 0.0003814087295861582
Position 6603: 0.00034587221648691113
Position 2495: 0.00034557827753596044
Position 9422: 0.000342739182099577
Position 8627: 0.0003307720759730113
Position 2826: 0.00033026146981428317
Position 6486: 0.0003302071860178059
Position 7031: 0.000305726117683037
Position 8203: 0.0003038163247568542
Position 7892: 0.00029981003598240793
Position 7906: 0.0002978775418178846
Position 8998: 0.0002721312557972384
Position 8374: 0.0002714736156312424
Position 1765: 0.0002712839555741153
Position 9061: 0.0002576965881123502
Position 1863: 0.0002507771524009684
Position 1814: 0.0002411193564982657
Position 7724: 0.0002404579011655142
Position 9290: 0.00023901783096088593
Position 9345: 0.00023040380264686147
Position 317: 0.00018444507878475914
Position 1300: 0.00017569400710342373
Position 300: 0.00017444265330156158
Position 6968: 0.00015559131314081843
Position 9001: 0.00015463175690783178
Position 7942: 0.00014106966956048885
Position 7611: 0.0001324154022994198
Position 8037: 0.00010070866089254979
Position 7279: 9.135958966646399e-05
Position 9806: 8.454083174379512e-05
Position 887: 8.274346829117387e-05
Position 467: 7.946193179325173e-05
Position 903: 7.734293670255887e-05
Position 8312: 7.281695769178258e-05
Position 8958: 7.069070595858544e-05
Position 8540: 7.026884261196777e-05
Position 8712: 6.450906079114126e-05
Position 7683: 6.155140400227285e-05
Position 1535: 5.92463705330254e-05
Position 245: 4.812492026212855e-05
Position 1798: 4.477841551455608e-05
Position 9739: 4.4691668413230367e-05
Position 1717: 4.2986294148899484e-05
Position 743: 4.1836596975387625e-05
Position 7258: 4.0741017622932974e-05
Position 1855: 4.009211629172241e-05
Position 9029: 3.7157130825818905e-05
Position 8954: 3.193588437461435e-05
Position 7075: 2.8013297611713998e-05
Position 2851: 2.7823827095668157e-05
Position 7688: 2.6959680288055157e-05
Position 8667: 2.5653010025489797e-05
Position 2522: 2.401537266509215e-05
Position 9956: 2.3222140033418572e-05
Position 2772: 2.1721044251107394e-05
Position 2336: 1.9955333603313757e-05
Position 8231: 1.9749639594993555e-05
Position 1897: 1.8299030252843134e-05
Position 1685: 1.708309040108055e-05
Position 596: 1.681171898593929e-05
Position 2717: 1.5705827151333368e-05
Position 2116: 1.5005712616954024e-05
Position 7769: 1.3755373839061996e-05
Position 600: 1.3551504218746631e-05
Position 1905: 1.3511394055450306e-05
Position 2141: 1.2918403531928437e-05
Position 2781: 1.286184371177988e-05
Position 830: 1.1729724094585384e-05
Position 9279: 1.1727494631901293e-05
Position 1231: 6.912940632198495e-06
Position 8019: 5.841360044963104e-06
Position 982: 4.724631156912181e-06
Position 7975: 4.6421174681204365e-06
Position 584: 3.6796318745490727e-06
Position 621: 3.5963318628237107e-06
Position 185: 3.2517842844499385e-06
Position 124: 2.7272589130823812e-06
Position 7957: 2.5590509958695712e-06
Position 7588: 2.451080159365058e-06
Position 7997: 2.3489727012172773e-06
Position 568: 1.95795379260032e-06
Position 474: 1.9213226262995835e-06
Position 349: 1.58290609963823e-06
Position 138: 1.4909161595669357e-06
Position 961: 4.299819671763811e-07
Position 908: 2.6682176466361844e-07
Position 1010: 2.0833687239899009e-07
Position 1636: 1.9935562165433258e-07
Position 1575: 1.9802385517385844e-07
Position 702: 1.8732272988401476e-07
Position 1477: 1.8628115034871795e-07
Position 140: 1.753995422124462e-07
Position 1264: 1.6938794385442316e-07
Position 1388: 1.5739303848084495e-07
Position 7548: 7.942249732927729e-08
Position 128: 7.4181859246176e-08
Position 135: 5.884360055215349e-08
Position 534: 2.5586773632600773e-08
Position 363: 2.1688588626700614e-08
Position 115: 1.9946771493988933e-08
Position 579: 1.4577131219754637e-08
Position 629: 7.532507571728607e-09
Position 608: 6.860393356813836e-09
Position 368: 6.369848732062373e-09
Position 923: 4.1620847338218966e-09
Position 602: 3.3280791797688733e-09
Position 520: 2.376199152856044e-09
Position 552: 1.3239344910050023e-09
Position 496: 1.0440662037416821e-09
Position 539: 9.898194160331062e-10
Position 370: 8.632553462256733e-10
Position 7969: 2.951747312538744e-10
Position 763: 2.6461303480042857e-10
Position 747: 2.0963593450866128e-10
Position 673: 1.918573394433113e-10
Position 8008: 1.5863872526591788e-10
Position 754: 4.782489044816362e-11
Position 76: 3.9972517790227835e-11
Position 536: 2.1144433073440514e-11
Position 522: 1.7887279173892844e-11
Position 479: 1.0652841143492572e-12
Position 481: 5.503301660880063e-15
Position 489: 2.6051595570206337e-15
Position 485: 1.4333258238197398e-15
