Gene = SPDL1
Position 13018: 9.474438506007172e-06
Position 750: 9.10283787438998e-06
Position 83: 6.5270881966113025e-06
Position 300: 5.382027549726709e-06
Position 174: 3.4063635504977164e-06
Position 648: 2.7384597618974684e-06
Position 659: 1.8095112278249838e-06
Position 53: 1.535337719461645e-06
Position 476: 7.042272477701833e-07
Position 9844: 3.7042967251060733e-07
Position 407: 1.72142865273871e-07
Position 666: 1.6597408489294334e-07
Position 418: 1.2737670209528689e-07
Position 393: 1.2660894274668402e-07
Position 309: 1.1167223797074809e-07
Position 287: 6.122695212758051e-08
Position 43: 3.8593788038690546e-08
Position 185: 4.1715869226514085e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9719: 0.9898870841296706
Position 10759: 0.9821749390363479
Position 10936: 0.9821045515916453
Position 4759: 0.953381965982513
Position 14841: 0.8823976566531379
Position 453: 0.8295386722267166
Position 10510: 0.7025689528636788
Position 15337: 0.5926572922136019
Position 7413: 0.5681395550499277
Position 12950: 0.4649441201003763
Position 891: 0.4545297923482218
Position 12926: 0.4316252673094256
Position 17235: 0.26208158213150007
Position 20425: 0.18298708160200855
Position 1475: 0.18103440670942839
Position 19891: 0.17987063735920658
Position 9316: 0.17257326636058187
Position 17645: 0.1520054129339032
Position 17611: 0.1288225642147763
Position 1876: 0.1045848890262468
Position 15803: 0.10261947438490165
Position 9450: 0.09041622645780564
Position 5124: 0.08550123958521769
Position 3472: 0.08251946064713615
Position 15377: 0.08238625317903153
Position 12296: 0.07716727458638686
Position 15679: 0.0718168831109826
Position 14476: 0.06969711270258992
Position 10410: 0.06548172121535022
Position 14343: 0.06134336878567103
Position 1506: 0.060199932021559606
Position 17896: 0.05969890440208906
Position 15832: 0.05781389968429123
Position 14855: 0.057649272016298214
Position 10377: 0.05107645017303894
Position 10591: 0.050585251149613306
Position 8992: 0.05020170360046033
Position 18014: 0.04943048735796074
Position 12980: 0.04402293747415375
Position 10134: 0.027554951229548135
Position 6957: 0.025226776234524687
Position 7118: 0.02492970612980936
Position 14816: 0.02456194605046837
Position 7121: 0.022710019949578903
Position 3411: 0.02244006603129608
Position 19709: 0.020969882987190686
Position 734: 0.020304228586853743
Position 1751: 0.01737526594199207
Position 3564: 0.016049466175298108
Position 11552: 0.015915480602035983
Position 15039: 0.014431054633485887
Position 16696: 0.014023977642959864
Position 9370: 0.012660933262124531
Position 10069: 0.012490066149436124
Position 15851: 0.012397632078927965
Position 12903: 0.01153948548000018
Position 6824: 0.011175943361707064
Position 19551: 0.011069483591469819
Position 10548: 0.010467496955052358
Position 12277: 0.009927993187122713
Position 10763: 0.00956801834311189
Position 1726: 0.009340089649025397
Position 13141: 0.009078092421527812
Position 18144: 0.008923136553356997
Position 15445: 0.008741529128169969
Position 12548: 0.00830991371437506
Position 10094: 0.008242019400660994
Position 17119: 0.008094300260605683
Position 12130: 0.008082549732944712
Position 15810: 0.007932313026154887
Position 16394: 0.007622798189497712
Position 14914: 0.006931004823054952
Position 4817: 0.006579814203770504
Position 16506: 0.006235423160006133
Position 852: 0.006172960755849601
Position 12983: 0.006153559227027818
Position 15848: 0.006096757563495753
Position 1692: 0.0059949849146924295
Position 6916: 0.0053532347012861
Position 16998: 0.005268319954048097
Position 10353: 0.005120787783191902
Position 5183: 0.0045922054571548845
Position 5816: 0.0038448047591326225
Position 1483: 0.0036531695284672257
Position 5210: 0.003462562757155471
Position 14496: 0.003421360912606593
Position 19107: 0.0032600121131645086
Position 12356: 0.0032148505622704004
Position 1577: 0.0031125073517196643
Position 782: 0.0030631425696396085
Position 15228: 0.0029013723661767132
Position 3374: 0.0028881526577924687
Position 14896: 0.002825298312428239
Position 14233: 0.0026077067671633684
Position 17274: 0.002508575154705193
Position 10182: 0.0024596879959406836
Position 7450: 0.0024157949834475614
Position 6936: 0.0023285446314152934
Position 3238: 0.0022717621452614735
Position 362: 0.0021577120764543884
Position 10122: 0.0018945101048724712
Position 17991: 0.0018915820311166387
Position 18314: 0.0018418212624390705
Position 12187: 0.0015973051421964495
Position 9997: 0.001437656011948714
Position 15602: 0.001377890661858025
Position 11491: 0.0013551936294980802
Position 13038: 0.0012876664772761442
Position 13010: 0.0012344256663791634
Position 14309: 0.0011877264243628112
Position 11975: 0.0011615248777326337
Position 12061: 0.0010753261663122465
Position 19156: 0.0010721846541112453
Position 15414: 0.0010600151486952379
Position 15635: 0.0010560419753710315
Position 414: 0.0009827466151164908
Position 5229: 0.0009521137955896858
Position 12155: 0.0009465853604358606
Position 1533: 0.0009250434485945339
Position 17647: 0.0008510059401430221
Position 15404: 0.0008319898069404712
Position 15002: 0.0007696689084193361
Position 12220: 0.0007299202567979465
Position 18433: 0.0007233298049235563
Position 15950: 0.0007020920848660415
Position 18352: 0.0006945299982784528
Position 14540: 0.000673435737634447
Position 14345: 0.0006356403335736996
Position 15249: 0.0005598067145550494
Position 12577: 0.0005519777051891886
Position 18276: 0.0005395121585773647
Position 3069: 0.0005129427834786158
Position 10908: 0.0005098616796781792
Position 10658: 0.0005041472389181054
Position 13710: 0.00038645111836565533
Position 13664: 0.0003720072882734934
Position 13743: 0.00032469615777490834
Position 354: 0.000307824663140396
Position 13661: 0.0002658081820682274
Position 16107: 0.0002465712454754935
Position 14925: 0.00023642654527359947
Position 11699: 0.00023495083679488048
Position 14868: 0.00023272285214577144
Position 15141: 0.00023053693968928623
Position 14698: 0.0002089198778351455
Position 132: 0.00020760512637589318
Position 11441: 0.00019559497074119286
Position 15008: 0.00017752622601684685
Position 10118: 0.00016532686242029052
Position 10772: 0.00016361203431406674
Position 15342: 0.00013107227009269046
Position 15183: 0.00012290626380447695
Position 1150: 0.0001071551624462345
Position 1603: 0.00010356708795832551
Position 1439: 9.681169598233235e-05
Position 11379: 9.475987834497988e-05
Position 10943: 8.830395002754067e-05
Position 1030: 8.7041341686746e-05
Position 925: 8.035119484274741e-05
Position 1068: 7.985688017723003e-05
Position 983: 5.949548531680376e-05
Position 15462: 5.8516288415131127e-05
Position 1193: 5.802402207748715e-05
Position 1027: 5.692451592804835e-05
Position 804: 5.6050615594873735e-05
Position 1262: 4.4015981189888315e-05
Position 863: 4.0702480475611105e-05
Position 11374: 3.919205492896779e-05
Position 1033: 2.9064371915103947e-05
Position 1905: 2.2762759832381852e-05
Position 12791: 1.942353869681206e-05
Position 15055: 1.8093252716877286e-05
Position 1442: 1.691756550933286e-05
Position 15082: 1.4842991694461155e-05
Position 904: 1.4495234962985752e-05
Position 11295: 1.1034144764321785e-05
Position 10856: 1.0956685324526747e-05
Position 10969: 9.701202790920333e-06
Position 793: 7.09966444140805e-06
Position 1072: 6.6638880433921235e-06
Position 334: 5.832706564237736e-06
Position 595: 4.801433070168945e-06
Position 934: 4.781219015564797e-06
Position 1053: 4.5659135819299336e-06
Position 11325: 3.978685536371392e-06
Position 11399: 3.6813101829686437e-06
Position 1582: 3.1702026492451478e-06
Position 330: 2.8328824578365134e-06
Position 1521: 2.1752757013371034e-06
Position 183: 1.983194993794728e-06
Position 326: 1.982746285634113e-06
Position 92: 1.421449165802046e-06
Position 11025: 1.1729955925147332e-06
Position 217: 6.799376654123619e-07
Position 666: 6.718761521035821e-07
Position 10955: 5.444740191271476e-07
Position 541: 4.1856895130572895e-07
Position 14320: 3.595449914728919e-07
Position 147: 3.488643123114258e-07
Position 12661: 2.7644820710473597e-07
Position 151: 2.7089420467665456e-07
Position 10977: 2.528542144558474e-07
Position 12719: 1.5860522153244506e-07
Position 145: 1.4139272217052854e-07
Position 317: 3.273465593160851e-08
Position 179: 2.848882030096537e-08
Position 239: 2.2211096243530367e-08
Position 236: 1.080953221611585e-08
Position 10950: 9.185209658529854e-09
Position 207: 1.973159465039149e-09
Position 220: 4.696432820176153e-10
Position 570: 3.639089887939703e-10
Position 300: 1.7904301983629524e-10
Position 247: 1.4620014231951546e-10
Position 548: 1.3868655923645376e-10
Position 11032: 6.376221034530464e-11
Position 559: 5.441959118637804e-11
Position 156: 1.9454745133263725e-11
Position 266: 1.7294912320576593e-12
Position 259: 9.20495563777425e-13
Position 253: 1.4957440080672158e-16
Position 255: 1.2071480961901912e-16
Position 280: 8.3770469427374e-18
