Gene = HAUS6
Position 16317: 0.10816245278493955
Position 1633: 0.10560348442830596
Position 13559: 0.09660858051416685
Position 18965: 0.0945291188543032
Position 5353: 0.09218125285348822
Position 8345: 0.08420799365251753
Position 47584: 0.08354965903312639
Position 16261: 0.08101165151643906
Position 22495: 0.07715855472528665
Position 2192: 0.06231752860614263
Position 7147: 0.06084300850081288
Position 22446: 0.06049544513439426
Position 16212: 0.053753838856782414
Position 9277: 0.050829794043116404
Position 47196: 0.04764405934668846
Position 9327: 0.046007614488455965
Position 6103: 0.04287609029874237
Position 22264: 0.03282006959752082
Position 46714: 0.03262197749678045
Position 18944: 0.028869399327408826
Position 13603: 0.027702221082870057
Position 20035: 0.02530187704441648
Position 9414: 0.02307034048159454
Position 6557: 0.021991594745450222
Position 44117: 0.020745810251538946
Position 6082: 0.018330222523342956
Position 22074: 0.018128140769418613
Position 13436: 0.016663545219095372
Position 24349: 0.015168494665978733
Position 18919: 0.013889968403301096
Position 9253: 0.01244308945078721
Position 6772: 0.012273742179827043
Position 24921: 0.011905630930822513
Position 17858: 0.011222588435688418
Position 524: 0.01087387848882722
Position 6814: 0.01064670208437091
Position 9417: 0.010532625235947642
Position 37762: 0.010198954197996648
Position 22049: 0.009945302171302529
Position 14706: 0.00944065186220115
Position 2780: 0.009057266243133058
Position 4938: 0.009033146565651514
Position 10880: 0.008976665898918988
Position 7722: 0.008933746123553452
Position 6411: 0.008638466483919168
Position 10205: 0.008363501060913322
Position 19344: 0.008253217872944259
Position 22516: 0.007859211072060892
Position 2442: 0.00726022946833876
Position 6157: 0.006809714998615314
Position 17405: 0.006735335448514353
Position 13626: 0.006337667578184703
Position 17273: 0.006024738540605555
Position 7499: 0.005965953535611028
Position 10835: 0.005956404563988854
Position 9151: 0.0056526102203650385
Position 17298: 0.005575684649347976
Position 14868: 0.005474906864146313
Position 2670: 0.0052404571464924315
Position 22239: 0.004620726517613793
Position 4845: 0.004256706299268758
Position 22213: 0.004082331811126207
Position 6800: 0.0037539114881658775
Position 16360: 0.003733009200530492
Position 22503: 0.003720421159158425
Position 4129: 0.003430356642733843
Position 5308: 0.003380467222971293
Position 24767: 0.003173985985217785
Position 2758: 0.003152874518727696
Position 10908: 0.0030355271066207236
Position 24498: 0.0027342659829974
Position 1655: 0.002600934926980348
Position 19072: 0.002499637889362249
Position 4976: 0.0024480013112443025
Position 10025: 0.002259161263387799
Position 14871: 0.0021940767739378197
Position 7821: 0.002170318645033217
Position 4104: 0.0021260725729187573
Position 4314: 0.002111642333167946
Position 9469: 0.00207829706283285
Position 6300: 0.0019244671873771641
Position 4685: 0.0019058493924838814
Position 9395: 0.0017364950039385943
Position 1629: 0.001496325167881233
Position 10271: 0.001492519801389317
Position 2762: 0.001431813696276136
Position 10855: 0.001384204179262207
Position 9351: 0.001339560639222067
Position 9624: 0.001275560854148642
Position 9443: 0.001229902205612907
Position 4027: 0.001214626482603045
Position 13582: 0.0012126592371866764
Position 10995: 0.0011983404724700078
Position 37807: 0.0010680598212130805
Position 16089: 0.00098451790790693
Position 10362: 0.0008677540671861955
Position 2337: 0.0008407483110819361
Position 24324: 0.0008106759261106729
Position 5287: 0.0007867414878960071
Position 14922: 0.0007686508456745823
Position 500: 0.0007383956282325744
Position 33447: 0.0007336195609919335
Position 8874: 0.0007117957425883103
Position 2816: 0.000682205590609692
Position 20374: 0.0006169841318309908
Position 9419: 0.000569545063080784
Position 13406: 0.0005672155581663429
Position 4289: 0.00047079938373630173
Position 4340: 0.0004420165457339838
Position 9881: 0.0003627376510595557
Position 20330: 0.0003532059629688789
Position 8908: 0.00022679190322002376
Position 23957: 0.0002191637432149267
Position 29529: 0.0002136420670245511
Position 9201: 0.0002120058069054546
Position 34426: 0.0002113395680901268
Position 22350: 0.00020038768609630816
Position 2081: 0.00019593205235104218
Position 20395: 0.00018837203398771026
Position 20539: 0.00017182079543534107
Position 503: 0.0001672739266844002
Position 1588: 0.00014927423939974533
Position 20370: 0.00014388194889778207
Position 4260: 0.00011873325160361226
Position 466: 0.00011594675019729605
Position 16138: 0.0001023969144128247
Position 25591: 0.00010024618154048882
Position 9000: 9.277515128868383e-05
Position 2303: 9.122616869450824e-05
Position 23982: 8.250273882447334e-05
Position 2108: 8.076525174917899e-05
Position 5512: 7.810899122825597e-05
Position 22947: 7.559632348255732e-05
Position 1791: 7.483538804578618e-05
Position 26772: 6.697547812250829e-05
Position 20563: 6.521063068880722e-05
Position 220: 6.502517202184544e-05
Position 1773: 6.031841811420302e-05
Position 20588: 5.789032558453175e-05
Position 1508: 5.433106491557147e-05
Position 7210: 5.0582765790115996e-05
Position 497: 4.6064923732720474e-05
Position 3236: 4.4791966913858115e-05
Position 25027: 3.354094090810366e-05
Position 25007: 2.9760100997387875e-05
Position 5241: 2.928817138909679e-05
Position 5403: 2.7648101409089815e-05
Position 19971: 1.9101105097260957e-05
Position 716: 1.886044023451515e-05
Position 666: 1.798033522247247e-05
Position 29701: 1.1552628578940682e-05
Position 4826: 1.0764274382194361e-05
Position 17138: 1.0268390372074873e-05
Position 13444: 9.189651312879168e-06
Position 1226: 8.08841370747399e-06
Position 9749: 6.939797076428832e-06
Position 30113: 6.880269719125533e-06
Position 26138: 6.568325213534597e-06
Position 9686: 5.5785109254291016e-06
Position 1366: 5.539184275646826e-06
Position 1363: 4.81572072263606e-06
Position 472: 4.203006533577178e-06
Position 22972: 3.841024716957628e-06
Position 9782: 3.773853409205327e-06
Position 167: 3.5064945586225275e-06
Position 22914: 3.429235222546117e-06
Position 1681: 3.3589462298661158e-06
Position 1534: 3.264853544055733e-06
Position 688: 3.102366137799651e-06
Position 21128: 2.9637735415819954e-06
Position 1711: 2.881566635994766e-06
Position 1021: 2.8479069757841635e-06
Position 744: 2.5098302775088852e-06
Position 299: 2.4636457260399648e-06
Position 1178: 2.138537058849117e-06
Position 1146: 2.052475931690651e-06
Position 702: 1.870112915006891e-06
Position 809: 1.8501033765498832e-06
Position 1817: 1.7161827471083126e-06
Position 1741: 1.6158698423319568e-06
Position 23245: 1.5935433674321426e-06
Position 154: 1.4556273452593478e-06
Position 10211: 1.4389983975847317e-06
Position 543: 1.4361942965865722e-06
Position 281: 1.3741816909818674e-06
Position 380: 1.1993218731870517e-06
Position 10413: 1.138465538980846e-06
Position 341: 1.1187267082106311e-06
Position 10169: 9.912779379339214e-07
Position 731: 9.40635246272318e-07
Position 2498: 9.213517633098275e-07
Position 1602: 8.497066983156181e-07
Position 1667: 7.94639755879588e-07
Position 1561: 7.581619035858364e-07
Position 2545: 6.766573155646578e-07
Position 900: 6.56635303498963e-07
Position 4708: 5.89638958858279e-07
Position 1392: 5.794952152135741e-07
Position 391: 5.507540059453602e-07
Position 347: 5.261458493668264e-07
Position 21888: 4.262723666470873e-07
Position 10027: 4.2492718040666483e-07
Position 754: 4.236874998760453e-07
Position 1494: 4.0744050402849194e-07
Position 307: 3.940944156426786e-07
Position 759: 3.4489742421953956e-07
Position 569: 3.4059117238593195e-07
Position 1209: 3.308198900587093e-07
Position 1753: 3.175484998207596e-07
Position 1283: 3.133167315588058e-07
Position 20759: 2.5932585562534185e-07
Position 1300: 2.33280242189537e-07
Position 1443: 2.2167191907756516e-07
Position 416: 1.944473902399722e-07
Position 1738: 1.6532405636815546e-07
Position 969: 1.6044455572555734e-07
Position 258: 1.2452512355279152e-07
Position 317: 1.2192809786177755e-07
Position 829: 1.0880893613451979e-07
Position 1368: 9.328576566592777e-08
Position 882: 8.253309946674773e-08
Position 539: 7.846651245964064e-08
Position 2032: 7.441972025780159e-08
Position 3329: 7.110808935382265e-08
Position 3288: 6.62677995943174e-08
Position 3305: 4.854591752919187e-08
Position 9563: 3.3123063446413735e-08
Position 148: 2.4812297274442876e-08
Position 254: 2.42976307316346e-09
Position 228: 2.2203959057268955e-09
Position 116: 1.6696261282975776e-09
Position 120: 2.388076890238941e-10
Position 344: 1.394779392495906e-10
Position 123: 1.2494287400716845e-10
Position 363: 9.55590214831468e-11
Position 128: 8.513478794567376e-11
Position 125: 3.577536925877259e-11
Position 405: 1.2745233540146293e-11
Position 594: 2.8355441773321758e-12
Position 395: 8.162927371052268e-13
