Gene = AAED1
Position 1077: 0.0006717603571895576
Position 6855: 0.0006679342311411044
Position 4746: 0.0006148490739726837
Position 3376: 0.000559090872986414
Position 5023: 0.0005288852564287854
Position 4933: 0.0004237501007788616
Position 9768: 0.0004232770290052307
Position 4866: 0.0003781488039022085
Position 541: 0.00037501157384335897
Position 961: 0.0003692209746839208
Position 9649: 0.0003252319959321743
Position 9487: 0.0003238764943305435
Position 384: 0.00032369182431932653
Position 5060: 0.00027972260452804095
Position 4654: 0.00027667310091552584
Position 9828: 0.00026328548225390975
Position 7112: 0.0002543787479231934
Position 2837: 0.0002499884341323577
Position 6376: 0.00022903207697658236
Position 6200: 0.0002159356862663448
Position 4034: 0.00017963302344525467
Position 3081: 0.00014886925746036158
Position 1089: 0.00013257398123831579
Position 1017: 0.00012034645004550685
Position 603: 0.0001143383954989581
Position 1106: 9.794111689084907e-05
Position 4618: 8.486328346936189e-05
Position 4883: 8.254244757587291e-05
Position 983: 7.282033391981378e-05
Position 7814: 6.91355735994364e-05
Position 654: 5.543799972501987e-05
Position 5463: 5.401133313455373e-05
Position 134: 4.38775082481552e-05
Position 3669: 4.23700781731852e-05
Position 903: 4.116687381037655e-05
Position 1192: 4.0705035117366274e-05
Position 5934: 3.447320011014646e-05
Position 4197: 3.400879312543395e-05
Position 577: 3.1811720624001495e-05
Position 9382: 2.3302893045831927e-05
Position 1011: 2.3189587801082962e-05
Position 724: 2.123194305323592e-05
Position 720: 1.4014090699842661e-05
Position 1358: 1.184479446691583e-05
Position 1195: 1.0947937515757935e-05
Position 5085: 1.059874036165732e-05
Position 3986: 1.0400488110671082e-05
Position 337: 5.18695934506157e-06
Position 543: 4.145561791322468e-06
Position 1767: 2.7569682765950882e-06
Position 1748: 2.130786454548976e-06
Position 1849: 2.069411225905439e-06
Position 462: 1.9336363905742185e-06
Position 1696: 1.6483095811022916e-06
Position 566: 1.5191994682848857e-06
Position 293: 1.4180100529099781e-06
Position 107: 1.3269130182366972e-06
Position 443: 8.591883679815604e-07
Position 297: 8.473902727993268e-07
Position 438: 7.695002105488041e-07
Position 242: 6.91743001950327e-07
Position 589: 4.937244502131114e-07
Position 343: 3.7229856559331646e-07
Position 306: 3.028381622982364e-07
Position 581: 1.4862612324132238e-07
Position 1842: 1.2057212369701473e-07
Position 355: 7.355779026301193e-08
Position 349: 5.99748440178008e-08
Position 164: 3.797227621106694e-08
Position 83: 3.739685830357512e-08
Position 341: 3.578109586537104e-08
Position 258: 1.5462370591663077e-08
Position 4012: 1.3741091350895743e-08
Position 230: 7.473499410896729e-09
Position 4390: 6.657947962227989e-09
Position 4357: 5.526394498283218e-09
Position 215: 5.271666736286486e-09
Position 4300: 4.205193294676113e-09
Position 4450: 2.8970766706812183e-09
Position 4396: 2.8604018238090187e-09
Position 4437: 2.659627345002955e-09
Position 939: 2.567388580272697e-09
Position 4250: 1.5447603691038174e-09
Position 4308: 1.2026829935138123e-09
Position 220: 6.176757415472034e-10
Position 196: 2.2938216276668244e-12
