Gene = EDARADD
Position 17760: 0.0021434676380172723
Position 7143: 0.0020527125645249593
Position 16214: 0.001910340121232552
Position 2433: 0.001868427379214119
Position 3697: 0.0018596141277406068
Position 2588: 0.0018507098191242817
Position 380: 0.0017630234844087812
Position 16192: 0.001617570217023532
Position 7301: 0.001419026135624167
Position 4455: 0.0013480079421413387
Position 15304: 0.0013377811450139161
Position 16823: 0.001271755203329893
Position 586: 0.0012425604028080577
Position 16576: 0.0012369732906063213
Position 3626: 0.0011743946360584384
Position 2488: 0.001005516060072475
Position 624: 0.0008923595993708437
Position 1057: 0.0007115197747308863
Position 17195: 0.0006384535734702489
Position 17174: 0.0006287243537545016
Position 753: 0.0006201141694980872
Position 2300: 0.0005568200330308411
Position 3346: 0.0004917566718741445
Position 2328: 0.0004533140885682572
Position 538: 0.0004494301556398787
Position 563: 0.00044139064030824897
Position 13042: 0.0004025183968938578
Position 13018: 0.00038775040772468666
Position 4334: 0.0003299607095296488
Position 15378: 0.0002598309718347987
Position 1148: 0.00024059740077306282
Position 8702: 0.00020992307845269667
Position 4305: 0.00020414231549374605
Position 4549: 0.0001715570751482462
Position 384: 0.0001458333759890901
Position 9513: 0.00013689721497362262
Position 997: 0.00013648206915665536
Position 4928: 0.00013383649953050672
Position 5499: 0.0001243004806447755
Position 12447: 9.625097394544748e-05
Position 3265: 8.104757684512513e-05
Position 945: 7.854482496453361e-05
Position 3380: 7.15061093771029e-05
Position 928: 7.051810990705414e-05
Position 965: 6.651550637728061e-05
Position 4029: 5.975908081969335e-05
Position 2220: 4.226222255030032e-05
Position 909: 3.688229770639727e-05
Position 1382: 3.3900494536073446e-05
Position 8343: 3.2333479957816834e-05
Position 4948: 3.1560574276830906e-05
Position 726: 3.0364769497041095e-05
Position 6321: 2.4925143973439185e-05
Position 976: 2.2532511260107513e-05
Position 1314: 2.0378837897488294e-05
Position 2303: 1.9276081498920984e-05
Position 7728: 1.9070717181814538e-05
Position 5946: 1.8237375899258943e-05
Position 2085: 1.7044265266571294e-05
Position 688: 1.643245182371107e-05
Position 1602: 1.596251656563672e-05
Position 8698: 1.510441869247075e-05
Position 2250: 1.4409151150469486e-05
Position 6112: 1.273759815895086e-05
Position 5419: 1.1676727603450458e-05
Position 1226: 1.0920258098354192e-05
Position 1104: 1.0712801148398852e-05
Position 6670: 1.0006943603096688e-05
Position 5789: 9.27833778635524e-06
Position 5090: 8.772229833281642e-06
Position 4924: 8.525478236144808e-06
Position 2172: 8.15587749769643e-06
Position 897: 7.842068878388321e-06
Position 3185: 6.451405472566924e-06
Position 3348: 4.978160593219786e-06
Position 2140: 4.766890139842476e-06
Position 3409: 4.587037546368861e-06
Position 5459: 4.545283180939201e-06
Position 1654: 4.158909317539725e-06
Position 4202: 3.995304429538405e-06
Position 3194: 3.639315558631234e-06
Position 3199: 3.455980757233307e-06
Position 1524: 2.3420318135719656e-06
Position 2039: 2.2855380709496796e-06
Position 797: 1.8371867319301133e-06
Position 1100: 1.7524565630866036e-06
Position 2692: 1.4755539231502348e-06
Position 1876: 1.458568857163735e-06
Position 852: 1.4032718766224189e-06
Position 600: 1.0260323232101222e-06
Position 1556: 9.925040603762295e-07
Position 817: 9.489529598919991e-07
Position 914: 8.928843029280795e-07
Position 4641: 3.530100622481493e-07
Position 4585: 3.358336557868708e-07
Position 629: 1.5681749191459407e-09
Position 697: 1.20734040153219e-09
Position 712: 1.0020029138520544e-09
Position 759: 8.147612521701655e-10
Position 777: 5.576657014906841e-10
Position 626: 5.461854030376759e-10
Position 611: 4.044797071474558e-10
Position 772: 1.8211197199418449e-10
Position 736: 8.651881741184636e-11
