Gene = ASB6
Position 914: 3.2668654554973317e-06
Position 2716: 3.170080249036155e-06
Position 881: 3.105902781873122e-06
Position 3079: 3.00331810017852e-06
Position 3874: 2.855289835030464e-06
Position 3955: 4.597059518446234e-07
Position 405: 4.514686219986117e-07
Position 2797: 4.459422875865736e-07
Position 2768: 3.6775897351217656e-07
Position 624: 2.9365126843744278e-08
Position 650: 1.6189395635456753e-08
Position 106: 1.3683019505125526e-08
Position 329: 2.779288312915768e-09
Position 610: 2.1951549692875243e-09
Position 171: 2.5860879927058157e-10
Position 94: 5.187889914016716e-11
Position 367: 1.268379821432884e-11
Position 410: 2.386085546275563e-12
Position 510: 1.6414291294733425e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2656: 0.9848512661805041
Position 3505: 0.9725734115320003
Position 2854: 0.9503656519646679
Position 1527: 0.7266203307583298
Position 3707: 0.715670642982786
Position 4827: 0.3804766852545922
Position 2223: 0.32454773792697944
Position 1035: 0.2776997793855515
Position 4320: 0.17001369598848434
Position 4590: 0.12695476394280897
Position 4941: 0.11373584013789845
Position 2427: 0.07272553159667575
Position 4273: 0.0596325273894486
Position 3833: 0.05102955133267652
Position 5017: 0.05028590749667056
Position 1833: 0.048024410285956144
Position 4210: 0.04590258354737311
Position 1442: 0.042697921328000134
Position 2011: 0.0422978048080431
Position 3661: 0.03422816318835976
Position 3913: 0.030711861589666937
Position 4043: 0.02923406452177436
Position 2917: 0.025064108925290887
Position 4237: 0.024557980391578946
Position 1531: 0.016276480738155814
Position 4206: 0.01606890386182074
Position 2181: 0.015386570352200955
Position 516: 0.014136738471174836
Position 1869: 0.011603516632040423
Position 2335: 0.011035748360797619
Position 4567: 0.010371459050689046
Position 4294: 0.008871036739233692
Position 1384: 0.00884511973391582
Position 2886: 0.008819506129300516
Position 4085: 0.008775535742792034
Position 694: 0.008758617316810526
Position 4996: 0.008305185438823899
Position 380: 0.007984937116938994
Position 3870: 0.006601471425168062
Position 2125: 0.006491878876977046
Position 2568: 0.0062122021156959546
Position 4977: 0.005720955421883483
Position 1299: 0.005680112365775068
Position 4953: 0.004848033648848894
Position 2611: 0.00464029907697894
Position 4669: 0.00433103430400118
Position 1425: 0.004131429395462168
Position 1328: 0.004105437232812571
Position 739: 0.00394514688443173
Position 4843: 0.003629968238178263
Position 4167: 0.0034049562470080557
Position 1409: 0.003343890776066193
Position 1883: 0.003253412157964383
Position 4123: 0.0030189725772039855
Position 1890: 0.002939219449364204
Position 3539: 0.0022505385403386834
Position 2662: 0.002166978148074936
Position 1697: 0.0016669990646491972
Position 349: 0.001604865681566307
Position 940: 0.0013916557040069115
Position 1839: 0.0012693470592804335
Position 3190: 0.0012413284760026558
Position 665: 0.0011741443120221987
Position 530: 0.001141520803452732
Position 3178: 0.001103896769200782
Position 3536: 0.0010373271540476915
Position 1448: 0.0009775565134437167
Position 980: 0.0009647186424598366
Position 3955: 0.0009365112842520249
Position 1127: 0.00088063741261142
Position 2868: 0.0008587543472021587
Position 4537: 0.0008029564326894738
Position 1554: 0.0007720258224075335
Position 1835: 0.0007620178531759669
Position 2622: 0.0006403686835162193
Position 2494: 0.0006181981991617121
Position 799: 0.0005681281150298511
Position 382: 0.0005668868029392492
Position 2706: 0.000566123144960896
Position 577: 0.0005553959364188654
Position 2053: 0.0005409541333573131
Position 3027: 0.0005312920161955892
Position 3874: 0.0005179385189091637
Position 960: 0.0003942668191375088
Position 3104: 0.0003525710624034444
Position 468: 0.00035086632753766813
Position 3713: 0.00030911490930323377
Position 897: 0.0003078917097252269
Position 3087: 0.00030545595980203835
Position 3881: 0.00028578927198917077
Position 5248: 0.00027687645244629143
Position 2537: 0.00027117351685643345
Position 4341: 0.0002475116284829748
Position 2260: 0.00021931283274216748
Position 2430: 0.00021746925536285445
Position 2293: 0.00021558638859950577
Position 3681: 0.0001677606928254962
Position 327: 0.0001590725592263742
Position 619: 0.00015263203713331098
Position 3915: 0.00014217081115175577
Position 3366: 0.00013725349447135394
Position 757: 0.00012572109677555754
Position 191: 0.00012037869703348253
Position 386: 9.903427340787073e-05
Position 3217: 7.993741476120982e-05
Position 1361: 7.89988078586066e-05
Position 3419: 7.76572274284908e-05
Position 133: 7.437541473836132e-05
Position 3778: 7.338523004272241e-05
Position 648: 7.035779412742055e-05
Position 3398: 7.006115439491956e-05
Position 1721: 6.58894141514094e-05
Position 1358: 6.427049867401733e-05
Position 1764: 6.037542004523081e-05
Position 3734: 6.0367966816446136e-05
Position 3552: 5.966077779797992e-05
Position 624: 5.4239360960721715e-05
Position 645: 5.341535649613086e-05
Position 3037: 5.1596704284231315e-05
Position 249: 5.135218365184085e-05
Position 3746: 4.7755475280727094e-05
Position 607: 4.3253562838924624e-05
Position 878: 4.296682733885598e-05
Position 3797: 4.0826800662836594e-05
Position 1144: 3.7985140058252454e-05
Position 2890: 3.73550765975102e-05
Position 1076: 3.3452293801909726e-05
Position 2980: 3.305755457137293e-05
Position 1491: 3.0282369450375243e-05
Position 3338: 2.5513269822854263e-05
Position 3200: 2.4931186715815907e-05
Position 3130: 2.4082891946772888e-05
Position 1943: 2.12759415610824e-05
Position 1460: 2.0630544358717585e-05
Position 3669: 1.9595744714816535e-05
Position 1651: 1.848099827821219e-05
Position 1724: 1.8387419123877482e-05
Position 3589: 1.8325872968482656e-05
Position 2863: 1.0427310688675764e-05
Position 3045: 9.44304594030938e-06
Position 4055: 9.234712289767175e-06
Position 3049: 7.185602644194674e-06
Position 2893: 6.868635258907492e-06
Position 2865: 6.729694747683103e-06
Position 2826: 5.600920166158161e-06
Position 420: 5.055488223438298e-06
Position 670: 4.098383881394868e-06
Position 491: 4.010731568878298e-06
Position 474: 3.5166959089799783e-06
Position 3287: 3.26078707701671e-06
Position 2936: 2.186013092066612e-06
Position 3962: 1.9805621219654433e-06
Position 210: 1.3442001646169192e-06
Position 3268: 1.2642518164287147e-06
Position 498: 1.223497199679783e-06
Position 582: 1.1524955412630944e-06
Position 621: 1.1372471853337594e-06
Position 3808: 1.0728331833842196e-06
Position 765: 1.067072871642307e-06
Position 579: 1.065137443830137e-06
Position 2289: 9.50849882640715e-07
Position 650: 7.712869194628412e-07
Position 399: 7.472368473650663e-07
Position 3613: 5.456364059790739e-07
Position 264: 4.2840849466224e-07
Position 1153: 1.7535235233471402e-07
Position 2308: 1.6054144539977653e-07
Position 1091: 7.511296783875883e-08
Position 801: 2.1549828695839597e-08
Position 699: 1.0131670634164186e-08
Position 585: 5.5609586711022685e-09
Position 3005: 3.762714801327569e-09
Position 483: 3.3858564852503926e-09
Position 300: 1.8139927770113768e-09
Position 2959: 1.30069518610449e-09
Position 309: 1.2334784301491361e-09
Position 3125: 7.707452488925625e-10
Position 2899: 6.594439861721536e-10
Position 600: 4.0407401871849855e-10
Position 3194: 3.4901993630214454e-10
Position 204: 1.6193143766484026e-10
Position 267: 1.5037208689999887e-10
Position 258: 4.030588121916856e-11
Position 2988: 7.775834819426732e-12
Position 672: 1.183639725618726e-15
Position 631: 1.1301365748337394e-15
