Gene = AGTRAP
Position 12882: 0.052876830633155826
Position 1346: 0.041766149773223446
Position 147: 0.035159754423785994
Position 2400: 0.03436946559371025
Position 4818: 0.03184343339882196
Position 2593: 0.029463770396767244
Position 2216: 0.02827333154360756
Position 8205: 0.026897117408155334
Position 4247: 0.02538348719356251
Position 1216: 0.025103609162437746
Position 8510: 0.024020172774644202
Position 13538: 0.0236559834820106
Position 1039: 0.02316133738857409
Position 2113: 0.02083536296627635
Position 4746: 0.013491944832859372
Position 5171: 0.012750681081183286
Position 5126: 0.012692980595604286
Position 1087: 0.011096067816649985
Position 14386: 0.008790091891717951
Position 1593: 0.00861097204617082
Position 1817: 0.008281392674187414
Position 1364: 0.006570740992234151
Position 2495: 0.005999012965506815
Position 11728: 0.005925731927675898
Position 4948: 0.005492965502445542
Position 1094: 0.005481037139145566
Position 5003: 0.005108658744693472
Position 11819: 0.0046276612240152195
Position 1360: 0.00396494999628531
Position 2641: 0.0033723558713908137
Position 1153: 0.0033363102554328904
Position 14132: 0.0025646854462678887
Position 350: 0.0024323343325653103
Position 2178: 0.002396330219639333
Position 1283: 0.0015703653135462434
Position 1630: 0.0012657517561845356
Position 9774: 0.0010127382494635874
Position 307: 0.0008730666619454027
Position 12600: 0.0007396252191401373
Position 1176: 0.0006753184686754871
Position 6724: 0.0005989224544413397
Position 2008: 0.0005944823323458248
Position 357: 0.0005605809063288754
Position 1961: 0.0005392228323628733
Position 1179: 0.00047927428732153263
Position 2220: 0.0004600454890799853
Position 1100: 0.0003391483189166139
Position 3988: 0.00033741635557917835
Position 5416: 0.00033463927340119965
Position 393: 0.00026979414915819763
Position 3751: 0.0002644668233447363
Position 3705: 0.00024307203820305402
Position 1482: 0.0001913339913972921
Position 369: 0.00018695049530278082
Position 2852: 0.00016923216439275988
Position 1377: 0.00013722616680421896
Position 868: 0.0001351495825648857
Position 4378: 0.0001166963329289908
Position 178: 0.0001124893700648755
Position 2163: 0.00010042172358151196
Position 1564: 9.851799080430956e-05
Position 1256: 9.670065022489558e-05
Position 6692: 9.107148879471591e-05
Position 6420: 8.960344771748628e-05
Position 3964: 8.656626911440499e-05
Position 223: 8.564574888124696e-05
Position 3804: 7.766636714103539e-05
Position 957: 7.554048008443186e-05
Position 5823: 7.466629919457087e-05
Position 603: 7.194801011067125e-05
Position 569: 6.626608025022113e-05
Position 1127: 4.975171728473423e-05
Position 300: 4.624821994719446e-05
Position 4000: 4.236583166930438e-05
Position 6400: 3.989643794103511e-05
Position 555: 3.9538474342787e-05
Position 1521: 3.938743411969762e-05
Position 582: 3.920187686945792e-05
Position 760: 3.5063662477330534e-05
Position 922: 3.3073137912802746e-05
Position 268: 3.015884543107095e-05
Position 220: 2.7817918850295318e-05
Position 3056: 2.7154991914177576e-05
Position 492: 2.6049307274039533e-05
Position 312: 2.5520497873162686e-05
Position 523: 2.3272424196971142e-05
Position 5076: 2.3165429576289504e-05
Position 318: 2.0151196154174633e-05
Position 226: 1.9088690386695963e-05
Position 873: 1.1040779329956704e-05
Position 503: 1.0704745765903131e-05
Position 122: 1.0700094768392606e-05
Position 276: 9.49132695766841e-06
Position 2118: 8.68855476771146e-06
Position 180: 6.632089476580853e-06
Position 262: 4.071193635426203e-06
Position 606: 4.071092758132778e-06
Position 638: 3.8668754769063225e-06
Position 704: 2.5513696352226154e-06
Position 158: 1.0192497278186762e-06
Position 202: 7.68419814864815e-07
Position 154: 5.036565767648866e-07
Position 675: 5.026139676531472e-07
Position 541: 4.7213120409929726e-07
Position 621: 4.5565557374037654e-07
Position 189: 4.0640724938102234e-07
Position 245: 3.7710153649782066e-07
Position 288: 3.446992631939673e-07
Position 234: 3.0464207620133075e-07
Position 635: 2.9192427953936924e-07
Position 208: 2.617752632514537e-07
Position 118: 2.2452388291183327e-07
Position 412: 1.7172907429645522e-07
Position 406: 1.5316925734589521e-07
Position 273: 1.3468913967300875e-07
Position 248: 1.0917123987149002e-07
Position 193: 9.850406635582052e-08
Position 238: 8.3649594082125e-08
Position 552: 2.2009088041543793e-08
Position 166: 1.0717377423031296e-08
Position 711: 8.841005763835071e-09
Position 197: 8.28731146399238e-09
Position 101: 7.044617581018494e-09
Position 533: 7.722456706900587e-11
Position 252: 1.3199688824417502e-11
Position 409: 1.100709513158391e-11
Position 254: 6.42967587874755e-12
Position 437: 4.915177694226992e-12
Position 465: 1.9220795379126213e-12
Position 416: 3.0518586202514393e-15
