Gene = IFNLR1
Position 735: 3.4406346702902103e-06
Position 217: 2.0221726386679587e-06
Position 554: 5.485196323297954e-07
Position 565: 1.0814658377074071e-07
Position 48: 6.535398917551366e-08
Position 562: 5.86251796960521e-08
Position 460: 5.670419161712925e-08
Position 557: 3.927056963638968e-08
Position 429: 3.4428924307981496e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 25576: 0.9165328255882813
Position 27627: 0.8913893583481912
Position 6406: 0.8551565180789495
Position 17659: 0.7041145975781026
Position 28078: 0.6334319651001101
Position 25111: 0.61636784871158
Position 21709: 0.6077871935739931
Position 32082: 0.6009470898916647
Position 21396: 0.5023513274225485
Position 18916: 0.4942688056212383
Position 10296: 0.4612739092436179
Position 7580: 0.3525514618623157
Position 18693: 0.3062534162579347
Position 29978: 0.30471324794655014
Position 32383: 0.303874475827592
Position 6607: 0.2970068094715463
Position 17674: 0.29588540242189537
Position 21445: 0.20665627281693463
Position 30411: 0.19168038502453738
Position 28919: 0.16994647413933722
Position 24860: 0.12117021888346051
Position 10341: 0.12105254875446282
Position 32358: 0.10873757981541635
Position 6432: 0.10819642147048932
Position 31433: 0.09676929624536207
Position 27239: 0.09638166621300186
Position 829: 0.08264302155904403
Position 32856: 0.08143412292603719
Position 648: 0.07833068275904262
Position 18673: 0.06850586870109818
Position 9933: 0.06210853448583044
Position 29369: 0.04900224557055511
Position 25821: 0.04497301564722601
Position 480: 0.04366912740020391
Position 29456: 0.04262171450959325
Position 1537: 0.03852027721147043
Position 31180: 0.03480696115456649
Position 272: 0.03461002413247687
Position 12171: 0.031257709714418686
Position 21365: 0.030295996328346477
Position 10361: 0.028620187182203043
Position 25778: 0.028519507481526908
Position 25611: 0.025799543626906344
Position 7627: 0.022917496586932297
Position 6626: 0.022454600258914936
Position 9889: 0.02221166937146079
Position 1591: 0.02201520713527319
Position 22830: 0.018890010100987946
Position 29513: 0.017396819160084013
Position 8736: 0.017356866435709647
Position 4149: 0.017062188599925285
Position 22793: 0.01669479389218218
Position 27640: 0.016393588253516295
Position 6636: 0.015006052185963209
Position 28081: 0.014968621916905168
Position 14103: 0.01414889246814055
Position 32853: 0.013663454987400882
Position 32817: 0.013504911285099876
Position 22082: 0.012755117242466632
Position 13726: 0.012646192579772047
Position 6453: 0.012417743699458885
Position 6656: 0.011762930536950872
Position 30457: 0.011456057392231279
Position 29864: 0.010125865397920614
Position 5630: 0.010099336423281641
Position 25745: 0.009669541305199427
Position 25556: 0.008800953095317714
Position 21269: 0.008680385856174493
Position 33087: 0.008383899042394944
Position 2249: 0.008114707715038052
Position 8714: 0.007244963197204236
Position 31312: 0.006955476033273325
Position 32742: 0.006870940613194425
Position 14078: 0.006794431927340664
Position 26052: 0.006691799173237883
Position 28141: 0.006650997075922248
Position 23831: 0.006408993116106303
Position 18831: 0.006359296661078187
Position 4135: 0.005917971619798251
Position 812: 0.00584095984622261
Position 5433: 0.005678433079243236
Position 1180: 0.005372388038747805
Position 26021: 0.005051835188593505
Position 1508: 0.005010527106624863
Position 385: 0.0047582308297265405
Position 25797: 0.004667354540596387
Position 33071: 0.004546619131231568
Position 6697: 0.00446339389269942
Position 10893: 0.0043960953364179135
Position 4160: 0.004229480297902172
Position 10807: 0.004068069763058631
Position 8666: 0.003977987732839599
Position 26143: 0.003755100205734513
Position 5816: 0.0037016357565901967
Position 8757: 0.003698122456702089
Position 28648: 0.003650665628359464
Position 29408: 0.0036362657620984742
Position 6617: 0.003576516390608423
Position 1056: 0.0034923004458837044
Position 1923: 0.003439607569179361
Position 28932: 0.0032044220174392867
Position 9909: 0.003042639005382957
Position 4117: 0.0028892713990753094
Position 4165: 0.002691915028804874
Position 11574: 0.002390237474324407
Position 18626: 0.0023832055835171753
Position 23769: 0.0023450562578255316
Position 797: 0.0023113570869857207
Position 2528: 0.002253945272417705
Position 2406: 0.0020263524752359356
Position 26660: 0.0019897868182222568
Position 26096: 0.0019461549183059465
Position 2123: 0.0018437513691535717
Position 27174: 0.0018325014101416848
Position 4017: 0.0014558871002096948
Position 5930: 0.0014519324496904853
Position 427: 0.0014224956017917232
Position 26610: 0.0012960303984931162
Position 232: 0.0012939843061133636
Position 158: 0.001182068563632197
Position 7357: 0.001180233857885602
Position 4212: 0.00116249979354253
Position 2057: 0.0011177325668250433
Position 33094: 0.0010661842146910845
Position 6340: 0.0009807542203244806
Position 849: 0.0009653900357988495
Position 18734: 0.0009089805351674663
Position 8641: 0.0008524384866452073
Position 1560: 0.0008384246613665205
Position 4345: 0.0007726927146147899
Position 7295: 0.0007557237235854967
Position 620: 0.0007207806802726384
Position 690: 0.0007133185807820045
Position 530: 0.0006886404300624946
Position 1092: 0.000613209759858865
Position 173: 0.000493917227520837
Position 7290: 0.0004536870283655578
Position 1014: 0.0004490386871615559
Position 1905: 0.0004321120264595467
Position 8612: 0.0004209257555171531
Position 2575: 0.00041164403581959004
Position 29218: 0.0002807764230887875
Position 1933: 0.00026024819202938586
Position 878: 0.00025654029170042465
Position 28841: 0.00023344048479670437
Position 146: 0.00021718508933885237
Position 749: 0.00018598159857426418
Position 32836: 0.00015781082120130613
Position 363: 0.0001503604097258491
Position 627: 2.375188012139291e-05
Position 302: 2.225725341072323e-05
Position 439: 2.0839144538494497e-05
Position 217: 1.651739527849366e-05
Position 735: 1.3395699278417011e-05
Position 1206: 1.1722735380136123e-05
Position 7480: 1.144280902158875e-05
Position 874: 1.0488182297809916e-05
Position 616: 1.0330778236395963e-05
Position 436: 9.43150211547063e-06
Position 693: 9.04555568294267e-06
Position 389: 8.792604394965346e-06
Position 1247: 7.665710514399959e-06
Position 1095: 5.627000545126089e-06
Position 242: 4.65894082111298e-06
Position 722: 4.210249576497403e-06
Position 862: 4.075857629187247e-06
Position 1458: 3.873903410955639e-06
Position 308: 2.5950540673504885e-06
Position 1956: 1.942578541035723e-06
Position 182: 2.907320061062065e-07
Position 498: 1.944278867930091e-07
Position 285: 3.509284226936601e-08
Position 445: 2.569366104465197e-08
Position 326: 6.745958498292601e-11
Position 330: 4.034119177182774e-11
Position 336: 3.004589789854989e-11
Position 311: 2.692086800336826e-11
Position 319: 1.0919552506965337e-11
