Gene = SPRTN
Position 488: 2.080744623347521e-07
Position 437: 8.319750723827848e-08
Position 1098: 1.1861322638359091e-08
Position 150: 5.09094470418241e-10
Position 622: 7.369448526744324e-11
Position 172: 2.2901453468984194e-18
Position 166: 1.9480082826259236e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9748: 0.9382811043743865
Position 9993: 0.905274435099565
Position 1720: 0.8365358700375739
Position 13255: 0.7583622434181354
Position 10605: 0.6453014151690115
Position 6574: 0.4558780793299134
Position 16238: 0.30629780652707655
Position 1231: 0.26269536291875994
Position 14561: 0.25628178195032075
Position 9121: 0.22540802535374455
Position 8598: 0.10243135275412196
Position 9356: 0.06165054808252253
Position 473: 0.052287977259230865
Position 16373: 0.042122544752872124
Position 2967: 0.03718770949310957
Position 641: 0.03320113492397327
Position 13637: 0.03203977204125871
Position 10190: 0.024564086177995565
Position 13210: 0.023145288012385485
Position 14074: 0.021532649707678778
Position 14427: 0.02125427155702937
Position 13594: 0.02090884670681328
Position 10668: 0.02050873378642077
Position 515: 0.017248573167371193
Position 8624: 0.01703757104912648
Position 12666: 0.01689571684829849
Position 12453: 0.01684119990738101
Position 1411: 0.015919651117940557
Position 13957: 0.013713555993231945
Position 6114: 0.012015201281635624
Position 11549: 0.011666796384369812
Position 10873: 0.011202318823387791
Position 13777: 0.010836477863254595
Position 4427: 0.009878259990691625
Position 488: 0.009364303245765444
Position 6609: 0.009045879621310397
Position 2860: 0.00827895532888839
Position 16699: 0.008210808076098487
Position 5672: 0.007484214621617976
Position 12992: 0.006892909634214476
Position 11511: 0.006079911014409018
Position 9082: 0.005293910235610633
Position 14217: 0.005235367758106084
Position 14387: 0.005183521054206765
Position 15694: 0.004950151102175609
Position 1211: 0.004490022682443627
Position 1352: 0.004142986894891615
Position 5616: 0.004100795250288785
Position 6090: 0.003912732075184245
Position 10218: 0.0037377926207420855
Position 16972: 0.003305776227523086
Position 2983: 0.0031887900123580997
Position 1252: 0.0030681885361392726
Position 4402: 0.003009406839915487
Position 866: 0.0029286468823424647
Position 5587: 0.0028066962552522456
Position 14038: 0.0026388254545660008
Position 15592: 0.0025177926682264967
Position 13640: 0.0024884822416910007
Position 2524: 0.00247245035534249
Position 974: 0.002106641788142736
Position 2552: 0.0020425667231164244
Position 13279: 0.0020119193296429996
Position 12293: 0.0019748804575672125
Position 371: 0.001917871238936642
Position 11489: 0.0015850806563599985
Position 1777: 0.001506289447529375
Position 2632: 0.0014273636236746552
Position 10266: 0.001417515949586433
Position 10968: 0.0013772484303931614
Position 5695: 0.0013507285242007191
Position 2839: 0.0012647336942030526
Position 10611: 0.0012319207352057217
Position 2980: 0.001089327423529004
Position 9952: 0.0009294235738078947
Position 2721: 0.0009048884701292839
Position 12272: 0.0008362418907219047
Position 1429: 0.0008184368953221196
Position 6769: 0.0007883000278048356
Position 13794: 0.0007829028923211168
Position 15028: 0.0007319500809022661
Position 1738: 0.0007037436754982638
Position 413: 0.0006868933143101057
Position 2890: 0.0006604449013210392
Position 2629: 0.0006477518422565681
Position 1453: 0.0005238200514075674
Position 10825: 0.0005190459883720848
Position 2607: 0.0004912115218865282
Position 10944: 0.0004791105472106138
Position 14006: 0.0004747485147446427
Position 263: 0.0004592306164427508
Position 1450: 0.000402250858485865
Position 1062: 0.00036966500690604115
Position 874: 0.0003002797015311342
Position 180: 0.00029938879727411716
Position 12955: 0.00029354094257403045
Position 5031: 0.0002932572647230885
Position 12841: 0.00028316771150172225
Position 10236: 0.0002794699100717379
Position 1308: 0.00024540399049462674
Position 239: 0.0002209118267788098
Position 1105: 0.00019116398782161213
Position 429: 0.00018387777351448295
Position 655: 0.00016783337601941327
Position 1151: 0.00016322365515438768
Position 1483: 0.00015820324173995988
Position 4484: 0.00015705143725905311
Position 4287: 0.00014653036241920085
Position 6723: 0.00014565530353906036
Position 297: 0.00011841375740156157
Position 1019: 0.0001180764847027004
Position 1311: 0.00010165173643720882
Position 2685: 9.749411332296093e-05
Position 389: 9.531854013231898e-05
Position 416: 7.248854062475938e-05
Position 844: 5.922621939715826e-05
Position 7798: 5.7896948659577464e-05
Position 521: 5.7252026468947084e-05
Position 1325: 5.3833929884932236e-05
Position 1186: 4.893668297554282e-05
Position 988: 4.359717690765778e-05
Position 161: 3.624433812760355e-05
Position 1158: 3.4467791893970354e-05
Position 751: 3.4165687985607925e-05
Position 788: 2.9047067217690576e-05
Position 128: 2.5444385931551808e-05
Position 1793: 1.9128715378991123e-05
Position 1574: 1.286453001746819e-05
Position 1642: 1.0663242710733379e-05
Position 911: 7.305735919722175e-06
Position 10702: 4.86486744304011e-06
Position 377: 3.4746124260214318e-06
Position 609: 2.3052995778703685e-06
Position 881: 2.0882715142579166e-06
Position 1988: 1.7745769627636224e-06
Position 374: 1.7390605612773357e-06
Position 536: 9.769315775873578e-07
Position 134: 9.256292166756477e-07
Position 1935: 4.214468339750668e-07
Position 3031: 4.187474590356052e-07
Position 1638: 1.9459623338202968e-07
Position 2031: 9.761828412141913e-08
Position 225: 6.686299978137567e-08
Position 1920: 6.086026963445157e-08
Position 98: 4.070575782026987e-08
Position 246: 2.5531605570746337e-08
Position 530: 2.344872873569702e-08
Position 242: 1.7530973664469942e-08
Position 293: 1.4919581574123388e-08
Position 398: 1.3770947944340719e-08
Position 392: 1.0190215731321377e-08
Position 82: 5.228676221304954e-09
Position 446: 4.8224091271757764e-09
Position 541: 3.4547224566244397e-09
Position 223: 2.4513995885060614e-09
Position 884: 1.9643413227648875e-09
Position 583: 1.885920735237805e-09
Position 670: 1.6488875971600438e-09
Position 675: 1.2801836300081534e-09
Position 101: 2.7128733316385696e-10
Position 1601: 8.506519343435601e-11
Position 1480: 7.351087534607123e-11
