Gene = CH17-140K24.5

Sorted 3' Splice Sites (High to Low Probability):
Position 3005: 0.6053329056070736
Position 2330: 0.561129709544211
Position 1138: 0.37788066873669873
Position 1680: 0.16765092720840366
Position 1655: 0.10092978586247427
Position 1244: 0.09713565054035153
Position 2371: 0.07561213896817272
Position 1612: 0.06331333542325934
Position 2153: 0.06069018239838581
Position 4588: 0.05062220729843089
Position 1168: 0.045264526588988885
Position 2650: 0.03519596844088979
Position 4648: 0.03436984010210937
Position 3820: 0.03226161242699621
Position 930: 0.03012331723751034
Position 687: 0.02136426744825987
Position 3026: 0.020928697666324644
Position 2626: 0.01956471963980544
Position 1403: 0.018194658901909747
Position 3001: 0.012710237780677675
Position 1236: 0.010800118041910355
Position 1945: 0.010728096412434083
Position 1191: 0.010270022201866496
Position 4853: 0.00915025454314184
Position 2813: 0.008997489775946417
Position 2461: 0.00866675095789975
Position 3484: 0.008645595872793848
Position 1288: 0.008634584601243155
Position 4628: 0.008390425445034969
Position 4404: 0.006668834371225785
Position 1758: 0.00623706556157602
Position 1545: 0.006095025694330699
Position 770: 0.005240480897431961
Position 1828: 0.0047021736892703635
Position 2527: 0.004459570585619526
Position 2605: 0.004224256257278846
Position 1319: 0.0039848340700067925
Position 4296: 0.003435722883073686
Position 4655: 0.0031102078729211835
Position 979: 0.0027558578167467974
Position 1445: 0.0027384297589925412
Position 4443: 0.0026588841296152138
Position 1202: 0.002563962521412271
Position 2349: 0.002474674679436068
Position 617: 0.002384628199280629
Position 3874: 0.0022104866509697293
Position 811: 0.001967242457746347
Position 713: 0.001863652573547386
Position 689: 0.0018351432068926554
Position 2858: 0.0017781911894224848
Position 4073: 0.0017607589216564533
Position 79: 0.001701799103964817
Position 880: 0.001613021087143983
Position 3300: 0.0015872169655893776
Position 2399: 0.0012715107792112834
Position 538: 0.0012685068112947653
Position 2952: 0.0011115837645175974
Position 2679: 0.0010421083935444747
Position 938: 0.0008907713996891743
Position 725: 0.0007382538854762513
Position 3600: 0.0007243022661190749
Position 1585: 0.0006562061837142397
Position 275: 0.0005436441377172997
Position 70: 0.0005149498720780835
Position 1025: 0.0004898915581494362
Position 862: 0.00048435643600852596
Position 236: 0.000479031500649248
Position 575: 0.0004579923658576263
Position 1115: 0.00039019777035500267
Position 3659: 0.00038777397318789426
Position 122: 0.00037371719289507266
Position 696: 0.00036864995502632834
Position 4967: 0.00034223265984190316
Position 567: 0.00032525014607688157
Position 2176: 0.00030040730824177925
Position 648: 0.0002936311209454823
Position 3158: 0.0002764641954682543
Position 875: 0.0002746325858167725
Position 1079: 0.0002681785748504862
Position 2729: 0.00021927016181943644
Position 824: 0.00016085614052000898
Position 1292: 0.0001608164989916639
Position 1924: 0.00015420529443716565
Position 2505: 0.0001346931705829344
Position 99: 0.00011435221392058436
Position 337: 9.630180411824589e-05
Position 1524: 8.535348941847727e-05
Position 745: 8.375577646654881e-05
Position 484: 6.68212400595601e-05
Position 1450: 6.472798388285971e-05
Position 853: 6.374715450810127e-05
Position 727: 2.134979918800787e-05
Position 654: 2.1174039039792728e-05
Position 1419: 1.9457263618934293e-05
Position 473: 1.8803260587029026e-05
Position 756: 1.8393102170909982e-05
Position 894: 1.7368729402204638e-05
Position 1733: 1.1114207809309639e-05
Position 859: 9.321586580856212e-06
Position 1097: 8.836517015896761e-06
Position 739: 7.84251511287204e-06
Position 742: 6.993520048893091e-06
Position 621: 6.756429944665758e-06
Position 302: 6.638850840783474e-06
Position 1220: 6.167905761529518e-06
Position 1031: 5.972665902667306e-06
Position 996: 5.851206269748428e-06
Position 358: 4.748465455711966e-06
Position 887: 3.73229049456448e-06
Position 349: 3.606930901962249e-06
Position 324: 2.5699236115901185e-06
Position 1091: 2.450359011276842e-06
Position 397: 2.29623575214035e-06
Position 1009: 2.2946473937121513e-06
Position 128: 2.0909998857427487e-06
Position 503: 1.8770557155520954e-06
Position 364: 1.30878133241425e-06
Position 319: 1.1482310293119195e-06
Position 583: 1.0628964071020397e-06
Position 452: 1.048756796948705e-06
Position 988: 8.429011831694165e-07
Position 1270: 3.501588851496336e-07
Position 1204: 2.897900495385127e-07
Position 709: 1.5787198772683854e-08
Position 195: 9.799126062859297e-09
Position 165: 5.762559357998104e-10
Position 401: 4.679091643910714e-10
Position 281: 2.347166519401536e-10
Position 430: 1.863882783354756e-10
Position 136: 5.1421232305048244e-11
Position 242: 1.6796509817810392e-11
Position 217: 8.583898568857071e-13
Position 394: 7.607855340850895e-13
Position 304: 7.062110116990327e-13
Position 170: 4.587530640380886e-13
Position 159: 2.7417491026715684e-13
