Gene = DEC1
Position 26715: 0.039139356005188725
Position 15965: 0.026371483648369113
Position 22977: 0.025444535075154626
Position 21821: 0.024833185271092396
Position 8510: 0.02123679315305734
Position 25885: 0.020692062759046424
Position 8170: 0.01982548079924913
Position 318: 0.01958814762299603
Position 19552: 0.018284274299089107
Position 11603: 0.017855260848877834
Position 11666: 0.017470731676601497
Position 15837: 0.01647730513791057
Position 6470: 0.01594958333822514
Position 11316: 0.01530826289168835
Position 25389: 0.01474642498379757
Position 22577: 0.014413387185947058
Position 16506: 0.0103460622457727
Position 4698: 0.009782330033281793
Position 4572: 0.009509784474013497
Position 20210: 0.00893414912982926
Position 6474: 0.00868877329285761
Position 10784: 0.007744699750385527
Position 5532: 0.0060503089046138525
Position 22431: 0.005716861425773556
Position 4789: 0.0054982267860783215
Position 16502: 0.005042757034934995
Position 1636: 0.004861872373693838
Position 521: 0.0047446669610535135
Position 19555: 0.004735543013273635
Position 19840: 0.00449062911961769
Position 17604: 0.004278255925302741
Position 24367: 0.0034714254848725278
Position 17178: 0.0020390034171786234
Position 1820: 0.0019125579384158596
Position 17265: 0.0018491302517621136
Position 19630: 0.001753892513215568
Position 14810: 0.0016449837810115038
Position 5751: 0.0014393236210693413
Position 9628: 0.0013726190619534294
Position 12382: 0.0009343739905142419
Position 1743: 0.0008962282462995623
Position 18893: 0.0008832365210248267
Position 18283: 0.0007470268279178058
Position 16838: 0.0007236886363235576
Position 16676: 0.0007225369559347337
Position 8308: 0.0006548724981487135
Position 5605: 0.0006506492348198499
Position 1391: 0.0006177363743799808
Position 13267: 0.0005663308394610957
Position 16102: 0.0005504981338193466
Position 5780: 0.0004892568059184129
Position 15315: 0.0004723777097525951
Position 14748: 0.0004378607920037201
Position 1842: 0.0004228139111755547
Position 9747: 0.0003938314679941025
Position 10190: 0.000365198566380349
Position 9218: 0.00030058408095009147
Position 495: 0.00029102760479650375
Position 16526: 0.00025483383230351614
Position 10999: 0.00020750200723903005
Position 10211: 0.00020687036459803883
Position 1656: 0.0001870532088567548
Position 10237: 0.0001541418558333608
Position 10385: 0.0001518724006955218
Position 16578: 0.00012457797534644305
Position 16329: 0.00010982078547129702
Position 14676: 8.988160113831663e-05
Position 14445: 7.386623695442784e-05
Position 15250: 7.066992556217838e-05
Position 5900: 4.354630778441671e-05
Position 5801: 3.029885318101703e-05
Position 12218: 2.990373280835996e-05
Position 1809: 2.8541774679093416e-05
Position 1461: 2.6314126272006115e-05
Position 9221: 2.598615172498067e-05
Position 9310: 2.585809112243578e-05
Position 9160: 2.5139665871085827e-05
Position 5842: 2.4330037876371895e-05
Position 1698: 2.3845132587695102e-05
Position 129: 1.9435197204557957e-05
Position 11927: 1.7090240571164593e-05
Position 3028: 1.3965544949608446e-05
Position 368: 1.337105963955965e-05
Position 7823: 1.2008545124636028e-05
Position 7655: 1.1533035171323603e-05
Position 8020: 1.1355501306206298e-05
Position 924: 9.16900270576685e-06
Position 9854: 9.070354090806546e-06
Position 4015: 8.211224160284554e-06
Position 7257: 7.883049464962287e-06
Position 3364: 7.443745069523234e-06
Position 9368: 6.903993552829572e-06
Position 8782: 4.46287967358013e-06
Position 849: 4.157300593161483e-06
Position 1200: 2.850773035553238e-06
Position 1336: 2.0856295970896403e-06
Position 717: 2.006339427992282e-06
Position 6198: 1.6037154564237966e-06
Position 3288: 1.5656376994786934e-06
Position 3460: 1.2274727085631748e-06
Position 3977: 1.1801424629048826e-06
Position 1409: 1.154368920439747e-06
Position 1110: 9.252234513006813e-07
Position 1217: 8.013087965630538e-07
Position 1442: 7.715190329049479e-07
Position 1490: 5.882797105270613e-07
Position 3100: 5.114566638863553e-07
Position 961: 4.965915419621535e-07
Position 460: 4.6373954877657854e-07
Position 3032: 4.313566803755917e-07
Position 1468: 3.606367011935205e-07
Position 888: 3.451329427797029e-07
Position 1121: 3.380259804480652e-07
Position 545: 3.314089264533113e-07
Position 1061: 2.5510355421023144e-07
Position 1247: 2.422548255018825e-07
Position 1047: 1.5697817372221154e-07
Position 998: 1.0359553080916681e-07
Position 817: 8.115138578271096e-08
Position 1798: 7.560779015795922e-08
Position 139: 6.775422907840482e-08
Position 267: 6.252124865276523e-08
Position 176: 6.230835843012019e-08
Position 547: 5.654313742371225e-08
Position 1308: 4.187524430988128e-08
Position 1793: 3.99663845350004e-08
Position 1928: 3.8771379519713624e-08
Position 570: 3.3813875337725705e-08
Position 855: 3.1917345043286045e-08
Position 473: 2.7455336911554843e-08
Position 793: 1.2655279679527534e-08
Position 892: 1.1778693675888232e-08
Position 447: 9.544093176848819e-09
Position 142: 1.3932354936152142e-10
Position 241: 6.176953536816503e-11
Position 182: 3.375993722026216e-11
Position 476: 1.1821644200675316e-11
Position 188: 5.0925491644114024e-12
Position 479: 2.254316126634974e-12
Position 192: 9.066936886810504e-13
Position 111: 3.5028829081988917e-13
Position 68: 6.111479458489341e-18
