Gene = TSGA13
Position 830: 0.20418992808053277
Position 17544: 0.18956675029589293
Position 8101: 0.10104452509744419
Position 17786: 0.08022855444685087
Position 4611: 0.07541287864750652
Position 10056: 0.07367447222874213
Position 16410: 0.07272728783124828
Position 1105: 0.06902855078296848
Position 14136: 0.05770054374465434
Position 6169: 0.05290626833608114
Position 7979: 0.048852522445604674
Position 1121: 0.043381389953067825
Position 17469: 0.037032629359556674
Position 6056: 0.036466517526568105
Position 15897: 0.033962206810302834
Position 16214: 0.032897448335988434
Position 2141: 0.03055827705469636
Position 2706: 0.030222514616619466
Position 18095: 0.029416232134360898
Position 6013: 0.027859353162347215
Position 17989: 0.02321663937342469
Position 2450: 0.023074328701969828
Position 13693: 0.021534068183610092
Position 6249: 0.021498365950409225
Position 2546: 0.01980340343963934
Position 8121: 0.01871448440739961
Position 17065: 0.018240510507256866
Position 8733: 0.017416523341743404
Position 5634: 0.01659533664655541
Position 1068: 0.015629759893471425
Position 2430: 0.015406855345464517
Position 2335: 0.014787396406578798
Position 4590: 0.014334255858277729
Position 17726: 0.012346803275504492
Position 15872: 0.012078049710641707
Position 16647: 0.010661660814615805
Position 8218: 0.01010417540825876
Position 3990: 0.009961700712652542
Position 3932: 0.009515816820215841
Position 18689: 0.009270470257076356
Position 17523: 0.00920528910351537
Position 2488: 0.00789298420703841
Position 3965: 0.007351487062263571
Position 3665: 0.006505599728196095
Position 6412: 0.0035540098276600537
Position 4764: 0.0030525543899559927
Position 1338: 0.0026915565161555557
Position 1386: 0.0025451669930422593
Position 8410: 0.0023771929293856416
Position 4789: 0.0018136674049937724
Position 507: 0.001795534396306196
Position 1861: 0.0017562624016153874
Position 4813: 0.0016227504692338949
Position 11486: 0.0015433866116627197
Position 1027: 0.0013238451542047463
Position 3046: 0.0013005486221364117
Position 2895: 0.001288767746673627
Position 2434: 0.0012797500918955982
Position 893: 0.0011837097648583644
Position 16061: 0.0011623451342908109
Position 797: 0.0010837202188127926
Position 1702: 0.001061208959749157
Position 2608: 0.001038898069559708
Position 3449: 0.0010380694340123668
Position 848: 0.0009784092464005442
Position 6488: 0.000977990595637174
Position 3452: 0.0009737513446642632
Position 3580: 0.0009197316707211704
Position 738: 0.0008954702925602678
Position 2340: 0.0008819483318178553
Position 2440: 0.000866140860711976
Position 3939: 0.0008234512671245341
Position 12513: 0.0008179143972369275
Position 3495: 0.0007963959472199873
Position 3621: 0.0007494090557569927
Position 2638: 0.0006581513404889587
Position 1659: 0.0006321236020666052
Position 2037: 0.0005997783235547148
Position 8792: 0.0005755009799955536
Position 14437: 0.0005727300325967737
Position 1465: 0.0005593496081009157
Position 2646: 0.0005326521801051929
Position 2107: 0.0005233800268036098
Position 6193: 0.0004552923124023743
Position 518: 0.0004311021165305306
Position 1265: 0.00041401015149073193
Position 6449: 0.00041326627385057267
Position 1368: 0.00040298378348081006
Position 1356: 0.00032544514603954135
Position 1667: 0.0003068861532392019
Position 2974: 0.00030127246269631735
Position 986: 0.00030043804222981425
Position 3345: 0.0002964481873490246
Position 2311: 0.00028049985833847335
Position 2941: 0.00024758451427589614
Position 1252: 0.00023832523477851112
Position 3498: 0.0002105388772452411
Position 1993: 0.0001981746259592137
Position 2471: 0.00016551317259118575
Position 2806: 0.0001625635690061295
Position 927: 0.00015595511624292015
Position 1073: 0.00014141802611358344
Position 1208: 0.00013435203798291878
Position 1082: 0.00012537703710125079
Position 2749: 0.0001183411927624089
Position 1157: 0.00010693007188284188
Position 8254: 8.678711924264993e-05
Position 3684: 8.666982718809781e-05
Position 3998: 8.608377465055052e-05
Position 2474: 7.826722118648712e-05
Position 2623: 6.333830779919436e-05
Position 537: 6.23182649010888e-05
Position 9052: 6.0300171691693186e-05
Position 4726: 5.964579959221267e-05
Position 6609: 5.699694736086336e-05
Position 1276: 4.599871859054588e-05
Position 1033: 4.426288015906705e-05
Position 4131: 4.279507973831098e-05
Position 5914: 4.130300179099253e-05
Position 5525: 4.121611601412587e-05
Position 8430: 4.073414771516023e-05
Position 3724: 4.053972585572527e-05
Position 461: 3.176647582987789e-05
Position 840: 2.9245073961307773e-05
Position 7606: 2.8607715142344898e-05
Position 2304: 2.7535623035151424e-05
Position 4284: 2.4624118281798032e-05
Position 2779: 2.3174716910460276e-05
Position 1741: 2.202523389491226e-05
Position 3688: 2.148388944112488e-05
Position 743: 2.0347980451399522e-05
Position 4214: 1.7231292837240393e-05
Position 3703: 1.7146461206549654e-05
Position 469: 1.630333747137665e-05
Position 5044: 1.4342210454345507e-05
Position 5976: 1.3503560499586562e-05
Position 941: 1.0419135486467497e-05
Position 639: 1.0407307424232764e-05
Position 471: 9.35056257161164e-06
Position 289: 7.990176677209234e-06
Position 4194: 7.893218114529468e-06
Position 3992: 6.338760188885349e-06
Position 4220: 6.011738560237349e-06
Position 4020: 5.51499903194859e-06
Position 4041: 4.928215058521037e-06
Position 3902: 4.7262264403566415e-06
Position 534: 4.660521807146845e-06
Position 4182: 4.339432004806147e-06
Position 740: 3.5919812145208456e-06
Position 773: 3.475345340458043e-06
Position 406: 3.3707606097451096e-06
Position 3881: 2.305795349740714e-06
Position 1777: 1.771578441010073e-06
Position 217: 1.7237120963427042e-06
Position 663: 1.5959038222812333e-06
Position 2207: 1.3743811080200037e-06
Position 443: 1.1884759479076028e-06
Position 390: 1.1785232498737265e-06
Position 3564: 9.832619508158314e-07
Position 2514: 8.450086488223074e-07
Position 3587: 8.352149186411065e-07
Position 478: 6.958943914663911e-07
Position 541: 6.724033344430752e-07
Position 524: 6.209661522501199e-07
Position 465: 5.617013151374068e-07
Position 1999: 5.467398004873862e-07
Position 4055: 5.025388083141079e-07
Position 3534: 3.00644645068967e-07
Position 4666: 1.9063462170405377e-07
Position 4921: 9.495332938955968e-08
Position 1517: 5.557136105189775e-08
Position 416: 4.854651657364117e-08
Position 422: 4.0960200110436495e-08
Position 646: 3.892139166778198e-08
Position 433: 3.473346080409438e-08
Position 439: 3.1739214676771555e-08
Position 306: 2.9789710710724757e-08
Position 990: 2.70291145369464e-08
Position 580: 2.626636953993837e-08
Position 2743: 9.821408995671576e-09
Position 3942: 1.4048468117200742e-10
Position 4075: 1.309545877223032e-10
Position 322: 1.1907665018117846e-10
Position 255: 9.995114107110423e-11
Position 543: 6.24927806286157e-11
Position 199: 4.6945651954377164e-11
Position 593: 2.4800277498357503e-11
