Gene = C4BPB
Position 474: 2.8048391055516394e-09
Position 15: 2.2745304745635453e-09
Position 134: 8.362512315647466e-12
Position 242: 2.280079476299056e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 639: 0.8105461551236838
Position 1465: 0.6013208425845217
Position 10958: 0.5056581456247838
Position 9307: 0.41537821546654125
Position 2801: 0.40035094793474074
Position 1468: 0.3405521094624967
Position 2777: 0.2401291917716233
Position 10946: 0.16376082357426133
Position 7679: 0.14999817360077516
Position 256: 0.14225147874656566
Position 7261: 0.08133393788612223
Position 2307: 0.06721292383625121
Position 2763: 0.05489877970907263
Position 3082: 0.05474166629153683
Position 1757: 0.052753102647645884
Position 2726: 0.0515844897324255
Position 548: 0.04361049974918655
Position 6513: 0.03832522807432682
Position 474: 0.03441827564324666
Position 10458: 0.029509511556522115
Position 404: 0.021102928343405554
Position 8395: 0.020623570330981087
Position 6448: 0.018013831393916442
Position 9686: 0.014279083708426272
Position 7881: 0.011685261581667787
Position 1712: 0.011462003170400983
Position 9124: 0.009444282733150074
Position 2276: 0.00842553843688401
Position 8415: 0.008027276827880155
Position 3806: 0.007369409858889949
Position 6868: 0.006463083251301448
Position 9716: 0.005901949654890301
Position 579: 0.00567903187073777
Position 6948: 0.005264540580832882
Position 2620: 0.004862511012309281
Position 5765: 0.004466877827016046
Position 7309: 0.004158718383098217
Position 10679: 0.0038239059870108635
Position 1887: 0.003582680315863559
Position 6342: 0.00271489293795857
Position 1985: 0.0022498539724669997
Position 2566: 0.002235837980423538
Position 8966: 0.0021556617805311507
Position 689: 0.0021064107610959545
Position 308: 0.002086322678908412
Position 355: 0.0020491418233796344
Position 3279: 0.0019960642285008186
Position 377: 0.0019544924053314606
Position 2281: 0.0018591843174475592
Position 2008: 0.0016887573940833484
Position 5217: 0.0016515373666871754
Position 6215: 0.0015100553824162186
Position 609: 0.00145501521001415
Position 1781: 0.0014514059322926793
Position 2911: 0.0014061424617752762
Position 3206: 0.0013271587889470999
Position 1043: 0.00128005574211286
Position 663: 0.0012097281357122494
Position 1423: 0.00106638123161925
Position 4103: 0.0009841368751795938
Position 6533: 0.0009588233987850906
Position 6009: 0.0009389287764646078
Position 1760: 0.0009331624815747284
Position 411: 0.0007527622185358294
Position 2152: 0.0007355127465796334
Position 6286: 0.0007060643543401836
Position 3088: 0.0006764509508591544
Position 1518: 0.0006598967131502183
Position 501: 0.0006578860347896344
Position 1560: 0.0006392606524991608
Position 1988: 0.0005946206432894264
Position 3227: 0.0005395939671385553
Position 7929: 0.0005270795555666526
Position 905: 0.0005137340423987877
Position 1773: 0.0004478856758344862
Position 1159: 0.00044003666038641915
Position 5697: 0.0004277542137266899
Position 524: 0.0004196083813190649
Position 1814: 0.00035273429084940706
Position 2193: 0.00033208559399936524
Position 490: 0.0003158141526178878
Position 1492: 0.00029481892961781314
Position 2083: 0.00027922149242677304
Position 4262: 0.0002642085677515522
Position 3084: 0.0002524092151737813
Position 2312: 0.00024908020806406787
Position 3283: 0.00024160186271988265
Position 1470: 0.00023952486067172087
Position 744: 0.00021628715581632895
Position 266: 0.00021192128402859232
Position 2544: 0.00020307573876541065
Position 606: 0.00019930877297486276
Position 1733: 0.00019351174991357148
Position 311: 0.00017049498006803176
Position 175: 0.00016924001309779422
Position 1079: 0.000161349871496248
Position 1848: 0.00016034177814959894
Position 1060: 0.00015540911820119342
Position 361: 0.0001506083256014485
Position 2514: 0.00014710816078297945
Position 3880: 0.00011367630288254111
Position 2868: 0.00011051826939975117
Position 6477: 0.00010971288836706243
Position 1802: 9.27634799282607e-05
Position 3830: 9.13246759463935e-05
Position 2139: 9.021752426783469e-05
Position 1502: 8.729450960531711e-05
Position 222: 6.343813764964133e-05
Position 618: 5.9236953173816636e-05
Position 1076: 5.177775416063607e-05
Position 552: 3.818810419390562e-05
Position 238: 3.780297906907719e-05
Position 274: 3.7657496000862346e-05
Position 429: 3.610069662799698e-05
Position 822: 3.566571678411678e-05
Position 228: 2.7048585613401724e-05
Position 1836: 2.5345339445546323e-05
Position 945: 2.4645771186723705e-05
Position 988: 2.217898626037258e-05
Position 2916: 1.864719545489582e-05
Position 581: 1.51377573715592e-05
Position 772: 1.5135042307824346e-05
Position 1020: 1.3686043075957229e-05
Position 586: 1.2792371694528636e-05
Position 648: 8.881683450964478e-06
Position 583: 8.49269611099017e-06
Position 1608: 8.307058054538531e-06
Position 2693: 8.106663286101807e-06
Position 2660: 7.87035226171369e-06
Position 1521: 7.206051471947577e-06
Position 2976: 6.273327156261809e-06
Position 1576: 5.510980762188483e-06
Position 3300: 4.108724599903017e-06
Position 141: 3.8538263233405286e-06
Position 831: 3.036696988749907e-06
Position 615: 2.9609528396066253e-06
Position 316: 2.816406439204451e-06
Position 327: 2.7523141556249003e-06
Position 2600: 2.669810185603949e-06
Position 153: 2.0971991566707136e-06
Position 1894: 1.7547433606690502e-06
Position 180: 1.7256835487267825e-06
Position 1329: 1.6498580704835936e-06
Position 183: 1.5123262113136497e-06
Position 1871: 1.3007828951509078e-06
Position 193: 7.631717541684783e-07
Position 268: 5.989268630771006e-07
Position 189: 1.8347745881597113e-07
Position 2179: 1.1350338119419633e-07
Position 809: 1.4637596539524077e-08
Position 594: 9.365268979475873e-09
Position 159: 6.293407897208187e-09
Position 277: 3.420076267765026e-09
Position 128: 1.1456794015706236e-09
Position 732: 4.441037410337978e-11
Position 98: 3.5619794307451512e-12
Position 104: 8.048551698409536e-13
Position 78: 5.036888566386021e-13
Position 114: 9.783970581084937e-14
Position 92: 5.457485014899156e-14
Position 100: 3.993221857245813e-14
Position 109: 1.5428368812518398e-15
