Gene = CXCL14
Position 33: 3.6473728222862465e-05
Position 3: 3.646242515751122e-05
Position 850: 2.9362514739033482e-05
Position 3694: 2.5298747337326325e-05
Position 1428: 2.279972891707245e-05
Position 5090: 2.2235475124021526e-05
Position 1510: 1.8449563357200776e-05
Position 421: 1.4769138759753788e-05
Position 4787: 1.3816129847170831e-05
Position 1416: 1.3367132134755141e-05
Position 78: 1.2482148179229839e-05
Position 4681: 1.0345551532638684e-05
Position 84: 7.475765603485949e-06
Position 1147: 6.9978278724798065e-06
Position 587: 6.739860966317335e-06
Position 4948: 5.863979664535546e-06
Position 1707: 5.767172145458086e-06
Position 4958: 5.526396880366477e-06
Position 4626: 5.330502770123328e-06
Position 1751: 5.144705047090187e-06
Position 663: 5.059161500796051e-06
Position 920: 5.029182217090379e-06
Position 1481: 4.7957583584763085e-06
Position 2552: 4.778660721903336e-06
Position 2522: 3.5197382500038396e-06
Position 593: 3.3118216083237244e-06
Position 207: 3.222026097420438e-06
Position 545: 2.886090736284942e-06
Position 1037: 2.819468939291598e-06
Position 2442: 2.7085211923297446e-06
Position 556: 2.4607416010570308e-06
Position 5593: 2.4466611705549173e-06
Position 2633: 2.353976487026563e-06
Position 48: 2.204019095851126e-06
Position 660: 1.999923461408797e-06
Position 1098: 1.7389427021694893e-06
Position 1399: 1.3292637332684353e-06
Position 210: 1.2766208950137097e-06
Position 1766: 1.2162364567494785e-06
Position 1386: 1.1294146771898797e-06
Position 603: 9.298299741609026e-07
Position 3469: 9.163243753897622e-07
Position 1447: 8.665509721851502e-07
Position 1110: 8.621794280660541e-07
Position 974: 8.420051047096558e-07
Position 1024: 6.813047085659137e-07
Position 558: 4.897546199326903e-07
Position 4678: 2.4837044652394845e-07
Position 608: 1.6444635009358326e-07
Position 681: 1.2938692089045418e-07
Position 51: 9.612831901334391e-08
Position 25: 5.000473306835069e-08
Position 14: 4.336172409164276e-08
Position 1490: 3.394992763951911e-08
Position 199: 2.8577483011985675e-08
Position 790: 2.7092570271236797e-13
Position 46: 2.3150695868954834e-13
Position 753: 7.008491334585502e-14
Position 94: 4.1221500624823573e-14
Position 741: 1.6169687109393757e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9964067207642209
Position 4593: 0.9933759785894293
Position 7410: 0.39748739902626523
Position 5011: 0.2418255926551569
Position 6867: 0.152584608248188
Position 4834: 0.12270713239571189
Position 7553: 0.11610253317987515
Position 1924: 0.11218890895414292
Position 5190: 0.0744423499986124
Position 8061: 0.060312533330929397
Position 7621: 0.058927792604682956
Position 5242: 0.05675935525688729
Position 3797: 0.04896857507465154
Position 6991: 0.04227919375798517
Position 3992: 0.033386362502418734
Position 4870: 0.024194040428882284
Position 3405: 0.023001972677710123
Position 4786: 0.019259195977913406
Position 7153: 0.016583660221230378
Position 7826: 0.015639551457316596
Position 499: 0.013195629348658361
Position 7294: 0.011731688566549076
Position 7843: 0.011306983357481827
Position 5632: 0.010708195848400177
Position 5488: 0.010667854744389792
Position 5592: 0.009440266077907966
Position 4795: 0.007975374044967521
Position 8324: 0.00750360171153932
Position 334: 0.006955107617791394
Position 6049: 0.00648436821213137
Position 1673: 0.006359144976729708
Position 7320: 0.00608238724952773
Position 5732: 0.005618317341034019
Position 5605: 0.005452212018009167
Position 3527: 0.00516814533076699
Position 5215: 0.004640539402971438
Position 6329: 0.003915625977975239
Position 7585: 0.003812886278427123
Position 4841: 0.0037586766328583008
Position 5685: 0.0034697485730427794
Position 5744: 0.0033056010937243495
Position 5424: 0.0032948019644137706
Position 4556: 0.0032324509280210823
Position 3615: 0.003220496477129836
Position 3426: 0.003072385139349288
Position 5034: 0.0027704184642247634
Position 8385: 0.0024634133966073557
Position 3571: 0.002140167992739581
Position 7605: 0.0019819547555640447
Position 5800: 0.0017923376520406144
Position 8563: 0.001578692899415509
Position 454: 0.0015417639397897363
Position 5281: 0.0014031023012997521
Position 3907: 0.0013691313402670517
Position 5373: 0.0013658373639204439
Position 2856: 0.0012601565071753463
Position 1342: 0.0012163869737139524
Position 5101: 0.0011508706897909453
Position 4651: 0.0011017435496466811
Position 1882: 0.0010513075185711162
Position 7885: 0.0010431751867377547
Position 8176: 0.0009683326453619592
Position 5169: 0.0009546851713320401
Position 6398: 0.0009395168237880513
Position 6578: 0.0009150040754392737
Position 5990: 0.000880975455299435
Position 956: 0.0008317087713866363
Position 5994: 0.0007601894667043767
Position 6542: 0.0007558225224290426
Position 7671: 0.0007366490163132653
Position 5898: 0.0007114759293844496
Position 4268: 0.000683341974773353
Position 6871: 0.0006738843988477975
Position 247: 0.000628726635601083
Position 4376: 0.0005987991638284652
Position 765: 0.0005963748323549696
Position 8404: 0.0005909611026461525
Position 338: 0.000569680402956607
Position 1293: 0.0005588437522909466
Position 8476: 0.00047068188238160255
Position 753: 0.0004386834036654571
Position 363: 0.0004241317756443351
Position 6438: 0.00040685444948329456
Position 4528: 0.0003792860162238341
Position 6374: 0.0003673608135896286
Position 1306: 0.00031730882427013547
Position 6209: 0.00030008346114525456
Position 6186: 0.0002975769477022718
Position 6620: 0.00028464239970520767
Position 5973: 0.0002735704528094259
Position 4020: 0.00026920186418669166
Position 2072: 0.0002635785573573675
Position 1679: 0.00026323515234779617
Position 1059: 0.00025546410860092297
Position 2934: 0.00023728751331936947
Position 2673: 0.00023502899008299283
Position 2632: 0.00023261566210207242
Position 774: 0.00020284109385682093
Position 6686: 0.00020083251013492632
Position 1310: 0.00019038733304915196
Position 785: 0.00018839571218613792
Position 5376: 0.00018070234127145858
Position 637: 0.0001477804066990667
Position 2990: 0.00013251424710249344
Position 4657: 0.0001156573129175205
Position 1250: 0.00011549626873626495
Position 1803: 0.00011483436410974749
Position 985: 0.00010539484963811101
Position 5523: 0.00010310751082091408
Position 4511: 9.670399616136825e-05
Position 680: 9.613921778624995e-05
Position 6633: 9.246185808493267e-05
Position 1283: 8.315063029218039e-05
Position 4743: 8.014203494193973e-05
Position 1972: 7.73913426031696e-05
Position 2019: 6.63680710992084e-05
Position 4849: 5.4727867549540365e-05
Position 400: 5.1093780266836806e-05
Position 269: 3.06771777938369e-05
Position 5058: 2.9728677990575094e-05
Position 505: 2.6641291499464806e-05
Position 242: 2.3346599907371602e-05
Position 406: 2.1804878816082284e-05
Position 3146: 2.05949249341641e-05
Position 4877: 2.0400707354447725e-05
Position 373: 1.9726339163137896e-05
Position 314: 1.935960730493258e-05
Position 4927: 1.8887986115070115e-05
Position 4897: 1.8105480065973435e-05
Position 376: 1.5395954228524777e-05
Position 304: 1.4431946693966747e-05
Position 1174: 1.3882639752968978e-05
Position 297: 1.3234559250856644e-05
Position 369: 1.2602561977077785e-05
Position 1697: 1.206490456401108e-05
Position 284: 1.1629250759025667e-05
Position 4762: 1.0660917942271128e-05
Position 3056: 8.452996961646103e-06
Position 2413: 8.281692144254848e-06
Position 309: 7.905221326167505e-06
Position 1645: 6.5073223922439026e-06
Position 4901: 5.730692334558663e-06
Position 402: 5.4022488588801245e-06
Position 3348: 5.332245826955266e-06
Position 280: 4.534779195919726e-06
Position 264: 3.5693227127993205e-06
Position 4958: 3.5185529896121983e-06
Position 195: 3.4395510106046414e-06
Position 2342: 2.975127996180391e-06
Position 3124: 2.6139889366918023e-06
Position 227: 2.4774148443605796e-06
Position 2102: 2.405301774522234e-06
Position 186: 2.1309827902558104e-06
Position 2441: 2.1040712380501943e-06
Position 1252: 1.949536946840711e-06
Position 321: 1.8974570478147197e-06
Position 4225: 1.8915627703811626e-06
Position 1602: 1.8691766363936905e-06
Position 262: 1.855972517651844e-06
Position 5146: 1.8048607536398202e-06
Position 1183: 1.5376576440868656e-06
Position 5020: 1.5304460449928172e-06
Position 316: 1.5290244583071156e-06
Position 295: 1.490239447669701e-06
Position 1135: 1.36310315930263e-06
Position 4270: 1.1708661234773104e-06
Position 698: 1.1572595504305017e-06
Position 1562: 1.1541771523188347e-06
Position 4935: 1.0801986954334023e-06
Position 5462: 9.642950243596588e-07
Position 715: 8.744318612151641e-07
Position 989: 8.726535660479116e-07
Position 250: 7.841091591778976e-07
Position 707: 7.35612987284258e-07
Position 695: 6.393349818884779e-07
Position 987: 6.350909490315192e-07
Position 1295: 6.325586551452725e-07
Position 2010: 5.651504781174535e-07
Position 1223: 5.274487629888118e-07
Position 1344: 3.7204770881920415e-07
Position 378: 3.2354085929352316e-07
Position 1083: 2.850468086448009e-07
Position 293: 2.794304075078117e-07
Position 1357: 2.767395486715729e-07
Position 996: 2.448777214299047e-07
Position 122: 2.0306398911444703e-07
Position 5078: 1.313216469355504e-07
Position 162: 7.0579298120967e-08
Position 569: 1.79051172053097e-08
Position 199: 1.2897187777327631e-08
Position 624: 1.100758475898598e-08
Position 968: 4.399144012827184e-09
Position 1416: 3.245375558472644e-09
Position 1413: 3.0499542159108703e-09
Position 795: 2.4022199363048417e-09
Position 837: 2.174258811260283e-09
Position 798: 1.426744279945892e-09
Position 689: 1.2552835095229634e-09
Position 810: 4.788056934469545e-10
Position 831: 5.865418009225077e-11
Position 816: 2.5950799933453883e-11
Position 870: 2.1698351098336732e-11
Position 834: 1.0872982418657971e-11
Position 901: 2.955727990852996e-12
Position 2040: 2.6509256888348137e-12
Position 2218: 2.5545543914863372e-12
Position 1992: 1.9108738110545985e-12
