Gene = GEMIN5
Position 7445: 0.1317551090083427
Position 35229: 0.11408134943483648
Position 33495: 0.09693349073733573
Position 26822: 0.09294083373896617
Position 37400: 0.09227558526284635
Position 7880: 0.08510894895659439
Position 13789: 0.0817161646406737
Position 38094: 0.07406006660723778
Position 30550: 0.06916860658940749
Position 37237: 0.06744763040427149
Position 1495: 0.066299696002561
Position 8111: 0.058643902528922945
Position 16222: 0.05650085821156526
Position 12698: 0.05556009542362033
Position 18507: 0.052227521822305716
Position 2569: 0.05208640166531669
Position 20758: 0.05022482755746347
Position 7969: 0.049514755929023
Position 25300: 0.04579171865027542
Position 16504: 0.04161088214165727
Position 7724: 0.04037306499380516
Position 41572: 0.03759171122544918
Position 33675: 0.03554957618179659
Position 39113: 0.03491379947240405
Position 10989: 0.034504167523092315
Position 23663: 0.03317718317528435
Position 23990: 0.03253547030158487
Position 5095: 0.031165320291044844
Position 34992: 0.03069306759224388
Position 20572: 0.030260132251900114
Position 33749: 0.027323249311419086
Position 14611: 0.027049638056661496
Position 25281: 0.026773845928505256
Position 2522: 0.025790157575915542
Position 8775: 0.025754026791864823
Position 17370: 0.023308561332682165
Position 12074: 0.021728263025989285
Position 16151: 0.021210249640637825
Position 19740: 0.020973289616052423
Position 3362: 0.020064732971024304
Position 30871: 0.020005423766897568
Position 6995: 0.018700446276972676
Position 625: 0.018449947048592128
Position 39944: 0.018355796202222226
Position 3234: 0.01835307047426528
Position 34043: 0.01754323318539183
Position 5781: 0.016075830020235663
Position 5688: 0.014890171599478027
Position 7669: 0.01461303247894248
Position 33923: 0.014463470615377916
Position 38098: 0.014071029472290683
Position 2055: 0.013678733505504836
Position 29726: 0.013592875137271693
Position 18454: 0.013484676843005137
Position 2689: 0.013280579383788283
Position 49996: 0.013198531110341362
Position 48913: 0.012722884847482647
Position 31314: 0.01225455843364298
Position 17124: 0.011232023664325732
Position 5571: 0.00990531741472941
Position 3098: 0.009728484707278934
Position 15895: 0.009584503855267492
Position 703: 0.00791960175981858
Position 33279: 0.00790514989498947
Position 6072: 0.007459078837640556
Position 48965: 0.007017719687386873
Position 2622: 0.006987036011337285
Position 12821: 0.00666748900631025
Position 38498: 0.006613632611393264
Position 30899: 0.0064247218609102055
Position 6413: 0.006214428694374382
Position 12758: 0.005576674551311147
Position 35345: 0.005517086475245011
Position 787: 0.005428681805536771
Position 530: 0.0051628778762757305
Position 6457: 0.005038789510834524
Position 31119: 0.004673499881630292
Position 2115: 0.004546922864934256
Position 50383: 0.0044412141202905455
Position 23346: 0.0043899981417603075
Position 42489: 0.004380413601358297
Position 6166: 0.0043302168820148635
Position 23958: 0.004117566038322858
Position 36602: 0.003999303759358578
Position 25333: 0.003821211953498839
Position 117: 0.0037633685943782376
Position 35403: 0.0037494683530696392
Position 33713: 0.003735168289311875
Position 22518: 0.003658779791791393
Position 36787: 0.003321941057898809
Position 9666: 0.003310609761016118
Position 40997: 0.003244795912416447
Position 10143: 0.003214506153871228
Position 18800: 0.003079777709119181
Position 36658: 0.003026681668753379
Position 2788: 0.002788790420007126
Position 480: 0.0026912470647692693
Position 281: 0.002628186083850615
Position 3531: 0.0025712031557726003
Position 42159: 0.002444334012482647
Position 25792: 0.002135558062769705
Position 23940: 0.0020501378662399765
Position 37938: 0.0020084327503259868
Position 10328: 0.001961311272342244
Position 50290: 0.0019455482493495923
Position 36665: 0.0019009862232598144
Position 7464: 0.0018187885772995127
Position 1087: 0.0017269886682326214
Position 36829: 0.001723483408333404
Position 196: 0.0016365268255207391
Position 18605: 0.00156528227221202
Position 20387: 0.0015493180458502666
Position 1509: 0.001493672655027695
Position 888: 0.0014904626404505048
Position 456: 0.001369542501123063
Position 960: 0.0013212513890611681
Position 7432: 0.0011232766191947767
Position 892: 0.0010071986334346881
Position 34344: 0.0009418738799947684
Position 7452: 0.0009064134730516505
Position 5053: 0.0008471544896283476
Position 22565: 0.0006895171920530322
Position 6777: 0.0006221174472353015
Position 1369: 0.0005300344138206077
Position 46085: 0.0004902301540050407
Position 18440: 0.00048761465700849365
Position 34: 0.0003983386291656852
Position 34490: 0.00039208966312758754
Position 46335: 0.0003823599607301154
Position 20359: 0.0003719903347231123
Position 50592: 0.00035346158022911113
Position 39728: 0.0003467417658459506
Position 35882: 0.00032355535448745236
Position 20770: 0.0002534088204330021
Position 1563: 0.0002347096067060006
Position 190: 0.00021791054339286364
Position 40445: 0.0002123826944496222
Position 25584: 0.00020428460274318826
Position 1279: 0.00019802438317041368
Position 921: 0.00019764464601131085
Position 2075: 0.000194383350788721
Position 41031: 0.00019030367405879222
Position 19: 0.00017508209098264328
Position 1530: 0.00014935131818298784
Position 2011: 0.00014869928267053755
Position 489: 0.0001321126364946989
Position 26363: 0.00013014060702352929
Position 1158: 0.00012314333202085993
Position 1571: 0.00011245474010809629
Position 1405: 0.00010141773381350761
Position 1902: 9.78683709447406e-05
Position 25524: 9.378384552333381e-05
Position 494: 7.987711827832143e-05
Position 7092: 7.672232657076335e-05
Position 2373: 7.528934968664026e-05
Position 916: 6.814635752356088e-05
Position 6132: 6.77712572721059e-05
Position 6686: 6.0341517525037646e-05
Position 41867: 4.005755055139756e-05
Position 1038: 3.4981874986138695e-05
Position 433: 3.253307585209101e-05
Position 1034: 2.6455334469116113e-05
Position 2220: 2.2157764309246675e-05
Position 218: 1.7071489649405433e-05
Position 23350: 1.452276073996833e-05
Position 23340: 1.4238812665384971e-05
Position 6833: 1.3862299079210267e-05
Position 32851: 1.3646267337660795e-05
Position 562: 1.2030731419891211e-05
Position 2358: 9.852016529257175e-06
Position 70: 9.465221829569243e-06
Position 608: 8.541762076803511e-06
Position 6369: 8.492221065899188e-06
Position 809: 7.645607024545694e-06
Position 397: 2.101792402866995e-06
Position 1322: 2.079364055376376e-06
Position 49885: 1.9902004798659173e-06
Position 2235: 1.8304907334568477e-06
Position 56: 8.545278162674615e-07
Position 1201: 6.415631789906268e-08
Position 73: 4.014296198464518e-08
Position 41: 3.460963723266494e-08
Position 234: 3.2347348814357483e-08
Position 303: 9.235406289082738e-09
Position 374: 3.340529505862099e-09
Position 422: 2.7363109797754373e-09
Position 142: 1.2671979288826327e-09
Position 896: 5.87168989170334e-11
Position 387: 1.8243821445818272e-12
Position 181: 1.4045031945262369e-12
Position 320: 7.021533060616858e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 33579: 0.9705901904737162
Position 38898: 0.9626272975290305
Position 26310: 0.9492232236780399
Position 5958: 0.931559462212513
Position 25170: 0.9282937286321986
Position 35532: 0.9133302259571902
Position 9549: 0.9103838232626612
Position 21029: 0.9086795669483154
Position 45659: 0.8967915380041734
Position 36722: 0.8946112385525256
Position 46466: 0.8843187786749593
Position 2186: 0.8116095873612303
Position 13654: 0.7806127364952836
Position 20204: 0.7772987616153849
Position 18105: 0.7623177771222658
Position 48791: 0.676141796964237
Position 6631: 0.626041102245078
Position 12231: 0.6064515570148205
Position 10658: 0.5929296740211397
Position 34436: 0.5905113375258668
Position 30437: 0.5672553469952435
Position 16783: 0.558288867006734
Position 37704: 0.5545985234487787
Position 41865: 0.5235997078703701
Position 49884: 0.4924139850705607
Position 7829: 0.4885527274207302
Position 33831: 0.4530215842653725
Position 39693: 0.43944993414340056
Position 25561: 0.4246633608918066
Position 34899: 0.40077854910131455
Position 35304: 0.3819609881210725
Position 50095: 0.34534808226030533
Position 7525: 0.339760414088153
Position 1091: 0.3199617445768202
Position 46819: 0.31732992848252267
Position 41767: 0.2810424431442457
Position 30390: 0.2694862861959984
Position 1111: 0.26555859057725517
Position 50502: 0.229348849717047
Position 39590: 0.22931668164943608
Position 35033: 0.22909901974054833
Position 18142: 0.2208381084719538
Position 16117: 0.21939546086422684
Position 809: 0.206686375738023
Position 34624: 0.19632394837984188
Position 7333: 0.18463855772607102
Position 49831: 0.1672324318910377
Position 34043: 0.1458090890625454
Position 12246: 0.14063799427298135
Position 12134: 0.13954903420441525
Position 13965: 0.1391288668821368
Position 6584: 0.13910029659443157
Position 11994: 0.13352365986331888
Position 32732: 0.12919416505751713
Position 39558: 0.12465842672650149
Position 11997: 0.11132739011818647
Position 6634: 0.10674073871640306
Position 46898: 0.10179048031758837
Position 49912: 0.09759601651734723
Position 2461: 0.09500747038924798
Position 26703: 0.08479726428557001
Position 50664: 0.08148023780870317
Position 46587: 0.07822882532692366
Position 12111: 0.07737550161631755
Position 33361: 0.07088910648678995
Position 25382: 0.06752161555625404
Position 6664: 0.06249053577622051
Position 37297: 0.06172236257229671
Position 13922: 0.058248980615239455
Position 2281: 0.057234378819997454
Position 21084: 0.05548714435116846
Position 13856: 0.054815777169462274
Position 35093: 0.05281218492039463
Position 13998: 0.05145025708867257
Position 18377: 0.05127954243005214
Position 37904: 0.05075997291023317
Position 41838: 0.05053231606766393
Position 20670: 0.05047823637789644
Position 36781: 0.04943451271123683
Position 45696: 0.047909172425684286
Position 50163: 0.04655716338803418
Position 49773: 0.046415511223378766
Position 8013: 0.04036206535013439
Position 23889: 0.038703174206147675
Position 7868: 0.03795600507647214
Position 16176: 0.037456418120558194
Position 7963: 0.03650166527541386
Position 25224: 0.03605018554805422
Position 12604: 0.03526224724298561
Position 14014: 0.034596142749518416
Position 37870: 0.03441101360398629
Position 41374: 0.034356434302155056
Position 20126: 0.03397832287886955
Position 34727: 0.033029330685690736
Position 50611: 0.032884464179147116
Position 7553: 0.032759848471289425
Position 50061: 0.032481610417843754
Position 46835: 0.03229991683240718
Position 1404: 0.029948025457640963
Position 764: 0.029198504593945473
Position 23460: 0.026903679057148865
Position 10944: 0.026854793813814257
Position 16630: 0.02652417484666114
Position 13905: 0.026160575689343726
Position 37318: 0.026049817337294008
Position 33339: 0.02604438425054573
Position 8653: 0.025754026791864833
Position 32590: 0.02530695660351397
Position 36979: 0.02349294054364875
Position 13675: 0.022235328388568072
Position 35576: 0.021055257014956873
Position 17260: 0.020733899310564418
Position 1306: 0.020661151149174488
Position 25511: 0.020176496135915288
Position 3152: 0.01849971728881044
Position 32762: 0.018413068637086742
Position 960: 0.018330738804141263
Position 687: 0.01809452632897372
Position 5386: 0.017558497622772347
Position 1023: 0.017330035651256227
Position 3300: 0.01707001944428754
Position 1795: 0.01683116685693886
Position 1348: 0.016710271235863564
Position 37040: 0.016452093927744653
Position 46702: 0.01612345725726176
Position 48719: 0.015512237861242775
Position 46790: 0.015140934523095905
Position 6231: 0.014961059674898938
Position 19580: 0.01473106310274518
Position 18410: 0.014627846205426969
Position 4948: 0.014141071110397375
Position 31083: 0.013609682190482563
Position 38832: 0.013192238254069018
Position 14540: 0.012581548892506587
Position 37077: 0.012566411729851594
Position 5668: 0.012453055651160002
Position 37604: 0.012057964039165066
Position 4998: 0.012021862745261574
Position 6018: 0.011880445973300341
Position 29592: 0.011827907912855696
Position 35478: 0.011654552908075492
Position 25134: 0.0114596939369472
Position 36558: 0.011374978106226287
Position 16999: 0.011232023664325713
Position 30735: 0.011207384951219111
Position 25628: 0.011104715392942346
Position 5600: 0.010859765760510807
Position 7850: 0.010845406786162564
Position 6875: 0.010715328673404436
Position 39659: 0.010277014612788704
Position 49847: 0.010038988331626945
Position 37215: 0.009979868710785865
Position 974: 0.009925517088878942
Position 330: 0.009777744911992375
Position 904: 0.009637873065509058
Position 15739: 0.009584503855267469
Position 39829: 0.009457025677370463
Position 46853: 0.009293342023693897
Position 23296: 0.008916939745463912
Position 753: 0.00864704151222207
Position 12568: 0.0085313749862348
Position 37545: 0.008487732041603843
Position 14486: 0.008117595097746977
Position 36944: 0.00799763055178702
Position 25203: 0.007968084107766301
Position 33021: 0.00790514989498949
Position 36769: 0.007347541186813818
Position 7377: 0.007317190801386007
Position 34929: 0.006911127042908954
Position 33976: 0.006822161389869042
Position 30807: 0.006816021053428687
Position 7495: 0.006661052612674053
Position 38335: 0.006613632611393264
Position 10616: 0.00652584152106703
Position 46876: 0.006452833846802229
Position 5932: 0.006321033576129442
Position 25584: 0.006236855172557679
Position 50107: 0.006179000487243487
Position 6637: 0.006088176046957314
Position 1029: 0.005824617803720817
Position 2901: 0.005805739324387759
Position 2307: 0.005789961096499226
Position 37575: 0.005738687614027395
Position 2882: 0.00556199280327828
Position 2225: 0.0055179029219785
Position 50749: 0.005510725799881427
Position 20452: 0.005303116182520521
Position 26699: 0.005195109894640058
Position 12672: 0.0050070438540648675
Position 525: 0.0049613472504442535
Position 30790: 0.004819833448475173
Position 19651: 0.004799787514418037
Position 14442: 0.004775042878585312
Position 50185: 0.004743223641659726
Position 46706: 0.004681974838775044
Position 12697: 0.0045580239970998745
Position 45587: 0.004472898561468542
Position 42339: 0.004380413601358274
Position 13808: 0.0040340273517833385
Position 12553: 0.0040085229140385
Position 20424: 0.003959371810419585
Position 39610: 0.0039511498008202375
Position 39878: 0.00385717861543112
Position 37491: 0.0036960425095964055
Position 21110: 0.003647518807074801
Position 1054: 0.0036471577234574964
Position 46520: 0.003618248936755295
Position 13582: 0.0035801011711781446
Position 10780: 0.0035181677897566143
Position 12520: 0.0034758326138332627
Position 31004: 0.0033183761247907407
Position 2521: 0.0032548711295124887
Position 10024: 0.0032145061538712233
Position 25137: 0.003088957771855373
Position 18691: 0.003079777709119175
Position 20363: 0.0029992327070470434
Position 12468: 0.002957536874808582
Position 10602: 0.002874226228663057
Position 6855: 0.0028566397482392646
Position 4785: 0.0028280342321266756
Position 37637: 0.0028129397107622563
Position 46605: 0.002759210170241943
Position 10718: 0.0026403491006460294
Position 41378: 0.0026353302083739136
Position 37757: 0.002610751212957841
Position 17206: 0.002574662022117724
Position 35065: 0.0025209274202001647
Position 780: 0.002489745112323781
Position 35233: 0.0024476105463039355
Position 12537: 0.002375061735880002
Position 7640: 0.0023428756611689867
Position 21048: 0.0023302601200180183
Position 6962: 0.002225453598038918
Position 7701: 0.002214085982031382
Position 39630: 0.0022010914615733304
Position 30755: 0.0021819798245012014
Position 39794: 0.0021548136894360896
Position 40930: 0.0020982003357302094
Position 37560: 0.0020949409029035787
Position 14036: 0.0020110509506038165
Position 10225: 0.0019613112723422432
Position 26723: 0.0018870931822260587
Position 14001: 0.0018584331582799862
Position 34866: 0.0018418177924088633
Position 2625: 0.0017962678056496458
Position 34239: 0.0017919800186454483
Position 29643: 0.0017649672244160154
Position 23465: 0.0017278696208323243
Position 26401: 0.0017014653750804863
Position 50422: 0.0016985004439316305
Position 20427: 0.0016727116922968439
Position 20472: 0.0016537640053396697
Position 12479: 0.0016286147622962272
Position 45486: 0.0016093706956411052
Position 22429: 0.0016079050536954313
Position 50556: 0.0015904037949936326
Position 14440: 0.001575451187822619
Position 18170: 0.0015754030747077707
Position 22426: 0.001562991721487221
Position 35112: 0.0014901547010689057
Position 5016: 0.001469456468915008
Position 1958: 0.0014590930663039325
Position 702: 0.001448436562355049
Position 19613: 0.0014424389988892086
Position 30798: 0.001404926350183614
Position 35246: 0.0013932128933621226
Position 12073: 0.0013442529923042717
Position 40876: 0.0013368992507450325
Position 20226: 0.0012925775005959781
Position 6936: 0.0012768633833647135
Position 20076: 0.0012767325034219478
Position 26243: 0.0012714590563168812
Position 10529: 0.0012485478563990576
Position 6896: 0.0012296154845924526
Position 6520: 0.0012088494360853836
Position 33961: 0.001191052525629653
Position 5018: 0.0011894443529104975
Position 8082: 0.0011451544711167775
Position 3102: 0.0011273211660530183
Position 48964: 0.0010940182436529461
Position 39641: 0.001073585751051515
Position 657: 0.0010298767818143059
Position 25392: 0.0010255414637622294
Position 1004: 0.0010139054803279066
Position 3130: 0.0009791562912366079
Position 18547: 0.0009730945787704585
Position 46777: 0.0009546263537762653
Position 3073: 0.000951168379787926
Position 26656: 0.0009489101595413055
Position 34399: 0.0008773023579988837
Position 1819: 0.0008488544344577828
Position 10901: 0.0008191787743773991
Position 2314: 0.0007977655662320873
Position 7430: 0.0007929597723079506
Position 777: 0.0007552113728015676
Position 26332: 0.0007458003755616904
Position 37050: 0.0007419276194177701
Position 35538: 0.0007288025563801279
Position 2475: 0.0007213816138406707
Position 35097: 0.0006540630584141179
Position 48985: 0.0006443975687704311
Position 41457: 0.000599946714920274
Position 1961: 0.0005896049879363729
Position 38679: 0.0005659540820283664
Position 6412: 0.0005528194273140124
Position 46878: 0.0005306690090562305
Position 38660: 0.0005030835285215123
Position 46023: 0.0004902301540050408
Position 22325: 0.0004620579897294286
Position 22385: 0.00046000069307822465
Position 10848: 0.0004342270100378666
Position 7481: 0.0004334324787433353
Position 46202: 0.00042416204634136375
Position 134: 0.0003710574537862153
Position 4862: 0.00035767058179124147
Position 6831: 0.00035528266508580593
Position 1326: 0.00033911999732126575
Position 34109: 0.0003165027497027871
Position 2352: 0.00028915793850948894
Position 36956: 0.0002645161412738659
Position 629: 0.0002626164497964003
Position 22290: 0.000255341525854117
Position 540: 0.00024457637775563264
Position 579: 0.00024309260364408603
Position 731: 0.00023315227254895176
Position 37119: 0.0002266564146252825
Position 3307: 0.0002211386650750523
Position 2995: 0.00020469668975393898
Position 39566: 0.0002023467343500858
Position 36827: 0.0002014786464344899
Position 987: 0.00019941189106538817
Position 480: 0.00018640085063714672
Position 1440: 0.00018547021162871759
Position 13465: 0.00018463322561008603
Position 35847: 0.0001844391555907785
Position 40366: 0.00018217638171839844
Position 334: 0.00018109367630670637
Position 37748: 0.00017536940244517433
Position 1146: 0.00016554373363782137
Position 6206: 0.00016330223458687975
Position 1351: 0.0001576120031831932
Position 2718: 0.0001496989463140511
Position 3189: 0.00014927990745173972
Position 647: 0.00014729571645162159
Position 35781: 0.00013911619889667387
Position 2858: 0.00013837409411032075
Position 33926: 0.00013710989266098867
Position 669: 0.00013687132080958975
Position 13227: 0.00012071133884155057
Position 26759: 0.00011245621698880761
Position 1167: 0.00011071287834398518
Position 409: 0.0001099331382906627
Position 25472: 0.00010525440402126301
Position 585: 8.505749825817167e-05
Position 1893: 8.265559732641476e-05
Position 7222: 7.373014053270249e-05
Position 46254: 6.901503138673138e-05
Position 6850: 6.0989960362704246e-05
Position 6990: 5.699509045513632e-05
Position 46427: 5.3421647663939585e-05
Position 23405: 4.745446700491995e-05
Position 1414: 4.632954218647055e-05
Position 37519: 4.336549858051743e-05
Position 1366: 4.213230336956718e-05
Position 293: 3.347747456383122e-05
Position 37789: 2.8095118797912078e-05
Position 37052: 2.8092154132204837e-05
Position 10575: 2.7688093552207193e-05
Position 37005: 2.6654209852756174e-05
Position 817: 2.5792482692043406e-05
Position 1470: 2.4153742082040234e-05
Position 40383: 2.4026905535729788e-05
Position 7853: 1.9107585556794305e-05
Position 484: 1.655464209295493e-05
Position 786: 1.6015904950721538e-05
Position 38047: 1.5452964687413672e-05
Position 39861: 1.4506406797240951e-05
Position 39501: 1.273522246344731e-05
Position 430: 1.1726556805671017e-05
Position 26266: 1.145094033480286e-05
Position 36567: 1.132454113208862e-05
Position 37451: 1.064901947243901e-05
Position 2104: 9.87031672600417e-06
Position 733: 8.563782468922478e-06
Position 814: 7.84831001127221e-06
Position 211: 7.742096791692174e-06
Position 2128: 6.487633783945737e-06
Position 40338: 6.179407195493623e-06
Position 350: 6.06031231476513e-06
Position 842: 5.555369654320304e-06
Position 4820: 4.935289270786592e-06
Position 448: 4.903457600953489e-06
Position 882: 4.784679885955323e-06
Position 855: 4.768137414770359e-06
Position 551: 3.826197118464695e-06
Position 39452: 3.5009367199554673e-06
Position 782: 3.1532058690275245e-06
Position 41736: 2.79131709232875e-06
Position 374: 2.7554063144919023e-06
Position 1148: 2.529167300632626e-06
Position 2787: 2.5136182048667836e-06
Position 2911: 2.3722040845713863e-06
Position 18450: 1.7558257238449654e-06
Position 932: 1.7222615468659805e-06
Position 2038: 1.6221151620316812e-06
Position 6387: 1.4064154481752474e-06
Position 363: 1.3937282089163365e-06
Position 20902: 1.1118546636055719e-06
Position 921: 1.0887408467302531e-06
Position 597: 1.0432634469825178e-06
Position 39408: 9.322790708441953e-07
Position 593: 7.740522944096796e-07
Position 494: 6.635523201125993e-07
Position 20886: 6.407382222677719e-07
Position 2737: 5.698284214482706e-07
Position 367: 5.584840718987761e-07
Position 6362: 3.2864855743553733e-07
Position 382: 2.5841354800142206e-07
Position 84: 1.623208501212974e-07
Position 1251: 1.423983823610761e-07
Position 26097: 1.1824634810515578e-07
Position 865: 4.8376249067461045e-08
Position 828: 2.8324067059034472e-08
Position 39852: 1.8633863722927006e-08
Position 87: 1.7296447248492764e-08
Position 266: 1.7317970985697841e-09
Position 387: 7.754784903129106e-10
Position 358: 7.531703887824218e-10
Position 344: 7.084507542773869e-10
Position 241: 7.01772366592679e-10
Position 361: 2.891851696420132e-10
Position 218: 4.3658738604996634e-13
Position 223: 2.746907988412378e-13
Position 303: 1.6821898292578339e-13
Position 216: 4.5744012253058374e-14
