Gene = FPGT
Position 4706: 0.00262932290990124
Position 2073: 0.00258866858136138
Position 8924: 0.00210138000269168
Position 4368: 0.002091085682247249
Position 6045: 0.002022567285076873
Position 7006: 0.0020005261159572484
Position 7892: 0.0018733624037346546
Position 902: 0.0018510378057139231
Position 1487: 0.0018280072716642054
Position 2801: 0.0018234380435811685
Position 2337: 0.0017114662516535956
Position 5919: 0.0016621975843826937
Position 3236: 0.0014520169018341993
Position 4149: 0.0014500511620179402
Position 6625: 0.0014185179448950001
Position 3903: 0.0013660134671170249
Position 925: 0.001273078647611342
Position 499: 0.0011858655838797218
Position 1324: 0.0010875490902342944
Position 3582: 0.0010201741543640309
Position 1031: 0.0009949562008826271
Position 3313: 0.0008829786418537378
Position 6409: 0.0008198923912262189
Position 357: 0.0008198461149954534
Position 2161: 0.0007978281109038732
Position 4589: 0.0007432835500256435
Position 2809: 0.0007155656229776428
Position 750: 0.0006746326888989666
Position 5221: 0.0006739369760184037
Position 1939: 0.0006690467746078907
Position 1463: 0.000531471235423096
Position 1726: 0.0005186521336788926
Position 2941: 0.0005156509261180091
Position 2504: 0.0004902013748102406
Position 6525: 0.0004895671987312462
Position 2078: 0.0004254253174960331
Position 2817: 0.0004248922216641938
Position 2313: 0.0004228024454068949
Position 2559: 0.00037924235066142504
Position 2593: 0.00036829971060111283
Position 6261: 0.0003240225357032511
Position 738: 0.00031348314684513315
Position 360: 0.0002669376257044095
Position 2002: 0.00025879409967431374
Position 877: 0.0002469849316856179
Position 1544: 0.00018862589499761
Position 1913: 0.00018615147004484825
Position 2889: 0.0001855013103954623
Position 827: 0.0001771806955425579
Position 2181: 0.0001411681887872905
Position 879: 0.00014031327191851153
Position 1882: 0.0001399211596011138
Position 5178: 0.00013588694215437705
Position 4976: 0.00013408909826261904
Position 4535: 0.00013408696835969284
Position 2316: 0.0001331210018323644
Position 2219: 0.00012777835431384847
Position 3468: 0.00011472822798476985
Position 1910: 0.00011221218295431858
Position 255: 0.00010981071238351333
Position 4942: 0.00010645236332643284
Position 2484: 9.571540302343667e-05
Position 1118: 9.46493697093584e-05
Position 2387: 9.381053478068084e-05
Position 3644: 8.413493994624342e-05
Position 580: 8.277552377961329e-05
Position 1185: 6.855291772799771e-05
Position 2411: 6.323132467927902e-05
Position 570: 5.924407788228672e-05
Position 766: 5.796308520657468e-05
Position 1769: 5.717811833376473e-05
Position 759: 5.37029318227118e-05
Position 677: 5.2161589837862625e-05
Position 990: 5.0275578660352066e-05
Position 465: 4.6892869490654285e-05
Position 3005: 4.0487761863782694e-05
Position 429: 3.1498964501196435e-05
Position 3822: 3.01542641203646e-05
Position 1330: 2.6580962730245455e-05
Position 4098: 2.430561597501191e-05
Position 3114: 2.2700464613859893e-05
Position 613: 2.241553182393773e-05
Position 211: 1.29199900157269e-05
Position 3149: 1.2902186724750109e-05
Position 3508: 1.175684563378104e-05
Position 3485: 1.0673892838334332e-05
Position 273: 5.634596104815995e-06
Position 3371: 5.168932660614313e-06
Position 3374: 4.673025049364888e-06
Position 4680: 2.9258913422300045e-06
Position 4230: 2.2541944648932667e-06
Position 3429: 1.2261074664246375e-06
Position 443: 1.1078194076068205e-06
Position 386: 1.0450610823301146e-06
Position 1404: 8.517809794485681e-07
Position 409: 6.456188418149774e-07
Position 1344: 5.309298336831187e-07
Position 473: 4.818701239602728e-07
Position 365: 4.584950022984768e-07
Position 3260: 3.6603600488465246e-07
Position 617: 3.506038620800882e-07
Position 2234: 3.217638477406605e-07
Position 574: 3.019762389535628e-07
Position 496: 1.408800196309467e-07
Position 379: 1.305112737734375e-07
Position 1549: 1.1609870249056723e-07
Position 279: 1.1177652464363089e-07
Position 393: 8.942306970852685e-08
Position 414: 8.374436277630971e-08
Position 2573: 7.063918463169043e-08
Position 1829: 6.944546297050225e-08
Position 506: 4.2980457887087476e-08
Position 478: 4.279571520808392e-08
Position 1886: 4.22232229931402e-08
Position 1698: 3.3209326398725825e-08
Position 396: 2.1824210481245228e-08
Position 390: 1.7243278117166352e-08
Position 187: 1.4298417727781188e-08
Position 1651: 8.640510631754986e-09
Position 1261: 3.7486866407672875e-09
Position 146: 3.0426149974050534e-09
Position 774: 2.3588020310338586e-09
Position 141: 2.3583809872974106e-09
Position 131: 1.359442061278965e-09
Position 276: 9.256205002443663e-10
Position 300: 6.57800204058606e-10
