Gene = ELP6
Position 17976: 0.0018023573956655126
Position 12815: 0.001673909067992871
Position 7226: 0.0016573798711716139
Position 3241: 0.0014998513951199276
Position 6981: 0.0013462819228910457
Position 2972: 0.0012275345346277127
Position 6824: 0.0012052626147861473
Position 6427: 0.0011942040837003673
Position 4296: 0.0011783055748438504
Position 2208: 0.0010948619960910704
Position 16082: 0.0010873081827736588
Position 1924: 0.0010417709416926013
Position 7043: 0.0010320333341333155
Position 2154: 0.0009996287793084752
Position 10358: 0.0009728232942337106
Position 10924: 0.0009450856749358341
Position 7501: 0.0008868715527698981
Position 1028: 0.0008720237153162404
Position 7006: 0.0008685470177128887
Position 5987: 0.0008364358265248062
Position 10949: 0.0008291829733437913
Position 2564: 0.0007320616677777022
Position 3518: 0.0007302100895968087
Position 2294: 0.0007245924937008876
Position 10502: 0.0006543510962035966
Position 4434: 0.0006344255821192601
Position 6565: 0.0006023640689136757
Position 5592: 0.0005850225728031373
Position 10608: 0.0005843909561295087
Position 14095: 0.0005730462917567186
Position 14070: 0.0005556242466082838
Position 11372: 0.0005364936755314726
Position 1393: 0.0005354238988355439
Position 14839: 0.0004886186886045589
Position 1616: 0.0004474873091989793
Position 11428: 0.000395097988006702
Position 5993: 0.00038920349631360504
Position 3389: 0.00038396556974953553
Position 10311: 0.0003741918472170782
Position 1665: 0.000356556521520452
Position 2226: 0.0002807632330867556
Position 2469: 0.0002769830201910103
Position 1708: 0.0002616851357927093
Position 4233: 0.0002604121325855323
Position 2502: 0.0002521539839785292
Position 6616: 0.00024704967888157454
Position 1444: 0.0002261336965555293
Position 2180: 0.0001850068154009053
Position 2043: 0.00018123799709004554
Position 1650: 0.0001756178105628132
Position 1817: 0.0001731287760448735
Position 13378: 0.00016764734101163114
Position 359: 0.0001607007984747663
Position 10242: 0.00014780965809077937
Position 1089: 0.0001387317118453314
Position 1472: 0.00013706475052276115
Position 1712: 0.00011365068804662557
Position 352: 0.00010581855622413928
Position 2483: 9.734947878277629e-05
Position 6402: 8.560171184478804e-05
Position 11225: 7.857542790004053e-05
Position 11827: 6.197108901639254e-05
Position 864: 5.768481596128314e-05
Position 1395: 5.347917262859427e-05
Position 1419: 4.580581324899406e-05
Position 8503: 4.393949804656535e-05
Position 2297: 4.150860468171488e-05
Position 2441: 4.075525701125607e-05
Position 503: 3.830899255787723e-05
Position 2097: 3.0497165834670153e-05
Position 11687: 3.018639718020107e-05
Position 1558: 2.9986034227756616e-05
Position 9732: 2.9250414230738387e-05
Position 457: 2.9037868539597024e-05
Position 9873: 2.8860172278072096e-05
Position 506: 2.5929457060831828e-05
Position 2160: 1.9683500502453912e-05
Position 10636: 1.840951031921139e-05
Position 1156: 1.8306399017876765e-05
Position 1623: 1.800568414693498e-05
Position 11119: 1.7990543598002002e-05
Position 1626: 1.786768790962898e-05
Position 346: 1.3376455578242474e-05
Position 386: 1.2895240890281368e-05
Position 1785: 1.2431372668906497e-05
Position 2004: 1.2283923054129043e-05
Position 9897: 1.1679597045558e-05
Position 1860: 1.1587278595505485e-05
Position 290: 1.1495291055189208e-05
Position 1988: 1.1369781922900432e-05
Position 10036: 1.1316891424089473e-05
Position 1310: 1.1119678320433324e-05
Position 5595: 1.110902035625673e-05
Position 9528: 1.0782274034767098e-05
Position 3735: 7.59471775671887e-06
Position 404: 6.722335718008969e-06
Position 1486: 5.629370911542825e-06
Position 3549: 5.337766213244209e-06
Position 10577: 4.968407204487109e-06
Position 10414: 4.8732026515844466e-06
Position 2017: 4.772403725548208e-06
Position 9629: 4.179335744312655e-06
Position 265: 3.6074547323970927e-06
Position 10039: 3.240318336125313e-06
Position 3669: 2.5093777292267046e-06
Position 1837: 2.304235895448378e-06
Position 224: 2.0561454654583835e-06
Position 1293: 1.8317959075320447e-06
Position 1717: 1.8017424836217346e-06
Position 1755: 1.6049991087165287e-06
Position 9167: 1.2827268616600082e-06
Position 248: 1.2156807150640678e-06
Position 155: 1.1101805159536082e-06
Position 4238: 1.0449822427482908e-06
Position 161: 7.505720202435394e-07
Position 3558: 7.390136046097304e-07
Position 9701: 4.20551682502409e-07
Position 4302: 2.6002951201634933e-07
Position 1832: 1.356090517617078e-07
Position 964: 1.2473267980489365e-07
Position 1219: 9.448199803562715e-08
Position 889: 4.5915541460594416e-08
Position 3036: 4.502804217425369e-08
Position 221: 3.996755558760951e-08
Position 1043: 3.6274576909379985e-09
Position 1040: 1.5316279978767698e-09
Position 127: 1.4962673372868281e-09
Position 1070: 1.4216583430561828e-09
Position 1037: 1.324061884936961e-09
Position 164: 9.193004800999288e-10
Position 937: 7.078676027315501e-10
Position 109: 6.735177781171934e-10
Position 538: 5.554796267353707e-10
Position 1566: 5.391617717891855e-10
Position 884: 4.0026061120367285e-10
Position 1172: 3.953984338352159e-10
Position 724: 2.551766112487959e-10
Position 872: 2.495613372211269e-10
Position 468: 2.4478281949964274e-10
Position 270: 1.566362882773149e-10
