Gene = HMCES
Position 973: 0.0020492321264133358
Position 13677: 0.0018983267101648302
Position 11465: 0.0018425231601913786
Position 15816: 0.0018395561447404007
Position 15797: 0.0018299989382803594
Position 16960: 0.0015987283989757732
Position 3924: 0.0015767291065532912
Position 1041: 0.0015714303427242656
Position 13353: 0.001466758115864603
Position 12444: 0.0014570300835924537
Position 16948: 0.0013858503976506742
Position 16796: 0.0013243408785898751
Position 891: 0.0012084200341270386
Position 10430: 0.001205347349564974
Position 15921: 0.0011540929250801106
Position 363: 0.0011507106763581799
Position 14433: 0.001107607138075612
Position 970: 0.0011058619410262236
Position 3962: 0.0011017722336575764
Position 941: 0.0010974353237009347
Position 11099: 0.0010914766795955488
Position 15895: 0.0008401786295154548
Position 12114: 0.0008300012405864052
Position 1024: 0.0007291414905831537
Position 3594: 0.000613159652300318
Position 2135: 0.0006055677056451209
Position 12769: 0.0005433138751251337
Position 3604: 0.0005227673431744769
Position 2537: 0.000508821391495783
Position 12563: 0.00048243685004020255
Position 15168: 0.00047690092535026505
Position 625: 0.0004463473715318558
Position 10586: 0.0004097463966384352
Position 335: 0.0004077797244116181
Position 745: 0.0003794939076382691
Position 6331: 0.00031395009090525507
Position 8047: 0.00030769344636999673
Position 10719: 0.00024058167635582542
Position 443: 0.00022584579397761406
Position 6523: 0.0002048600474748371
Position 2602: 0.00019779499064646845
Position 3819: 0.00018756249871565718
Position 752: 0.00016591642836271748
Position 3879: 0.00011156634907917545
Position 11489: 0.00010996437535281951
Position 663: 0.00010091869690481021
Position 1206: 9.615883687937622e-05
Position 10745: 8.935930619904008e-05
Position 4142: 8.554818992277179e-05
Position 371: 3.403548870286101e-05
Position 629: 3.0622518974857425e-05
Position 7251: 2.9664126581601337e-05
Position 8427: 2.8810134299172498e-05
Position 594: 2.820120504835194e-05
Position 3173: 2.6745899712736973e-05
Position 3369: 2.3822926240650784e-05
Position 495: 2.1841446065679754e-05
Position 7789: 2.0264649815393495e-05
Position 7071: 1.9772541555424206e-05
Position 4516: 1.9398183383032226e-05
Position 6218: 1.770458977058526e-05
Position 1851: 1.647152951159216e-05
Position 5596: 1.6340076878304086e-05
Position 558: 1.4912756382239637e-05
Position 1363: 1.47040783715051e-05
Position 310: 1.1592214804382713e-05
Position 5304: 9.941426109557285e-06
Position 4536: 9.900513920111769e-06
Position 1911: 9.45124228456826e-06
Position 1710: 7.46384504644793e-06
Position 4512: 4.932701768100965e-06
Position 1366: 4.3673071711876665e-06
Position 2031: 4.3350299423415775e-06
Position 1383: 3.6294838291979895e-06
Position 1280: 3.54797105699027e-06
Position 1962: 3.2642861862261712e-06
Position 1926: 2.2895739419360886e-06
Position 1424: 2.0737765181948202e-06
Position 1153: 1.8332347872768317e-06
Position 1457: 1.7197761292930064e-06
Position 3662: 1.2499667084655122e-06
Position 145: 2.550685816547866e-07
Position 337: 1.4359982109240087e-07
Position 4244: 1.4121167351283815e-07
Position 639: 1.2026142651020254e-07
Position 398: 1.1899283114107043e-07
Position 548: 1.0062195708674087e-07
Position 332: 9.448884505999733e-08
Position 187: 9.348332308871628e-08
Position 204: 9.019334284253903e-08
Position 174: 8.618964120041796e-08
Position 457: 8.236855226778281e-08
Position 694: 5.7921523200746105e-08
Position 793: 5.6492651330453155e-08
Position 545: 5.4292735877188776e-08
Position 685: 4.855312678279078e-08
Position 512: 4.7662476919509937e-08
Position 562: 3.758758769048368e-08
Position 271: 3.686080601262251e-08
Position 535: 3.60156489189259e-08
Position 1046: 3.4108498197946944e-08
Position 1026: 3.289305008944629e-08
Position 227: 3.014762330086401e-08
Position 677: 1.9538167151964103e-08
Position 939: 1.9335495128846542e-08
Position 832: 1.786990317252334e-08
Position 877: 1.373160761932336e-08
Position 990: 1.369593639816256e-08
Position 185: 1.1721533151399065e-08
Position 147: 1.023617091290197e-08
Position 155: 8.495500287604682e-09
Position 811: 7.349886494833409e-09
Position 208: 7.182645097702012e-09
Position 1003: 5.354128524238525e-09
Position 767: 5.293662722083637e-09
Position 818: 5.290995492014135e-09
Position 798: 3.0652611719074453e-09
Position 157: 2.28338014574006e-09
Position 1072: 2.274950754130294e-09
Position 125: 1.9046910376677796e-09
Position 138: 1.8698351420076597e-09
Position 264: 1.7767853442848973e-09
Position 233: 1.1314105061302846e-09
Position 241: 1.0681084827094355e-09
Position 841: 6.75203111998178e-10
Position 246: 5.541838821291619e-10
Position 164: 4.299187784398235e-10
Position 152: 4.0689417981785735e-10
Position 408: 3.888277053326083e-10
Position 129: 2.652502938090164e-10
Position 251: 2.6438555363300515e-10
