Gene = NUF2
Position 1553: 0.0007317324529551884
Position 2895: 0.0006089991810480965
Position 460: 0.0005924640586392261
Position 2357: 0.0004673225226312818
Position 4908: 0.00036989835197404644
Position 1037: 0.0003474885486223985
Position 2902: 0.00026213613912644604
Position 847: 0.00019845127372053275
Position 452: 0.00011322569186418762
Position 43: 0.00010168216204229365
Position 52: 9.562431535823167e-05
Position 313: 6.777369887025979e-05
Position 857: 6.655464891225183e-05
Position 409: 6.430652892489044e-05
Position 223: 5.685831817433623e-05
Position 645: 4.941170213758073e-05
Position 485: 3.745081609060483e-05
Position 434: 2.842641049014488e-05
Position 463: 2.7214257256917555e-05
Position 34: 1.9665184629149065e-05
Position 58: 8.860566691735772e-06
Position 432: 6.707936982849409e-06
Position 82: 4.199936581840324e-06
Position 369: 3.9929349575670614e-06
Position 359: 1.2652762962467578e-06
Position 112: 1.0910076663345734e-06
Position 676: 4.762694775210817e-07
Position 762: 2.4812791098038354e-07
Position 296: 1.920314214275639e-07
Position 225: 4.215108687656223e-08
Position 234: 3.892276996699378e-08
Position 231: 3.056988063141743e-08
Position 293: 4.421887494577082e-11
Position 104: 5.154965155692418e-12
Position 317: 7.146970522735563e-13
Position 340: 6.836684074333749e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21797: 0.998605599190453
Position 27009: 0.9687896614804962
Position 14815: 0.928617496334042
Position 33399: 0.7948609816858138
Position 4096: 0.6964769180412206
Position 6292: 0.6493469431322776
Position 374: 0.5459975804170774
Position 5552: 0.5331243389337192
Position 3358: 0.47104132285392153
Position 16084: 0.45050555302776213
Position 23742: 0.4346787870141919
Position 22081: 0.39191432359390116
Position 6910: 0.3370861329498665
Position 6522: 0.3213730700574577
Position 4139: 0.2953602882092643
Position 6887: 0.29266362656435146
Position 18428: 0.24433551792634428
Position 13784: 0.23889657838682518
Position 6853: 0.21618247141049685
Position 931: 0.1598022075474177
Position 12385: 0.15340146063063737
Position 2812: 0.14929344326964994
Position 17456: 0.1030372199709393
Position 5962: 0.10296295829347069
Position 478: 0.09359589680804936
Position 25827: 0.08109879017335736
Position 2990: 0.07857443905620563
Position 5286: 0.0637043208485889
Position 6457: 0.05297639106497733
Position 1009: 0.05191717871593424
Position 6233: 0.047534337065169005
Position 27496: 0.040608681569685535
Position 30396: 0.040538730342921304
Position 14818: 0.039781034232673346
Position 17445: 0.03883508186012417
Position 5340: 0.03865284978751493
Position 1113: 0.03365252307590542
Position 13875: 0.02937599751745528
Position 13921: 0.028898087443376644
Position 22092: 0.028253067921896836
Position 23691: 0.0258155928323975
Position 23635: 0.024385722137603323
Position 4562: 0.02403619671891788
Position 3146: 0.023691520576860244
Position 3056: 0.021654419545354568
Position 30493: 0.020340821936365598
Position 33155: 0.019009646579211135
Position 30509: 0.01899184982189129
Position 33592: 0.018788818542952918
Position 5536: 0.01819822037165362
Position 2589: 0.01778642168956654
Position 26965: 0.016814967590752555
Position 32354: 0.01586356685852195
Position 32910: 0.015060501076239024
Position 32697: 0.011240979469381723
Position 5824: 0.009276156073919125
Position 31190: 0.009205642323255532
Position 29959: 0.00847544340150807
Position 6537: 0.008028027232489944
Position 6836: 0.007763664191664517
Position 33199: 0.0075730744646184695
Position 6351: 0.00700336796543076
Position 27515: 0.006577147026443956
Position 379: 0.005952581223332161
Position 29668: 0.005475652892075447
Position 1855: 0.005454703218701181
Position 6566: 0.00535042429609964
Position 4745: 0.0053332703521093115
Position 448: 0.004755175860767989
Position 32151: 0.004546353033841719
Position 4709: 0.004465261560439194
Position 29502: 0.0042802560402928486
Position 1017: 0.004189680184278374
Position 4036: 0.003729189832251159
Position 29233: 0.0037157757634744457
Position 4687: 0.0036348594683405866
Position 1904: 0.003291170012839607
Position 5694: 0.0032644816615805226
Position 4768: 0.003248786822974727
Position 29016: 0.0032390939026209122
Position 1923: 0.0032091896796645246
Position 32760: 0.0031327752842109846
Position 4439: 0.0029194449533333456
Position 31029: 0.0026700431497419497
Position 1446: 0.002657325123910512
Position 29076: 0.0026260641119600662
Position 779: 0.0025117534813455895
Position 6171: 0.0024919904206711346
Position 5915: 0.00221226466915386
Position 31059: 0.0021760094144522416
Position 4823: 0.0021340809595557743
Position 1394: 0.0020709160753413693
Position 317: 0.0020502580672947844
Position 27778: 0.0020454709112746722
Position 29481: 0.0019824976800091967
Position 24164: 0.0019612026268392944
Position 1046: 0.0019555058705401003
Position 29977: 0.0017675120843822125
Position 29744: 0.001711735661367302
Position 1414: 0.0016103631680202857
Position 6118: 0.0016086327810467572
Position 4043: 0.0015464335886834074
Position 4104: 0.0015321394712055005
Position 28752: 0.001473781481245877
Position 31607: 0.0014430624618193256
Position 8213: 0.0014083317019025182
Position 4929: 0.0014011777899714858
Position 31201: 0.0013723514335627271
Position 33349: 0.0013304750186756925
Position 1036: 0.0013075302474216707
Position 1379: 0.0012531574305177603
Position 4789: 0.0012437792703221839
Position 810: 0.0012226956037052273
Position 878: 0.001212977868285501
Position 30004: 0.00115362834167686
Position 28620: 0.0011465546813694014
Position 1091: 0.0010732972941551084
Position 4459: 0.001031355156473406
Position 7157: 0.001026448603310697
Position 3006: 0.0010189114723504057
Position 1877: 0.000978698015314295
Position 31643: 0.000924184732925487
Position 3261: 0.0009049645902556708
Position 29161: 0.0008948351623246156
Position 28646: 0.0008179381094716458
Position 30561: 0.0008175921879486494
Position 3753: 0.0007578962815610858
Position 30217: 0.0007265672616660648
Position 27640: 0.0007241336959213655
Position 29572: 0.0007150943408650729
Position 199: 0.0006886971011778038
Position 241: 0.0006851222335779494
Position 1402: 0.0006450488905785343
Position 28118: 0.0006054592302319744
Position 8181: 0.0006008941405307013
Position 30683: 0.0005574876608716233
Position 1328: 0.0005457904824161245
Position 85: 0.0005203630511514676
Position 8312: 0.00047823818511744294
Position 4917: 0.0004369201244101852
Position 131: 0.0004362029988448357
Position 882: 0.000432546808910639
Position 856: 0.0004167310445466662
Position 3172: 0.0003729461323319476
Position 26596: 0.0003675430834477229
Position 948: 0.00032644897203663696
Position 31292: 0.00032482502398196176
Position 7159: 0.0003113267355692456
Position 29824: 0.0003106361618273584
Position 742: 0.00030337660829321956
Position 7165: 0.000280812384956795
Position 2330: 0.0002789779160745344
Position 29465: 0.00027884117859587767
Position 27378: 0.00027520396310970474
Position 7112: 0.0002700888907545343
Position 27744: 0.000233925439371956
Position 30628: 0.00022738675336930717
Position 27306: 0.0002267770564075023
Position 2243: 0.00020777843380368418
Position 28722: 0.00020640801743892324
Position 2532: 0.00020151296472412986
Position 4501: 0.00018641882724118277
Position 30351: 0.00017906003888685975
Position 4585: 0.0001610680344816162
Position 22803: 0.00015432526693629785
Position 7213: 0.00014765385344134584
Position 489: 0.0001465755155597999
Position 25050: 0.0001389074779234209
Position 27793: 0.00013728650003210407
Position 2021: 0.00012483345272219413
Position 1472: 0.00010131748322864619
Position 645: 9.91182674355468e-05
Position 28770: 9.909750651845461e-05
Position 189: 7.834304387995341e-05
Position 23978: 6.840272442370154e-05
Position 24055: 5.359471128970049e-05
Position 323: 3.361649365000183e-05
Position 905: 3.138862244207005e-05
Position 2534: 2.9567922952295618e-05
Position 934: 2.8905269872999556e-05
Position 4179: 2.5978399869357496e-05
Position 1757: 2.4912272629235354e-05
Position 5723: 2.488706467674146e-05
Position 762: 1.8946767225640788e-05
Position 419: 1.5274920781226066e-05
Position 24519: 1.4940794592785103e-05
Position 4999: 1.4398187406936073e-05
Position 676: 1.3197332537126945e-05
Position 1363: 1.2762055211657699e-05
Position 415: 1.2033633700564545e-05
Position 790: 9.76977632075815e-06
Position 1426: 8.475055131882732e-06
Position 2309: 8.464325814255742e-06
Position 1033: 8.301722443972627e-06
Position 4638: 8.087361094944047e-06
Position 22822: 7.410991472266295e-06
Position 22309: 7.296443170899647e-06
Position 2246: 7.091032120226889e-06
Position 6684: 6.014932602325329e-06
Position 1236: 4.46228306395445e-06
Position 340: 2.5988158343653592e-06
Position 389: 2.4185163187584095e-06
Position 651: 1.5165085052784827e-06
Position 333: 1.3272820853528908e-06
Position 583: 1.2892899298602465e-06
Position 151: 1.1054721412125486e-06
Position 4664: 1.0635053542787785e-06
Position 1120: 1.0431715889341294e-06
Position 550: 8.556076454121044e-07
Position 4000: 6.473986854724442e-07
Position 15062: 5.672442010561807e-07
Position 14210: 3.5186919665042213e-07
Position 267: 1.8567302651823865e-07
Position 9544: 1.5547161549830041e-07
Position 9522: 6.101250611222437e-08
Position 250: 4.760028067934033e-08
Position 842: 3.340851969612208e-08
Position 253: 2.7322869831299082e-08
Position 166: 2.711171382459487e-08
Position 260: 2.287825034717316e-08
Position 170: 2.020179414950177e-08
Position 159: 1.4091178127061352e-08
Position 155: 9.647424430872521e-09
Position 136: 8.402432508397219e-09
Position 386: 6.8951123929977855e-09
Position 269: 6.714626229477482e-09
Position 400: 4.564946170898184e-09
Position 144: 1.6914444897760868e-09
Position 142: 9.846215247136693e-10
Position 282: 8.757527953722135e-10
Position 335: 7.296629070200396e-10
Position 394: 1.6060992975254817e-10
Position 277: 1.113064647618385e-10
