Gene = MEST
Position 3961: 0.0014068221778245874
Position 3076: 0.001396259183741335
Position 10386: 0.0013148504965437209
Position 2218: 0.0011618928375883935
Position 1170: 0.0011541276671336923
Position 4965: 0.0011523552858837983
Position 11141: 0.001112980662568106
Position 9083: 0.0010748320084589006
Position 8898: 0.0009985687972421027
Position 2384: 0.0009958290206636912
Position 5126: 0.0009933349107050184
Position 518: 0.0009392597586580696
Position 3407: 0.0009221737151053286
Position 2838: 0.0009045294325561698
Position 2195: 0.000874013347080644
Position 13952: 0.0008538308692010661
Position 1362: 0.000847573716329089
Position 763: 0.0008320075433769422
Position 6117: 0.0007791717852458716
Position 1005: 0.0007535183158463731
Position 3296: 0.0007176999257525056
Position 3902: 0.0006664718997259008
Position 8218: 0.0006631323919890291
Position 442: 0.0005707670257282658
Position 2040: 0.0005328344205617599
Position 963: 0.0005308934579995319
Position 12659: 0.00044203706113633395
Position 405: 0.0003770683627002919
Position 5624: 0.00033116340284748864
Position 4026: 0.0003297874463841097
Position 668: 0.0003250444262545456
Position 6072: 0.0003003995216725963
Position 4874: 0.00029504984912496996
Position 1307: 0.00025394818122653995
Position 1143: 0.00024333011251997016
Position 1723: 0.00023466419677132231
Position 2434: 0.00021323363476693236
Position 587: 0.00020866885916995812
Position 11884: 0.00020824884368441103
Position 8521: 0.00018581874857680187
Position 800: 0.0001709943159530508
Position 12077: 0.0001687351479068737
Position 845: 0.00016694850661319398
Position 2302: 0.0001601825277644917
Position 2255: 0.00014119674067902694
Position 772: 0.0001363912008438325
Position 809: 0.0001281105621616997
Position 8438: 0.00011686363880951713
Position 920: 0.0001089529642566372
Position 1041: 0.00010412381701285633
Position 4806: 0.00010400433925299339
Position 9356: 9.726746623937004e-05
Position 334: 8.961463973085333e-05
Position 3630: 7.797151734746012e-05
Position 1031: 7.29878370519995e-05
Position 6957: 7.171632030599909e-05
Position 6985: 6.490260479965958e-05
Position 6567: 4.9820239719102317e-05
Position 615: 3.4038430345928e-05
Position 698: 2.80112903786371e-05
Position 642: 2.3716371027368264e-05
Position 652: 1.9157542586030003e-05
Position 6285: 1.4974126725630304e-05
Position 296: 1.4612374090793865e-05
Position 1718: 1.4256571189638738e-05
Position 630: 1.2725989729047722e-05
Position 958: 1.140542649947528e-05
Position 936: 9.24217602386209e-06
Position 2047: 9.103276376573082e-06
Position 817: 8.117661559999435e-06
Position 852: 7.920047339497392e-06
Position 3820: 7.832987956262385e-06
Position 496: 6.4586390968315795e-06
Position 735: 4.556322796661439e-06
Position 6483: 4.5148222118731586e-06
Position 3885: 3.6112665381811228e-06
Position 6836: 3.4474574007202297e-06
Position 1021: 3.447346355596336e-06
Position 1258: 2.08510123417556e-06
Position 784: 2.019597656024327e-06
Position 6767: 1.5678231397865453e-06
Position 978: 1.449513019099878e-06
Position 146: 1.1126341916288624e-06
Position 408: 9.209308323277929e-07
Position 6294: 5.662217369872506e-07
Position 1230: 3.816533564394464e-07
Position 1390: 3.6795360058005334e-07
Position 303: 2.3776753453972134e-07
Position 1615: 2.104339318433076e-07
Position 2319: 1.9333459242990393e-07
Position 1181: 7.529371198430579e-08
Position 1012: 3.4534986649981313e-08
Position 6332: 1.3811583253227543e-08
Position 972: 1.2710922785380948e-08
Position 313: 1.264957236950027e-09
Position 246: 1.0274784095212707e-09
Position 1466: 4.892193652365855e-10
Position 1470: 4.054015087207222e-10
Position 6335: 3.0770551950921354e-10
Position 6384: 1.4849399419199554e-10
Position 6362: 1.7737041871979254e-11
Position 233: 3.782478314498751e-12
Position 268: 7.547922969603263e-15
Position 308: 5.7160279059269505e-15
Position 251: 3.125777485324543e-16
