Gene = RP11-544M22.13
Position 698: 1.7818640419822579e-06
Position 222: 1.4590697229390627e-06
Position 760: 1.1872419473347922e-06
Position 1044: 9.389299555121331e-08
Position 169: 3.6482193868877034e-08
Position 152: 9.019517713538544e-09
Position 119: 5.188825176553915e-09
Position 298: 6.8043872041789e-10
Position 253: 1.4970990666731278e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.7664859481866277
Position 1117: 0.6960526856413912
Position 788: 0.5617863770646969
Position 868: 0.3266816581437309
Position 309: 0.0878170796824524
Position 6025: 0.05392221208986633
Position 17000: 0.04096881740790011
Position 975: 0.037423679885486096
Position 14767: 0.033865850314666206
Position 9436: 0.02729757397876962
Position 16116: 0.021167826641758383
Position 1424: 0.019833742532989234
Position 13596: 0.018802310454479703
Position 13925: 0.016624798724264377
Position 249: 0.01646019898834491
Position 1561: 0.0126570352582879
Position 14167: 0.011156620322239597
Position 14219: 0.010753375456952038
Position 13965: 0.008115770910351369
Position 4923: 0.008023105336265959
Position 2904: 0.007327604565593557
Position 7852: 0.006913647675699339
Position 7033: 0.006772773936580367
Position 13165: 0.006673093674062094
Position 232: 0.006256829455213208
Position 1886: 0.006001974381695182
Position 4521: 0.005298091923367826
Position 2652: 0.004986480975644218
Position 6281: 0.004824645566730147
Position 1370: 0.004266215418721965
Position 804: 0.003588435361507968
Position 915: 0.0029481230977392884
Position 3177: 0.0025875340979139546
Position 8890: 0.0025758418410940344
Position 1626: 0.002470495812368013
Position 936: 0.0022315284104042106
Position 1403: 0.0016315393148550552
Position 9280: 0.00152334476511076
Position 5285: 0.0015204772708682411
Position 4011: 0.0015117913020803737
Position 7255: 0.0014657667014340203
Position 9207: 0.0014399678485563993
Position 540: 0.0013940568717421198
Position 894: 0.0013714194836547328
Position 9247: 0.0013215713881808105
Position 9552: 0.001233863231118446
Position 2879: 0.0010985645388151806
Position 5698: 0.0010778932617626343
Position 588: 0.0010571256487867603
Position 3529: 0.0010535888593458363
Position 4500: 0.001036451576576031
Position 4337: 0.0009950902096016838
Position 4147: 0.0009250520962781068
Position 4370: 0.0008200561474557117
Position 689: 0.000729774861943179
Position 199: 0.0006469224592193824
Position 1448: 0.0005965342152855101
Position 2772: 0.0005922845982167452
Position 1338: 0.000589149357379816
Position 524: 0.0005487518419214921
Position 810: 0.00046554427559413966
Position 3065: 0.0004558180665539867
Position 5788: 0.0004009298111058446
Position 795: 0.00038968376937291785
Position 3784: 0.0003574725378510491
Position 4660: 0.000283564711682884
Position 824: 0.00028052899804867506
Position 4711: 0.0002628653213215151
Position 2259: 0.00022330558978805154
Position 1270: 0.0002195146968079926
Position 3972: 0.00021761130782990825
Position 2669: 0.000172162510532589
Position 1816: 0.00016956416905247604
Position 3150: 0.0001517535575851228
Position 1651: 0.0001347086457092855
Position 3732: 0.00011945831692021061
Position 472: 0.00011915781206112097
Position 1630: 0.00011787012429979923
Position 3483: 0.00010813821854752915
Position 2267: 9.420301731694227e-05
Position 2760: 7.049608066162398e-05
Position 2048: 6.87832187800883e-05
Position 1882: 6.201212933845573e-05
Position 2231: 5.631781639805672e-05
Position 531: 4.5287734850072274e-05
Position 1091: 3.814367165176234e-05
Position 933: 2.9533292046258447e-05
Position 900: 2.563796776963203e-05
Position 904: 2.481077099298857e-05
Position 942: 2.2934613747082485e-05
Position 996: 1.67722659120027e-05
Position 984: 1.4711784386009255e-05
Position 544: 1.2727640726106906e-05
Position 187: 1.2038333786275067e-05
Position 1382: 7.147434332125499e-06
Position 882: 6.452051163874012e-06
Position 147: 5.783500524069756e-06
Position 353: 5.717198195241195e-06
Position 753: 5.3149748405385776e-06
Position 876: 3.910285769866076e-06
Position 1005: 3.826014037944148e-06
Position 694: 3.2136424716787716e-06
Position 399: 3.088929749275238e-06
Position 520: 2.841174556904186e-06
Position 360: 2.809205000632239e-06
Position 1451: 2.030840335888125e-06
Position 375: 1.9595651660188896e-06
Position 715: 1.9161886332145866e-06
Position 1227: 1.720357510991269e-06
Position 1656: 1.5464004856616844e-06
Position 350: 1.2942884641252452e-06
Position 597: 1.1621792164056852e-06
Position 594: 1.1371199045291602e-06
Position 204: 8.641853806232847e-07
Position 160: 8.469074177303042e-07
Position 662: 4.806279412021926e-07
Position 129: 1.3494064663921291e-07
Position 142: 4.4209390445080325e-08
Position 116: 6.471403902426412e-09
Position 125: 9.529386756383822e-10
Position 431: 2.0248449143619758e-11
Position 487: 5.512731563571217e-12
Position 419: 4.701197994690058e-12
Position 442: 2.0036632789905954e-12
Position 433: 3.6919888056806097e-13
Position 406: 4.679142743093963e-14
