Gene = IZUMO3
Position 575: 1.1839359422890955e-06
Position 803: 1.1725812298048213e-06
Position 539: 9.178238506245763e-07
Position 783: 8.571125262890131e-07
Position 549: 7.831674818848168e-07
Position 769: 7.124671814136015e-07
Position 304: 6.925133335876581e-07
Position 218: 6.616030664194519e-07
Position 414: 5.369018268300055e-07
Position 262: 5.12085699032296e-07
Position 677: 4.5446064185565495e-07
Position 78: 4.46307003917327e-07
Position 194: 3.3733895706419695e-07
Position 709: 2.8310248846234914e-07
Position 93: 2.139529922272909e-07
Position 309: 1.7924392656971842e-07
Position 816: 1.672657906706345e-07
Position 943: 1.4757384133153605e-07
Position 688: 1.3421071926274228e-07
Position 313: 1.0516989937458816e-07
Position 795: 8.853415814352536e-08
Position 515: 7.549616852156545e-08
Position 754: 6.466281225999095e-08
Position 315: 3.737949960104735e-08
Position 747: 3.652883329589636e-08
Position 844: 3.211678107713066e-08
Position 737: 1.9932347228848348e-08
Position 814: 1.8854873137705146e-08
Position 1275: 3.118186659953295e-09
Position 1756: 2.606230183602096e-09
Position 1763: 2.1366338807108495e-09
Position 197: 1.976528785052062e-09
Position 236: 9.61588519735963e-10
Position 238: 7.760636454541107e-10
Position 1463: 4.38542012815641e-10
Position 257: 1.3460479260652248e-12
Position 268: 1.3355689276683121e-12
Position 469: 5.698103980439509e-13
Position 278: 2.994557464268982e-13
Position 2113: 4.833629186269883e-16
Position 276: 1.126821301223277e-19
