Gene = LRIF1
Position 2849: 1.661589728251507e-05
Position 857: 1.655384735772176e-05
Position 7973: 1.514950620539411e-05
Position 2708: 1.4088468591202443e-05
Position 948: 1.4063975153250903e-05
Position 909: 1.3233349566441342e-05
Position 1304: 1.2830269934987261e-05
Position 3240: 1.2689241031666163e-05
Position 3945: 1.2323396483401773e-05
Position 213: 1.0872713106997431e-05
Position 1033: 1.083687099009054e-05
Position 698: 1.055492354900175e-05
Position 3461: 1.041329433098871e-05
Position 1424: 1.0225626900739327e-05
Position 719: 9.581925689206552e-06
Position 1396: 9.230034107886532e-06
Position 2731: 8.951354637779478e-06
Position 1410: 8.378799721689036e-06
Position 2636: 7.736718996847047e-06
Position 1924: 7.520733719803221e-06
Position 1882: 7.401534172743567e-06
Position 4117: 6.656582923546144e-06
Position 1565: 6.613322750774115e-06
Position 5918: 5.717826726647218e-06
Position 903: 4.747165039502554e-06
Position 4705: 4.402810037441966e-06
Position 1211: 4.273641565929878e-06
Position 616: 4.170732117015131e-06
Position 4731: 4.0250334825152465e-06
Position 4901: 3.997430300796814e-06
Position 732: 3.9949095217001276e-06
Position 917: 2.7832768795981312e-06
Position 1562: 2.5940776310842215e-06
Position 1794: 2.53818999909477e-06
Position 954: 1.6732569827394002e-06
Position 442: 1.5215091333589105e-06
Position 1030: 1.4051911995187556e-06
Position 744: 1.07549401650622e-06
Position 866: 8.761954869987627e-07
Position 463: 8.257115148262471e-07
Position 660: 8.083047709893648e-07
Position 1381: 7.763899439069063e-10
