Gene = EPO
Position 2555: 0.0002678918734980918
Position 598: 0.00024308770506296462
Position 933: 0.0002205754396697393
Position 1039: 0.00021276860370013557
Position 1118: 0.0002108364916591237
Position 273: 0.0001932115639314212
Position 433: 0.00018522737524242022
Position 1836: 0.00018505077716809214
Position 2009: 0.00016890693288221898
Position 1812: 0.0001614958065712094
Position 1001: 0.00015473697145279198
Position 1239: 0.00015339766319094524
Position 2703: 0.0001442688885881826
Position 2471: 0.00014323185371621993
Position 2184: 0.00013119844520601058
Position 1356: 0.00011102409909023038
Position 2536: 0.00010968412393692763
Position 496: 0.00010824601507071263
Position 1885: 8.772153826694842e-05
Position 402: 8.32710368216616e-05
Position 1353: 6.803511378354205e-05
Position 2262: 6.758925727296044e-05
Position 2578: 6.099632532146002e-05
Position 2494: 5.867841429625115e-05
Position 1127: 5.803706617484508e-05
Position 968: 5.570742660287552e-05
Position 2815: 5.5575775677125e-05
Position 921: 5.5434758514901576e-05
Position 411: 5.344527696974924e-05
Position 2444: 5.231266274934084e-05
Position 2611: 4.900396584464993e-05
Position 2779: 4.793234854708243e-05
Position 2819: 4.776780255874486e-05
Position 2317: 4.610569968664187e-05
Position 276: 4.382171475108902e-05
Position 974: 4.258167347854011e-05
Position 309: 4.092296588141151e-05
Position 2666: 4.090929456745766e-05
Position 2114: 4.0696014061214966e-05
Position 463: 3.706513601362344e-05
Position 1504: 3.49463130935727e-05
Position 1380: 3.4236382275292654e-05
Position 885: 3.264646253888896e-05
Position 856: 3.234681630155151e-05
Position 1323: 3.061095336871845e-05
Position 430: 2.4324236938844917e-05
Position 353: 2.2459562361970362e-05
Position 954: 2.1636090085246e-05
Position 1447: 2.0159537747122288e-05
Position 1219: 2.009977150215369e-05
Position 659: 1.963667881905655e-05
Position 2083: 1.8961211523226977e-05
Position 2043: 1.8055880297902626e-05
Position 674: 1.7522095580550703e-05
Position 467: 1.6923782811129256e-05
Position 1079: 1.677456314619554e-05
Position 690: 1.484700373600394e-05
Position 1091: 1.4657450535930071e-05
Position 1076: 1.175705502491752e-05
Position 320: 1.1704314163259267e-05
Position 424: 1.1630083649875555e-05
Position 613: 1.1224987948535436e-05
Position 461: 9.47237137443586e-06
Position 545: 9.165737610090302e-06
Position 618: 8.937398729636972e-06
Position 291: 8.63198024423081e-06
Position 676: 7.963654414426427e-06
Position 516: 7.921369825182035e-06
Position 559: 6.156129625369584e-06
Position 946: 5.5789838011201434e-06
Position 522: 5.137002090240309e-06
Position 694: 4.395135013030665e-06
Position 243: 4.142083496093357e-06
Position 866: 3.452779769409405e-06
Position 1013: 2.1065587292248466e-06
Position 626: 1.893317826649875e-06
Position 879: 1.8860561892455824e-06
Position 888: 1.2589776087190444e-06
Position 254: 1.1990395657591426e-06
Position 1621: 1.0046641855794223e-06
Position 339: 9.976550744282104e-07
Position 475: 1.6684788727301484e-07
Position 326: 1.0448935309161821e-07
Position 1241: 8.748515423633079e-08
Position 572: 6.532796378703694e-08
Position 622: 5.0175743641051653e-08
Position 665: 1.0607482662184903e-08
Position 369: 3.570274482402176e-09
Position 556: 3.482163959840339e-09
Position 1009: 1.7525830275257713e-09
Position 1248: 1.812571983282826e-10
Position 150: 1.7328115706814325e-13
Position 172: 6.175091525921812e-14
Position 198: 1.793317848553837e-14
