Gene = MSL2
Position 726: 1.662473685604007e-05
Position 425: 1.218793669154398e-05
Position 116: 1.0780273161062995e-05
Position 813: 1.0386218124432182e-05
Position 679: 8.291968964912429e-06
Position 861: 7.984843078859346e-06
Position 852: 3.5434813111858044e-06
Position 781: 2.6594046738801865e-06
Position 605: 2.534467179300497e-06
Position 866: 2.46077378327794e-06
Position 1002: 2.116849030809991e-06
Position 718: 1.267126988431866e-06
Position 169: 7.453569969823044e-08
Position 465: 6.211086157039698e-08
Position 567: 4.9874616040822334e-08
Position 293: 4.0839518350873716e-08
Position 230: 3.512971153456424e-08
Position 1137: 5.128653258741184e-09
Position 892: 3.95484866969255e-09
Position 103: 1.0840385556797387e-10
Position 218: 1.0818534185987987e-11
Position 183: 3.211899981491643e-12
Position 221: 6.886693894994666e-13
Position 453: 1.6999403368714557e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3816: 0.7643113961114324
Position 1048: 0.5251975321274307
Position 13934: 0.2688386500018558
Position 14701: 0.25640435810358286
Position 1338: 0.249961598303946
Position 1926: 0.20316490119270783
Position 1369: 0.12940071565809258
Position 1840: 0.12831460156165386
Position 992: 0.12119671488154177
Position 7127: 0.0938425119520994
Position 2743: 0.08672424158014058
Position 2367: 0.07084095701001124
Position 6127: 0.06002936576492831
Position 7147: 0.05828378965572788
Position 1902: 0.03887527794391411
Position 6554: 0.03770794349981563
Position 8179: 0.03199135774342187
Position 2775: 0.0318185815615503
Position 1837: 0.026408275381299858
Position 7416: 0.02406629920549299
Position 11246: 0.019307924321652056
Position 13400: 0.015555332507479348
Position 3364: 0.015040284099225544
Position 6574: 0.01435072781501293
Position 3313: 0.014314096077518561
Position 12022: 0.013397845955610171
Position 13133: 0.013210372798417525
Position 9947: 0.011870321752961585
Position 10546: 0.009907730206324551
Position 1009: 0.008707158100368468
Position 4080: 0.008395218778346081
Position 12211: 0.007907927190692225
Position 1868: 0.006579564135577471
Position 7123: 0.00657689673644824
Position 11157: 0.006471054406794907
Position 1787: 0.005606549815138742
Position 2070: 0.005411744034680267
Position 4008: 0.005220698318691759
Position 679: 0.004804846163665061
Position 1912: 0.004554941603598783
Position 1083: 0.00452763575181522
Position 5848: 0.004378436027725781
Position 1052: 0.004066436254718847
Position 2054: 0.003601112250461927
Position 3790: 0.0035300874586556906
Position 4100: 0.0034626002411401163
Position 9999: 0.003182027419523174
Position 2909: 0.0030517844027604948
Position 5772: 0.0029613296597258924
Position 974: 0.00294423894830291
Position 4051: 0.0027611142583102385
Position 709: 0.0026832681531983767
Position 773: 0.002351957686738122
Position 1765: 0.0020059682393267653
Position 3743: 0.0019908787660531516
Position 6741: 0.0019060998392918871
Position 4381: 0.0018920543149895767
Position 8975: 0.0018814953141202766
Position 8635: 0.00188109379542936
Position 9158: 0.0018722468230504166
Position 1408: 0.0016284065967336688
Position 7920: 0.0016183791836647205
Position 4546: 0.0014246265288054482
Position 781: 0.0013357769908290402
Position 5093: 0.0013219622963961467
Position 4968: 0.0012544725954780787
Position 2116: 0.0012248267195421822
Position 5306: 0.0010894348734767475
Position 1344: 0.0010135337049124516
Position 5198: 0.0009616476321536638
Position 2646: 0.0009581530461318664
Position 573: 0.0008963189727806222
Position 1791: 0.0008460970220267525
Position 8916: 0.0008127077464529492
Position 920: 0.0008103963948311115
Position 2426: 0.0006982292896448779
Position 3138: 0.0006453395013159794
Position 6550: 0.0006152441898178272
Position 6149: 0.0006118045112052373
Position 852: 0.0005877719908537117
Position 1232: 0.0005034033005401429
Position 2983: 0.0004745462873798914
Position 4918: 0.00043917804924467835
Position 1577: 0.0004294224084066575
Position 5463: 0.00040988395261169167
Position 724: 0.00032242225986947045
Position 4865: 0.0003046888123818928
Position 4405: 0.0003007200809773404
Position 1807: 0.00029759210904179367
Position 1701: 0.0002860947073964023
Position 4811: 0.0002771986513063603
Position 1880: 0.00021226057975726133
Position 1026: 0.00015334556716289357
Position 1311: 0.00015210635757731424
Position 338: 0.00014379671237644163
Position 1323: 0.00011450408393673316
Position 1605: 9.319542607135524e-05
Position 1056: 8.027912223122874e-05
Position 1722: 7.841805669970595e-05
Position 4623: 7.08145046891202e-05
Position 802: 6.34824695890036e-05
Position 1143: 6.187732815003338e-05
Position 810: 4.668934569903907e-05
Position 1621: 3.475226665633817e-05
Position 932: 3.475105952741223e-05
Position 2150: 3.058804565365374e-05
Position 830: 2.784407246799111e-05
Position 1204: 2.5342179882289923e-05
Position 1817: 1.6296146666676218e-05
Position 3868: 1.3091296785163072e-05
Position 1581: 1.3036149476737152e-05
Position 1559: 1.2135613025447784e-05
Position 1448: 1.13418394473171e-05
Position 2167: 6.963792007117968e-06
Position 1705: 6.539845277179199e-06
Position 1522: 3.999084013629908e-06
Position 412: 2.910016244800282e-06
Position 522: 1.928685918937513e-06
Position 1058: 1.3657919179413553e-06
Position 376: 1.2660568804936103e-06
Position 1412: 1.2205475988959365e-06
Position 437: 1.1452878152737662e-06
Position 445: 7.662601492484156e-07
Position 370: 7.401913585921124e-07
Position 528: 5.646678032689891e-07
Position 879: 5.636584493475067e-07
Position 822: 4.320975731037338e-07
Position 349: 3.8322200987095194e-07
Position 546: 1.8457227282792873e-07
Position 562: 1.7435425245036426e-07
Position 387: 7.1470213335235734e-09
Position 400: 5.381688462528717e-09
Position 1438: 2.1240365044586964e-09
Position 1166: 7.483736251304807e-11
Position 1153: 2.5378705287850064e-11
