Gene = AUNIP
Position 1897: 0.0010570711801688036
Position 10546: 0.0010518487863193091
Position 11474: 0.0010460441220176242
Position 3984: 0.0010241744278752603
Position 3469: 0.0010061490602553053
Position 7720: 0.0008909819403946851
Position 10162: 0.0008898958968406997
Position 8581: 0.0008077458059910737
Position 3534: 0.0007648476273545737
Position 7750: 0.0006735353257648674
Position 11848: 0.0006472051957764316
Position 5229: 0.0006225718979013716
Position 5820: 0.0006062698479338964
Position 1248: 0.0005520259447630844
Position 13459: 0.00045104877629342923
Position 4525: 0.0004439377956904192
Position 7838: 0.000419510660315473
Position 2286: 0.00041515122523956696
Position 12998: 0.0004052962354421528
Position 4496: 0.0003686734421429491
Position 3592: 0.0003447255610264889
Position 8939: 0.00033422046451098207
Position 1272: 0.00025538776593722623
Position 8453: 0.0002288584971959671
Position 7859: 0.00021321556041425314
Position 9403: 0.00020458089560376552
Position 8346: 0.00020194998279000805
Position 270: 0.00019413659361293124
Position 2302: 0.00018499733205505143
Position 6709: 0.0001808522675194829
Position 3409: 0.00017683008526005715
Position 3750: 0.00017579096173499104
Position 8785: 0.00015904163740374888
Position 6270: 0.00014592098421235193
Position 3051: 0.00014011516555633834
Position 2379: 0.00013230259588196052
Position 5842: 0.00012528178390000126
Position 4477: 0.00011765456338926083
Position 4889: 0.00011456604100615483
Position 8602: 0.00011073209622376577
Position 8116: 0.00010078591449356496
Position 8496: 9.996174514995761e-05
Position 9388: 9.240477721695448e-05
Position 10349: 8.480454077369263e-05
Position 2203: 8.017793046651589e-05
Position 2471: 8.001659710479843e-05
Position 4178: 7.937822355552896e-05
Position 5447: 7.883991202521203e-05
Position 1106: 7.384130470196064e-05
Position 5365: 6.376189641259174e-05
Position 4853: 6.289173092236729e-05
Position 2321: 6.196017407082394e-05
Position 4732: 5.288879348197773e-05
Position 8293: 5.141312066098115e-05
Position 5589: 4.875178792350344e-05
Position 7907: 4.798792129346299e-05
Position 2497: 4.4438139929887214e-05
Position 4606: 4.201249012457351e-05
Position 4953: 4.174433962109722e-05
Position 4706: 4.151058050042133e-05
Position 5116: 3.757885406592151e-05
Position 6033: 3.675935556956148e-05
Position 1144: 3.556251301568424e-05
Position 3075: 3.349088675181713e-05
Position 7114: 2.7356308187882363e-05
Position 3111: 2.577996698522054e-05
Position 663: 2.4182853834603284e-05
Position 2929: 2.3233000385402155e-05
Position 812: 2.2249366908227423e-05
Position 1795: 2.192918964100806e-05
Position 1196: 2.1074145229155696e-05
Position 5614: 2.0759496790004532e-05
Position 4324: 2.0457510852772845e-05
Position 5663: 1.714760000322245e-05
Position 2357: 1.7079443010720464e-05
Position 3125: 1.6516161915326818e-05
Position 3636: 1.5568343851077678e-05
Position 4826: 1.4772039049616632e-05
Position 4882: 1.3829706579816262e-05
Position 5500: 1.2799859041316324e-05
Position 799: 1.2668581589634848e-05
Position 595: 1.2645597745342798e-05
Position 1410: 1.2540340647916406e-05
Position 578: 1.1638602426542414e-05
Position 980: 1.1266106481506635e-05
Position 2745: 1.066261823650625e-05
Position 4768: 9.84194698570981e-06
Position 572: 9.44203809255466e-06
Position 1633: 7.652424769487507e-06
Position 1551: 7.498691286505979e-06
Position 296: 7.152805675744343e-06
Position 1019: 7.0570417985268475e-06
Position 3211: 6.984342702930786e-06
Position 4132: 6.724962699999778e-06
Position 3214: 6.19412942300068e-06
Position 1346: 6.180912750138233e-06
Position 1413: 5.675965805902883e-06
Position 1254: 5.579693311511178e-06
Position 689: 5.444253028160514e-06
Position 4522: 4.95399055243655e-06
Position 2564: 4.9229237888626796e-06
Position 3240: 4.489161340919826e-06
Position 3622: 4.44635593384497e-06
Position 943: 4.1119309919512805e-06
Position 776: 3.7361665452802082e-06
Position 2019: 2.8463554567535626e-06
Position 907: 2.759369817772913e-06
Position 2473: 2.7198032931759213e-06
Position 1914: 2.59084702662571e-06
Position 365: 2.560558380404885e-06
Position 1713: 2.211737371058088e-06
Position 458: 2.1914662239878844e-06
Position 436: 2.0311625089427173e-06
Position 378: 1.965368874956835e-06
Position 1480: 1.8632172646505558e-06
Position 449: 1.702993879884036e-06
Position 217: 1.6641382001175874e-06
Position 293: 1.1471960999161575e-06
Position 490: 1.0798127928152805e-06
Position 487: 1.0298823343811898e-06
Position 468: 9.902004588890835e-07
Position 1089: 6.649023544102157e-07
Position 3471: 3.60914275105643e-07
Position 1038: 1.9040709514323154e-07
Position 1030: 1.2593425341241072e-07
Position 3681: 8.267172786492297e-08
Position 1742: 5.579439162489498e-08
Position 779: 5.090763797953281e-08
Position 3892: 5.060584680124082e-08
Position 3996: 4.877948750724883e-08
Position 735: 3.9954358888575264e-08
Position 3874: 3.7774242743503825e-08
Position 461: 3.482522256228712e-08
Position 947: 3.3030511688269055e-08
Position 762: 3.2917859796121346e-08
Position 899: 3.0605011652177606e-08
Position 368: 2.374182556065559e-08
Position 399: 2.1184831323742686e-08
Position 991: 2.0036464852637318e-08
Position 1716: 1.7271209379068526e-08
Position 1768: 1.5269421257121743e-08
Position 998: 1.464343995600351e-08
Position 1809: 1.3988951623072658e-08
Position 2298: 1.0731548258797419e-08
Position 660: 6.040042052147243e-09
Position 2326: 5.830497005852337e-09
Position 393: 5.628078984558018e-09
Position 750: 5.309993054288616e-09
Position 879: 3.158261795111806e-09
Position 336: 2.520515937812562e-09
Position 817: 2.510712055556835e-09
Position 416: 2.226231271177619e-09
Position 478: 1.963837959015729e-09
Position 622: 1.6272849133013582e-09
Position 242: 1.4439499825795115e-09
Position 227: 1.2688355541611647e-09
Position 492: 9.761241220586723e-10
Position 422: 8.482535436266883e-10
Position 232: 6.221154704200851e-10
