Gene = RP5-862P8.2
Position 3804: 1.9673028544009437e-06
Position 2237: 1.7370636863743827e-06
Position 1828: 1.3124930701387647e-06
Position 1673: 1.0668858012547125e-06
Position 966: 1.0648580879420851e-06
Position 825: 9.781518204804065e-07
Position 1228: 9.591046679674935e-07
Position 1221: 5.861020002690263e-07
Position 386: 5.423026960119033e-07
Position 116: 4.385145099641905e-07
Position 2327: 3.8061152320214397e-07
Position 863: 3.7053525028876625e-07
Position 1326: 1.7273791726383333e-07
Position 2175: 1.199588743482406e-07
Position 480: 9.628479040465012e-08
Position 302: 7.138447143070192e-08
Position 615: 9.029274629031542e-09
Position 128: 6.8851618065967195e-09
Position 464: 6.369555157129123e-09
Position 28: 4.869672299725102e-10
Position 341: 4.1052563413483936e-13
Position 344: 1.0667633562988636e-14
Position 335: 3.0609143068615935e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 27067: 0.9760260971732228
Position 16169: 0.8831717729828968
Position 11066: 0.7882816419257949
Position 18673: 0.6784319212014858
Position 8971: 0.6186838965957352
Position 4571: 0.5563565766238684
Position 10489: 0.499193243827412
Position 5489: 0.2927104861015031
Position 5527: 0.28044870522622367
Position 29710: 0.21895884971829754
Position 19530: 0.21589026111308846
Position 28827: 0.19356694958515053
Position 31728: 0.17424584849583788
Position 28519: 0.16909967873252096
Position 18837: 0.16744789134745972
Position 26038: 0.1399532132854603
Position 10992: 0.10394959072890064
Position 29420: 0.09931114571682828
Position 30170: 0.09764433819379914
Position 13909: 0.09327834687282241
Position 8978: 0.09302847132179691
Position 7668: 0.09097046423158442
Position 28236: 0.08045687469631374
Position 18357: 0.06818599413167516
Position 16446: 0.06717896936993227
Position 9917: 0.06593161214343202
Position 29076: 0.055253253934496406
Position 28334: 0.055046076818483065
Position 1428: 0.05401277807591822
Position 20212: 0.05254346864065934
Position 35318: 0.038883930019978835
Position 10539: 0.03420995248778604
Position 27378: 0.03320578816137587
Position 34000: 0.02544710241099174
Position 10182: 0.024625425597754505
Position 8906: 0.024266291383701233
Position 1953: 0.024200835168161357
Position 30743: 0.021806468382903725
Position 4582: 0.02079764706548357
Position 16147: 0.020223048978216883
Position 1382: 0.0198675118954677
Position 27795: 0.015623628756321114
Position 4310: 0.015260708269756933
Position 30037: 0.01377420591761694
Position 5511: 0.010923354940354863
Position 9097: 0.010591958435224997
Position 9753: 0.010379429824948922
Position 19720: 0.010320859063397783
Position 9397: 0.009960431004577037
Position 4000: 0.008815723685457046
Position 4104: 0.00441132019315025
Position 22924: 0.004090857901921754
Position 4392: 0.0038703688654268173
Position 9441: 0.003824990372260758
Position 5530: 0.0032237854770096764
Position 17664: 0.002951235770819394
Position 4238: 0.002496117997301185
Position 2860: 0.0023018510512694667
Position 836: 0.002211395234418859
Position 4003: 0.0021109584416293833
Position 4587: 0.002012118262255607
Position 2748: 0.0019031791337215497
Position 1401: 0.0017977592261263493
Position 3979: 0.0017104976099632653
Position 3684: 0.001590267876323124
Position 13914: 0.0014151662254525395
Position 692: 0.0012134903051368242
Position 989: 0.0009266528918210144
Position 1417: 0.0008717174624155302
Position 2195: 0.0007752492719251499
Position 4990: 0.0007330719219659314
Position 4249: 0.0007169948527225875
Position 1347: 0.0006023468806914546
Position 4375: 0.0005586810172765958
Position 2621: 0.0005360519031835059
Position 839: 0.0005340385517933902
Position 17529: 0.0004528504949369639
Position 3086: 0.00037025994129638915
Position 3730: 0.00033708220346479454
Position 601: 0.0003357789860400994
Position 24134: 0.0003196306092029645
Position 3868: 0.00028337023020027846
Position 574: 0.00026946237911348956
Position 737: 0.0002502360035193804
Position 2074: 0.00024489402662573455
Position 4292: 0.00022853493253404767
Position 1609: 0.00021942732296582199
Position 4784: 0.00020601734050706527
Position 2718: 0.0001920540835595215
Position 2692: 0.00018005572793326446
Position 2706: 0.00017923860329225802
Position 3074: 0.00016988272925290594
Position 2774: 0.00016302701648889803
Position 2801: 0.00015604702076442328
Position 671: 0.00014081028670887713
Position 21721: 0.00012000669001114728
Position 3119: 0.00010665200036240971
Position 14351: 8.86821975512215e-05
Position 1637: 8.292298019015183e-05
Position 1960: 7.8466569414254e-05
Position 2788: 6.31861294443429e-05
Position 19619: 5.452694040460923e-05
Position 2866: 5.3051317968698935e-05
Position 2020: 5.041876710172208e-05
Position 4820: 4.9493906589715214e-05
Position 5446: 4.275064821213572e-05
Position 15210: 3.0087543347836804e-05
Position 14325: 2.3888748902058364e-05
Position 14263: 1.9274567446284363e-05
Position 5498: 1.3879044217142684e-05
Position 11737: 8.605827326953253e-06
Position 11757: 8.43257513153839e-06
Position 11733: 6.723916229132646e-06
Position 14421: 5.597487326311963e-06
Position 14464: 4.729633684659201e-06
Position 12191: 1.962482945216445e-06
Position 1575: 1.7007243152880648e-06
Position 1292: 7.788845480002619e-07
Position 1129: 5.87327978601261e-07
Position 1314: 4.437069928614707e-07
Position 1384: 4.142060204244859e-07
Position 1475: 3.8780537306890235e-07
Position 5221: 3.119215604049041e-07
Position 863: 2.1474902058654544e-07
Position 993: 1.93631501174839e-07
Position 734: 1.816728442266927e-07
Position 725: 1.7443394757589387e-07
Position 1297: 1.6768484778906038e-07
Position 6116: 1.422262845607413e-07
Position 1654: 1.3186478674473542e-07
Position 4439: 1.1492083823746421e-07
Position 1194: 9.085008883362374e-08
Position 1772: 8.72223777808551e-08
Position 1356: 8.602414284808242e-08
Position 698: 7.706021236847264e-08
Position 2807: 6.876047502790063e-08
Position 2563: 6.758988112454777e-08
Position 2549: 6.618911520411267e-08
Position 1958: 6.436059735143677e-08
Position 2088: 6.416560835536272e-08
Position 1019: 5.4731575583472713e-08
Position 1022: 5.286477922914242e-08
Position 1055: 3.446541420400049e-08
Position 1060: 1.575430867375176e-08
Position 758: 1.340462041148903e-08
Position 1316: 4.59213384904486e-10
Position 1202: 9.65137470379786e-11
Position 760: 4.7757606474943507e-11
Position 815: 4.615534727459894e-11
Position 1180: 3.595422545015211e-11
