Gene = SUSD1
Position 1049: 4.0195338344266663e-05
Position 1072: 3.609127604769836e-05
Position 6801: 3.483959973324109e-05
Position 1317: 3.476786431115388e-05
Position 1580: 3.4727884698900064e-05
Position 19911: 3.318607099028174e-05
Position 1472: 3.0588991418052816e-05
Position 20107: 2.9218271483516945e-05
Position 1784: 2.9163279455243e-05
Position 1672: 2.8286560959823856e-05
Position 402: 2.751710096791522e-05
Position 6911: 2.5855029805722722e-05
Position 1241: 2.557282788089815e-05
Position 903: 2.465245466370137e-05
Position 19289: 2.421113061246006e-05
Position 1839: 2.2644625108393927e-05
Position 1790: 2.1260978054296454e-05
Position 18386: 2.0197224040703758e-05
Position 2959: 1.830356156840472e-05
Position 18064: 1.7536456149452e-05
Position 856: 1.7508504486668378e-05
Position 18346: 1.3409532613774234e-05
Position 559: 1.2815189631348862e-05
Position 1337: 1.222187140884133e-05
Position 6927: 1.2200560282989652e-05
Position 1881: 1.2183851352263064e-05
Position 1222: 1.0137216001051196e-05
Position 18098: 9.884119755599641e-06
Position 4791: 9.007101993101843e-06
Position 1778: 8.595134144782059e-06
Position 427: 8.443973384908709e-06
Position 2059: 7.06938218492034e-06
Position 1248: 6.7884200629565766e-06
Position 1577: 6.685149233394761e-06
Position 865: 6.277912797619441e-06
Position 1827: 6.276087507602401e-06
Position 11414: 6.271499999626506e-06
Position 617: 5.559076941055248e-06
Position 1489: 5.4822925896356806e-06
Position 521: 5.4257675486894105e-06
Position 1814: 4.695158628837999e-06
Position 1678: 4.6375708322981695e-06
Position 1857: 4.630232754599806e-06
Position 1909: 4.57458507175287e-06
Position 2794: 4.494707395823837e-06
Position 1808: 4.4896127910363145e-06
Position 1069: 4.388284213370075e-06
Position 1821: 4.293137035563268e-06
Position 2435: 4.249919803812248e-06
Position 15820: 4.23364016194614e-06
Position 1550: 4.2091934109668075e-06
Position 7719: 3.777727087474141e-06
Position 1833: 3.68816229674029e-06
Position 1001: 3.574886384895183e-06
Position 992: 3.565053941856903e-06
Position 1086: 3.5517894240349187e-06
Position 2355: 3.3825512879817684e-06
Position 2704: 3.255457567702494e-06
Position 2504: 3.017704068944878e-06
Position 10889: 2.950050819479016e-06
Position 1979: 2.854215389940161e-06
Position 1796: 2.67416346892952e-06
Position 882: 2.6554618868137694e-06
Position 1097: 2.4746804772961985e-06
Position 1217: 2.3651198944303194e-06
Position 8867: 2.322138787982567e-06
Position 1854: 2.282089064191954e-06
Position 1862: 2.1052930258160993e-06
Position 1693: 2.023792856362604e-06
Position 2861: 1.9888856293237724e-06
Position 2556: 1.900245948197597e-06
Position 562: 1.7642159684101743e-06
Position 1610: 1.6531098772547444e-06
Position 1434: 1.5931935966152188e-06
Position 8802: 1.5265843330749785e-06
Position 8401: 1.5222302418903724e-06
Position 631: 1.4551752746799152e-06
Position 1874: 1.33466002313784e-06
Position 1170: 1.2737444855251648e-06
Position 1009: 1.2255781753182289e-06
Position 1451: 1.052881256157925e-06
Position 12813: 1.0491988258859295e-06
Position 5278: 8.71148530661322e-07
Position 7462: 8.493263031510114e-07
Position 7427: 8.402022741461638e-07
Position 2002: 6.403336881308347e-07
Position 7338: 6.099063391556691e-07
Position 9279: 5.334317701900814e-07
Position 3218: 3.22792734089921e-07
Position 10863: 2.6960088324804826e-07
Position 6621: 2.6788105608136663e-07
Position 5146: 2.446432401668648e-07
Position 6299: 2.326393764970625e-07
Position 9732: 2.063546646145925e-07
Position 2010: 1.9221617412423978e-07
Position 7940: 1.057755193431798e-07
Position 3214: 8.357440009771267e-08
Position 3236: 5.3119814819283184e-08
Position 2661: 1.9816615482462586e-08
Position 4258: 1.7108884608413563e-08
Position 4364: 1.246077170969765e-08
Position 1989: 3.938552211006894e-10
Position 1844: 1.7543261697581429e-10
Position 2583: 2.8885733942330615e-11
Position 2438: 2.4545792909581204e-11
Position 2611: 6.9413254800760626e-12
Position 2644: 4.78518277662666e-12
Position 2574: 4.733948979518507e-12
Position 2587: 4.635610596031103e-12
Position 2457: 3.1305857760140332e-12
