Gene = TAMM41
Position 91: 6.7469660658451665e-09
Position 344: 7.28306923478148e-10
Position 186: 5.667250920162111e-10
Position 306: 4.5344758678359534e-10
Position 381: 1.0529627677565657e-12
Position 8035: 6.129183552657156e-14
Position 321: 2.3543860864869033e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 19966: 0.9999930940993507
Position 37089: 0.9999455738766923
Position 7457: 0.9966855441848604
Position 2560: 0.922030257333975
Position 16907: 0.9205410659383227
Position 38876: 0.8936583413972798
Position 29434: 0.7872409269832218
Position 39620: 0.4893866968478781
Position 45687: 0.4003565647569552
Position 17824: 0.34308913552433623
Position 981: 0.30835245000178807
Position 16445: 0.28417270562477714
Position 39396: 0.2535513775010071
Position 38188: 0.241706872121339
Position 39029: 0.22050861309076789
Position 39865: 0.19493858082373483
Position 38219: 0.19367578794422668
Position 18457: 0.18152645601243578
Position 18353: 0.17482479348095178
Position 37351: 0.1697797531593509
Position 47142: 0.14643300098797365
Position 7257: 0.1212618982382949
Position 16420: 0.09063853912199882
Position 16945: 0.07754004550318325
Position 38223: 0.06937325816122195
Position 18779: 0.06792411730780598
Position 2520: 0.0663864349484431
Position 13620: 0.05674963079296453
Position 14353: 0.0554634595621299
Position 17362: 0.04817214858606887
Position 19611: 0.04761739665108974
Position 19641: 0.038614197513002164
Position 42246: 0.03714827616050479
Position 44487: 0.036348721057165315
Position 42298: 0.03180587266023396
Position 1675: 0.03034658809942968
Position 38622: 0.02830727953198098
Position 1946: 0.027794418151266768
Position 7143: 0.0274293891270375
Position 3431: 0.0273168820169946
Position 46343: 0.026874117437185714
Position 1772: 0.025615954403198547
Position 42481: 0.023661116780297482
Position 7294: 0.02244576809179325
Position 3664: 0.02186923410940289
Position 3566: 0.02084045935181382
Position 11537: 0.020667561962059905
Position 15223: 0.020424460304222174
Position 18470: 0.019638469811956036
Position 16206: 0.01843837339699615
Position 13447: 0.016799064626915147
Position 5260: 0.01631918132240347
Position 3496: 0.016286905591806507
Position 17416: 0.01584717227894529
Position 19153: 0.015318365049574033
Position 1943: 0.01472832558209168
Position 7981: 0.014716836538069199
Position 342: 0.013665243306612219
Position 39954: 0.013575964144139032
Position 1973: 0.013129608404599513
Position 7894: 0.011944343929737153
Position 17897: 0.01189146027319212
Position 1832: 0.011374776373537065
Position 14811: 0.011065024597240488
Position 39231: 0.010225225607232886
Position 43999: 0.00969767608313652
Position 40294: 0.009575243246503247
Position 19157: 0.009454862001948531
Position 17767: 0.009408335586314785
Position 40233: 0.009401875273763526
Position 42504: 0.008563233464235284
Position 3692: 0.008545395152588812
Position 15506: 0.008465951096783495
Position 17315: 0.00835835878449485
Position 17663: 0.007903898104195093
Position 39007: 0.007485041592898062
Position 15897: 0.007371784423200686
Position 3588: 0.007174661640139102
Position 39835: 0.006743732017006903
Position 39237: 0.006563144163204521
Position 5118: 0.006480409427327168
Position 18437: 0.005922005645653981
Position 17738: 0.005851618052574487
Position 389: 0.005835848210238863
Position 15332: 0.005646528582521784
Position 3591: 0.005643092764647671
Position 40813: 0.005587127599603718
Position 576: 0.005561739286274912
Position 15531: 0.005503470250825313
Position 2588: 0.005083095801443222
Position 568: 0.005072367824316039
Position 42717: 0.004871550894281391
Position 39320: 0.004700026710909323
Position 37520: 0.0044539450867756136
Position 1723: 0.004437791877432122
Position 5381: 0.004380787747229122
Position 5423: 0.004258599235282923
Position 3797: 0.004091413596468851
Position 929: 0.003874081134140773
Position 17298: 0.0037159765626006242
Position 43251: 0.0034814986416083537
Position 3410: 0.0033488077611797647
Position 7500: 0.003285146659389873
Position 3083: 0.0032259999111488207
Position 4667: 0.0031372186629904184
Position 18630: 0.003133756421970216
Position 13504: 0.002996687263054022
Position 18331: 0.002968689056538151
Position 13174: 0.0029572841122743683
Position 787: 0.0029107823325724615
Position 39078: 0.002774051309475771
Position 10515: 0.002627463975036376
Position 2657: 0.0024260788109675877
Position 17544: 0.0023136219429831096
Position 3058: 0.0022309786233802387
Position 15579: 0.0021423131264229267
Position 2418: 0.0021115987197389053
Position 3610: 0.0020711329142697734
Position 4629: 0.0020141051008900714
Position 3671: 0.0018998614950428367
Position 4601: 0.0018412905939451086
Position 392: 0.0018378754941580308
Position 13633: 0.001782754923329535
Position 1910: 0.0017553071785823752
Position 3713: 0.0017520572583246408
Position 13252: 0.0014921572919463408
Position 2663: 0.0014905800752075362
Position 3695: 0.0014856260203665813
Position 3446: 0.001430011213348889
Position 40856: 0.0013890681824813807
Position 5404: 0.0013797904888342852
Position 4548: 0.001263492963815055
Position 2833: 0.001156619081469345
Position 2591: 0.001133432979749815
Position 756: 0.0011138358515795286
Position 2330: 0.0010490046327915714
Position 1882: 0.0009867131895556296
Position 5558: 0.0009752497522935737
Position 3641: 0.0009559261660917263
Position 4085: 0.0009453831064750245
Position 418: 0.0009350593332496604
Position 1811: 0.000913647586823477
Position 4551: 0.0009120943710008772
Position 4405: 0.0008710269449121115
Position 3959: 0.0007767338610106094
Position 912: 0.0007747597704628599
Position 2867: 0.0006550241969388084
Position 645: 0.0006399843545831868
Position 882: 0.0006383953486641217
Position 7958: 0.0006290724530288774
Position 1781: 0.0006214616432623845
Position 39198: 0.0006006325831494021
Position 3938: 0.0005903031196201732
Position 1586: 0.0005529094890710628
Position 17452: 0.0005526223261335555
Position 9370: 0.000551608806061669
Position 17433: 0.0005300077051620489
Position 1570: 0.0005202351078114859
Position 17058: 0.0004802206773283061
Position 2892: 0.00045615227710298724
Position 13135: 0.00044833373417334205
Position 2909: 0.00044390717992041847
Position 522: 0.0004268810053666588
Position 40164: 0.00042395105169169616
Position 17261: 0.00042391528324808625
Position 988: 0.0004058079474370173
Position 1691: 0.00037592941089289387
Position 558: 0.0003112667652401001
Position 17579: 0.0003054726360049523
Position 147: 0.00029923318038891164
Position 2617: 0.0002936755834020643
Position 3534: 0.00029006125747692177
Position 13105: 0.00028587086733700774
Position 613: 0.00027993005201279556
Position 38485: 0.00026203597980578754
Position 2058: 0.00025003164767103676
Position 705: 0.0002458306624482547
Position 39499: 0.0002451797635696945
Position 995: 0.0002449858212442244
Position 3386: 0.00023732126510197783
Position 1291: 0.0002343467059460892
Position 487: 0.0001959916177478859
Position 685: 0.00018539296726721987
Position 1035: 0.00016164708180019407
Position 37793: 0.00015805276849774813
Position 455: 0.00014523109698991705
Position 482: 0.0001364268924329331
Position 13970: 0.00013057652313898626
Position 13679: 0.00012764669748313093
Position 722: 0.00012381908233153742
Position 1281: 0.00011828374464844454
Position 1272: 0.00011783393043824667
Position 9435: 0.00011742105754932941
Position 8288: 9.863941387552902e-05
Position 907: 7.22099954312307e-05
Position 18368: 4.8939929579445625e-05
Position 10434: 4.751671045634324e-05
Position 17145: 4.6185139396174405e-05
Position 9561: 4.087687079551849e-05
Position 31815: 3.8732060544849456e-05
Position 13231: 3.8419280276233136e-05
Position 8207: 3.437576458621788e-05
Position 8902: 3.0040119298128417e-05
Position 9689: 2.7104531230431196e-05
Position 605: 1.5993812737552382e-05
Position 1590: 1.4956869181113097e-05
Position 3349: 1.4756245179643188e-05
Position 2689: 1.1099917100735658e-05
Position 429: 1.1086421786261437e-05
Position 344: 1.0450608169600075e-05
Position 9463: 9.026312210417702e-06
Position 809: 8.203257169927297e-06
Position 8035: 7.793170689881937e-06
Position 3253: 6.98102651837628e-06
Position 2935: 6.962060061792829e-06
Position 464: 6.714764312261899e-06
Position 4455: 4.975702782574157e-06
Position 8744: 4.883962385450871e-06
Position 1547: 3.9649631487382204e-06
Position 484: 3.157124733497435e-06
Position 3770: 2.895361219218849e-06
Position 21908: 2.8878177454942306e-06
Position 7922: 2.6734166772790266e-06
Position 931: 2.6266678783661706e-06
Position 201: 2.3911242558513984e-06
Position 7898: 2.3698462590818754e-06
Position 694: 2.301636704504601e-06
Position 9542: 2.200581102269606e-06
Position 672: 1.6526232186663577e-06
Position 246: 1.5978472390408212e-06
Position 1311: 1.542271316874864e-06
Position 180: 1.5194445374185259e-06
Position 820: 1.5192957721874112e-06
Position 125: 1.4654459830956627e-06
Position 4380: 1.4590068965385217e-06
Position 3003: 1.4361418107687573e-06
Position 1353: 1.381425479261973e-06
Position 1154: 1.3094867053710227e-06
Position 441: 1.2504390289980511e-06
Position 9172: 1.1854271353025085e-06
Position 815: 1.039193332683829e-06
Position 9711: 9.384362291619555e-07
Position 3366: 9.3430315450105e-07
Position 2444: 8.970338553875156e-07
Position 7847: 8.552133312203144e-07
Position 9203: 8.408949527166192e-07
Position 2956: 8.192156360391295e-07
Position 1306: 7.259969988290821e-07
Position 1369: 6.815277911425754e-07
Position 3773: 6.656976098972915e-07
Position 727: 6.520896906287784e-07
Position 20862: 6.325147203794336e-07
Position 7651: 5.314341910626088e-07
Position 545: 5.028680615001834e-07
Position 539: 4.941546417222047e-07
Position 394: 4.5079372085771787e-07
Position 156: 4.4757246783850775e-07
Position 535: 4.380146534137067e-07
Position 404: 3.995833675597817e-07
Position 204: 3.1896190559103844e-07
Position 3731: 3.183258799580743e-07
Position 2913: 2.1522509244432536e-07
Position 8640: 2.0258669619656058e-07
Position 940: 1.6065738222593263e-07
Position 945: 1.5214573933133176e-07
Position 8180: 1.3647778100779113e-07
Position 9020: 7.517741953364515e-08
Position 8840: 7.420474757874863e-08
Position 8550: 5.7888394317996585e-08
Position 1171: 4.6966219394413837e-08
Position 8843: 4.4968552587856985e-08
Position 8299: 3.395389529436447e-08
Position 8230: 3.338110799679266e-08
Position 8591: 2.325735926753388e-08
Position 8137: 2.2239574725335795e-08
Position 12542: 1.851272171037624e-08
Position 2402: 7.86501369798861e-09
Position 7837: 4.102469562990131e-09
Position 8511: 3.339601377428262e-09
Position 7873: 2.4274214877354596e-09
Position 7771: 2.4059210019080912e-09
Position 848: 2.0158878925899956e-09
Position 350: 1.821265474089324e-09
Position 7904: 1.6626378415396723e-09
Position 8045: 1.470106413446197e-09
Position 7944: 1.395184014238302e-09
Position 7942: 1.2809955794185129e-09
Position 112: 1.2238517290108189e-09
Position 496: 1.126719187750854e-09
Position 759: 9.544292577355277e-10
Position 738: 9.391446619028612e-10
Position 490: 7.015750452911454e-10
Position 493: 5.218886166533212e-10
Position 863: 5.106324245175523e-10
Position 507: 4.3292610629569653e-10
Position 852: 2.483951727674201e-10
Position 316: 2.098119172537382e-10
Position 250: 1.7554771811315923e-10
Position 435: 1.7402366061325005e-10
Position 209: 7.29020711757366e-11
Position 352: 6.513799586071681e-11
Position 158: 3.7744730884157195e-11
Position 262: 1.896931963006593e-11
Position 284: 1.0031065902707141e-13
Position 257: 3.590896480365016e-14
Position 8070: 2.1278981419833703e-18
