Gene = MDS2
Position 384: 0.01735401413569104
Position 2065: 0.013155039193495576
Position 12717: 0.011306285495056937
Position 6154: 0.010991650296129437
Position 1751: 0.01093903301901929
Position 2110: 0.008600212963718702
Position 13141: 0.00809940587460027
Position 1880: 0.0076715336594515675
Position 12911: 0.0053171709824748024
Position 500: 0.004734958749659388
Position 566: 0.0046884959135515955
Position 1732: 0.004185763498633893
Position 12755: 0.0038101079076177553
Position 8554: 0.0033672276973913473
Position 13231: 0.0024210374616348788
Position 2156: 0.0015491097462846286
Position 12447: 0.001237061061236379
Position 5865: 0.0009688307786402193
Position 6121: 0.0009605650368271105
Position 11106: 0.000929915553378244
Position 4903: 0.0007982812648527106
Position 196: 0.000673295601909265
Position 2431: 0.0005009329870949255
Position 724: 0.0004845942901762391
Position 5639: 0.00048374401556422713
Position 3044: 0.0004741526350920227
Position 11472: 0.0004472587763229177
Position 3080: 0.00041663435290232215
Position 3404: 0.0004139438395720269
Position 1993: 0.00036451305953943893
Position 5658: 0.0003496107872289435
Position 3047: 0.00029235410937435374
Position 593: 0.0002546697394659586
Position 2172: 0.00025100570415601204
Position 1934: 0.00024408112172396294
Position 7785: 0.00024200936053565228
Position 2169: 0.00023599189006283692
Position 9602: 0.0002334087293805713
Position 3575: 0.00022388881689826317
Position 2030: 0.00021663086747630234
Position 1785: 0.00021294539799776818
Position 1099: 0.00020508351636033484
Position 2806: 0.00018463537002385603
Position 1609: 0.00016035434375597792
Position 1418: 0.00014949055026229724
Position 6865: 0.00014439095561399236
Position 1039: 0.00013865609078870261
Position 2863: 0.00012889103571870697
Position 5081: 0.00011625331039127471
Position 9212: 0.00011124053486734022
Position 1555: 0.00010553128261078589
Position 5886: 0.00010438870522543234
Position 2568: 0.00010021435831980282
Position 1753: 0.00010001877218927901
Position 232: 9.612422363503097e-05
Position 1637: 8.987168348410663e-05
Position 6118: 8.90248013561417e-05
Position 1558: 8.321435780340163e-05
Position 1174: 7.99344209647735e-05
Position 884: 7.548644217976056e-05
Position 572: 5.752517990837803e-05
Position 1194: 5.151245091635356e-05
Position 1249: 4.659382277050838e-05
Position 6330: 4.5881987797497766e-05
Position 5830: 4.2530976478419426e-05
Position 6298: 3.4059323167610714e-05
Position 2787: 3.1414229192322626e-05
Position 887: 3.091670515329717e-05
Position 1584: 2.9982266452995774e-05
Position 3547: 2.924771460865188e-05
Position 1015: 2.672261694599467e-05
Position 2831: 2.3407046537001864e-05
Position 5697: 2.0922467811508512e-05
Position 2753: 2.0875814909740947e-05
Position 5013: 2.0742617585417914e-05
Position 2471: 1.489536776485877e-05
Position 3215: 1.3225532784980914e-05
Position 2536: 9.152934159205866e-06
Position 2929: 8.873712638217583e-06
Position 2905: 8.341158706901195e-06
Position 1198: 8.027626205849742e-06
Position 2866: 7.344481875022426e-06
Position 964: 6.297723632011183e-06
Position 1970: 5.352558611908824e-06
Position 289: 4.9511481661515905e-06
Position 746: 3.900575296848524e-06
Position 2397: 7.32876748074725e-07
Position 2653: 2.0349291353869806e-07
Position 5026: 2.017281079773457e-07
Position 2208: 1.134987374562652e-07
Position 783: 8.7643888802688e-08
Position 820: 5.5051748990679876e-08
Position 238: 3.4293306802408723e-08
Position 909: 2.8778265331510133e-08
Position 730: 2.780938520319124e-08
Position 397: 1.8758771926573665e-08
Position 889: 1.820395902620659e-08
Position 2227: 1.527073035702631e-08
Position 327: 1.0003743214647472e-08
Position 660: 9.308215725238274e-09
Position 77: 8.358302337244869e-09
Position 2448: 4.25526193460878e-09
Position 204: 3.1398374508230515e-09
Position 977: 4.6002832012708723e-10
Position 1111: 4.5743691477471207e-10
Position 1123: 4.42910400490903e-10
Position 637: 9.249014679357768e-12
Position 208: 2.0045872610102732e-12
