Gene = TYW3
Position 3823: 0.003947839240920684
Position 1058: 0.003643259919224112
Position 1093: 0.003454950841265077
Position 7008: 0.0033787283553578583
Position 4832: 0.0031874511013201775
Position 3693: 0.002883210605182082
Position 2109: 0.00258938249526629
Position 5602: 0.0025402084278933067
Position 5540: 0.0025253657753520624
Position 6854: 0.0022991892162067097
Position 11130: 0.0018416040698894939
Position 3696: 0.0018058693060478451
Position 2490: 0.0017670779822704513
Position 407: 0.0016224167999098881
Position 496: 0.0016197091740131808
Position 12704: 0.001595960461422665
Position 7403: 0.0015783662053275745
Position 2879: 0.001551731263658108
Position 6724: 0.0015513665362766572
Position 475: 0.0013011847715774117
Position 1218: 0.0012434372669128148
Position 6739: 0.0011817862780452697
Position 4288: 0.0011582667825891426
Position 3774: 0.0011163752580271703
Position 9941: 0.0010873935396317632
Position 11197: 0.001071907611588762
Position 10464: 0.001065410223213639
Position 4129: 0.0009376025152094936
Position 8193: 0.0008902440033382898
Position 615: 0.000884088691535035
Position 12629: 0.0008631348207582077
Position 926: 0.0008493118475241859
Position 1251: 0.0007096194936281613
Position 2614: 0.0006625285895037847
Position 7060: 0.0006489387587557495
Position 4110: 0.0006138746266174694
Position 4801: 0.0006100344605687947
Position 7379: 0.0005846523866513903
Position 5792: 0.0005812898578950407
Position 3563: 0.0005707809963671961
Position 9601: 0.0005515409717599094
Position 5382: 0.0005382262777045054
Position 1291: 0.00047813413810709836
Position 4917: 0.0004393086477483605
Position 6083: 0.0004272218496471579
Position 8095: 0.00039384169014220426
Position 2740: 0.00038780759091542076
Position 2370: 0.00037949496619435735
Position 635: 0.0003287806093808013
Position 4887: 0.00032790624411167503
Position 10280: 0.0003032954874029546
Position 929: 0.00022216423273151758
Position 580: 0.00020194759965095537
Position 1166: 0.00020038300984985964
Position 491: 0.00018537572337673034
Position 7736: 0.00016380803033863684
Position 1013: 0.00015471920027632763
Position 528: 0.00014856674968076992
Position 301: 0.0001312985752464804
Position 1083: 0.00011420137729899622
Position 333: 0.0001107050218919492
Position 4084: 0.00010723133375436413
Position 4525: 0.0001030019606963143
Position 808: 9.826989333529675e-05
Position 3409: 8.21637447058525e-05
Position 3301: 7.653799407284348e-05
Position 453: 7.519368654880512e-05
Position 373: 7.237658404482383e-05
Position 1101: 6.96538613731647e-05
Position 3998: 6.960490034554167e-05
Position 3594: 6.620085569724397e-05
Position 4171: 6.478255652184328e-05
Position 4370: 5.75960984177381e-05
Position 4680: 4.442865090204151e-05
Position 8116: 1.8405547923788844e-05
Position 4267: 1.8241664889080296e-05
Position 3969: 1.3333458111619182e-05
Position 4496: 1.2383539250294102e-05
Position 4683: 1.2230714926758888e-05
Position 585: 1.1229138927234441e-05
Position 716: 8.64079945832513e-06
Position 644: 6.690312195992471e-06
Position 3201: 6.4828508227927635e-06
Position 967: 3.708712314576487e-06
Position 932: 3.150185674347378e-06
Position 3510: 2.6544102680880744e-06
Position 768: 2.5667584175786543e-06
Position 5740: 1.830804133777262e-06
Position 7535: 1.7813955118854187e-06
Position 626: 9.931478218532665e-07
Position 7469: 8.426424085884328e-07
Position 856: 5.486076063284018e-07
Position 415: 4.7239000103574375e-07
Position 3903: 4.437282043650204e-07
Position 349: 3.8889702731640255e-07
Position 3633: 3.2831183229266426e-07
Position 741: 2.3515348966368204e-07
Position 723: 7.21159738237574e-08
Position 432: 5.3096310937056907e-08
Position 228: 4.5005727158004495e-08
Position 267: 2.7588582909729488e-08
Position 420: 2.475049829798566e-08
Position 3152: 8.682832753997163e-09
Position 501: 7.0123682646452296e-09
