Gene = RP11-475E11.9
Position 29235: 0.01998996700729788
Position 640: 0.01966410032697657
Position 24696: 0.019101597397349696
Position 15442: 0.018840280825342986
Position 34498: 0.01840921752736399
Position 25836: 0.018355843921537447
Position 28568: 0.01710993218150134
Position 13436: 0.016748759802565766
Position 13976: 0.01469517003218858
Position 18060: 0.013630395916917872
Position 26837: 0.013570007966682047
Position 551: 0.013207894828976907
Position 20817: 0.012002091246159396
Position 13128: 0.011697560322195018
Position 18008: 0.01087323416029942
Position 991: 0.010788788890811767
Position 18165: 0.010178282739253367
Position 32283: 0.01010284678860533
Position 8373: 0.009795047238363021
Position 15494: 0.00964022756436883
Position 26627: 0.009440214095509427
Position 15827: 0.00932987673919073
Position 16323: 0.009316339843104676
Position 17886: 0.009154019081047453
Position 28305: 0.00912832294937687
Position 25458: 0.009020982498794137
Position 25175: 0.009006862731673067
Position 22320: 0.008619166334525367
Position 26369: 0.008615242815524529
Position 13581: 0.008561134940366847
Position 32329: 0.00759335093395686
Position 29155: 0.007506732798509853
Position 25219: 0.0070975886602204765
Position 26559: 0.007042517056344617
Position 16347: 0.006987232684353923
Position 25859: 0.0067342527166049
Position 26874: 0.006688866246529638
Position 19902: 0.006590227154649981
Position 8310: 0.006180595502782188
Position 27082: 0.006158685826152571
Position 16797: 0.00567889896334143
Position 24719: 0.005281981842583171
Position 27123: 0.005096899252754265
Position 29466: 0.00508575526835749
Position 16017: 0.005034715009724043
Position 26690: 0.004849629043173234
Position 622: 0.004748933925884678
Position 13256: 0.004647517014297036
Position 14998: 0.004225442320436258
Position 28898: 0.0038345852028083575
Position 25628: 0.0037415847699752243
Position 21875: 0.003507529979270326
Position 30334: 0.003091698397239664
Position 5217: 0.003068050752792753
Position 33481: 0.002903752742818115
Position 1019: 0.0028682993782300657
Position 18217: 0.002806982904810285
Position 14934: 0.0027948715205843443
Position 16200: 0.0024715358947389075
Position 25521: 0.0024365954816411004
Position 22660: 0.0024048398381684467
Position 25222: 0.0020202335621840838
Position 17796: 0.0020109134321205954
Position 8198: 0.0018977295405729331
Position 24899: 0.0018904295332562745
Position 25082: 0.001723030299220698
Position 15945: 0.001696789696273093
Position 16137: 0.001641187010161482
Position 26093: 0.0015820835349823698
Position 15635: 0.001575381039489807
Position 697: 0.0014871790912719066
Position 29608: 0.0014405454687370933
Position 31884: 0.001396421601145568
Position 7412: 0.001389485006676457
Position 6826: 0.0013894220250946334
Position 29935: 0.0012099940510841144
Position 30042: 0.001194968018171509
Position 975: 0.0009775645351742675
Position 13825: 0.0009499520354621022
Position 26710: 0.0009383269874955313
Position 1144: 0.0008600958610061913
Position 15692: 0.000773469313091112
Position 28096: 0.0007583637294738046
Position 26114: 0.0007226336863578548
Position 23660: 0.0006936617777405742
Position 26140: 0.0006842369175583464
Position 307: 0.0006715023084172614
Position 29821: 0.0006693201965135222
Position 13898: 0.0006387718766811585
Position 197: 0.0006294028059822813
Position 25267: 0.0005987702073213442
Position 24700: 0.0005939667196632731
Position 26275: 0.000581500514572118
Position 26226: 0.0005759634837801607
Position 26067: 0.0005349724463418493
Position 26979: 0.0005242817134420956
Position 13395: 0.0005046006173781496
Position 25237: 0.0005024578962745144
Position 25050: 0.00047432123682784503
Position 861: 0.00047152149892786774
Position 23746: 0.0004713817631863858
Position 29066: 0.00046887002116307284
Position 491: 0.000458976085467375
Position 26280: 0.0004187246166096757
Position 25349: 0.0004028121021804201
Position 24723: 0.00038098427758757707
Position 23620: 0.00036788434810391333
Position 26635: 0.0003433628669004871
Position 808: 0.0003226571381437472
Position 29818: 0.00028950889087226675
Position 26316: 0.0002762858052418998
Position 26021: 0.00026864098090058743
Position 25430: 0.0002636870239948808
Position 13849: 0.0002621839372612097
Position 15948: 0.00024052687132054655
Position 27456: 0.000222435075830767
Position 1652: 0.00021631257387453405
Position 26303: 0.00014736238071367012
Position 213: 0.00013257048187516633
Position 27046: 0.00012569561541603855
Position 16236: 0.0001238911573278816
Position 15977: 0.00011062209155169342
Position 3357: 9.742404900554702e-05
Position 16116: 8.983175114459398e-05
Position 231: 7.79681683107849e-05
Position 26301: 7.04922905099324e-05
Position 26715: 6.911024446349649e-05
Position 23819: 4.456724722514629e-05
Position 26335: 4.323618905303612e-05
Position 5346: 3.837562967867079e-05
Position 26528: 2.6794360161750634e-05
Position 3353: 2.437035687561908e-05
Position 1627: 2.1015390034098627e-05
Position 26406: 2.0853116291258922e-05
Position 13852: 1.9011458813837137e-05
Position 26375: 1.8471895246855367e-05
Position 835: 1.8148813463578913e-05
Position 25133: 1.620303062087522e-05
Position 782: 1.3238063587467134e-05
Position 16404: 9.153770666507299e-06
Position 26520: 9.134890765314423e-06
Position 513: 8.459549768173934e-06
Position 26563: 8.234556050960284e-06
Position 1063: 8.010115223558906e-06
Position 24667: 7.2652268010473505e-06
Position 259: 5.7719286552391395e-06
Position 23780: 5.388666129262297e-06
Position 26748: 4.918567236409828e-06
Position 26999: 4.806720670185153e-06
Position 27086: 4.790289533109529e-06
Position 23711: 4.735471947500443e-06
Position 25280: 4.580741791855404e-06
Position 488: 4.132125408030163e-06
Position 14009: 3.7547791486253985e-06
Position 714: 3.297836311152946e-06
Position 24456: 3.256098370853189e-06
Position 464: 2.986161516636602e-06
Position 26854: 2.9691995981916754e-06
Position 16848: 2.8606778770704563e-06
Position 26580: 2.1217407676985812e-06
Position 507: 1.3837312080366061e-06
Position 23737: 8.654622860493304e-07
Position 13912: 6.099473263748008e-07
Position 496: 4.4164191061881757e-07
Position 14082: 2.4284153689824184e-07
Position 1292: 2.3551888031000482e-07
Position 371: 2.1117630656985892e-07
Position 358: 1.3506230403549726e-07
Position 647: 6.120161412805727e-08
Position 1362: 5.4026740349907505e-08
Position 1175: 4.250990959513611e-08
Position 726: 2.8465124404641023e-08
Position 1223: 2.7879011641920645e-08
Position 1347: 1.5007860806086206e-08
Position 224: 1.4005297978960257e-08
Position 1002: 1.2469741117628672e-08
Position 390: 6.559075068077798e-09
Position 1379: 5.368441702870156e-09
Position 137: 3.386833012684027e-09
Position 373: 2.556890437039051e-09
Position 375: 5.826561056436773e-10
Position 1394: 4.4822137801728454e-10
Position 1115: 2.631080891783656e-10
Position 23592: 9.63890432878354e-11
Position 387: 1.0889522277333547e-12
Position 396: 9.867068196712077e-13
Position 128: 4.1936722131806614e-13
