Gene = IRSp53
Position 22532: 0.0006780938743528711
Position 27609: 0.0006680224656649874
Position 802: 0.000638976898978648
Position 869: 0.0006052824952246248
Position 395: 0.0005844598345981237
Position 24147: 0.0005707907445456368
Position 209: 0.0005260292064857277
Position 25907: 0.00045831750910463374
Position 27866: 0.00043725732792663114
Position 2899: 0.00042400708232212254
Position 3203: 0.00038204003238566245
Position 27846: 0.00034818156745333105
Position 23136: 0.0003065353430162863
Position 27343: 0.00029150941672742087
Position 26797: 0.00026374848870292807
Position 1984: 0.0002621724410726173
Position 22400: 0.00025470794153209
Position 27633: 0.00022891057924529556
Position 1516: 0.00019595058766136948
Position 23843: 0.00018650334719586185
Position 4908: 0.00017503092624607936
Position 6075: 0.0001721066361641536
Position 1776: 0.000163617322940028
Position 972: 0.00015032922008156247
Position 1454: 0.00014926257045134558
Position 24639: 0.00014247589417583917
Position 22381: 0.00013992517119425642
Position 23390: 0.0001325189431253044
Position 3188: 0.00013130862945080507
Position 22192: 0.00012735597308059343
Position 1785: 0.00012472874594160124
Position 24246: 0.00011786955959354044
Position 25059: 0.00010409201099556929
Position 27827: 8.918122111410105e-05
Position 22482: 8.573778101045616e-05
Position 3304: 6.055631361251452e-05
Position 27862: 5.182131757313519e-05
Position 23795: 5.0422532576526445e-05
Position 23054: 4.700054139735527e-05
Position 26131: 4.239394720587794e-05
Position 27230: 4.236324237042559e-05
Position 24334: 4.080925329888931e-05
Position 2270: 3.864045143234871e-05
Position 23519: 3.684821031248285e-05
Position 23596: 3.4218508360044825e-05
Position 459: 3.2196513188522115e-05
Position 27637: 3.1372808018169223e-05
Position 22941: 2.9935463680562727e-05
Position 887: 2.7556727395847225e-05
Position 24407: 2.4305398136868155e-05
Position 774: 2.415925966800641e-05
Position 24072: 2.408039966814322e-05
Position 246: 2.3561071138379235e-05
Position 24337: 2.283470234252772e-05
Position 667: 2.1436741659543322e-05
Position 22782: 2.1239337718997188e-05
Position 22476: 2.0911136446720473e-05
Position 27590: 2.086304183218834e-05
Position 27850: 1.609771827686704e-05
Position 794: 1.5519348082043246e-05
Position 1376: 1.4243840770453683e-05
Position 942: 1.3804692018639843e-05
Position 24488: 1.3320818264908184e-05
Position 22456: 1.1608697763255998e-05
Position 27838: 1.1164279181916407e-05
Position 22685: 1.0633750551358973e-05
Position 24672: 1.0586042665261206e-05
Position 24627: 8.127630074251584e-06
Position 808: 7.94881754136946e-06
Position 1072: 7.842037112819673e-06
Position 923: 7.230071922963633e-06
Position 740: 7.099180172604582e-06
Position 692: 6.909881874834659e-06
Position 23042: 6.698843945967426e-06
Position 25148: 6.4878621580961945e-06
Position 27841: 5.950873209344352e-06
Position 905: 5.8393124039184534e-06
Position 738: 5.504686792374489e-06
Position 959: 4.644393539757056e-06
Position 3904: 4.531944736283472e-06
Position 22643: 4.368503858786465e-06
Position 3740: 3.576538113466013e-06
Position 22473: 3.5602001927072353e-06
Position 25565: 3.3258011001981326e-06
Position 180: 3.307540957642834e-06
Position 23570: 3.2486418251085398e-06
Position 525: 3.2028164878120944e-06
Position 24262: 3.1150759285228306e-06
Position 118: 2.84161952577039e-06
Position 24343: 2.7276362628678636e-06
Position 435: 2.642012345568362e-06
Position 376: 2.31826102534624e-06
Position 24055: 2.255694156978177e-06
Position 1054: 1.9904926060526667e-06
Position 27870: 1.850981635681157e-06
Position 479: 1.6105311208672845e-06
Position 27530: 1.5397438851819868e-06
Position 22409: 1.458329949620042e-06
Position 920: 1.421496091541879e-06
Position 24304: 1.349862417848254e-06
Position 482: 1.345044675319796e-06
Position 1190: 1.1042468012937798e-06
Position 310: 8.687996239389746e-07
Position 22450: 8.383276486993151e-07
Position 497: 7.903384271302217e-07
Position 1230: 7.669531862915696e-07
Position 24458: 7.475463668104758e-07
Position 1104: 7.057649237905034e-07
Position 23420: 6.5238300792821e-07
Position 556: 6.032033754936101e-07
Position 321: 5.941135171917206e-07
Position 125: 5.856740522519126e-07
Position 24259: 5.604705495829898e-07
Position 811: 4.942823016970746e-07
Position 22646: 4.284645155680701e-07
Position 27758: 4.259459442633545e-07
Position 23204: 3.60358566764484e-07
Position 473: 2.71107147342145e-07
Position 24549: 2.625339985669638e-07
Position 24237: 2.5465081987586137e-07
Position 24064: 2.1931025448889401e-07
Position 24430: 2.0897204585460993e-07
Position 635: 1.7112083657290188e-07
Position 701: 1.631176108491898e-07
Position 22666: 1.4311183995909518e-07
Position 24209: 1.4165576875469793e-07
Position 1569: 1.3013682505649265e-07
Position 24322: 1.280496261949509e-07
Position 22912: 1.03649508902889e-07
Position 491: 9.4241084379297e-08
Position 24216: 8.201706840295814e-08
Position 25172: 7.343699285298871e-08
Position 178: 7.070376201680149e-08
Position 511: 6.404612339159702e-08
Position 24905: 5.833156406841285e-08
Position 792: 5.683135992167353e-08
Position 24907: 4.929985878487596e-08
Position 22607: 3.438941491925509e-08
Position 22712: 3.076618950675727e-08
Position 24113: 3.048693205133908e-08
Position 523: 2.829788885077331e-08
Position 950: 2.56033834416145e-08
Position 22910: 2.446335214313171e-08
Position 12: 2.0977748597246607e-08
Position 553: 1.9928013136641832e-08
Position 24572: 1.9098435634795554e-08
Position 657: 1.1788827141100432e-08
Position 25046: 1.1256277801292942e-08
Position 25052: 1.0746093465791033e-08
Position 25002: 9.68791047174286e-09
Position 834: 9.662867693908742e-09
Position 24116: 8.728122390605584e-09
Position 25629: 6.910642785740506e-09
Position 995: 4.2785954251250535e-09
Position 22714: 3.539714606770894e-09
Position 25457: 3.478284904137727e-09
Position 615: 2.9387204031795442e-09
Position 27582: 2.80303095688591e-09
Position 27580: 2.6932006689424856e-09
Position 25259: 2.1760868123937004e-09
Position 24966: 1.684921943269811e-09
Position 563: 1.1568437816263947e-09
Position 26351: 1.1540714853425301e-09
Position 485: 1.041524047286356e-09
Position 594: 9.674475483294135e-10
Position 24873: 7.661956027428388e-10
Position 24837: 3.060312623672321e-10
Position 580: 2.752749771595787e-10
Position 23202: 2.3396627401089974e-10
Position 22595: 2.174088904181037e-10
Position 23962: 1.637695474729264e-10
Position 23747: 8.06643585532815e-11
Position 24988: 4.019245137067914e-11
Position 24802: 3.308202455914271e-11
Position 679: 1.1970883997167926e-11
Position 852: 1.0387835214241956e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24731: 0.9991554270388096
Position 23997: 0.9965057306964925
Position 22089: 0.9956966616725097
Position 22870: 0.9948350637727764
Position 23709: 0.9917846909538186
Position 27505: 0.9916519521570372
Position 22579: 0.9886180756974663
Position 22292: 0.9828155992766994
Position 22455: 0.8819778079114666
Position 14823: 0.8551771619600599
Position 23179: 0.47143489756486323
Position 3045: 0.3866185420844623
Position 27366: 0.2622726405161463
Position 27096: 0.22140268956689618
Position 27267: 0.1371611083550368
Position 27334: 0.13352103338750107
Position 21764: 0.09271478561796578
Position 15429: 0.09016119693851554
Position 27337: 0.06881687540406775
Position 21744: 0.05938481177602971
Position 3232: 0.05545894536659056
Position 23247: 0.054548186346368356
Position 27437: 0.04287765478056623
Position 23429: 0.02790155164074752
Position 23465: 0.027304246605947703
Position 3293: 0.024737439368861483
Position 27300: 0.020887294079926854
Position 22461: 0.02038434744296189
Position 27381: 0.0198984633112147
Position 5888: 0.016831264970179553
Position 2803: 0.016202726342769896
Position 1038: 0.01617378936345578
Position 3410: 0.015469057662012724
Position 27173: 0.0129169356972406
Position 23462: 0.012140939885730695
Position 8189: 0.011778535051995593
Position 376: 0.010506075879429408
Position 23259: 0.010387740612079258
Position 6190: 0.010370799160433763
Position 26977: 0.010336153306604519
Position 15900: 0.009826476023014208
Position 5024: 0.009034085824274764
Position 23121: 0.008785833884995629
Position 14109: 0.007805346030906369
Position 2355: 0.007258747132456925
Position 948: 0.005470883583592427
Position 27036: 0.00522397514730608
Position 23721: 0.005112614595444219
Position 23394: 0.0050197677437277535
Position 25422: 0.004941782181997049
Position 594: 0.0048255234413331505
Position 23007: 0.0045949924090748565
Position 27127: 0.004502213086574035
Position 15768: 0.004444615567921471
Position 23420: 0.004195040452944654
Position 3213: 0.003989882613742884
Position 23435: 0.0038014921396037657
Position 23136: 0.003324626372033661
Position 25193: 0.0032415590035047293
Position 691: 0.0032053088170225404
Position 18781: 0.0028870790019671143
Position 27273: 0.002730040340842532
Position 1095: 0.0024655250859166623
Position 1118: 0.0023447556400492744
Position 14180: 0.0022636799889369638
Position 23152: 0.002256295810892631
Position 23468: 0.002191203233805642
Position 23745: 0.0021704099888090727
Position 15809: 0.00204694966435366
Position 1316: 0.002011428884505347
Position 2985: 0.001969079894049334
Position 1588: 0.0018283857492106515
Position 27399: 0.0017576532399185953
Position 25002: 0.001689624749145998
Position 2717: 0.0016347877924948982
Position 5959: 0.0015987617614130444
Position 22988: 0.0014795683938866604
Position 4765: 0.0013726516598045063
Position 25834: 0.0013199656622964015
Position 1795: 0.001292257286883845
Position 24566: 0.001289430051445922
Position 23376: 0.001236963484286895
Position 1183: 0.0012238186480088942
Position 2519: 0.0011253794292099266
Position 24982: 0.0010887438806660085
Position 23163: 0.0010878120848006176
Position 15690: 0.0010465095777257016
Position 15823: 0.0009803356028426134
Position 22245: 0.0009706371079495272
Position 5987: 0.0009690482920221493
Position 18069: 0.0009658714196574726
Position 27914: 0.0009386577231140759
Position 24415: 0.0008597118563280523
Position 27780: 0.0007639094604926962
Position 3299: 0.0007603423578604525
Position 4009: 0.0007158882413428067
Position 26682: 0.0006928498516129479
Position 27175: 0.0006847591243650891
Position 25096: 0.0006817661320109407
Position 22240: 0.0006813971857394726
Position 23374: 0.0006745479223256257
Position 24011: 0.0006656728701960099
Position 22325: 0.0006515170109227164
Position 1980: 0.0006485728896125874
Position 24592: 0.0006400831829364267
Position 27794: 0.0006077214991807753
Position 5488: 0.0006015209432548918
Position 3065: 0.0005731604622387492
Position 5722: 0.0005473822049020267
Position 24243: 0.0005458937768343281
Position 2051: 0.0005263078234270565
Position 21123: 0.0004925330714810105
Position 1155: 0.00047025881998819067
Position 23640: 0.00046786418276064984
Position 24050: 0.0004663419249285493
Position 25506: 0.0004662078454753827
Position 24948: 0.0004494882073748151
Position 2446: 0.00043046743241352396
Position 529: 0.00042771740542887947
Position 26595: 0.00040262051648468555
Position 1623: 0.0003999186820502473
Position 1075: 0.0003969360995065005
Position 4181: 0.00036800167418240295
Position 15785: 0.00032560445987137867
Position 24793: 0.0003232501253199019
Position 1833: 0.0003200354690030623
Position 27403: 0.0003126811915202224
Position 27009: 0.0003025176880805228
Position 3739: 0.0003022630674590258
Position 15648: 0.000283829733871866
Position 707: 0.0002737585846218317
Position 22215: 0.0002726908478053189
Position 3976: 0.00026502720251141143
Position 15583: 0.0002637087896378972
Position 23054: 0.000248651612865192
Position 23051: 0.00023819478317709095
Position 4343: 0.00023805671131214308
Position 3470: 0.00023181789561596252
Position 3296: 0.00022520323301520115
Position 24026: 0.0001964824991815333
Position 22586: 0.00016443097640772493
Position 20886: 0.0001465500878094163
Position 26206: 0.0001415220473316692
Position 3394: 0.0001414689862889759
Position 23471: 0.0001382482516695596
Position 24197: 0.00012475357008900862
Position 24479: 0.00011723750733954474
Position 24476: 0.00011513982511988332
Position 27886: 0.00011157255085605224
Position 26879: 0.00010170007756769226
Position 22490: 9.010821468166655e-05
Position 21253: 8.497453615674382e-05
Position 1259: 8.311917715036781e-05
Position 23295: 7.924038812042609e-05
Position 1207: 7.766948507149094e-05
Position 485: 7.719848385328275e-05
Position 23082: 7.64074197918422e-05
Position 1294: 7.605796479132322e-05
Position 24315: 7.54084341576623e-05
Position 22499: 7.28121420171203e-05
Position 25824: 7.26931087162399e-05
Position 22250: 6.911700680272846e-05
Position 24359: 6.347522794057825e-05
Position 24485: 5.510892243992966e-05
Position 23075: 5.502482144774775e-05
Position 24353: 5.1993180579010026e-05
Position 1626: 4.974800197159171e-05
Position 2807: 4.836364002669143e-05
Position 5294: 4.47460050416218e-05
Position 24733: 4.4526732708278816e-05
Position 22532: 4.25412700763357e-05
Position 22678: 3.775538480160127e-05
Position 1100: 3.753989300661432e-05
Position 22551: 3.5350836944035776e-05
Position 25918: 3.488073660861095e-05
Position 27042: 3.3262949267258496e-05
Position 22618: 3.306645644355484e-05
Position 27803: 3.236148414896833e-05
Position 23289: 2.872359374838351e-05
Position 26196: 2.7129319069338984e-05
Position 25028: 2.7061113997047496e-05
Position 4635: 2.523308609066912e-05
Position 22642: 2.3898952318083106e-05
Position 24362: 2.388546740295646e-05
Position 239: 2.3442103788031182e-05
Position 822: 2.241195377625148e-05
Position 22897: 2.1847348266740966e-05
Position 24237: 2.183127758858301e-05
Position 22633: 2.1567619811480666e-05
Position 24740: 2.1103835254298432e-05
Position 25615: 2.0950505401313262e-05
Position 23340: 1.9997660094800612e-05
Position 3097: 1.8870786180008065e-05
Position 22894: 1.7762923297238344e-05
Position 24430: 1.709150021373958e-05
Position 25939: 1.6985946446533254e-05
Position 23777: 1.6947832287220227e-05
Position 26557: 1.6688390123705662e-05
Position 25933: 1.621746341642209e-05
Position 22924: 1.5875941314327225e-05
Position 24421: 1.4774112820303057e-05
Position 1757: 1.3851702584660452e-05
Position 4090: 1.3702356414716564e-05
Position 22651: 1.2999111535197333e-05
Position 2158: 1.2558344416820656e-05
Position 22548: 1.2269491289771176e-05
Position 25104: 1.1530382014723606e-05
Position 25148: 1.1504686009958543e-05
Position 23495: 1.1480763316501874e-05
Position 22825: 1.127147909274435e-05
Position 1047: 1.1221255980223214e-05
Position 884: 1.0532644955437859e-05
Position 24776: 1.0126111039003976e-05
Position 27515: 9.974201786381407e-06
Position 23079: 9.297231967376303e-06
Position 2473: 8.520967648061787e-06
Position 24580: 7.899222439801216e-06
Position 24482: 7.625890257427531e-06
Position 24023: 7.62371939135375e-06
Position 24601: 7.075050596978856e-06
Position 22336: 6.924542459488735e-06
Position 23760: 6.222441757000094e-06
Position 26509: 5.620000360649807e-06
Position 24790: 5.583772628502334e-06
Position 23262: 5.14370424100856e-06
Position 24383: 5.061928614981275e-06
Position 25515: 4.673027597870577e-06
Position 24158: 4.667907970162869e-06
Position 22675: 4.608859709652578e-06
Position 22708: 4.442824229106911e-06
Position 2331: 3.970127307849329e-06
Position 25936: 3.7737708203467132e-06
Position 22354: 3.750203306441122e-06
Position 24077: 3.747507156410431e-06
Position 26679: 3.206011201219261e-06
Position 24113: 3.1582497564786932e-06
Position 24245: 3.0919518183336024e-06
Position 26035: 2.8728264432343034e-06
Position 22903: 2.7976582479905493e-06
Position 2073: 2.7830542260081703e-06
Position 24062: 2.2101044047333456e-06
Position 22630: 1.6877121329844637e-06
Position 23766: 1.5149995446073338e-06
Position 24377: 1.5051338933708372e-06
Position 23868: 1.3184015057693812e-06
Position 23755: 1.1184073459288273e-06
Position 23823: 1.1169293055571316e-06
Position 24030: 1.1136255901403583e-06
Position 782: 1.0973230935296062e-06
Position 395: 1.0886623595828103e-06
Position 26143: 9.725282001862638e-07
Position 24488: 9.336061979507068e-07
Position 3670: 8.719965017926137e-07
Position 24572: 8.654302062646207e-07
Position 25159: 7.347914646578606e-07
Position 22732: 7.122528871493203e-07
Position 23854: 7.047152576652504e-07
Position 25623: 6.555496688540944e-07
Position 22888: 6.467892823231542e-07
Position 801: 5.202100268649713e-07
Position 985: 4.895059397707265e-07
Position 1065: 4.802167392126648e-07
Position 25038: 2.534822508579464e-07
Position 25046: 2.419293297067866e-07
Position 22705: 2.0960248651082065e-07
Position 23925: 1.9695069690139468e-07
Position 22505: 1.5927642686257684e-07
Position 26707: 1.3980938862295163e-07
Position 22666: 1.1508325925650176e-07
Position 959: 9.40961351642837e-08
Position 969: 7.51715848791619e-08
Position 22729: 6.731621727073407e-08
Position 950: 5.675830359230391e-08
Position 908: 4.571417764448747e-08
Position 811: 4.18792369152827e-08
Position 1233: 4.115422648654503e-08
Position 22493: 3.543849297190604e-08
Position 24698: 2.5789773805661835e-08
Position 22744: 2.3082746763319815e-08
Position 22872: 1.5815748579990815e-08
Position 22827: 1.3147458966229519e-08
Position 24830: 6.4776316532426425e-09
Position 22756: 5.394580760765464e-09
Position 716: 2.7047398277051906e-09
Position 24802: 2.08320287965821e-09
Position 24765: 1.570514414154054e-09
Position 178: 7.411077596060937e-10
Position 25606: 6.002704751709272e-10
Position 118: 2.8320140834358953e-10
Position 25519: 9.87636638644066e-11
Position 22926: 9.770175465939817e-11
Position 401: 4.205553601815953e-11
Position 22933: 3.699573708778385e-11
Position 125: 1.599378398746204e-11
Position 166: 1.082306285355651e-11
Position 635: 1.8119143421899119e-13
Position 159: 8.191631061825349e-14
Position 603: 2.295484791112169e-15
