Gene = B4
Position 440: 3.1365711238052024e-06
Position 15605: 2.058867073076927e-06
Position 959: 2.031627555451421e-06
Position 2434: 1.9751343795043186e-06
Position 355: 1.7176232273492782e-06
Position 20: 1.5175773935826559e-06
Position 14981: 1.5136921817693006e-06
Position 398: 1.4770242155435142e-06
Position 687: 1.008238831162393e-06
Position 600: 9.66788642806771e-07
Position 15284: 7.989383785454451e-07
Position 91: 6.996187196353445e-07
Position 15587: 6.029530876794515e-07
Position 14912: 5.786980981001624e-07
Position 156: 5.755551547537864e-07
Position 15340: 4.886835080928146e-07
Position 15573: 4.750280106943309e-07
Position 161: 4.687137229763969e-07
Position 1001: 4.4800983213862877e-07
Position 362: 3.7946846316341233e-07
Position 69: 3.2627530251309983e-07
Position 18: 3.0518230160771895e-07
Position 775: 1.5767428089399864e-07
Position 15414: 9.038982421390083e-08
Position 565: 8.641568352334346e-08
Position 902: 8.484913296154448e-08
Position 15293: 7.900483511318808e-08
Position 158: 2.7469541252153367e-08
Position 755: 1.6690536533983028e-08
Position 23027: 2.6013890341609464e-14
Position 22166: 1.5281703154351795e-14
Position 19826: 1.172736656998559e-14
Position 19786: 8.291510588341375e-16
Position 17811: 3.491230620825829e-17
Position 18032: 3.31864194653316e-17
Position 16856: 1.5103991863347594e-18
Position 14939: 2.718040941507728e-20
Position 14874: 2.3213488217440037e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 14301: 0.9999803455792201
Position 40223: 0.9995595757931119
Position 5998: 0.9703604427765636
Position 7336: 0.9125626687104427
Position 2166: 0.8036669558407612
Position 42644: 0.610985865316193
Position 5801: 0.5283954556587389
Position 48680: 0.40053488573356455
Position 6562: 0.3312342442148837
Position 5830: 0.2987066948921018
Position 19679: 0.26432185940006964
Position 47247: 0.2601983878816795
Position 7875: 0.12068322196213675
Position 6870: 0.11224014635110623
Position 5699: 0.08533518450679091
Position 19293: 0.0789782132981579
Position 397: 0.0733925103815431
Position 8275: 0.06185971553673501
Position 43027: 0.05397726427017381
Position 1136: 0.05320716625556903
Position 40980: 0.047799390829825796
Position 45155: 0.04398504000171414
Position 2583: 0.038239972608075164
Position 5721: 0.03456314515564126
Position 9197: 0.029721304925350366
Position 577: 0.027308097289026192
Position 43923: 0.027133142667501976
Position 43617: 0.026629570829512544
Position 2195: 0.023006581096621438
Position 5769: 0.021363508077498573
Position 3155: 0.02036372182406886
Position 14814: 0.018744936592821
Position 2745: 0.01845967776541418
Position 8657: 0.01576987855467634
Position 11143: 0.014519824820174637
Position 5535: 0.014243882145374013
Position 18927: 0.013957291406355427
Position 43315: 0.012250241477116454
Position 9294: 0.011650880221866985
Position 43090: 0.009522909800604948
Position 18662: 0.008354523960258663
Position 6925: 0.007709523524212734
Position 6802: 0.00759843527643241
Position 6451: 0.007329353201878467
Position 2480: 0.006678793157774733
Position 10327: 0.006665919597451683
Position 9178: 0.006310961969154654
Position 11182: 0.0063080006423565805
Position 8482: 0.004755069100315432
Position 3703: 0.00463503452044407
Position 2305: 0.004468267657724131
Position 4606: 0.0043066690382656675
Position 19044: 0.004302627521993937
Position 2722: 0.004126326112366132
Position 606: 0.003913648914501682
Position 2312: 0.0037845441335112298
Position 43411: 0.003738622334928661
Position 40899: 0.0036293126911828943
Position 43894: 0.0030563919985709563
Position 1052: 0.0029955599971165517
Position 5332: 0.002931391815202133
Position 6118: 0.002729149707680274
Position 18596: 0.002674187935824231
Position 16279: 0.0023222611599750358
Position 15761: 0.0022556732347704307
Position 17885: 0.002217685307316037
Position 6220: 0.0021855813545799364
Position 1803: 0.0020480754047365627
Position 6053: 0.0019835207594017024
Position 43456: 0.0019522167887541413
Position 5810: 0.001785954267604564
Position 7306: 0.0016942385086666286
Position 8135: 0.0016838552831230274
Position 16616: 0.00160253012569421
Position 16658: 0.0015437261429821231
Position 9119: 0.0015063660109638833
Position 682: 0.0013448392353447157
Position 10255: 0.0013218151196757678
Position 17671: 0.0013052233152073276
Position 7936: 0.0012285479957497222
Position 184: 0.0011908362516305933
Position 18518: 0.0011715820134375668
Position 18777: 0.001058511964835161
Position 6342: 0.001040114856667938
Position 992: 0.001038120234636371
Position 8437: 0.0010052694305219643
Position 14751: 0.0009873855887349546
Position 9056: 0.0009349070837010439
Position 7527: 0.0008407540349032236
Position 5471: 0.0008264154528395945
Position 4988: 0.0008061343389063954
Position 8422: 0.000787450681491179
Position 196: 0.0007290574164799796
Position 8638: 0.0007145795303810863
Position 4428: 0.0006896619215793278
Position 43054: 0.0006827051455668995
Position 8662: 0.000678539628659689
Position 2172: 0.0006252105839135991
Position 41856: 0.0006113648295282866
Position 1234: 0.0005889287125817769
Position 42907: 0.00054708454421334
Position 6496: 0.0005348844741188465
Position 9291: 0.0005287590670651441
Position 2598: 0.0005041569125414213
Position 15882: 0.0004816777428565249
Position 743: 0.0004727057573815774
Position 42783: 0.0004617998158363588
Position 4585: 0.0004583015540610195
Position 5846: 0.00044561248243317735
Position 16761: 0.00043338027556653777
Position 2661: 0.0004303462636917112
Position 8210: 0.00040442611083769573
Position 6131: 0.0003944205152687122
Position 1192: 0.00038382650881477073
Position 3454: 0.0003790350258561857
Position 8161: 0.00036526516165102615
Position 41475: 0.0003538594326788628
Position 3496: 0.0003400342742801881
Position 3654: 0.0003344829360074034
Position 3819: 0.0003301803976317351
Position 10480: 0.00032763569981538983
Position 1162: 0.00032194760031711134
Position 40863: 0.00031639559974588286
Position 3112: 0.0002952016000305586
Position 41356: 0.0002944659430190888
Position 40985: 0.0002822485740429856
Position 285: 0.00027461787197207604
Position 1550: 0.0002450452049041372
Position 2655: 0.0002403216501863142
Position 3205: 0.00023664323282548066
Position 2248: 0.00023241666015422365
Position 1692: 0.00022788478941541642
Position 7056: 0.0002219357060790497
Position 9791: 0.0002208680501567591
Position 41819: 0.00022084464226491528
Position 6288: 0.00021393624139321295
Position 2690: 0.0002026999322397221
Position 8488: 0.0001905691620378017
Position 6029: 0.0001794352682597831
Position 7094: 0.0001792484760994782
Position 1029: 0.000176856028108703
Position 2767: 0.00017183959526433158
Position 1032: 0.00016604320847256877
Position 1049: 0.00015686746464193692
Position 641: 0.00015408550336796784
Position 2458: 0.0001529276166699445
Position 2621: 0.00015195924203717225
Position 6712: 0.00015095653572121763
Position 2670: 0.00014431778565294448
Position 1394: 0.0001423521237333961
Position 6741: 0.00013349119181974714
Position 7285: 0.00012774645760303606
Position 4627: 0.00012723425264692345
Position 2280: 0.0001222924530851962
Position 5178: 0.00010935369288432367
Position 7265: 0.00010749015225993806
Position 3170: 0.00010071723799453058
Position 2932: 9.965975882807462e-05
Position 2847: 9.854176148229437e-05
Position 2910: 9.581768276965106e-05
Position 4870: 9.010997586108113e-05
Position 834: 8.627402581341032e-05
Position 7311: 8.360565627011716e-05
Position 6799: 8.347026604034545e-05
Position 5968: 7.860950690813368e-05
Position 7610: 7.650715677683627e-05
Position 2555: 7.24122728505589e-05
Position 237: 6.802238301493854e-05
Position 17041: 6.350773855648924e-05
Position 1020: 6.042196302957806e-05
Position 8387: 5.436129361402228e-05
Position 7367: 5.2241397358070394e-05
Position 7416: 4.999508315422436e-05
Position 5972: 4.325003084081826e-05
Position 630: 4.2295673418513635e-05
Position 1092: 4.12582005147389e-05
Position 6004: 4.020014619960714e-05
Position 6311: 3.986299390531443e-05
Position 2521: 3.9485424344632945e-05
Position 41425: 3.891223653813447e-05
Position 934: 3.80945176714027e-05
Position 6204: 3.747446323442736e-05
Position 517: 3.722027253903047e-05
Position 2798: 3.6148035884797724e-05
Position 1076: 3.552094881211168e-05
Position 16930: 2.876381138119096e-05
Position 16889: 2.406494265475279e-05
Position 40819: 2.0345694075567808e-05
Position 40788: 1.710336410766981e-05
Position 16964: 1.669930617397443e-05
Position 252: 1.379702543914474e-05
Position 17073: 1.337666070342851e-05
Position 240: 1.1198005176701488e-05
Position 477: 9.87057221879244e-06
Position 14518: 8.604078582896974e-06
Position 7877: 5.8959093463626855e-06
Position 16116: 5.08371806522719e-06
Position 13246: 4.572470420076266e-06
Position 14510: 3.7311896846329003e-06
Position 15003: 3.1169905964946437e-06
Position 1950: 2.379814463489179e-06
Position 223: 2.055978312177536e-06
Position 2617: 2.0057005046483697e-06
Position 16103: 1.4472443373393052e-06
Position 14476: 1.191216841312085e-06
Position 13601: 1.0581677318829813e-06
Position 1563: 9.739012027112815e-07
Position 458: 9.367863336847503e-07
Position 1131: 9.365495333044471e-07
Position 16197: 9.310515619456627e-07
Position 1598: 7.719805155619706e-07
Position 455: 7.698970206707778e-07
Position 764: 5.341550242584318e-07
Position 1070: 5.281654286812742e-07
Position 2500: 4.529662826598442e-07
Position 755: 4.356081946601587e-07
Position 15236: 2.7966851113446835e-07
Position 127: 1.9495571595509954e-07
Position 261: 1.8684486262951505e-07
Position 362: 1.5357353045649023e-07
Position 13530: 1.1145306758313801e-07
Position 489: 3.015070697998551e-08
Position 290: 2.2397730514089677e-08
Position 684: 1.671289971056542e-08
Position 415: 1.143061490744017e-08
Position 6088: 4.6287370321048526e-09
Position 371: 4.5012066356647075e-09
Position 256: 4.293010701048799e-09
Position 293: 1.3989442985148335e-09
Position 411: 1.0516793752976054e-09
Position 297: 1.9659707360623815e-10
Position 496: 1.5381979533543553e-10
Position 28910: 8.57011173899261e-11
Position 26929: 5.2707398438115425e-12
Position 782: 4.079589526789605e-12
Position 25871: 2.291494706494948e-12
Position 24170: 2.5343858471442533e-13
Position 23767: 1.228947425060492e-13
Position 22010: 7.119780895118483e-14
Position 22810: 5.228408401853264e-14
Position 19906: 3.323957995789096e-14
Position 23097: 2.6013890341609315e-14
Position 23693: 2.1916463239173875e-14
Position 20100: 1.308923866881349e-14
Position 23579: 7.20262526695832e-15
Position 19942: 4.9217359455507e-15
Position 19982: 1.90450165583312e-15
Position 20066: 1.3506049524317738e-15
Position 19886: 8.533681485271242e-16
Position 20237: 4.9599537024853e-16
Position 20430: 3.018305671043988e-16
Position 20369: 2.8460605320578076e-16
Position 19954: 1.7988700973144586e-16
Position 17637: 4.3880283366189337e-17
Position 17963: 4.125675568783951e-17
Position 18093: 3.318641946533146e-17
Position 16935: 2.3990945334055127e-17
Position 17916: 1.8221655846063343e-17
Position 18071: 1.6475330655019505e-17
Position 17003: 4.748755139359986e-18
Position 17700: 4.51008625678469e-18
Position 15511: 1.3868849351357134e-18
Position 17178: 6.608101581769421e-19
Position 15009: 5.037820043887328e-19
