Gene = Wbp2
Position 277: 4.088380592581331e-05
Position 1922: 3.928111873370149e-05
Position 993: 3.8904957465562075e-05
Position 1951: 3.488848997885892e-05
Position 1920: 3.394614279136191e-05
Position 29: 2.407379650577339e-05
Position 2900: 1.9478515923267977e-05
Position 2088: 1.7880289586680453e-05
Position 1857: 1.7452885316781797e-05
Position 818: 1.7312331148794424e-05
Position 113: 1.6972661079603354e-05
Position 2165: 1.6783589341413678e-05
Position 1932: 1.6402650848208932e-05
Position 1004: 1.4240655296228736e-05
Position 52: 1.3201777817234557e-05
Position 2125: 1.2383639437617922e-05
Position 1818: 1.2298266395803159e-05
Position 1287: 9.935295256691187e-06
Position 1324: 9.655457820809705e-06
Position 144: 8.356851700184111e-06
Position 2133: 5.392286100401166e-06
Position 22: 3.9507889452885015e-06
Position 92: 3.6998757238923624e-06
Position 1190: 3.561192165283914e-06
Position 482: 2.63750583276332e-06
Position 2066: 2.404432740506858e-06
Position 245: 2.3746690072358002e-06
Position 1105: 2.2623957484517824e-06
Position 1462: 2.248133201029359e-06
Position 508: 2.047852768194043e-06
Position 2805: 2.036413429891159e-06
Position 1629: 1.992222469010961e-06
Position 474: 1.9476602147361465e-06
Position 2514: 1.6245321224696507e-06
Position 493: 1.521568407523219e-06
Position 1187: 8.271989274676361e-07
Position 809: 8.14103599264074e-07
Position 806: 7.987049394245498e-07
Position 2629: 7.09960735588531e-07
Position 1035: 5.173807992441297e-07
Position 2584: 4.806786193369978e-07
Position 366: 3.312496426235761e-07
Position 353: 2.522427842053204e-07
Position 1137: 2.4944041464943473e-07
Position 2727: 2.4759323376449105e-07
Position 2478: 2.409269286087504e-07
Position 526: 2.0572458212993334e-07
Position 477: 1.3291517633061967e-07
Position 755: 6.979590162349211e-08
Position 2757: 5.6932013261241045e-08
Position 721: 3.625923471159505e-08
Position 78: 3.4165860706385374e-08
Position 355: 2.87048172722774e-08
Position 2602: 1.4751961716217848e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2615: 0.9873694963093885
Position 2450: 0.9836610036596335
Position 749: 0.964154312214294
Position 332: 0.8770643680450769
Position 2066: 0.741983117626019
Position 1143: 0.5980582252109823
Position 1640: 0.2047617635473974
Position 1221: 0.17408530963697358
Position 1430: 0.1484291763223407
Position 1461: 0.14310809376317504
Position 1164: 0.03403978178661898
Position 2200: 0.02379582015680912
Position 347: 0.022927357247467382
Position 701: 0.019594898854743033
Position 1963: 0.017496278258606435
Position 474: 0.016856283930603184
Position 449: 0.011572140801928966
Position 735: 0.010617401291695534
Position 1698: 0.01037474443606722
Position 92: 0.009674415464071759
Position 1334: 0.007602144026078188
Position 1920: 0.007436919895254502
Position 2629: 0.007106315302835089
Position 1376: 0.004075793569766728
Position 2100: 0.0037299820831916282
Position 283: 0.0033021936017611636
Position 2307: 0.0032824679498467293
Position 2261: 0.00317552598712468
Position 1713: 0.002912558984182299
Position 2040: 0.0029019562776148445
Position 2264: 0.002577400699648409
Position 396: 0.002002937194291053
Position 522: 0.0019166942512459713
Position 760: 0.0015428817726057136
Position 353: 0.0015408341219895726
Position 378: 0.0014818631121154432
Position 780: 0.001285947619799372
Position 1358: 0.001078413314557995
Position 1175: 0.0009467104865012634
Position 840: 0.0009376354687597916
Position 2462: 0.0006896760837400603
Position 2078: 0.0006370574109391844
Position 2160: 0.0006199703177670554
Position 2143: 0.0005903717178121693
Position 1731: 0.0005753818154419178
Position 1744: 0.00046688515861391096
Position 2832: 0.000441202256216194
Position 271: 0.00041373362240417703
Position 482: 0.00041099285081631784
Position 2691: 0.0002842055980182942
Position 453: 0.0002432832886844203
Position 2829: 0.00021789521546659052
Position 1881: 0.00021079806000323274
Position 1646: 0.00020077392927267046
Position 1780: 0.00019194263869558
Position 549: 0.0001911794591755548
Position 555: 0.00018412693252891775
Position 2176: 0.00016589923462130384
Position 1235: 0.00015123606349735675
Position 1181: 0.00014530378976315502
Position 1667: 0.00014127784471177138
Position 1491: 0.00011381087713592057
Position 2459: 0.00010423626134385846
Position 263: 8.809270724634976e-05
Position 406: 8.219713230842028e-05
Position 1951: 7.738759629456433e-05
Position 1488: 6.841978972599431e-05
Position 2173: 5.550189896061016e-05
Position 2666: 5.41727870282906e-05
Position 106: 5.11493598932816e-05
Position 2663: 4.533041498397454e-05
Position 294: 4.026080244915277e-05
Position 1812: 3.891392183643964e-05
Position 2333: 3.8156039809158715e-05
Position 1238: 3.290183667116139e-05
Position 567: 3.2229905110276746e-05
Position 1269: 2.961191349235765e-05
Position 2957: 2.6232706466087574e-05
Position 2410: 2.541277196867045e-05
Position 615: 2.200020405845944e-05
Position 1809: 2.129090555685712e-05
Position 685: 1.8300474024702673e-05
Position 2872: 1.7354755249392526e-05
Position 882: 1.725951413151234e-05
Position 915: 1.6273893193267715e-05
Position 108: 1.41785234644088e-05
Position 708: 1.3140592386626456e-05
Position 290: 1.2990631032832536e-05
Position 2277: 1.2308040488343052e-05
Position 1494: 1.1268904364052768e-05
Position 2709: 8.150390398029032e-06
Position 1497: 7.498685367206428e-06
Position 619: 7.45136347377857e-06
Position 1250: 7.263319110909187e-06
Position 456: 5.524646257051792e-06
Position 2504: 4.511745675303255e-06
Position 1500: 1.8368300116081189e-06
Position 710: 1.6955099322017407e-06
Position 1247: 8.333795879321433e-07
Position 413: 5.36627509363002e-07
Position 1543: 4.891631783823999e-07
Position 2113: 3.068714549574595e-07
Position 366: 2.9160400947795494e-07
Position 597: 2.696587264656069e-07
Position 929: 2.6628233493654323e-07
Position 668: 1.7173695909732078e-07
Position 861: 1.69029170263559e-07
Position 2949: 8.44205883397035e-08
Position 167: 3.9668515170987587e-08
Position 603: 2.0219881429016057e-08
Position 183: 9.770965637560747e-09
Position 162: 1.7031573768890232e-09
Position 164: 9.287832986217929e-10
Position 171: 2.213704697600508e-13
