Gene = Cln3
Position 4420: 1.3643819884900548e-05
Position 4054: 1.3527921007652696e-05
Position 4428: 1.3173359299743082e-05
Position 4493: 1.2047330679129056e-05
Position 255: 1.1199665574250321e-05
Position 4742: 1.0209419493256944e-05
Position 4030: 9.502855151777545e-06
Position 3227: 9.06651698996996e-06
Position 4570: 8.709003505836806e-06
Position 3299: 7.019726313930378e-06
Position 4718: 5.5880286292679336e-06
Position 4393: 5.210863542573674e-06
Position 4249: 5.0834144109974066e-06
Position 613: 4.898851575642016e-06
Position 647: 4.6962578849406635e-06
Position 4044: 4.445552091124601e-06
Position 4748: 3.978064126985406e-06
Position 1021: 3.6257396926939104e-06
Position 4744: 3.560211682296366e-06
Position 914: 3.43102839683728e-06
Position 4007: 3.2874039036839185e-06
Position 3791: 2.981186920817356e-06
Position 4666: 2.913350685075181e-06
Position 919: 2.878561798387103e-06
Position 1220: 2.8487478535238583e-06
Position 3499: 2.5547675666049555e-06
Position 4567: 2.552919724407876e-06
Position 3451: 2.431715631155782e-06
Position 4004: 2.3627694861353704e-06
Position 194: 2.1055783440982707e-06
Position 4377: 2.1030556745846037e-06
Position 3875: 1.664021438295481e-06
Position 3932: 1.345827143167037e-06
Position 1096: 1.2958908237604082e-06
Position 3674: 1.1061988450731634e-06
Position 3711: 8.948728141951134e-07
Position 719: 7.561967496569052e-07
Position 4455: 6.500466362605164e-07
Position 4501: 6.39422735028708e-07
Position 1129: 4.99765900608183e-07
Position 3886: 4.656077658289539e-07
Position 393: 4.4286604902383107e-07
Position 4767: 4.223411716368564e-07
Position 4811: 2.7754701545267396e-07
Position 34: 2.5996772772530513e-07
Position 685: 1.4069709865520327e-07
Position 3847: 9.557507345249337e-08
Position 4726: 8.855010620664746e-08
Position 3713: 5.923646412364737e-08
Position 3429: 5.880634048166707e-08
Position 233: 5.744314705433269e-08
Position 3802: 5.324863082124636e-08
Position 3864: 3.4308410065653177e-08
Position 3861: 3.055321785650067e-08
Position 342: 3.472593124055508e-09
Position 3443: 3.254165054365398e-09
Position 3630: 1.3555111028242433e-09
Position 4131: 9.484826254558874e-10
Position 3663: 7.000351129312649e-10
Position 4453: 2.785469941806123e-10
Position 4465: 1.7417994801616992e-10
Position 4239: 9.896087851760425e-11
Position 4640: 3.204184673270289e-11
Position 4224: 3.100885656788394e-12
Position 4575: 5.89113908923456e-13
Position 4637: 3.728965267320803e-13
Position 3624: 1.200195895243651e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9990477695905107
Position 3405: 0.9988381066959215
Position 4239: 0.970666471775117
Position 3119: 0.9630843053514226
Position 3635: 0.5292235727578318
Position 3624: 0.4508717291173987
Position 2543: 0.10040845239596471
Position 332: 0.026217113771922537
Position 3659: 0.018135847302830743
Position 4261: 0.01716275386341022
Position 598: 0.012910278816056902
Position 3098: 0.011964410001043091
Position 541: 0.010796229899621033
Position 719: 0.009487633643084234
Position 1690: 0.008557442903895388
Position 2090: 0.00783081866494771
Position 339: 0.007236264433216159
Position 685: 0.006647398096298091
Position 1592: 0.0059597042881792866
Position 1102: 0.005667355246663039
Position 3147: 0.005430410960463075
Position 1873: 0.0051352026273311455
Position 1577: 0.004723000058497474
Position 1903: 0.004548313302796461
Position 4356: 0.003791327188896922
Position 355: 0.0037692479451542607
Position 2880: 0.003076856997633281
Position 1173: 0.0022296044688645484
Position 673: 0.001691176919868723
Position 2511: 0.0015319952238132212
Position 413: 0.0014422437512315045
Position 4442: 0.001434874908881979
Position 2556: 0.0013100821569352666
Position 865: 0.0011531694224159142
Position 4389: 0.0006238392457028347
Position 3460: 0.000614164641041628
Position 1036: 0.0005427578854558017
Position 1607: 0.0005124649944781598
Position 2995: 0.00039019793005251965
Position 4113: 0.00036241874666050094
Position 791: 0.00029598179068690615
Position 181: 0.00027709592004557563
Position 633: 0.00027135194482274795
Position 4767: 0.00019739120520267844
Position 574: 0.00019161028863098296
Position 1956: 0.00019066457296105566
Position 4527: 0.00018308113150327076
Position 2040: 0.00018181901958859426
Position 4092: 0.0001766664472020744
Position 194: 0.00016364377526620938
Position 4731: 0.00015060811187998378
Position 1694: 0.00013268771495464376
Position 868: 0.00012729458067959538
Position 655: 0.0001036769978113779
Position 293: 9.571209294359528e-05
Position 3421: 8.820897191625423e-05
Position 1641: 8.445431218766823e-05
Position 3425: 8.443651658589039e-05
Position 2230: 8.35174887558165e-05
Position 4098: 7.20983251805728e-05
Position 2969: 6.692876728012699e-05
Position 4855: 6.690702432099358e-05
Position 758: 6.639001855367197e-05
Position 429: 6.272285034848322e-05
Position 4530: 5.780773427969938e-05
Position 135: 5.7590694203872605e-05
Position 4314: 5.453697919056899e-05
Position 501: 4.842478734674492e-05
Position 221: 4.7898116061813305e-05
Position 520: 4.168440662828855e-05
Position 4551: 2.9144782203637806e-05
Position 4287: 2.68329778184329e-05
Position 766: 2.5929821636260397e-05
Position 3925: 2.5000100477341187e-05
Position 4803: 2.3925166791893897e-05
Position 4278: 2.1410925161182032e-05
Position 2730: 2.013392280738911e-05
Position 2409: 1.783375025099834e-05
Position 1877: 1.7753816184113185e-05
Position 2417: 1.7321068874952436e-05
Position 2363: 1.4175778230686757e-05
Position 1293: 1.030226890406416e-05
Position 4575: 7.761572523022193e-06
Position 4015: 6.213057161998872e-06
Position 3735: 5.9360847759236904e-06
Position 450: 5.70577693908929e-06
Position 1278: 5.238947520042245e-06
Position 3938: 4.7289589509010875e-06
Position 4542: 4.287501716187639e-06
Position 4081: 3.679979302365117e-06
Position 4850: 3.4839161973327154e-06
Position 1548: 3.4493039358898227e-06
Position 4819: 3.2270805648221753e-06
Position 4823: 2.9933004891086567e-06
Position 3911: 2.971094221439292e-06
Position 4177: 2.121288748690835e-06
Position 1219: 2.0120446030189495e-06
Position 3932: 1.9830003090757278e-06
Position 4807: 1.8263181539914191e-06
Position 185: 1.3388751938222936e-06
Position 3504: 1.2535201388574198e-06
Position 557: 1.2159339916413132e-06
Position 3346: 1.1794489349917053e-06
Position 4837: 9.270497949356733e-07
Position 4548: 8.626262995636482e-07
Position 4661: 8.518371021136254e-07
Position 1154: 8.002782495296015e-07
Position 4476: 6.125403467462235e-07
Position 3478: 5.842312496717247e-07
Position 3732: 5.738102699010961e-07
Position 4064: 5.516046012289212e-07
Position 4074: 5.160641750109339e-07
Position 1225: 5.002417404019937e-07
Position 639: 4.933672022219141e-07
Position 3902: 4.2762199258167535e-07
Position 469: 3.929603935094476e-07
Position 3437: 3.4268351457329454e-07
Position 4044: 2.781209170127116e-07
Position 4740: 2.767440218317963e-07
Position 4054: 2.500707584823356e-07
Position 808: 2.4910806734637423e-07
Position 506: 1.9148873827041792e-07
Position 4071: 1.8668614431371803e-07
Position 3917: 1.3358289405259008e-07
Position 3978: 1.1802232338997144e-07
Position 3537: 6.613344718772763e-08
Position 358: 5.185231107940676e-08
Position 139: 4.590684497610109e-08
Position 3886: 4.103801582395922e-08
Position 3940: 4.087339840300927e-08
Position 147: 3.861808827113641e-08
Position 241: 3.5253610240410384e-08
Position 462: 2.4528488415883625e-08
Position 774: 1.3903121807635602e-09
Position 58: 1.1859015718001931e-09
Position 350: 3.5748649307210056e-10
Position 3784: 2.2488837820192047e-10
Position 4191: 1.4017042304701228e-13
