Gene = trc
Position 3381: 7.634341557030188e-05
Position 1925: 7.521099531434133e-05
Position 1460: 7.337609937963767e-05
Position 976: 7.171492953543358e-05
Position 1331: 7.138542339915681e-05
Position 2686: 6.898759055017247e-05
Position 1499: 5.598155643499599e-05
Position 1877: 4.9265401641142637e-05
Position 206: 4.737302880945952e-05
Position 1107: 4.328854046765987e-05
Position 766: 4.1170157072412945e-05
Position 854: 3.257437717098558e-05
Position 590: 3.231608186691439e-05
Position 1045: 3.097314515510381e-05
Position 2452: 3.057709072375257e-05
Position 1190: 2.978554969852168e-05
Position 3090: 2.8520316064003652e-05
Position 255: 2.6101498769975326e-05
Position 2234: 2.511100848990031e-05
Position 3040: 2.184678379556577e-05
Position 406: 2.0495571475778913e-05
Position 613: 1.958908506726524e-05
Position 2015: 1.8855740807566395e-05
Position 1259: 1.8679275622718878e-05
Position 2093: 1.6172427690454433e-05
Position 3017: 1.518214533974018e-05
Position 751: 1.4103465473413906e-05
Position 3068: 1.273725648897131e-05
Position 2689: 1.2670208239117365e-05
Position 1968: 1.2080268453819761e-05
Position 2891: 1.103200939356892e-05
Position 610: 1.0375432560450293e-05
Position 261: 9.834213576243809e-06
Position 222: 8.092401489486081e-06
Position 3398: 7.53254841878451e-06
Position 530: 7.026384893406696e-06
Position 607: 6.211640620029768e-06
Position 794: 5.956289743081878e-06
Position 2348: 5.729182924811503e-06
Position 192: 5.612570505057795e-06
Position 1270: 4.822495854539898e-06
Position 3052: 4.712917040595505e-06
Position 2449: 3.443791098420806e-06
Position 376: 3.4400517422219065e-06
Position 334: 3.414134522251592e-06
Position 318: 3.314848415763384e-06
Position 2098: 3.2966345776665157e-06
Position 997: 3.1810810008609764e-06
Position 769: 2.88745030078856e-06
Position 349: 2.7582206624288993e-06
Position 442: 2.6240586595521775e-06
Position 3409: 2.4747266475721415e-06
Position 2210: 2.37823627792919e-06
Position 2051: 2.2655718270677753e-06
Position 463: 2.2040398468964953e-06
Position 439: 1.5583782049413409e-06
Position 503: 1.4530969325822907e-06
Position 1628: 1.3732567281651627e-06
Position 1868: 1.3320917398075658e-06
Position 295: 1.1992723702078397e-06
Position 2072: 8.699171536298098e-07
Position 225: 8.190259947743492e-07
Position 436: 7.431876017179931e-07
Position 694: 6.913750140514396e-07
Position 427: 5.772700263613097e-07
Position 687: 5.592594898534864e-07
Position 676: 4.2226913789212255e-07
Position 484: 3.691552477716437e-07
Position 280: 3.4884360458443605e-07
Position 664: 3.217764103536062e-07
Position 167: 2.3009651430585445e-07
Position 779: 2.0447859896853912e-07
Position 1946: 1.7506769945070513e-07
Position 418: 1.5418350527474536e-07
Position 412: 1.5132644192504415e-07
Position 1619: 1.4663685166397447e-07
Position 382: 1.3750102641281217e-07
Position 1359: 8.803718357218322e-08
Position 493: 8.74762375861765e-08
Position 232: 7.030418438212589e-08
Position 184: 5.974822417260504e-08
Position 370: 4.753884993104368e-08
Position 307: 3.8649656811093467e-08
Position 634: 3.731439790071042e-08
Position 400: 2.7219710165044107e-08
Position 289: 2.5518483003088536e-08
Position 219: 2.3695386599744582e-08
Position 1385: 1.7124201047628924e-08
Position 747: 1.454720830800914e-08
Position 1274: 1.2710152764428396e-08
Position 1134: 8.768339133067225e-09
Position 1370: 3.1301322448860106e-09
Position 712: 2.085988330218041e-09
Position 2112: 4.390191440998591e-10
Position 1534: 1.8851999915857207e-10
Position 1375: 1.844444432919908e-10
Position 1556: 5.564543851351965e-11
Position 155: 4.273854522983162e-11
Position 415: 5.420085113171619e-13
Position 388: 6.76438925959934e-16
