Gene = comm2
Position 1021: 4.3522186019699675e-07
Position 166: 2.811623973258506e-07
Position 2134: 2.2150985930705084e-07
Position 22: 1.4401715052744874e-07
Position 1563: 1.2328449622626418e-08
Position 1823: 3.4500938076940225e-09
Position 1632: 1.9822153803815514e-09
Position 736: 1.7982948262507865e-09
Position 1584: 1.2787067266140743e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1389: 0.9771268423575531
Position 1025: 0.008064275962960561
Position 1054: 0.006478752250417391
Position 719: 0.002756872134627748
Position 2126: 0.002675224386897632
Position 404: 0.002498313694993415
Position 2169: 0.00219974911713688
Position 850: 0.0019927354678399302
Position 746: 0.0017024010397069325
Position 1431: 0.0016904756072835235
Position 793: 0.0013624264083477134
Position 264: 0.0010527041699701022
Position 1330: 0.0006637108680918728
Position 1598: 0.0006349459056236425
Position 818: 0.0006276110289940255
Position 1547: 0.0005507218257814932
Position 410: 0.0005455322392643197
Position 1418: 0.0005317970114459669
Position 1100: 0.0005176421144033353
Position 875: 0.000493922315444394
Position 2205: 0.00046179067236886437
Position 362: 0.00037188056783041295
Position 1145: 0.00034851027391884904
Position 445: 0.0002530477538273
Position 1806: 0.00023288060228648423
Position 374: 0.0002297790875240294
Position 2134: 0.00020221256732828885
Position 493: 0.0001963619081011023
Position 989: 0.00018270539914622897
Position 346: 0.00016287203785666493
Position 166: 0.00014912491300973535
Position 1437: 0.0001444033261798037
Position 343: 0.0001321780789581943
Position 929: 0.00010813485611489301
Position 1682: 8.846843271176327e-05
Position 101: 8.701520567423958e-05
Position 1864: 8.503588999723096e-05
Position 2069: 8.008006931172176e-05
Position 1595: 7.46183739707383e-05
Position 806: 7.448584025252476e-05
Position 2043: 7.386970784534303e-05
Position 1885: 7.286351110382124e-05
Position 1998: 7.138562582230081e-05
Position 1259: 6.903014015425416e-05
Position 1722: 6.785590465063008e-05
Position 2088: 6.487611390090358e-05
Position 893: 6.464268689283598e-05
Position 1507: 6.385651546764542e-05
Position 1122: 6.000914250366859e-05
Position 626: 5.4818731209826747e-05
Position 1491: 5.4735529283930096e-05
Position 269: 4.9349568891673886e-05
Position 496: 4.904848711749836e-05
Position 750: 4.513183207917657e-05
Position 896: 4.2925875331088144e-05
Position 1350: 4.096673197832239e-05
Position 98: 4.016008148444586e-05
Position 1933: 3.9911462207980946e-05
Position 999: 2.812924760391123e-05
Position 1644: 2.7096899898134586e-05
Position 1282: 2.4822093440840677e-05
Position 1653: 1.9254343093651277e-05
Position 1252: 1.813684393866588e-05
Position 194: 1.78166437425875e-05
Position 2188: 1.5466759685060106e-05
Position 1466: 1.3820818579506587e-05
Position 283: 1.2802932021828756e-05
Position 713: 1.2751082851804517e-05
Position 548: 7.965884184293684e-06
Position 2215: 7.783960865585673e-06
Position 1075: 7.280971698206247e-06
Position 1232: 7.227752287545683e-06
Position 1731: 7.104202130696678e-06
Position 289: 6.026609576757706e-06
Position 303: 5.8625021287658765e-06
Position 1004: 5.775425424022223e-06
Position 499: 5.219197083854139e-06
Position 1734: 5.0472017772582406e-06
Position 1032: 4.846609420267048e-06
Position 1248: 4.4142912286446185e-06
Position 449: 4.101997008501363e-06
Position 424: 3.635035947024368e-06
Position 83: 3.447888433423755e-06
Position 2003: 3.1751491781617903e-06
Position 182: 2.8954210995177695e-06
Position 371: 2.356591408777782e-06
Position 382: 2.166152150194504e-06
Position 49: 1.9832980915601786e-06
Position 1929: 1.9101457290504267e-06
Position 292: 1.5459057048920259e-06
Position 132: 1.5242485456445933e-06
Position 420: 1.3972903617898134e-06
Position 1761: 1.3103727106729159e-06
Position 1279: 1.2667781173423553e-06
Position 1963: 1.1785109897392048e-06
Position 272: 1.070414226842998e-06
Position 1203: 1.0677187769100673e-06
Position 1165: 1.066646695309461e-06
Position 1514: 9.131663518525209e-07
Position 1210: 8.72527263009998e-07
Position 518: 8.5084171993066e-07
Position 1737: 7.531444229293989e-07
Position 129: 6.250303652627269e-07
Position 1127: 6.086958973024704e-07
Position 1188: 5.657945606083665e-07
Position 1178: 4.6376854546936885e-07
Position 150: 4.426058675675159e-07
Position 2212: 2.8946344086920614e-07
Position 64: 2.1466134374949596e-07
Position 509: 1.7680346873263736e-07
Position 515: 1.6262475370467868e-07
Position 521: 8.69363799817614e-08
Position 152: 8.581956243778043e-08
Position 452: 6.901032804580636e-08
Position 1755: 7.535595095494745e-09
Position 1776: 6.824991499067522e-09
Position 107: 1.1503488895306355e-09
Position 140: 4.032278360331644e-10
Position 666: 3.5001375711670115e-10
Position 1913: 1.1243912041551881e-10
Position 1922: 4.9359679858660755e-11
Position 527: 1.7282235294341094e-11
Position 77: 6.150628574272269e-13
Position 58: 5.488031353893162e-13
Position 134: 3.368511929179104e-13
