Gene = Gr23a
Position 204: 3.5766441118833023e-06
Position 2052: 2.531156339139183e-06
Position 557: 2.0924167013596387e-06
Position 560: 2.000127502368953e-06
Position 1136: 1.7574893327373394e-06
Position 513: 1.6793755799243169e-06
Position 306: 1.6378285797960064e-06
Position 98: 1.287538823932165e-06
Position 1050: 1.1625132174264572e-06
Position 262: 1.104377084366174e-06
Position 264: 1.1003506229352937e-06
Position 1205: 1.0778898513660868e-06
Position 177: 7.407197959335804e-07
Position 124: 6.830780992066022e-07
Position 495: 4.0019478230982154e-07
Position 584: 2.4183644244099967e-07
Position 473: 2.3667424357044768e-07
Position 234: 2.2962941218589987e-07
Position 1059: 1.827203785852034e-07
Position 781: 1.6201868561067768e-07
Position 1102: 9.955588326506809e-08
Position 156: 1.709523613720799e-08
Position 729: 1.0186207222669574e-08
Position 1200: 2.1410717204620295e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2252: 0.7701202820573771
Position 2038: 0.659559028958997
Position 1383: 0.4136383991920888
Position 1333: 0.1772467438703876
Position 2262: 0.08447395606452829
Position 2294: 0.05737026270290828
Position 1094: 0.023733493243755264
Position 948: 0.021836908008329162
Position 1219: 0.012301483169684818
Position 1931: 0.008793182497932116
Position 976: 0.007926931757810445
Position 1573: 0.005969120688926104
Position 1530: 0.005095985313925772
Position 1684: 0.00415774561752724
Position 1800: 0.0024155092880044464
Position 1015: 0.0019574964470042925
Position 1717: 0.001921840052345592
Position 1579: 0.0018348758573290716
Position 2083: 0.001815267400759155
Position 86: 0.0016486491793380339
Position 623: 0.0015247162098004962
Position 2161: 0.0011517820491595623
Position 2172: 0.00111255979517314
Position 509: 0.001098827830872002
Position 1872: 0.0010977056222544013
Position 1557: 0.0010196353989947518
Position 725: 0.0009492077387786209
Position 1116: 0.0009178722022685686
Position 2140: 0.000833577890745387
Position 718: 0.0007697751127543589
Position 590: 0.0007549366963237626
Position 2068: 0.0006643408648139568
Position 2196: 0.00034761064107410747
Position 530: 0.0002943864659183052
Position 1393: 0.00026797973668848214
Position 1600: 0.0002535690346388545
Position 1982: 0.00022676992688477256
Position 1630: 0.0002125275114430526
Position 1263: 0.00021162569428164648
Position 1182: 0.00020486269575869555
Position 1636: 0.00017346112043572208
Position 2112: 0.00014888820666194332
Position 673: 0.0001460863230046236
Position 1188: 0.00012788214711936463
Position 1055: 9.616422843057044e-05
Position 2311: 9.487647142023802e-05
Position 1946: 9.44105260816643e-05
Position 1878: 7.708759654808672e-05
Position 132: 7.110971707947039e-05
Position 2088: 6.091661009206082e-05
Position 980: 4.256146369979306e-05
Position 1147: 3.8144043402444845e-05
Position 1796: 3.439608082576007e-05
Position 166: 2.9255599178533633e-05
Position 646: 2.734391950027464e-05
Position 1399: 2.693067691719727e-05
Position 1659: 2.6273521976617146e-05
Position 1486: 2.6246049187414225e-05
Position 963: 2.2774314642844747e-05
Position 1390: 1.4337228904133212e-05
Position 532: 1.2187833979465778e-05
Position 1609: 1.0789517835332489e-05
Position 1971: 1.0208370272214197e-05
Position 272: 9.611002543752e-06
Position 275: 7.72487242243401e-06
Position 1191: 7.234550693560033e-06
Position 286: 6.836418347933574e-06
Position 1484: 6.140283789430354e-06
Position 1128: 5.520692796350538e-06
Position 278: 5.20149101262437e-06
Position 1620: 4.7801774730227194e-06
Position 392: 3.1233754364991682e-06
Position 998: 1.2875695658972182e-06
Position 2236: 9.22970500452795e-07
Position 260: 7.762485925359588e-07
Position 606: 6.928353212684609e-07
Position 992: 4.33709157979687e-07
Position 656: 4.034582706109794e-07
Position 858: 3.807808783462358e-07
Position 387: 7.209885311267828e-08
Position 801: 7.146469820661384e-08
Position 311: 5.129178836526507e-08
Position 331: 3.4592780691826184e-08
Position 290: 1.0074594907635192e-08
Position 349: 6.693527691267358e-10
Position 262: 6.447891737411151e-10
Position 434: 2.3645964462161946e-10
Position 412: 1.5248806006009948e-10
Position 296: 1.4305174593340356e-10
Position 608: 3.3627541229109255e-11
Position 317: 4.603946504626945e-14
Position 306: 2.030706495290904e-16
