Gene = PGRP-LC
Position 1162: 4.9940149193055286e-06
Position 2217: 3.276395766245143e-06
Position 372: 3.2003524723740526e-06
Position 421: 2.127469743699055e-06
Position 8931: 2.0777925188601853e-06
Position 951: 2.0574846674859646e-06
Position 1252: 1.9036600237730993e-06
Position 763: 1.4760635935099643e-06
Position 7407: 1.2111592555385192e-06
Position 69: 1.0740552660093366e-06
Position 242: 1.0076000721229432e-06
Position 447: 7.025198631255036e-07
Position 434: 3.5098436653572975e-07
Position 851: 1.5913440234883512e-07
Position 6955: 6.08186567414697e-08
Position 647: 5.563075477462852e-08
Position 798: 5.040706759299594e-08
Position 866: 4.193476512596969e-08
Position 520: 4.0477378789758545e-08
Position 566: 3.0154741225903536e-08
Position 765: 2.7715079705237887e-08
Position 796: 2.6597753772644772e-08
Position 729: 2.102622301435244e-08
Position 4077: 1.3984084645841566e-08
Position 459: 9.847919763482495e-09
Position 801: 8.12579850671918e-09
Position 475: 5.139913536634792e-09
Position 892: 7.557409579539007e-10
Position 896: 6.599455489469175e-10
Position 937: 6.516492460796814e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7997: 0.9105745608111756
Position 3354: 0.79808901567676
Position 6089: 0.7859705125462703
Position 8829: 0.6607717213153933
Position 6798: 0.595874979546451
Position 4381: 0.4621589472254021
Position 6539: 0.373510424273396
Position 7748: 0.33934760642704037
Position 7762: 0.2875610371368982
Position 6314: 0.23868180627298116
Position 7017: 0.1971425743907687
Position 6065: 0.19127391320132003
Position 2137: 0.1147835068686611
Position 495: 0.10455881962925442
Position 1545: 0.09639590556217956
Position 475: 0.0800531874636193
Position 6823: 0.06846741674716113
Position 4160: 0.05702227028715187
Position 124: 0.0556119897382202
Position 5019: 0.05279197105705387
Position 7686: 0.05233536466236585
Position 1954: 0.05168151960003854
Position 3620: 0.04108410357234426
Position 7780: 0.0397214111780242
Position 5060: 0.03396505816032471
Position 6723: 0.03236254331694991
Position 7236: 0.029528513605361933
Position 3951: 0.02950245599850491
Position 368: 0.0252634373443149
Position 7067: 0.0245968510581254
Position 9149: 0.021632864148099156
Position 7529: 0.020232566917032672
Position 4213: 0.020092914287473177
Position 6320: 0.015606264028536989
Position 6337: 0.014431395996196035
Position 6846: 0.013490793300826398
Position 287: 0.012493004588400473
Position 5489: 0.01240457409621445
Position 3528: 0.012393856267167942
Position 6418: 0.012378560078386542
Position 8035: 0.011824482856225255
Position 5680: 0.010209202425925367
Position 5122: 0.009317506118661329
Position 9433: 0.008948096958610308
Position 4681: 0.008565134542927275
Position 4401: 0.008132363429466171
Position 1591: 0.007271770281920434
Position 6485: 0.00713924449755839
Position 7566: 0.0067601506411278526
Position 3570: 0.006371927702824
Position 4868: 0.00537699728587127
Position 3606: 0.005009543770278393
Position 419: 0.004738565143657758
Position 7717: 0.004159469082982128
Position 4454: 0.00400096010370357
Position 2762: 0.003976976913030481
Position 1358: 0.003390574539820545
Position 5098: 0.0033149866398987753
Position 5850: 0.003110474222131609
Position 3976: 0.0030519805772504785
Position 6740: 0.0030497826723206714
Position 5565: 0.0029776809235789415
Position 7595: 0.002883127368452102
Position 6843: 0.00265875568618596
Position 2269: 0.002246956999266407
Position 4496: 0.0020629879303290465
Position 8616: 0.002044964332038594
Position 239: 0.0019465230287962906
Position 6567: 0.0018977244994297679
Position 4063: 0.0018643976134872706
Position 1054: 0.0018528323122232412
Position 7021: 0.0018347184184003878
Position 6472: 0.0018065923522109562
Position 4417: 0.0015943920400698602
Position 5575: 0.0015765256069991366
Position 1262: 0.0015651489590376216
Position 3511: 0.0014431616491599783
Position 7281: 0.001411876941592747
Position 931: 0.001327727892103294
Position 1397: 0.0013269159112250179
Position 2522: 0.0012724089708108285
Position 4880: 0.0011415910469897688
Position 2314: 0.0011278486145165647
Position 8032: 0.001111596171120128
Position 3082: 0.0010953536894572956
Position 7087: 0.0010115616588162119
Position 6041: 0.0010059903453901412
Position 7980: 0.0009818505094852472
Position 2337: 0.0009051149028583785
Position 7217: 0.0009049539221224083
Position 8231: 0.0008833979337039181
Position 1224: 0.0008659721502112364
Position 8536: 0.0008084095264886142
Position 8247: 0.0007563111228845491
Position 5330: 0.0007057968883088965
Position 6733: 0.0006899664622022861
Position 6347: 0.0006750018144217165
Position 8220: 0.0006747856939950343
Position 1915: 0.000672296417945041
Position 7893: 0.0006346233254019293
Position 1361: 0.000617085892248684
Position 5436: 0.0006127593849688034
Position 4755: 0.0006077973226401057
Position 7264: 0.00059961357352804
Position 92: 0.0005057063737804931
Position 9469: 0.0004926358510962114
Position 8198: 0.0004392905391559913
Position 3166: 0.00042087204236442683
Position 5993: 0.00036697390259975246
Position 2429: 0.0003616612248153815
Position 2190: 0.0003572733463513427
Position 2106: 0.0003510606682672294
Position 8428: 0.0003288436350108072
Position 253: 0.0003283569774660918
Position 2065: 0.0003095443384364493
Position 1880: 0.00029891311689991953
Position 1835: 0.00028663374089951855
Position 5503: 0.00028615444071823816
Position 8724: 0.0002828043470141041
Position 2819: 0.0002785195579125371
Position 207: 0.0002703369266640508
Position 503: 0.00025802418050242386
Position 3443: 0.00024167182754017535
Position 6579: 0.00023846804007992073
Position 5546: 0.00021789018585757937
Position 8650: 0.00019757110830612035
Position 941: 0.00019378111888606594
Position 1634: 0.00018258815168339202
Position 7240: 0.00017073367232280776
Position 557: 0.0001622049153101362
Position 1096: 0.0001577790124936536
Position 3202: 0.0001491405768462192
Position 2654: 0.00012673459500875896
Position 2816: 0.00012403288101592747
Position 5939: 0.0001191584187902171
Position 657: 0.00011311120678286149
Position 9494: 0.00010392950746146323
Position 1213: 0.00010331978791276408
Position 6549: 9.915116922910309e-05
Position 1022: 9.578377921336849e-05
Position 715: 7.682980594378764e-05
Position 2489: 7.543038148371525e-05
Position 1608: 7.242249408323546e-05
Position 1440: 6.077956019491918e-05
Position 225: 5.704145761590319e-05
Position 1600: 4.344228975566457e-05
Position 202: 3.965851945969305e-05
Position 1985: 3.7111417212909265e-05
Position 5373: 3.390173356196975e-05
Position 5187: 3.194944894854658e-05
Position 8408: 2.9530051845676657e-05
Position 665: 2.4647016796321793e-05
Position 8261: 2.2385471779433706e-05
Position 8022: 1.7566900950803275e-05
Position 1726: 1.2546919328203043e-05
Position 1162: 9.385993175515629e-06
Position 1375: 7.762408900463664e-06
Position 346: 6.978615516558107e-06
Position 78: 5.9926441635927446e-06
Position 300: 5.663528770995188e-06
Position 308: 3.8079449295839236e-06
Position 1273: 2.303208677321286e-06
Position 2155: 2.00360119582737e-06
Position 5279: 1.5926466129270288e-06
Position 8307: 6.803429243239116e-07
Position 1967: 6.212506070957422e-07
Position 571: 2.629584628991314e-07
Position 312: 1.8711623314363338e-07
Position 774: 4.006383128562444e-08
Position 316: 1.8816401799673826e-08
Position 595: 5.3857754401973164e-09
Position 763: 2.2024515400622836e-09
Position 505: 1.3274424430099242e-09
Position 584: 2.665701210128265e-10
Position 597: 4.685468014386252e-11
Position 326: 9.852773326685703e-12
Position 74: 4.62819134541927e-12
Position 328: 5.654939071550433e-14
