Gene = snsl
Position 898: 0.12191410359265663
Position 2116: 0.11043684813122165
Position 1552: 0.07366570076965989
Position 1095: 0.05443257441053952
Position 2384: 0.044898838405553705
Position 2670: 0.042617714923111456
Position 1046: 0.03202720588754115
Position 2690: 0.01963314818043112
Position 1589: 0.019066226153332432
Position 1542: 0.01444799218365027
Position 474: 0.013346422617638234
Position 2442: 0.01310631657242804
Position 1187: 0.012796852979554964
Position 1127: 0.009763871632696458
Position 1984: 0.009533265298932104
Position 178: 0.009322114739478669
Position 1562: 0.007748637032940418
Position 1574: 0.006202502153143231
Position 1621: 0.0059438868227037365
Position 2281: 0.0054901667624581065
Position 315: 0.005044262718791829
Position 673: 0.004861347150045822
Position 1112: 0.0042262974125864515
Position 1529: 0.003993566392356516
Position 2822: 0.0039424003623160855
Position 318: 0.0035250121533819106
Position 2446: 0.0033387848111975467
Position 743: 0.00305363614642232
Position 2482: 0.0029571415663032
Position 2366: 0.00294359244887258
Position 2340: 0.002933941862537263
Position 1839: 0.00278216422041516
Position 1468: 0.0021603950356730234
Position 1332: 0.0021236818573619693
Position 2209: 0.001958087092659791
Position 434: 0.0018592178849394126
Position 103: 0.0017361444114019288
Position 2272: 0.0015523974593834992
Position 197: 0.0013428974966166755
Position 2619: 0.001316470056836124
Position 268: 0.0012786883971418318
Position 766: 0.0012509672430053808
Position 1498: 0.0011462628516205901
Position 496: 0.001113768145742873
Position 850: 0.0007782684565009402
Position 2311: 0.0007502644103304376
Position 1646: 0.0007320143285944307
Position 2308: 0.0005441264487784231
Position 2748: 0.0005054989597390831
Position 2412: 0.0005008273860802438
Position 1010: 0.00045603051091972494
Position 2298: 0.0004263211041734227
Position 2422: 0.0003682896421598299
Position 2604: 0.00035542620855831287
Position 2212: 0.0003149120285476417
Position 1704: 0.0002994761309098848
Position 2387: 0.00029911950423496946
Position 1492: 0.0002926145589878171
Position 1303: 0.0002692874863315647
Position 1606: 0.0002621928641548399
Position 438: 0.00024041272115560508
Position 2701: 0.00022687954446728246
Position 1868: 0.0002147426992596446
Position 276: 0.0002035533028634244
Position 974: 0.00020004215602415054
Position 2317: 0.00017865404010418987
Position 2288: 0.00016762514239456472
Position 2230: 0.00015832228203822556
Position 2262: 0.00015025079821296555
Position 1481: 0.0001351769701115158
Position 1381: 0.0001337470492221523
Position 2885: 0.0001235720386732884
Position 167: 9.990058815153357e-05
Position 1416: 8.753588901677469e-05
Position 1797: 8.257248082447441e-05
Position 573: 7.261103481945747e-05
Position 596: 6.858703169100625e-05
Position 2008: 6.47987679624493e-05
Position 2224: 4.193797254818611e-05
Position 337: 3.425544665292169e-05
Position 770: 3.3569115140140644e-05
Position 2014: 2.8794173059831977e-05
Position 2182: 2.8093465564610854e-05
Position 2629: 2.6008886785929562e-05
Position 569: 2.579266275833286e-05
Position 2503: 2.4263303883943218e-05
Position 2253: 2.231671244189773e-05
Position 2011: 2.133380410179912e-05
Position 601: 1.974365963148502e-05
Position 606: 1.649677654753206e-05
Position 352: 1.4421041678806522e-05
Position 829: 9.446520060493677e-06
Position 201: 8.740624644506807e-06
Position 296: 7.714147293922425e-06
Position 813: 6.983274519556434e-06
Position 772: 5.3325262069880535e-06
Position 817: 1.3245532824863872e-06
Position 500: 8.972204199922474e-07
Position 481: 1.0066767414849689e-07
Position 383: 7.387732149657076e-08
Position 291: 7.126939728311301e-10
Position 334: 3.108336692919754e-10
Position 364: 1.1706044431101873e-10
Position 369: 5.926025363113968e-11
Position 341: 4.105453565993914e-11
Position 154: 1.5872139955501444e-11
Position 152: 4.219479075533099e-12
Position 64: 8.257672121741195e-14
