Gene = ringer

Sorted 3' Splice Sites (High to Low Probability):
Position 4060: 0.9989996872843079
Position 3391: 0.9736633507105262
Position 1426: 0.8495322583127523
Position 988: 0.6727838412339086
Position 4307: 0.4908539312664639
Position 3065: 0.1780676814909882
Position 767: 0.14483653615581643
Position 2614: 0.12442451580318253
Position 2665: 0.11547561806924092
Position 1647: 0.0446492795917192
Position 2893: 0.03649050477896093
Position 1271: 0.032154828270384614
Position 442: 0.030865134196977947
Position 4535: 0.030206835581526068
Position 3642: 0.02618131495351833
Position 743: 0.016287294970364415
Position 3602: 0.015852419827511142
Position 2005: 0.015645757240215653
Position 2635: 0.014779095125810965
Position 1778: 0.014123115523827261
Position 684: 0.013706492602538483
Position 4365: 0.013608429836958523
Position 4458: 0.013225054129979265
Position 3656: 0.013123319992469334
Position 1155: 0.01307451582933975
Position 830: 0.012942906097697625
Position 2915: 0.012336547689154903
Position 1071: 0.01064585800921463
Position 2810: 0.008340728853401574
Position 1727: 0.008271036839259387
Position 4652: 0.007655642451719797
Position 3623: 0.007376041013003744
Position 3581: 0.006911063989163243
Position 2749: 0.006721072606214853
Position 429: 0.006710246909735875
Position 1176: 0.006617409944817765
Position 219: 0.006322844658976473
Position 4630: 0.006108776966205741
Position 3563: 0.005996099540186771
Position 4349: 0.005807044188140093
Position 261: 0.005675825777086553
Position 1951: 0.0048614015651956425
Position 1633: 0.00450493141064046
Position 4406: 0.0035060927503763693
Position 2967: 0.003429059784891604
Position 1588: 0.0029389166111425153
Position 284: 0.0028305174437162385
Position 264: 0.00244052569057666
Position 690: 0.002163462177087282
Position 497: 0.0021170112881376407
Position 1942: 0.0019072057700060096
Position 878: 0.0016359764756341936
Position 3659: 0.0014982301900098025
Position 3341: 0.0014244040111732307
Position 661: 0.0009849600078625147
Position 4609: 0.0009117784960398773
Position 4579: 0.0007943649161704931
Position 3069: 0.0007464044520917667
Position 1482: 0.0005139387084349756
Position 620: 0.0004891967018674284
Position 378: 0.0004674762969538453
Position 1089: 0.00041748117812549524
Position 216: 0.00041311869113277435
Position 279: 0.00040517104840767003
Position 458: 0.00040430193026538515
Position 2017: 0.00036142639555779966
Position 1487: 0.00035523616408508643
Position 1437: 0.00033505917305712437
Position 4470: 0.0003239895315932565
Position 1235: 0.00030416905139006887
Position 4243: 0.0002833052152246337
Position 3962: 0.0002499437153104024
Position 4542: 0.00024899450920069696
Position 101: 0.00022722422829735895
Position 4549: 0.00020644473865614497
Position 1288: 0.00020342992738921008
Position 232: 0.00019842211567225714
Position 3998: 0.00019821229160907323
Position 2027: 0.00018168982611991752
Position 1035: 0.00017459599043325854
Position 3438: 0.00016723823179727986
Position 584: 0.0001658000899370297
Position 1406: 0.00015476259830477329
Position 2719: 0.00015448006497868988
Position 2697: 0.00015144092271043088
Position 2821: 0.000146591849367605
Position 3685: 0.000141714586132745
Position 2435: 0.0001133470412763281
Position 1073: 9.112449933804099e-05
Position 1279: 6.692554723365665e-05
Position 1132: 6.631912325035323e-05
Position 3863: 6.314476447260634e-05
Position 2259: 5.980614846710514e-05
Position 163: 5.461123956031233e-05
Position 3123: 4.9948297860426594e-05
Position 2335: 4.727312689696583e-05
Position 1077: 4.0812986586723147e-05
Position 281: 3.693894212768905e-05
Position 258: 3.693297221822743e-05
Position 571: 3.2068027304266804e-05
Position 2007: 2.343509486740722e-05
Position 533: 2.295241667119214e-05
Position 1802: 2.2460035148731156e-05
Position 1904: 2.1211925584515344e-05
Position 366: 1.9619739053575055e-05
Position 1298: 1.9177404342394483e-05
Position 449: 1.5049309547748876e-05
Position 504: 1.3580009412142393e-05
Position 2032: 9.545684739399563e-06
Position 1136: 9.39668770880472e-06
Position 2213: 9.104913903729593e-06
Position 1244: 9.047843204195824e-06
Position 3965: 7.055668050874242e-06
Position 4480: 6.793423096059331e-06
Position 843: 6.304540683927442e-06
Position 522: 4.825418845232341e-06
Position 1659: 4.13688837745724e-06
Position 3411: 4.0871327662349134e-06
Position 3951: 3.580089071311128e-06
Position 4076: 3.2247808956978436e-06
Position 4070: 2.4266711850998427e-06
Position 60: 2.386215097067088e-06
Position 1608: 1.8800812865723426e-06
Position 4150: 1.6911411274959933e-06
Position 4126: 1.5368007910086578e-06
Position 134: 1.2558055226034979e-06
Position 3850: 1.250567475688914e-06
Position 794: 1.1204967925966734e-06
Position 3948: 1.0989768225321097e-06
Position 1599: 8.10659417374088e-07
Position 4108: 6.466927068879765e-07
Position 46: 1.5315063838766475e-07
Position 1619: 1.1657702523998807e-07
Position 227: 3.7066416697439626e-08
Position 3870: 2.8556697809679428e-08
Position 1377: 1.742910319087015e-08
Position 2151: 1.0183321864750543e-08
Position 150: 3.3267740607730183e-11
Position 338: 1.5282907579786432e-11
Position 65: 8.971120915585598e-15
