Gene = Eip63F-1
Position 24116: 0.00011472333505083688
Position 1415: 0.00011329979369573724
Position 2555: 0.00010829775533143681
Position 314: 8.947242571326075e-05
Position 24109: 7.193315017631243e-05
Position 924: 6.24850139822342e-05
Position 1115: 5.992435391436511e-05
Position 21996: 5.202783179676093e-05
Position 23117: 4.7324934776465675e-05
Position 22522: 4.522465782378076e-05
Position 2699: 3.862174867233639e-05
Position 1064: 3.802742680444382e-05
Position 3212: 3.558617611905177e-05
Position 5539: 3.28627706311307e-05
Position 346: 2.4132567178613532e-05
Position 1155: 2.1276436951196265e-05
Position 2504: 1.4872406469244347e-05
Position 2958: 1.4765846064733852e-05
Position 627: 1.3914228690939757e-05
Position 22149: 9.030110153992134e-06
Position 416: 7.242395098539473e-06
Position 22094: 5.617305190743792e-06
Position 396: 5.56209424009483e-06
Position 22493: 4.990096285167977e-06
Position 219: 4.951001913039568e-06
Position 4809: 4.8260742527585235e-06
Position 115: 3.6888773402181507e-06
Position 661: 3.02540494944231e-06
Position 232: 2.6152340179808e-06
Position 374: 1.7369396744946037e-06
Position 10: 1.1437356837282757e-06
Position 757: 1.1024270853769997e-06
Position 290: 9.920222386432986e-07
Position 410: 8.055221421551971e-07
Position 22074: 7.766028062014229e-07
Position 173: 5.128440885894691e-07
Position 780: 4.473139358185305e-07
Position 76: 4.418658134982577e-07
Position 284: 4.2858544634966023e-07
Position 738: 3.223927674665229e-07
Position 15: 3.052144102906084e-07
Position 387: 2.2841612111649865e-07
Position 279: 2.2257444737447274e-07
Position 736: 1.5077329286477963e-07
Position 17: 1.493355309326543e-07
Position 74: 7.250046345462963e-08
Position 185: 6.613253175220624e-08
Position 949: 4.3602828249986926e-08
Position 267: 2.2658380635940874e-08
Position 1093: 3.969303120780021e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15589: 0.9990743962969278
Position 21614: 0.9983938931487347
Position 21842: 0.974248595560543
Position 23702: 0.9675079635272958
Position 4620: 0.9336103201819249
Position 16893: 0.7035569594313624
Position 4764: 0.5566981088583535
Position 2434: 0.3100462464690718
Position 16329: 0.28595193695676124
Position 1947: 0.21049953187867512
Position 3541: 0.18568613414214505
Position 5908: 0.10059542418922399
Position 6158: 0.09872407574739742
Position 2741: 0.06904812828442143
Position 686: 0.06892277502477444
Position 2227: 0.06732665153429578
Position 1227: 0.06452322618442594
Position 3113: 0.06016012773773749
Position 3750: 0.059329912846816026
Position 22251: 0.05302194780325729
Position 1172: 0.04379648557602069
Position 6117: 0.04285110969719233
Position 17036: 0.04277760537966769
Position 2534: 0.04043982946027945
Position 1056: 0.04025263560351293
Position 787: 0.03973734853466016
Position 16526: 0.0396236442354446
Position 24498: 0.03912561072402263
Position 16057: 0.036617035560308396
Position 1124: 0.03438985589137274
Position 3581: 0.0317331681621772
Position 16015: 0.03059220974621809
Position 19143: 0.029323764431516176
Position 1660: 0.02899087687554661
Position 16297: 0.027942780173222114
Position 1648: 0.027714088941723915
Position 18846: 0.026535173692307904
Position 812: 0.02623489903528526
Position 1481: 0.024114683982108885
Position 2191: 0.022084630082472405
Position 16231: 0.02023317456294509
Position 4166: 0.018643266179226795
Position 25392: 0.018370589127061895
Position 1080: 0.017778497746213786
Position 24650: 0.015359896131995133
Position 16775: 0.015354208121888535
Position 1178: 0.015287536040011802
Position 2105: 0.014988295971589353
Position 17455: 0.013675445569959125
Position 2320: 0.01349681267680254
Position 4952: 0.013250192188203449
Position 17004: 0.012109711273664545
Position 4474: 0.01111202702779362
Position 21844: 0.010703174156506156
Position 2764: 0.010418051837884898
Position 16580: 0.009966826135217165
Position 6179: 0.009803497417234162
Position 24841: 0.009130045241348925
Position 16841: 0.009098397606301802
Position 394: 0.00892126178779585
Position 3979: 0.00887934635856486
Position 1259: 0.008556105697174732
Position 10708: 0.00820468743114975
Position 416: 0.008062895399233168
Position 624: 0.007822331457939582
Position 4047: 0.007763110242642482
Position 17490: 0.007725234737858039
Position 2874: 0.00745528360311136
Position 2972: 0.0074453708280929785
Position 25491: 0.007232741613295687
Position 2110: 0.006778390883445121
Position 1291: 0.006646853116716601
Position 213: 0.0062623126307106
Position 2240: 0.006080839717076007
Position 9332: 0.006050205491275601
Position 23312: 0.005672759638165473
Position 24637: 0.005497331580855558
Position 2124: 0.005278118452144114
Position 5253: 0.005236097874190022
Position 17650: 0.00514286391086201
Position 24371: 0.0051122555355620275
Position 4509: 0.004969062770345085
Position 1420: 0.004789031698156911
Position 3892: 0.004739865924916618
Position 17021: 0.004628908296670262
Position 6335: 0.004429586419222668
Position 6125: 0.004380883324289425
Position 22658: 0.004094097808695566
Position 4247: 0.003957789238452908
Position 1282: 0.0039262605137995454
Position 24673: 0.003919514197516487
Position 4561: 0.0034792906184192025
Position 2452: 0.003243921478949816
Position 6393: 0.003141210907696243
Position 23098: 0.0030975088036263813
Position 586: 0.002992299189559632
Position 2780: 0.0029180416597930107
Position 23729: 0.0026479492119834778
Position 4580: 0.002496750340290676
Position 1724: 0.00239019124660185
Position 1153: 0.0023365252039749718
Position 3859: 0.0023297678713315377
Position 4207: 0.0022581751859698015
Position 3923: 0.002177933715018257
Position 22149: 0.0021143426874863755
Position 1359: 0.0018277550497048023
Position 1511: 0.0018061285488619415
Position 16870: 0.001794907872252829
Position 22207: 0.0017907885204316964
Position 5617: 0.0017205407323912577
Position 23020: 0.0017131417428674466
Position 815: 0.001555173107785928
Position 6367: 0.001539225946167114
Position 1490: 0.001478211758153161
Position 2063: 0.0014443606527909483
Position 1103: 0.0014167837909803164
Position 23877: 0.0014032281547002574
Position 18833: 0.001376003889026102
Position 279: 0.0012704428228558294
Position 21408: 0.0011561992838883238
Position 6082: 0.0011441009605568573
Position 22544: 0.0010917731912064666
Position 24443: 0.0010912871108751726
Position 1825: 0.0010724636570409631
Position 2944: 0.0010511673401434052
Position 24866: 0.0010264079550632251
Position 17513: 0.000994409518419464
Position 3152: 0.0009563939209898283
Position 24986: 0.0009360561265567619
Position 23981: 0.0009130245326162276
Position 2958: 0.0009049943288300059
Position 25229: 0.0009029603244488899
Position 2667: 0.0009003864398504588
Position 5759: 0.0008730144611100823
Position 1697: 0.0008456272416228093
Position 24322: 0.0007698147056282945
Position 5977: 0.0007412088347012195
Position 217: 0.0007355182757181794
Position 4178: 0.0007261953860471196
Position 2401: 0.0007141590852181858
Position 1560: 0.0006494306024415838
Position 22493: 0.0006120983681514549
Position 1502: 0.0006111548094652417
Position 6176: 0.000602878110548599
Position 3217: 0.0006006891275558617
Position 3026: 0.0005980250296432913
Position 15601: 0.0005752542699338978
Position 2259: 0.0005672594218271741
Position 3173: 0.0005560413594235798
Position 5435: 0.00047463288706245713
Position 17210: 0.0004586472125358944
Position 17470: 0.0004272024353641977
Position 421: 0.00039849604937764756
Position 2695: 0.00039332883092800693
Position 17259: 0.0003633800464234441
Position 1804: 0.00035056410213766
Position 2364: 0.00033866077597999224
Position 1326: 0.0003281778443101899
Position 946: 0.00032104812574239083
Position 21891: 0.00028047859171495776
Position 1700: 0.00024123567604526015
Position 374: 0.00023906318989469938
Position 2075: 0.00023727713893725437
Position 4860: 0.00023047528979137837
Position 16911: 0.00021337777866898015
Position 24169: 0.0002124277579867917
Position 23925: 0.00020886821955169293
Position 454: 0.0001498461021878984
Position 1792: 0.00013560230007278215
Position 3178: 0.00013108498787702853
Position 24250: 0.00012353842571484317
Position 3137: 0.00011617559220763782
Position 23726: 0.00010331609816075165
Position 22685: 7.538679710191304e-05
Position 22200: 6.506605641732367e-05
Position 2724: 6.225724240784259e-05
Position 21320: 5.597804336853155e-05
Position 1831: 5.057506021236332e-05
Position 1576: 5.0252071776200746e-05
Position 22269: 4.586182005845652e-05
Position 22373: 4.544171495921838e-05
Position 22962: 4.245124871491817e-05
Position 22716: 4.094738165524468e-05
Position 648: 3.684567330505215e-05
Position 459: 3.5207990208127134e-05
Position 1015: 3.4702499113287505e-05
Position 22758: 3.279244660674248e-05
Position 1093: 3.225798631488765e-05
Position 588: 3.077073113324816e-05
Position 1310: 3.017537540133525e-05
Position 23044: 2.9028624515185426e-05
Position 3522: 2.7878390382931554e-05
Position 765: 2.438988877190236e-05
Position 694: 2.4198756532433173e-05
Position 322: 2.0444809247785952e-05
Position 22186: 1.531954948005529e-05
Position 935: 1.2311362043365688e-05
Position 830: 1.0047405746743598e-05
Position 890: 8.978714842721295e-06
Position 17001: 7.897209074963821e-06
Position 921: 5.174499027525793e-06
Position 22467: 4.7839518956203194e-06
Position 22319: 3.836959377155811e-06
Position 152: 1.4834311320483083e-06
Position 64: 8.331554774850931e-07
Position 688: 5.067908050024768e-07
Position 143: 4.869858093048194e-07
Position 396: 3.6698921244715635e-07
Position 333: 3.3060633659860805e-07
Position 136: 2.208551740357337e-07
Position 21930: 2.119989675796441e-07
Position 160: 5.472214700590355e-09
Position 776: 5.428854999930236e-09
Position 219: 5.422326265827752e-09
Position 92: 2.7593762244868466e-09
Position 115: 7.029963843647237e-10
Position 107: 1.076620193237064e-11
Position 105: 3.9581246234717183e-13
