Gene = kto
Position 8227: 0.0006181263755782809
Position 5339: 0.000606674592661034
Position 2071: 0.0005765935574228679
Position 6400: 0.0005525729379154679
Position 3826: 0.0005505837994573287
Position 7059: 0.0005200731260336004
Position 6393: 0.00048541106206833245
Position 661: 0.0004789318737398914
Position 3954: 0.00045656344366587303
Position 500: 0.0004440667718869464
Position 1481: 0.0003921130459414834
Position 6202: 0.00037843215582501635
Position 6006: 0.00037444413057846713
Position 7574: 0.00033223454986815583
Position 5362: 0.0002989435482051293
Position 6891: 0.00028345073085443484
Position 1899: 0.0002596724546488043
Position 3735: 0.00024598119848783147
Position 6140: 0.0002457835632736852
Position 6785: 0.00024303858807336594
Position 5418: 0.00023947528262747902
Position 1280: 0.00022998198296010554
Position 7335: 0.00022946953635608332
Position 1724: 0.0001901475733538976
Position 6199: 0.00017568216908902593
Position 239: 0.00014378800503958488
Position 853: 0.00013761093737290158
Position 1453: 0.00012798088619958895
Position 1020: 0.00012306781795310036
Position 5577: 0.00012117590296266145
Position 7050: 0.00011151727160777526
Position 999: 0.00010760467742690507
Position 3593: 0.0001074202967745456
Position 1768: 0.00010530616093987528
Position 1736: 9.599237401518979e-05
Position 7110: 9.198697835630214e-05
Position 7062: 9.016583923690558e-05
Position 6710: 8.565524785052952e-05
Position 6703: 8.271935404375782e-05
Position 5437: 8.162066212153784e-05
Position 3540: 8.032326069016131e-05
Position 8055: 7.985389491680335e-05
Position 7177: 7.247274748842763e-05
Position 1476: 7.121958498844787e-05
Position 5922: 7.067185644835126e-05
Position 5779: 6.943345899279765e-05
Position 5623: 6.85361972052746e-05
Position 6898: 6.629548916501217e-05
Position 3785: 6.153627201982127e-05
Position 1540: 5.587230259325151e-05
Position 1770: 4.965582890078019e-05
Position 951: 4.860617963022528e-05
Position 362: 4.699873797213569e-05
Position 5769: 4.6322079642092097e-05
Position 5893: 4.4524708692925825e-05
Position 1301: 4.260107695318499e-05
Position 1533: 4.1658201534969506e-05
Position 6418: 4.121277181342405e-05
Position 5825: 4.084015507378618e-05
Position 111: 3.728834414502239e-05
Position 7928: 3.650355501678127e-05
Position 6259: 3.6178987466814736e-05
Position 7658: 3.490567173024931e-05
Position 7877: 3.297221064880089e-05
Position 8186: 2.9022357939765495e-05
Position 6885: 2.8989830881721423e-05
Position 1309: 2.8577644098128536e-05
Position 5835: 2.6847102464631837e-05
Position 5403: 2.5092407429176906e-05
Position 5925: 2.4855050074982533e-05
Position 6846: 2.4788477258156715e-05
Position 2404: 2.457554179405757e-05
Position 996: 2.383540965702062e-05
Position 1013: 2.160361449257529e-05
Position 6387: 1.9655212262851692e-05
Position 6121: 1.943586486476915e-05
Position 1053: 1.9402547839563937e-05
Position 5777: 1.5841987222204684e-05
Position 1394: 1.523041728788244e-05
Position 5997: 1.4781463596688819e-05
Position 5912: 1.4463060358170332e-05
Position 5415: 1.358184390640529e-05
Position 5830: 1.2821936099384233e-05
Position 7452: 1.2783894726291397e-05
Position 840: 1.1424091528271954e-05
Position 7397: 1.0648575442216168e-05
Position 1260: 9.986507751806013e-06
Position 7460: 9.42205939692315e-06
Position 628: 8.616031443452543e-06
Position 4260: 8.159364213501744e-06
Position 796: 7.826498132695646e-06
Position 5678: 7.017812910747332e-06
Position 7664: 6.954177248547046e-06
Position 1571: 6.821504684399925e-06
Position 5662: 6.353734122724429e-06
Position 4919: 6.325103398758147e-06
Position 87: 5.631790092180533e-06
Position 7652: 5.11563754912344e-06
Position 7936: 5.082802280810112e-06
Position 6118: 4.895385139523915e-06
Position 5091: 4.861053012892968e-06
Position 5907: 4.6495371624614644e-06
Position 6896: 4.205287306431367e-06
Position 487: 4.069630029340724e-06
Position 684: 4.0568435743525924e-06
Position 5827: 3.241402117057383e-06
Position 5941: 3.0947261842649726e-06
Position 523: 2.5155818957552325e-06
Position 7817: 2.2866861952247234e-06
Position 5686: 2.2164643229721463e-06
Position 6273: 2.048032547762355e-06
Position 1692: 1.9772303068594893e-06
Position 7641: 1.9117285688033474e-06
Position 7855: 1.8897349193920892e-06
Position 5796: 1.7755398039670656e-06
Position 8141: 1.4831182989329468e-06
Position 1409: 1.1853946505166983e-06
Position 6097: 1.1594965371729537e-06
Position 454: 1.060133971721594e-06
Position 8278: 1.0446113744176051e-06
Position 1961: 9.899252913768619e-07
Position 1872: 9.444159928958601e-07
Position 7485: 7.612065224172589e-07
Position 5478: 7.232501651834215e-07
Position 7996: 5.944782252388244e-07
Position 7976: 5.813945764597052e-07
Position 1371: 5.02326143392302e-07
Position 5840: 4.1306036149986385e-07
Position 8064: 4.059296988118993e-07
Position 6093: 3.759396587174611e-07
Position 275: 3.221152288403663e-07
Position 3066: 3.080259036349893e-07
Position 31: 2.6431950783398767e-07
Position 105: 1.8379427331345428e-07
Position 692: 1.237014732713009e-07
Position 565: 1.2122441074108075e-07
Position 1955: 1.1131119965674147e-07
Position 5454: 8.577228527943732e-08
Position 5972: 5.4743537227408525e-08
Position 7267: 5.043358004033417e-08
Position 6925: 4.341346703577643e-08
Position 67: 3.104590112615103e-08
Position 1247: 2.6080161406732163e-08
Position 3938: 1.0797137983447148e-08
Position 4914: 9.826803181547084e-09
Position 3600: 9.00391524972738e-09
Position 3756: 8.913178644815025e-09
Position 1337: 7.478947779056843e-09
Position 607: 5.1054053107329276e-09
Position 746: 3.3221656617723577e-09
Position 2004: 2.5365644725039188e-09
Position 964: 2.242337962732672e-09
Position 1102: 1.2128712494534832e-09
Position 966: 1.0416846592411322e-09
Position 6915: 7.490527849404086e-10
Position 7345: 5.174237556973244e-10
Position 6767: 4.714302391062842e-10
Position 6973: 3.858893280434257e-10
Position 7431: 1.3169792977619543e-10
Position 6594: 6.487715496764632e-11
Position 5465: 3.801195752246722e-11
Position 6807: 3.563493806121303e-11
Position 5312: 2.046550197801475e-11
Position 6105: 1.6992767036121806e-11
Position 7181: 7.922681276139816e-12
Position 5493: 5.5373488995174896e-14
Position 892: 1.75644393887226e-18
Position 6636: 6.073015276794928e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 5249: 0.9987455347169322
Position 735: 0.9987451368040968
Position 6950: 0.9981547666964391
Position 5677: 0.9915474788935296
Position 6579: 0.986824885934914
Position 3477: 0.8793109369846639
Position 6063: 0.5933743709242674
Position 6066: 0.4027061226538933
Position 270: 0.14454707991068919
Position 3317: 0.11406599728582915
Position 3514: 0.11357105722500752
Position 2633: 0.10482695832968106
Position 8326: 0.08808497067471112
Position 4139: 0.08508492520215352
Position 432: 0.07217655841156005
Position 4757: 0.07104077357923073
Position 499: 0.06493648464863593
Position 4948: 0.05779149559862581
Position 3188: 0.04212499803298815
Position 1181: 0.03323075801669302
Position 913: 0.029640559924537374
Position 3022: 0.02633699239488409
Position 2234: 0.025799670983827523
Position 1864: 0.02542636910599136
Position 3142: 0.023721794185810507
Position 466: 0.020050709808176855
Position 4971: 0.01940772139754863
Position 4212: 0.017736597412815365
Position 4652: 0.013334108898161032
Position 4371: 0.012080496703701236
Position 3947: 0.010928632022597301
Position 1527: 0.010652710857428312
Position 2138: 0.010261123331663785
Position 2882: 0.009502769757672183
Position 5114: 0.007687337168109335
Position 4402: 0.007020837670984967
Position 5767: 0.005290424169431373
Position 4074: 0.005093743069168733
Position 4558: 0.0049822512651544314
Position 5411: 0.004599506656109734
Position 4156: 0.004228786001392583
Position 8299: 0.003968031412420184
Position 2379: 0.0038197744446704417
Position 1502: 0.0038117380011560404
Position 3623: 0.003736063825569844
Position 1280: 0.0037023911640944487
Position 3490: 0.00319279739768539
Position 850: 0.003158496991409147
Position 3941: 0.002722414362308194
Position 1374: 0.0025915258092422764
Position 437: 0.0025697491010427784
Position 4627: 0.002515592631092564
Position 2779: 0.0024257123287512615
Position 3109: 0.0020068294920221404
Position 6648: 0.0016818786047544585
Position 4391: 0.001527572266927955
Position 4699: 0.0014315160358113227
Position 3985: 0.0011894263907341908
Position 6591: 0.0011645583372322152
Position 6645: 0.0011435614786513835
Position 4032: 0.0009784220381145443
Position 6994: 0.0009501946519465069
Position 2242: 0.0009409067801525236
Position 5376: 0.0009350722357419941
Position 6427: 0.000927345129409082
Position 555: 0.0008772633614569795
Position 3805: 0.0008125662333629
Position 493: 0.0008054877218195935
Position 4332: 0.0007805357111271085
Position 1476: 0.0007628615387451263
Position 1706: 0.0007363565199728444
Position 7729: 0.0007251252867986926
Position 1217: 0.0006997500627589213
Position 2774: 0.000657324713922328
Position 1614: 0.0006512907693891183
Position 4450: 0.0006237163649071563
Position 5218: 0.0005891066313601002
Position 883: 0.0005715178671048047
Position 3849: 0.000541907789227697
Position 4368: 0.0005216513249203232
Position 6624: 0.0005078278145848144
Position 932: 0.0005066466675592805
Position 1882: 0.0004777115806024051
Position 853: 0.00044257235746500363
Position 1489: 0.00042573858231162665
Position 3866: 0.00042107796101304253
Position 5840: 0.0003429286120989038
Position 6627: 0.00034130695782374647
Position 5588: 0.000297451465382453
Position 463: 0.0002777774792801574
Position 6496: 0.00027303197160307867
Position 6594: 0.0002497366048218979
Position 4120: 0.00024875107964259
Position 469: 0.000246211087305268
Position 1318: 0.00023772623159142738
Position 6105: 0.0002279361219830306
Position 1582: 0.00019871865678531528
Position 2033: 0.00018088573481564566
Position 6078: 0.00016380320709651324
Position 8053: 0.00016339911608794798
Position 1876: 0.00015351545004425903
Position 7381: 0.0001518697682006234
Position 7252: 0.0001516710408366839
Position 249: 0.00014408907922899803
Position 7426: 0.0001436903496691576
Position 1301: 0.0001401591384156727
Position 1229: 0.00012922612581572248
Position 7204: 0.0001283848581456998
Position 7177: 0.00012832861001226323
Position 286: 0.00012828318361211206
Position 5609: 0.0001249412493584558
Position 7036: 0.00012276414622144818
Position 2304: 0.00012244474251245973
Position 5907: 0.00011999301694090349
Position 1996: 0.00011989208170664051
Position 1087: 0.00011941973486210067
Position 2343: 0.00011394404015201728
Position 3733: 0.00011073045572567887
Position 6436: 0.0001106658255355364
Position 7951: 0.00010828166959006105
Position 6753: 0.00010595343332378069
Position 532: 0.00010172605027785766
Position 2027: 0.00010168654107310692
Position 6450: 0.00010154965504249801
Position 1355: 9.961893873241748e-05
Position 1932: 9.715848087000128e-05
Position 289: 9.38041869735085e-05
Position 5735: 8.930828436987549e-05
Position 6801: 8.176862294056427e-05
Position 7255: 8.168626555984641e-05
Position 7078: 7.826433010447385e-05
Position 7150: 7.427044504112601e-05
Position 6735: 7.269325279590985e-05
Position 7033: 7.095141163595425e-05
Position 5713: 7.063660261099918e-05
Position 5282: 7.041471192645078e-05
Position 6651: 6.744309649147015e-05
Position 6440: 5.7565848039271526e-05
Position 6991: 5.5587572147142694e-05
Position 5231: 5.134058956352844e-05
Position 7813: 4.529665474819243e-05
Position 7775: 3.860211847174112e-05
Position 6750: 3.659269990299039e-05
Position 5312: 3.6335486620006975e-05
Position 7165: 3.604126714296253e-05
Position 7117: 3.499061061975291e-05
Position 7594: 3.203692628404076e-05
Position 571: 2.9366789063389294e-05
Position 6690: 2.7895042763905948e-05
Position 3784: 2.5762624738641067e-05
Position 7207: 2.5682309911668687e-05
Position 580: 2.463978845320016e-05
Position 292: 2.4048200010075397e-05
Position 6464: 2.20649867212081e-05
Position 7120: 2.1903503486356336e-05
Position 6219: 2.0588055781400227e-05
Position 7105: 2.041523108857892e-05
Position 3693: 2.0159451482357072e-05
Position 6693: 1.9572946911830974e-05
Position 5534: 1.7930039086146926e-05
Position 6255: 1.6961141149185526e-05
Position 918: 1.641480647283733e-05
Position 6213: 1.640687502180644e-05
Position 7549: 1.433822587199149e-05
Position 6222: 1.4164388759808103e-05
Position 5531: 1.2939194765766534e-05
Position 936: 1.2797719581856577e-05
Position 7948: 1.2454178046173306e-05
Position 5893: 1.1693786169059589e-05
Position 7006: 1.1557416378801756e-05
Position 6696: 1.060427132528872e-05
Position 331: 1.0337869457314447e-05
Position 6545: 1.0259190336253334e-05
Position 6264: 8.874526718124001e-06
Position 6783: 8.701594419554755e-06
Position 5722: 8.645543023768224e-06
Position 7636: 8.419803335202884e-06
Position 7123: 8.363514487104967e-06
Position 6876: 8.306960285307493e-06
Position 403: 8.184489849059373e-06
Position 5983: 8.11649804133784e-06
Position 5803: 7.808461053763763e-06
Position 6270: 7.7233560842136e-06
Position 3600: 6.789066760200177e-06
Position 5606: 6.265294594657515e-06
Position 7441: 6.030732643050133e-06
Position 1831: 5.945096473070199e-06
Position 295: 5.242622788038759e-06
Position 6285: 5.0253382380354305e-06
Position 5960: 4.926152138609224e-06
Position 6654: 4.867749887097783e-06
Position 652: 4.546076557632149e-06
Position 7090: 4.015627569944646e-06
Position 673: 3.65165640373183e-06
Position 6828: 3.2929365573406675e-06
Position 5845: 3.257060139402602e-06
Position 7546: 3.2513884610062607e-06
Position 133: 3.073721040828793e-06
Position 6400: 3.037729230252731e-06
Position 6240: 2.6214243649428577e-06
Position 328: 2.5661436455954516e-06
Position 7237: 2.5528818195025463e-06
Position 334: 2.4996067444289185e-06
Position 6273: 2.2619720487601036e-06
Position 379: 2.233049759361521e-06
Position 775: 2.1902384981290746e-06
Position 746: 2.1213680746697627e-06
Position 325: 2.094570354545073e-06
Position 6798: 1.850621830438118e-06
Position 7147: 1.8329623755633305e-06
Position 6723: 1.7459555675423261e-06
Position 6477: 1.4722191883602166e-06
Position 5794: 1.3023316574775582e-06
Position 6249: 1.286784838073687e-06
Position 1029: 1.2815545782730526e-06
Position 6873: 1.1534598175611315e-06
Position 7600: 9.915266356618287e-07
Position 254: 8.459649949220649e-07
Position 7312: 8.131333378005182e-07
Position 7993: 7.431665931892732e-07
Position 1091: 6.664994671605111e-07
Position 537: 6.540477124539433e-07
Position 6174: 6.316337150051831e-07
Position 6831: 6.283245392743443e-07
Position 7210: 6.237871967147518e-07
Position 6113: 5.905636005347417e-07
Position 628: 5.867680374462862e-07
Position 6412: 5.833140127546546e-07
Position 5775: 5.483490737413676e-07
Position 346: 4.85034466722119e-07
Position 1026: 4.7060612415454415e-07
Position 638: 4.133231823990923e-07
Position 6807: 3.714080875122141e-07
Position 472: 2.3215984505739032e-07
Position 892: 1.7643272230735578e-07
Position 659: 1.6053046351568362e-07
Position 6228: 1.5774662774188348e-07
Position 670: 1.5327802301155526e-07
Position 178: 1.4550649921457096e-07
Position 6282: 1.4407421588336413e-07
Position 964: 8.514310437793243e-08
Position 79: 6.910805455402991e-08
Position 85: 6.304001823317213e-08
Position 6237: 6.30382165240055e-08
Position 661: 6.23159561078003e-08
Position 640: 4.817226635777817e-08
Position 607: 2.6249831649434182e-08
Position 826: 2.240655191302014e-08
Position 145: 2.1000925671246347e-08
Position 142: 6.111053343144306e-09
Position 82: 5.979045314396222e-09
Position 805: 4.462584251761267e-09
Position 985: 2.9151004807292615e-09
Position 97: 1.8228548868360553e-09
Position 565: 8.813590254372374e-10
Position 157: 7.345421306951475e-10
Position 6288: 9.469024468414561e-11
Position 6137: 2.091769872642418e-11
Position 6964: 1.2602687672358152e-11
Position 149: 3.034278018078426e-13
Position 258: 1.910228247293555e-13
Position 151: 3.234505414659421e-14
