Gene = capt
Position 5681: 0.0002540720829700946
Position 3274: 0.00024945090129819387
Position 5642: 0.0002337351037550148
Position 770: 0.0002317076781053632
Position 4317: 0.00020773064209050296
Position 2939: 0.0001787378952694818
Position 5105: 0.0001764588602958528
Position 3194: 0.00016897758189744977
Position 4111: 0.00016226063269652512
Position 5926: 0.00015575628939417917
Position 4045: 0.00014180369837315938
Position 6513: 0.00012010385060188846
Position 1263: 0.0001066108105837846
Position 1981: 0.00010584993240983299
Position 4473: 9.774432876350019e-05
Position 5992: 9.727349747357105e-05
Position 3259: 9.702219587824775e-05
Position 6007: 9.65127647361672e-05
Position 2587: 9.477406317024213e-05
Position 1461: 9.316886829845404e-05
Position 3013: 8.876013009083975e-05
Position 2953: 8.791769730258582e-05
Position 601: 8.268941947443652e-05
Position 5211: 7.870921175498911e-05
Position 3725: 7.629450356764921e-05
Position 1594: 7.497664806185062e-05
Position 387: 7.091532003250543e-05
Position 2621: 7.031879228572761e-05
Position 920: 7.016776800368477e-05
Position 5187: 6.521879994927885e-05
Position 6427: 6.0641015270676695e-05
Position 5941: 5.991143703301615e-05
Position 5806: 5.898109248042276e-05
Position 275: 5.567324300733561e-05
Position 5034: 5.528968384381104e-05
Position 2917: 4.934768719342912e-05
Position 4995: 4.537788515124191e-05
Position 541: 4.240719628606943e-05
Position 4986: 4.237850856071252e-05
Position 1419: 4.031439974700387e-05
Position 3440: 3.8924073375129305e-05
Position 946: 3.625493137237332e-05
Position 6465: 3.3180732040459e-05
Position 2906: 3.080058815312953e-05
Position 2211: 2.84607565152654e-05
Position 704: 2.8379247453162786e-05
Position 1775: 2.7612719798831852e-05
Position 1169: 2.5769903268647504e-05
Position 824: 2.3811755864703327e-05
Position 5935: 2.1866854824256668e-05
Position 5569: 2.1724560301542383e-05
Position 1811: 2.0800868670344543e-05
Position 5572: 1.9937620905160995e-05
Position 5421: 1.737136755435758e-05
Position 5004: 1.6623125555710617e-05
Position 2970: 1.4536027542860643e-05
Position 5647: 1.3532308621017683e-05
Position 1666: 9.918649057904159e-06
Position 6220: 8.645657471545723e-06
Position 612: 8.294842603285106e-06
Position 6194: 7.25078951801158e-06
Position 2110: 6.579489724388144e-06
Position 1840: 5.914285896786931e-06
Position 6167: 5.74840173838185e-06
Position 6285: 5.435439186879237e-06
Position 6398: 5.317867968922171e-06
Position 6176: 5.1577144839963165e-06
Position 6152: 4.640793748066242e-06
Position 304: 4.59535310795512e-06
Position 1648: 3.699453259153892e-06
Position 1716: 3.5659695329208475e-06
Position 940: 3.0567594429248094e-06
Position 152: 2.9182080189458215e-06
Position 6203: 2.8255768079765192e-06
Position 1312: 2.3015646627937834e-06
Position 2847: 1.71940686996256e-06
Position 5534: 1.6751353679848392e-06
Position 2664: 1.6416450515263746e-06
Position 1242: 1.5824458927924238e-06
Position 118: 1.301000016338715e-06
Position 6116: 7.717658491597423e-07
Position 69: 7.635720659423931e-07
Position 1821: 6.511269512781346e-07
Position 6282: 5.429108752774597e-07
Position 174: 3.7882392886153924e-07
Position 748: 3.4073811983861627e-07
Position 661: 3.1605154056658087e-07
Position 1348: 2.4782080173865916e-07
Position 171: 1.7252915173214745e-07
Position 1576: 1.3719200306045193e-07
Position 1062: 1.290655376409446e-07
Position 1036: 1.2485179363919555e-07
Position 1044: 1.1051291994325041e-07
Position 740: 8.974304254537493e-08
Position 706: 8.76002363018061e-08
Position 129: 7.325343322893815e-08
Position 1814: 4.275775963735579e-08
Position 6467: 4.2172955595186446e-08
Position 1916: 1.8772702208750866e-08
Position 392: 1.766409323838147e-08
Position 80: 1.3464017152446137e-08
Position 415: 4.151575857049269e-09
Position 180: 1.0035788746923767e-09
Position 409: 2.912910349028385e-11
Position 404: 1.9244096045402434e-11
Position 411: 4.728312401447854e-13
Position 332: 2.7729824389320684e-13
Position 183: 6.759672720117938e-14
Position 188: 3.943427828876468e-18
Position 394: 1.0886653626846681e-18
