Gene = Reph
Position 4072: 4.545268020327864e-05
Position 35: 4.408141004515979e-05
Position 901: 4.16491633531728e-05
Position 1335: 4.086105396384134e-05
Position 1191: 4.009063244344894e-05
Position 405: 3.878993554696926e-05
Position 3872: 3.7842443957015005e-05
Position 5681: 3.348342885606642e-05
Position 3698: 3.341764185074449e-05
Position 2140: 3.1616665357083364e-05
Position 1023: 3.0342220846106463e-05
Position 1670: 2.9999729451169727e-05
Position 3927: 2.9674676812845668e-05
Position 903: 2.715384057426884e-05
Position 4204: 2.568037802844987e-05
Position 1348: 2.5137714991380914e-05
Position 47: 2.4491949775002122e-05
Position 273: 2.4050168079407978e-05
Position 1137: 2.3695665137156215e-05
Position 4509: 2.3474226526753738e-05
Position 1058: 2.3410342603331936e-05
Position 3588: 1.945531658096083e-05
Position 4880: 1.534938508992401e-05
Position 1194: 1.3654387836054423e-05
Position 4137: 1.161110360735728e-05
Position 688: 1.1251083014615945e-05
Position 4013: 7.6029245489676625e-06
Position 5331: 6.989880754621618e-06
Position 3935: 6.929547741550529e-06
Position 603: 3.71989794613636e-06
Position 3760: 3.264416741650798e-06
Position 481: 3.104691264753741e-06
Position 433: 2.6297927149197095e-06
Position 234: 2.3849422717556677e-06
Position 5433: 2.1164531940515617e-06
Position 467: 1.985371778739203e-06
Position 479: 1.3476930021044881e-06
Position 10: 1.0614352735205645e-06
Position 3458: 9.77443146128151e-07
Position 1683: 9.169081618388733e-07
Position 1731: 7.931525262769001e-07
Position 5188: 6.091343262075336e-07
Position 220: 4.559937972348337e-07
Position 210: 3.5794111642464405e-07
Position 550: 3.567246493653958e-07
Position 789: 3.2314254589530307e-07
Position 190: 1.9215306050467233e-07
Position 5093: 1.7817829647808153e-07
Position 605: 1.6772711975086844e-07
Position 4146: 1.211851341641554e-07
Position 3852: 6.73565808707648e-08
Position 413: 6.478727585655353e-08
Position 563: 3.152195537612614e-08
Position 411: 2.3869189582980647e-08
Position 3979: 1.938509932871623e-08
Position 4182: 1.6708115437121633e-08
Position 255: 8.982682821432413e-09
Position 4176: 5.973950711127523e-09
Position 266: 5.515707419169338e-09
Position 3762: 3.6651522370991946e-09
Position 114: 3.4901660416429775e-09
Position 469: 2.2440903618044323e-09
Position 725: 4.6000648199788906e-10
Position 439: 1.6453942181015434e-10
Position 3678: 1.2054856787146015e-10
Position 4659: 5.575956064214112e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3423: 0.988802668159962
Position 3979: 0.9561664697956027
Position 5043: 0.8723752557252296
Position 3587: 0.8557418654357366
Position 704: 0.30531578986455044
Position 1977: 0.3018230678513814
Position 3637: 0.08876963494625231
Position 1198: 0.04310406674811199
Position 4386: 0.03497838995524329
Position 3611: 0.024031437039599306
Position 1247: 0.023891153902400413
Position 285: 0.02217512249012107
Position 4146: 0.015239906482042752
Position 5664: 0.015110011686524982
Position 3634: 0.013622058356623513
Position 5870: 0.008954750147887812
Position 4547: 0.008713904251505469
Position 2758: 0.008325456960694373
Position 758: 0.007997411096901207
Position 5049: 0.007890554215732813
Position 3391: 0.0074307328420490345
Position 1955: 0.007058262419813256
Position 2683: 0.006850440060067915
Position 3673: 0.005751558550074864
Position 5839: 0.005224160819665767
Position 4892: 0.004733827726672094
Position 4482: 0.004413475954700926
Position 1036: 0.004330804033881614
Position 1748: 0.00412485257231903
Position 6069: 0.004109500860337567
Position 2881: 0.004013938857400294
Position 1050: 0.0035280117718013617
Position 5878: 0.0028994660147102125
Position 6402: 0.0028942376092570424
Position 3678: 0.0028700357270714113
Position 2462: 0.002707440997549949
Position 4821: 0.002495018527706453
Position 2094: 0.0024887003128970246
Position 4701: 0.0022792775404027613
Position 4824: 0.0019834721411500504
Position 3721: 0.0018921356763339288
Position 4763: 0.0018856588109008492
Position 6484: 0.0013057194522252456
Position 6277: 0.0012445347958717477
Position 4664: 0.0012371137549839642
Position 240: 0.0012125821684229778
Position 862: 0.001190377122690718
Position 4562: 0.0011550445080071995
Position 5541: 0.001043169200273658
Position 2214: 0.001031835180185668
Position 5977: 0.000857441945993138
Position 128: 0.000853460338571433
Position 6133: 0.0008147187033977316
Position 6264: 0.0007797418426232493
Position 1264: 0.0007646919961794067
Position 2335: 0.0007580506954953836
Position 576: 0.0007248852445269699
Position 3011: 0.0007192507085725113
Position 789: 0.0006684062197330263
Position 4514: 0.0006290931966176941
Position 1070: 0.0006216045268101919
Position 1900: 0.0005764088329163635
Position 2999: 0.0005681131411073429
Position 2499: 0.0005028685776370637
Position 1087: 0.0005027451625444939
Position 5972: 0.0004832831639647699
Position 613: 0.00046252335455058806
Position 2027: 0.0004466953837759485
Position 5453: 0.00043652967632759826
Position 492: 0.0003851407649512921
Position 6260: 0.00037836672574922747
Position 5421: 0.00036976275941825277
Position 5513: 0.0003651769687386872
Position 4506: 0.00036420370272949976
Position 2836: 0.0003625349721427518
Position 3858: 0.0003366064266856703
Position 1645: 0.0003313098341494885
Position 5672: 0.0003284970226297958
Position 433: 0.00032535838080436676
Position 5376: 0.0003108120710317153
Position 5817: 0.00030631874660539467
Position 6012: 0.000300907106301323
Position 4915: 0.000289127054276499
Position 5399: 0.0002820580572051266
Position 4909: 0.00027805303406610096
Position 4633: 0.0002503406295732601
Position 5396: 0.00023954339548931048
Position 371: 0.00023401659282983782
Position 2694: 0.0002248750226582314
Position 1356: 0.00021518095889450922
Position 1058: 0.0002082495006689658
Position 4360: 0.0001995890908299915
Position 807: 0.0001987405273030716
Position 538: 0.0001953092188189553
Position 1607: 0.00019208385031900768
Position 293: 0.00018398616643609103
Position 839: 0.00018323473975219928
Position 5146: 0.00017389739023393748
Position 4675: 0.00015948796072600416
Position 4684: 0.0001545403603856448
Position 346: 0.00014814892548218987
Position 579: 0.00014599252908330086
Position 4229: 0.00013952201856355594
Position 2006: 0.00013352543439521908
Position 2287: 0.0001332396962512903
Position 5775: 0.0001279247510425193
Position 146: 0.00012678574728443334
Position 6167: 0.0001179259769201139
Position 4843: 0.00011740295867319227
Position 563: 0.0001075447025424284
Position 2650: 0.00010364982071525002
Position 4354: 9.643365218046698e-05
Position 4876: 9.484778674378406e-05
Position 526: 9.482423866878385e-05
Position 359: 9.41945629559729e-05
Position 266: 8.759445917243619e-05
Position 5135: 7.1231747797272e-05
Position 4494: 6.857807272871669e-05
Position 4398: 6.433556192714475e-05
Position 911: 6.329465496919205e-05
Position 588: 6.195042810247457e-05
Position 4794: 6.102711506164449e-05
Position 1110: 5.936158344394476e-05
Position 4062: 4.401693633582585e-05
Position 1437: 4.015462335723221e-05
Position 5261: 3.895750990433635e-05
Position 4979: 3.8423960489882204e-05
Position 5287: 3.496353457558345e-05
Position 3367: 3.475451851563157e-05
Position 4681: 3.464623397476951e-05
Position 4861: 2.667471085810666e-05
Position 299: 2.3089580135477897e-05
Position 377: 1.6547541746680864e-05
Position 4722: 1.652839421524012e-05
Position 5143: 1.5693113517986745e-05
Position 1335: 1.216647923984988e-05
Position 379: 1.1117221010081654e-05
Position 251: 1.0816947309620451e-05
Position 3903: 5.748289200524179e-06
Position 373: 4.4685211929805544e-06
Position 3850: 4.3337088151545725e-06
Position 3691: 3.731936206490206e-06
Position 550: 3.3754455999891967e-06
Position 475: 3.2444733972925897e-06
Position 1328: 3.1681690262771455e-06
Position 3811: 2.6111921587961587e-06
Position 500: 2.3269857068976973e-06
Position 253: 1.856022434915469e-06
Position 450: 1.2935281842699273e-06
Position 851: 1.1498275901823597e-06
Position 273: 7.886337492405634e-07
Position 4051: 6.609980117602754e-07
Position 4213: 5.838015750867514e-07
Position 836: 4.051882373470198e-07
Position 649: 3.6392123932799915e-07
Position 4200: 2.5628909457760566e-07
Position 383: 2.5388518178623e-07
Position 4338: 2.3374503798026978e-07
Position 1442: 1.733731138066849e-07
Position 4105: 1.5506832278438234e-07
Position 4303: 9.34837656957051e-08
Position 3997: 9.125002758159055e-08
Position 4042: 8.769375603005183e-08
Position 4443: 6.551467381346502e-08
Position 4159: 6.538358517753289e-08
Position 158: 5.636568656249595e-08
Position 247: 5.088104082077012e-08
Position 148: 4.376819969115367e-08
Position 152: 3.0458912160877543e-08
Position 457: 2.8994192621374886e-08
Position 4335: 1.907156714905523e-08
Position 245: 1.665038018853732e-08
Position 4311: 1.4182872169547878e-08
Position 461: 1.3557156407628616e-08
Position 4371: 1.2873955312540049e-08
Position 1363: 4.47213077535767e-09
Position 177: 7.884559953465137e-12
Position 186: 6.1941320278985095e-12
Position 190: 1.20940962209355e-12
Position 167: 4.0593559017140575e-14
Position 169: 3.8523427187755593e-16
Position 173: 3.620373596563823e-16
Position 171: 4.0966657294179054e-17
Position 387: 3.966368822180669e-17
