Gene = Msp300
Position 40515: 0.004308862121236611
Position 6981: 0.004130197858751432
Position 6975: 0.003561726031340146
Position 22807: 0.0034770094013167998
Position 39169: 0.003448557910050639
Position 53561: 0.0033548393891630847
Position 1208: 0.0033244494674510494
Position 52483: 0.00328797795247441
Position 47336: 0.0031480393811602367
Position 12341: 0.003140550501511407
Position 1007: 0.002960157640563973
Position 5176: 0.0029427428748290694
Position 47552: 0.002919213152372551
Position 21705: 0.002905404806681775
Position 522: 0.0028580706770265788
Position 7406: 0.0027594858386696063
Position 1347: 0.0027337826085507295
Position 43013: 0.002668482029357777
Position 595: 0.0026497735573705714
Position 51856: 0.0025710502724518975
Position 42528: 0.002363364533729823
Position 40652: 0.0023506310483648353
Position 1072: 0.0020777053350221285
Position 50504: 0.002036270998631128
Position 23298: 0.0019748323110866596
Position 45827: 0.0019606187709573426
Position 39188: 0.001956716136762864
Position 22286: 0.0019506534547122554
Position 12130: 0.0018730614877594477
Position 354: 0.0018219445435370288
Position 22846: 0.001803280405889554
Position 40684: 0.0017518554618748377
Position 57231: 0.0017335124993801728
Position 39776: 0.0017248214994466159
Position 23129: 0.001720094148043001
Position 53801: 0.001711516657946605
Position 39257: 0.001706567336768024
Position 47164: 0.0017061275765402912
Position 36: 0.001702615224974756
Position 40378: 0.0016966421531708924
Position 1355: 0.001679712950290691
Position 41303: 0.00166489327968186
Position 40678: 0.001661120107927871
Position 202: 0.0016601706096377197
Position 54064: 0.0016526214587197889
Position 1619: 0.0015357158331720199
Position 22826: 0.0014974836322734757
Position 4680: 0.0014437613822773478
Position 47028: 0.001416277066796924
Position 370: 0.0013901083198785827
Position 54035: 0.0013850689462142206
Position 40190: 0.0013734820122250579
Position 1578: 0.0013567813621485347
Position 49293: 0.0013380195922438277
Position 53913: 0.0013145931996353442
Position 660: 0.0013105217596629858
Position 1616: 0.0012749436008574011
Position 1611: 0.0012450209137479186
Position 51453: 0.0012361802217785952
Position 1705: 0.001231875398311965
Position 22694: 0.001182806248204368
Position 51359: 0.0011676893891987249
Position 6873: 0.0011278998543866878
Position 47564: 0.0010629055356872513
Position 1394: 0.0010242214765705956
Position 1449: 0.0009950896538557957
Position 39696: 0.0009865233964037128
Position 20984: 0.0009594880637562743
Position 41057: 0.0009469997693194194
Position 22229: 0.000924783121945757
Position 53774: 0.0008980528833922297
Position 813: 0.000895366478113191
Position 1457: 0.0008785654485288314
Position 210: 0.0008682900570351434
Position 41020: 0.0008539338202003759
Position 22025: 0.0007768005467092696
Position 47820: 0.0007754112880134318
Position 42563: 0.0007746516528541283
Position 21983: 0.0007664723841213026
Position 3571: 0.0007162009398009164
Position 880: 0.0007058752230277233
Position 7013: 0.0006813320739701735
Position 2174: 0.0006514051630336791
Position 51065: 0.0006473702260850903
Position 25566: 0.0006354978624222107
Position 54590: 0.0006306069252700732
Position 51: 0.0006302507960728776
Position 298: 0.0006258432912363696
Position 40110: 0.0005881590250545082
Position 40736: 0.0005869381229852447
Position 7032: 0.0005617667384476476
Position 845: 0.0005258705037304491
Position 4813: 0.0005254773053348556
Position 24754: 0.0005180507326357698
Position 1793: 0.0005169001524068981
Position 60904: 0.0005117417932970849
Position 685: 0.0005096256750648997
Position 2313: 0.0004890743862401277
Position 39861: 0.00047695009839737257
Position 177: 0.00047073816228316673
Position 40530: 0.0004703301729566228
Position 24734: 0.0004695401952209532
Position 40611: 0.0004543842917733652
Position 2384: 0.0004515446090295555
Position 3338: 0.0004458421177376412
Position 47110: 0.00043689349893629836
Position 60986: 0.0004254531810450145
Position 1505: 0.0004165606988549835
Position 125: 0.0004136980033545191
Position 998: 0.000404180414516521
Position 938: 0.00040101515655571214
Position 38791: 0.0003885652562929137
Position 7427: 0.00036724740991788746
Position 439: 0.00036486729776033316
Position 55289: 0.00036475533025186614
Position 2599: 0.00035082864508783143
Position 1415: 0.0003473956149441109
Position 46751: 0.0003409969755581178
Position 39074: 0.00033626317289811434
Position 40084: 0.00033393215445975396
Position 495: 0.0003216875076364771
Position 57710: 0.0002933196018607114
Position 58013: 0.00028474150274762525
Position 46517: 0.000282314234160021
Position 13: 0.0002801658883858781
Position 803: 0.00027868201757927775
Position 39359: 0.0002607579991968436
Position 41025: 0.0002502886226086995
Position 3900: 0.0002459210347625096
Position 602: 0.00022957944274247494
Position 39316: 0.00022481755674873578
Position 53498: 0.0002155030794436977
Position 46679: 0.00021359509305295053
Position 1282: 0.00020950997791540968
Position 53763: 0.00020828907206617005
Position 536: 0.00020703762805080595
Position 39738: 0.00020453207922464963
Position 3: 0.00020300438842227103
Position 22417: 0.00018616058174734492
Position 41543: 0.00017868568704719964
Position 51324: 0.0001776477745310238
Position 50130: 0.0001675981923766529
Position 39929: 0.00016463008595885055
Position 742: 0.00016119018731675734
Position 628: 0.0001589612498623742
Position 46937: 0.00015287091520066562
Position 40972: 0.00014274728091393521
Position 1370: 0.0001411133300470349
Position 54662: 0.00013686663398834113
Position 55754: 0.00013386614840486333
Position 41050: 0.000127930058413605
Position 56390: 0.00011572120961455191
Position 271: 0.00010047420474747454
Position 673: 0.00010009436098913169
Position 21915: 9.550341165660585e-05
Position 352: 9.526251483973772e-05
Position 40468: 9.524935031429891e-05
Position 57765: 9.254635735926445e-05
Position 662: 9.088749924120853e-05
Position 22429: 8.727994050958666e-05
Position 38801: 8.38322127401523e-05
Position 39393: 7.810996700439607e-05
Position 39555: 7.692024941282766e-05
Position 39438: 7.409662908183089e-05
Position 50717: 6.787105925328777e-05
Position 23570: 6.750493910807423e-05
Position 49446: 6.702393169412895e-05
Position 50864: 6.592576351444034e-05
Position 40103: 6.0515363890500095e-05
Position 40144: 6.050380568809622e-05
Position 40012: 6.03473444584969e-05
Position 7403: 5.997659399545236e-05
Position 41761: 5.7073555887520315e-05
Position 1418: 5.62412609202879e-05
Position 22199: 5.2861579097959657e-05
Position 57445: 5.154692873678905e-05
Position 40590: 4.8625551131131187e-05
Position 56378: 4.780013196025428e-05
Position 39098: 4.599592257534406e-05
Position 41766: 4.108151795801722e-05
Position 22243: 3.944251247442399e-05
Position 4421: 3.885307420341056e-05
Position 50604: 3.660937205924087e-05
Position 3486: 3.631981933178671e-05
Position 41062: 3.5666030742742865e-05
Position 41018: 3.513523055630762e-05
Position 54584: 3.282529386342126e-05
Position 4822: 3.150444336069088e-05
Position 21612: 3.0658682728289366e-05
Position 3213: 2.964249963888442e-05
Position 57222: 2.958076328197663e-05
Position 56394: 2.821958864552756e-05
Position 4836: 2.736645767835349e-05
Position 40632: 2.7039128285065554e-05
Position 39537: 2.6516151050837093e-05
Position 41587: 2.4921587734065325e-05
Position 56231: 2.364801593104989e-05
Position 3320: 2.34079374984902e-05
Position 59781: 2.294621799769667e-05
Position 59868: 2.0146016150723465e-05
Position 39307: 1.9178118398757112e-05
Position 40988: 1.9092662287781528e-05
Position 3071: 1.8828953232378715e-05
Position 55205: 1.8132467589428916e-05
Position 730: 1.8034076285911735e-05
Position 54616: 1.76259648630125e-05
Position 40079: 1.7348097702391835e-05
Position 1604: 1.5111705287349278e-05
Position 735: 1.2349016287693469e-05
Position 22108: 1.1099042322460213e-05
Position 55083: 9.611402868180713e-06
Position 55092: 9.26875127392716e-06
Position 21833: 9.181252859043556e-06
Position 48365: 8.226498768692257e-06
Position 57776: 8.104401395884117e-06
Position 59316: 7.841172677574998e-06
Position 57918: 7.778840866483152e-06
Position 21749: 7.664524763137403e-06
Position 21679: 6.630141726126843e-06
Position 55008: 6.397158400301259e-06
Position 54916: 5.942005876075114e-06
Position 41781: 5.847914009628495e-06
Position 21792: 4.828859343195258e-06
Position 54930: 4.655494491941953e-06
Position 22102: 4.49997297020294e-06
Position 55316: 4.143777388861582e-06
Position 56136: 3.3490360553579414e-06
Position 56371: 3.0823393861366273e-06
Position 55864: 3.0805479246662716e-06
Position 969: 2.814349867187599e-06
Position 22355: 2.5838022416414366e-06
Position 3567: 2.4424835870839365e-06
Position 3488: 2.414911098425999e-06
Position 276: 2.3929351406638866e-06
Position 56433: 2.3542615241093056e-06
Position 56656: 2.3271530786138344e-06
Position 194: 2.161457934141513e-06
Position 21935: 2.1021204191370535e-06
Position 282: 1.8944921789743151e-06
Position 310: 1.751197493901379e-06
Position 2983: 1.6322193091673882e-06
Position 55324: 1.5818788533613348e-06
Position 55293: 1.4280594973456653e-06
Position 3243: 1.195986057951572e-06
Position 3474: 1.164897487039535e-06
Position 54977: 1.108766760462136e-06
Position 55087: 1.0699398617238729e-06
Position 54772: 1.0381773468090482e-06
Position 55183: 9.732446865531159e-07
Position 55347: 9.627878770897284e-07
Position 55939: 8.023326241647729e-07
Position 40860: 7.495267120187299e-07
Position 3968: 6.731150296441141e-07
Position 40982: 6.492839348917511e-07
Position 3742: 5.951305690537251e-07
Position 3177: 5.900195560935713e-07
Position 1051: 5.604931273040172e-07
Position 55334: 4.5801243276412345e-07
Position 3635: 4.4548254203380974e-07
Position 39430: 4.2152091678801e-07
Position 170: 4.1474185005362063e-07
Position 55693: 4.0439429556132254e-07
Position 3669: 3.6810716316946626e-07
Position 54884: 3.2524941475881475e-07
Position 55902: 2.915901417551132e-07
Position 3500: 2.770911978479107e-07
Position 2861: 2.410316299510101e-07
Position 1329: 2.197371146177291e-07
Position 3665: 2.0109031568069705e-07
Position 55044: 1.298074320412034e-07
Position 54802: 1.2751082417834486e-07
Position 748: 1.128490703331587e-07
Position 2981: 1.1193931313826765e-07
Position 54813: 1.06397335308962e-07
Position 442: 1.0381295032691222e-07
Position 612: 1.0244671805816337e-07
Position 2953: 1.01358448781236e-07
Position 300: 9.402124456653968e-08
Position 39419: 8.261518764313968e-08
Position 6: 7.397251056313037e-08
Position 1218: 4.3354099379183624e-08
Position 25271: 2.965018541514435e-08
Position 25176: 2.9338001518376234e-08
Position 28710: 2.759441609359685e-08
Position 25911: 2.7475986130552678e-08
Position 25197: 2.4081154866596002e-08
Position 39541: 1.6173788641503458e-08
Position 2724: 1.026992559925703e-08
Position 28588: 4.9205190922695096e-09
Position 26320: 4.220293597071634e-09
Position 55096: 2.9298637931337706e-09
Position 675: 2.4893910550784673e-09
Position 28507: 2.175044521032434e-09
Position 200: 2.1181267293580463e-09
Position 4298: 8.954663651103818e-10
Position 38927: 1.4935413876092324e-10
Position 22916: 1.880365206366362e-11
Position 54778: 5.283475481324719e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 54711: 0.9999985055947016
Position 38481: 0.999939061611515
Position 38901: 0.9995047190390035
Position 54444: 0.9964767703682282
Position 20798: 0.9934901491813556
Position 21557: 0.9856376892858237
Position 47853: 0.9616488306937602
Position 53370: 0.9143411784976525
Position 46115: 0.909454999557934
Position 21783: 0.8900468888539521
Position 40775: 0.8811617870941668
Position 67269: 0.8103650307466805
Position 22138: 0.708990245857919
Position 40238: 0.6765383553001314
Position 1818: 0.5264510297598508
Position 16699: 0.505882318004224
Position 41125: 0.30679367694649967
Position 22324: 0.300772036098292
Position 24950: 0.26167262823705734
Position 2166: 0.18266547036972233
Position 40187: 0.18123754122278113
Position 46778: 0.17936010153382947
Position 64869: 0.15345517803197128
Position 43617: 0.1525063450955301
Position 7291: 0.12493521985929686
Position 2463: 0.11499495666614713
Position 2466: 0.10806684554192987
Position 1791: 0.09057685116028866
Position 40813: 0.08855147126804341
Position 1482: 0.07166778827824583
Position 6733: 0.06865679842480875
Position 42905: 0.06436838032233995
Position 1848: 0.058219655677100024
Position 925: 0.05576169996189473
Position 46604: 0.05426907574290837
Position 21124: 0.05307134080717252
Position 51243: 0.0528421657307841
Position 25829: 0.0495538390396846
Position 24334: 0.04863587090855571
Position 16325: 0.041906395823188565
Position 46172: 0.0392046040404127
Position 2664: 0.03741392920185403
Position 43743: 0.036441107119389825
Position 21162: 0.03516568817498623
Position 6794: 0.02892811372795187
Position 12530: 0.028524529689466147
Position 23356: 0.02667690149712483
Position 7532: 0.026597570620190476
Position 12645: 0.025027417359992983
Position 5238: 0.024758591013033814
Position 52109: 0.02428257768383077
Position 1492: 0.023138078799453538
Position 1888: 0.021368562026445558
Position 39807: 0.018822025601833055
Position 40448: 0.01838421440982845
Position 21789: 0.017624715533369924
Position 42588: 0.015679893144191343
Position 65552: 0.015192735769009324
Position 40433: 0.014247446561633638
Position 26237: 0.013670689130052087
Position 11968: 0.013360199308540037
Position 61016: 0.01308827707402938
Position 49205: 0.012799303766448196
Position 1456: 0.012162817009368835
Position 6457: 0.011753175494363879
Position 25024: 0.011057656808913028
Position 23167: 0.010884623261172283
Position 53455: 0.0105668545594642
Position 41062: 0.010509690341379517
Position 53217: 0.00978434028558676
Position 22915: 0.009540317258330102
Position 58090: 0.009469316805079541
Position 2638: 0.0092501024783151
Position 54082: 0.009052421433538795
Position 64708: 0.008806341757229882
Position 2433: 0.008749618064952771
Position 39417: 0.008650339884214252
Position 2202: 0.008313955028957069
Position 40242: 0.00810165361913199
Position 2402: 0.00782510034700293
Position 12417: 0.007796812792601268
Position 49208: 0.0072476658321224165
Position 21628: 0.0072146888385524865
Position 27665: 0.00699894578215958
Position 43181: 0.0069929133195322
Position 7592: 0.006888737361145266
Position 41325: 0.006753234271573102
Position 2173: 0.006558997725515496
Position 42954: 0.0064866862129711765
Position 40147: 0.0064208571702719566
Position 23920: 0.006265742581528739
Position 55571: 0.005811623043682877
Position 46140: 0.005662799924199323
Position 39833: 0.0055985888013219
Position 6903: 0.005516649227584742
Position 24133: 0.005514341207248077
Position 1003: 0.005506596093583502
Position 57350: 0.0051409986310408965
Position 42057: 0.005066472279959353
Position 44097: 0.005026795284386173
Position 1071: 0.004967943367668366
Position 1831: 0.004910421760751184
Position 39870: 0.004647869008152315
Position 1565: 0.004458037215416528
Position 42147: 0.004320532438945768
Position 2469: 0.004311427232117281
Position 22354: 0.004293221131496954
Position 1418: 0.004263281245291891
Position 47247: 0.00411339519439111
Position 15722: 0.0039869624963831075
Position 39628: 0.003733599891294549
Position 23875: 0.0037327000975760647
Position 47215: 0.0036671322672598384
Position 39700: 0.0035732561773978815
Position 1762: 0.0035596010744755042
Position 42864: 0.0034934178705176397
Position 42883: 0.0032381843458353272
Position 39705: 0.003179000414030791
Position 39504: 0.003178961424320079
Position 48448: 0.0031748244566297216
Position 5991: 0.0031079081011826794
Position 1091: 0.00302181546986741
Position 1932: 0.0029864924148462037
Position 2343: 0.0028847714766681
Position 47896: 0.002742524830674175
Position 48339: 0.0027262069560734245
Position 6370: 0.002587900671344355
Position 1517: 0.002546294996799848
Position 2384: 0.0024215696257126763
Position 3820: 0.0023671596627704732
Position 7179: 0.0023662534603233476
Position 40103: 0.00230611975722082
Position 6532: 0.002250162408774384
Position 44558: 0.0022122867085803766
Position 50760: 0.0021452141219091576
Position 60785: 0.00213413427029749
Position 49079: 0.0021238291916392876
Position 1875: 0.002098188066253546
Position 50195: 0.0019644685202063676
Position 4915: 0.0019052078393486903
Position 48255: 0.0018244711896175628
Position 6954: 0.0018026066813812323
Position 40725: 0.0017991168351000407
Position 43373: 0.001783887478917503
Position 45157: 0.0017391647145582926
Position 1626: 0.0017057110152598235
Position 12254: 0.0016911977962432488
Position 57444: 0.001633519022466533
Position 46486: 0.0016002096896287786
Position 39462: 0.00156836829719554
Position 53312: 0.0015264891833476305
Position 27353: 0.0015176236571741422
Position 21372: 0.0015047603096606248
Position 2412: 0.0014481515159845135
Position 39168: 0.0013833906448592133
Position 39087: 0.0013720929471634836
Position 49943: 0.0013363805959213991
Position 49500: 0.0012880354530965176
Position 57859: 0.0012757939382074296
Position 42341: 0.0012705270487171274
Position 228: 0.0012547692059691154
Position 39255: 0.0012256274526288107
Position 43074: 0.0011848202398718735
Position 41835: 0.0011827671786519664
Position 50213: 0.0011624867332774634
Position 24963: 0.0011281529607895322
Position 40479: 0.001112682889239244
Position 2301: 0.0010770559678493553
Position 39879: 0.00107529777323865
Position 48195: 0.001059870765557315
Position 61277: 0.0010252651379003166
Position 27797: 0.001015676950076881
Position 44954: 0.001009575132340549
Position 61297: 0.0009910900033405473
Position 56289: 0.0009847888252659178
Position 1134: 0.000984270478938891
Position 6040: 0.0009739265620670022
Position 42623: 0.0009465055047522159
Position 973: 0.0009439155484349043
Position 40829: 0.0009167250099739112
Position 48359: 0.0009161473781684963
Position 6324: 0.0009106870711133542
Position 42473: 0.0008989706667611608
Position 50163: 0.0008826457943587701
Position 2205: 0.000858299317320863
Position 39711: 0.0008442472958159326
Position 56996: 0.0007955486186425377
Position 59467: 0.0007917891049838273
Position 62173: 0.0007897665797701879
Position 44991: 0.0007852519519813073
Position 23971: 0.0007738368321277343
Position 1021: 0.000761149571653751
Position 46638: 0.0007588347887858297
Position 1137: 0.0007456644328830085
Position 61052: 0.0007099224658712868
Position 21488: 0.0007077728506672345
Position 21435: 0.0006040180804661559
Position 57886: 0.0005942560775926288
Position 565: 0.0005724463908965856
Position 62427: 0.0005649862283400594
Position 389: 0.0005591628015642645
Position 21616: 0.0005559559319136668
Position 271: 0.00055332312560237
Position 6668: 0.000535509613155751
Position 41598: 0.0005328131245567803
Position 39594: 0.0005250753899850749
Position 24915: 0.000507920087650527
Position 62018: 0.0005009937218314616
Position 4591: 0.0004994257929378719
Position 23208: 0.0004799000004523827
Position 39123: 0.00047480516776858507
Position 1374: 0.0004635506239540667
Position 5465: 0.00046186175633655105
Position 2442: 0.0004613062337991884
Position 2910: 0.0004450510614108739
Position 22171: 0.00043878772637769454
Position 46834: 0.00043254029493231287
Position 21819: 0.0004261983046442092
Position 25613: 0.0004085599841323885
Position 4942: 0.00039606544490716257
Position 22156: 0.00039482195878924906
Position 2650: 0.00037765858388292964
Position 61274: 0.000366245932766417
Position 735: 0.00036564135569204336
Position 3032: 0.0003528252015180539
Position 4383: 0.0003524202375891834
Position 57794: 0.00035082310263415194
Position 26305: 0.0003343570827606522
Position 47225: 0.0003303129882989904
Position 21805: 0.0003271190921253889
Position 48137: 0.00031840793607711013
Position 48997: 0.00030075294637146237
Position 39093: 0.00028877287531834143
Position 6811: 0.0002852648347308023
Position 48327: 0.00028273927289555013
Position 49525: 0.00025933765084970437
Position 42315: 0.00024199099614320935
Position 57577: 0.00023408254788719925
Position 39767: 0.00023241574811188248
Position 5179: 0.0002323770906593863
Position 2777: 0.00023071380706469306
Position 48365: 0.00022388568746253924
Position 7340: 0.00021724460952966655
Position 48236: 0.00021592982410080034
Position 6512: 0.00021530297328861824
Position 2325: 0.00021422382406488953
Position 58012: 0.00020618509937849676
Position 54501: 0.0002018891815159956
Position 55816: 0.00020069351640721205
Position 44030: 0.0001979349397818817
Position 48454: 0.00019344407663151296
Position 57607: 0.000192860694243757
Position 38952: 0.00017565843014026572
Position 40514: 0.00017222448425486799
Position 58058: 0.00016906476151074934
Position 40590: 0.00016764744329141916
Position 38841: 0.00016439285613254183
Position 41238: 0.0001640467990955685
Position 42413: 0.0001628296403169524
Position 42450: 0.00016168334081889893
Position 39387: 0.000161459321291739
Position 788: 0.00015950704213513398
Position 44653: 0.00015455103492978883
Position 56258: 0.00015219183144511448
Position 60170: 0.00013797573519802535
Position 6108: 0.0001359757317190073
Position 39228: 0.00013556706477189728
Position 40200: 0.00013003458116904156
Position 6428: 0.0001267277951336874
Position 1193: 0.0001251721822175272
Position 55660: 0.00012428638547486466
Position 39979: 0.00011717609287604429
Position 210: 0.00011168735191159526
Position 41643: 0.0001098439641660319
Position 1104: 0.00010901096178008984
Position 1310: 0.00010669925925979876
Position 58499: 0.00010508003445818039
Position 48303: 9.67045639833109e-05
Position 57216: 9.470151042350355e-05
Position 55752: 9.388224242747506e-05
Position 1588: 8.764465279543877e-05
Position 4739: 8.736874681780652e-05
Position 47411: 8.577146664277159e-05
Position 3647: 8.52691942723442e-05
Position 39555: 8.430793170936331e-05
Position 44979: 8.27552921203456e-05
Position 3499: 8.267120434989514e-05
Position 40667: 8.237918898733176e-05
Position 2215: 8.234716965595887e-05
Position 47651: 8.074544786239567e-05
Position 1653: 7.841372574070325e-05
Position 39600: 7.793502273009768e-05
Position 47037: 7.658694838602857e-05
Position 2915: 7.529200585042276e-05
Position 2838: 7.065859394533967e-05
Position 42117: 6.874054005737356e-05
Position 50567: 6.787105925328777e-05
Position 38931: 6.51821526977541e-05
Position 39207: 6.24319354687675e-05
Position 42102: 6.131466167115526e-05
Position 22663: 6.075783361000054e-05
Position 39561: 6.025076661332723e-05
Position 55793: 5.906490469597049e-05
Position 6499: 5.876673533394256e-05
Position 880: 5.391844606093787e-05
Position 55495: 4.9363402582401025e-05
Position 107: 4.797138830937704e-05
Position 21865: 4.767930688542854e-05
Position 39084: 4.542082102601046e-05
Position 55029: 4.181736377098986e-05
Position 2827: 4.021046198341765e-05
Position 2861: 3.928666718357312e-05
Position 39129: 3.8700291235647176e-05
Position 41664: 3.802242158197409e-05
Position 22174: 3.576538568214565e-05
Position 22060: 3.502096784229676e-05
Position 5424: 3.439597150744063e-05
Position 21330: 3.4149371249494845e-05
Position 21318: 3.133955370576317e-05
Position 756: 2.9940292705301777e-05
Position 39273: 2.9918555651398747e-05
Position 4479: 2.9793880770715053e-05
Position 55183: 2.900608621067002e-05
Position 55724: 2.872940842236667e-05
Position 2807: 2.7990187359376885e-05
Position 44519: 2.7680060366045552e-05
Position 22080: 2.6837786764818273e-05
Position 39450: 2.6374299795838906e-05
Position 55935: 2.6072454588380407e-05
Position 44325: 2.5668785231940707e-05
Position 45110: 2.4607671496478407e-05
Position 1343: 2.387526558179493e-05
Position 59849: 2.2946217997696623e-05
Position 55033: 2.2897918338590388e-05
Position 3011: 2.0338899259785628e-05
Position 59917: 2.0146016150723465e-05
Position 58675: 1.9416122819843385e-05
Position 3834: 1.8573827935360895e-05
Position 57130: 1.7645140677009576e-05
Position 55063: 1.7345226148823566e-05
Position 4498: 1.7302950622812555e-05
Position 59320: 1.715063987742507e-05
Position 39069: 1.686743520530983e-05
Position 3096: 1.674786798758888e-05
Position 44586: 1.6239139170146122e-05
Position 4023: 1.4860564943138636e-05
Position 2968: 1.4380859795628303e-05
Position 55022: 1.3776429602206785e-05
Position 25616: 1.3201559851063335e-05
Position 370: 1.3027659421610709e-05
Position 56329: 1.2478627051881625e-05
Position 3301: 1.2442266528459924e-05
Position 56293: 1.2420811658413345e-05
Position 448: 1.0326449100695887e-05
Position 1058: 9.848479821472383e-06
Position 3311: 9.791499555799788e-06
Position 22065: 9.026300888056264e-06
Position 55877: 8.996052724151744e-06
Position 3100: 8.650601740991875e-06
Position 45154: 8.325506849057295e-06
Position 55112: 8.039473799214098e-06
Position 44101: 7.962613237295477e-06
Position 47401: 7.615825831649088e-06
Position 40823: 6.77987096220819e-06
Position 58937: 6.566277213547706e-06
Position 49353: 6.440726067246033e-06
Position 4563: 5.935526152250392e-06
Position 39138: 5.904854437317537e-06
Position 4693: 5.3277380094550235e-06
Position 4129: 4.612478563286291e-06
Position 930: 4.404324233011715e-06
Position 1676: 3.949898814991257e-06
Position 3570: 3.540123532812925e-06
Position 55758: 3.4456988161057756e-06
Position 4301: 2.970579092513615e-06
Position 4072: 2.870137968591871e-06
Position 46758: 2.606035341692418e-06
Position 46727: 2.3894691733856935e-06
Position 42333: 2.2062840982450204e-06
Position 57800: 2.1344576823655672e-06
Position 48562: 1.7422247659976345e-06
Position 55087: 1.3223043334067573e-06
Position 48101: 1.172738133936958e-06
Position 55060: 1.0758953093253339e-06
Position 55347: 1.0723924666981395e-06
Position 48268: 1.0591340323685194e-06
Position 439: 8.610794846832361e-07
Position 46794: 8.459201792988292e-07
Position 49039: 8.192112548094786e-07
Position 55075: 8.103649491664129e-07
Position 49016: 7.873503680091608e-07
Position 55923: 6.579069939445977e-07
Position 3216: 5.28580837518778e-07
Position 276: 5.048945675720587e-07
Position 48778: 4.444918362655289e-07
Position 673: 4.2765374739072167e-07
Position 54864: 3.008572240123913e-07
Position 47062: 2.8742277367196004e-07
Position 56059: 2.6655789523503953e-07
Position 3319: 2.0776886126374122e-07
