Gene = Kr-h1
Position 12202: 2.3748719448323625e-06
Position 11429: 2.3074830623144547e-06
Position 11399: 2.249943908790105e-06
Position 806: 2.187116182793612e-06
Position 2440: 2.150709560356822e-06
Position 3443: 2.0657614985673885e-06
Position 2379: 1.6497985430159746e-06
Position 3255: 1.4783661143369732e-06
Position 1665: 1.4259217789272262e-06
Position 406: 1.4081271479422583e-06
Position 133: 1.3503500677842338e-06
Position 1291: 1.258296996331488e-06
Position 1142: 1.245479406268301e-06
Position 2761: 1.165260337527749e-06
Position 1655: 1.1040728527107167e-06
Position 844: 1.0763453407569695e-06
Position 2590: 9.601184092306938e-07
Position 1995: 8.025493306774057e-07
Position 1502: 6.595402920747817e-07
Position 926: 6.075662021986362e-07
Position 167: 5.119644107761674e-07
Position 1085: 4.685624844300115e-07
Position 11: 4.6180524812493974e-07
Position 1550: 3.7874559472023506e-07
Position 968: 3.731744737104474e-07
Position 1464: 3.686435218109097e-07
Position 509: 3.046296340788552e-07
Position 411: 2.9609044737174644e-07
Position 2568: 1.5763255398134613e-07
Position 16: 1.412136956405396e-07
Position 1579: 8.907939982955141e-08
Position 4852: 8.660077759766706e-08
Position 11309: 4.3077365410911243e-08
Position 11820: 4.130976554753356e-08
Position 6607: 3.512320907576934e-08
Position 11780: 3.387462039105304e-08
Position 11610: 2.7999610968720004e-08
Position 3462: 2.5946924291376038e-08
Position 12989: 2.0876907503939548e-08
Position 12865: 1.089631265431571e-08
Position 13197: 1.0824453233546851e-08
Position 11215: 1.0185282398593226e-08
Position 12902: 9.363757843487485e-09
Position 11477: 9.350683622319481e-09
Position 5345: 5.316732212497413e-09
Position 821: 4.613280292223739e-09
Position 2188: 3.963774392555242e-09
Position 11231: 2.7481369608878776e-09
Position 12879: 2.5437704297496383e-09
Position 279: 1.7595119469177659e-09
Position 13202: 1.4124587158898667e-09
Position 2679: 5.488291920802815e-10
Position 219: 2.0558744108820028e-10
Position 230: 5.043179581312757e-11
Position 647: 2.7227391110466277e-11
Position 224: 3.236653252657975e-12
Position 2530: 1.9941885034800494e-12
Position 2270: 1.9021518997724092e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9979278559351922
Position 12634: 0.9930308737372892
Position 10391: 0.8731215402098417
Position 1487: 0.4567622076010635
Position 1585: 0.08975713845780488
Position 9467: 0.06351569750901852
Position 8778: 0.06045189136554572
Position 9416: 0.04636425250626374
Position 1736: 0.044396589649017534
Position 1440: 0.04363395503902955
Position 365: 0.042052272146221314
Position 10327: 0.03707707047810251
Position 10432: 0.036262162209923426
Position 10499: 0.029515906176351112
Position 9458: 0.026322726574258264
Position 12218: 0.017542492683046744
Position 1719: 0.013746017146201864
Position 10299: 0.010776059284486893
Position 743: 0.0106533383826291
Position 1971: 0.01033003296004409
Position 1889: 0.009343271574824674
Position 1208: 0.009216161471023339
Position 8538: 0.006583799383844794
Position 781: 0.006493477102320326
Position 628: 0.005987730307912025
Position 448: 0.005344348886604284
Position 2110: 0.005214008050407697
Position 13255: 0.004763329550246072
Position 10308: 0.004566049058010679
Position 12047: 0.00453170642967687
Position 9130: 0.004339582732269201
Position 8560: 0.004229652157226194
Position 1695: 0.00421401454447336
Position 1464: 0.00411152770401466
Position 11925: 0.0040623794706275244
Position 426: 0.0039800149528933385
Position 7908: 0.0033025940187472375
Position 9070: 0.0032184702486878344
Position 9006: 0.0030119643955687004
Position 13580: 0.0029001672807540974
Position 7825: 0.0025890444277090682
Position 2848: 0.002366857524457176
Position 1343: 0.0022866880214021104
Position 384: 0.0021926897968531584
Position 8730: 0.0021903997997155472
Position 926: 0.002075387068465538
Position 459: 0.001904099211779418
Position 11965: 0.001696472842413043
Position 12001: 0.001689766632597615
Position 11633: 0.001642110413501485
Position 406: 0.0016407593841836596
Position 801: 0.0015250806202678794
Position 855: 0.0014840243125762058
Position 11974: 0.0014477690842936736
Position 389: 0.001438487967841521
Position 516: 0.001330109519444478
Position 12261: 0.0013275975389382168
Position 9786: 0.0012624134588055465
Position 13317: 0.001205270241950597
Position 2419: 0.0011679898214592172
Position 635: 0.0010623443868157788
Position 1018: 0.0010398267523600035
Position 13375: 0.000949769686158035
Position 12465: 0.000881564157272922
Position 13274: 0.0008357427579510725
Position 13340: 0.0008117019175293442
Position 13306: 0.0007303075407589177
Position 13346: 0.0007239336993685511
Position 1002: 0.0006668092839081391
Position 1565: 0.0006245821182184351
Position 2392: 0.0006060500872548465
Position 474: 0.0005955029359182219
Position 4265: 0.000589228343489304
Position 242: 0.0005481387839944787
Position 1499: 0.0005354150595492975
Position 12697: 0.0005071885353644483
Position 1755: 0.0004902315076983535
Position 456: 0.0004726045992957318
Position 898: 0.00043151519977649867
Position 13225: 0.00043005924655288157
Position 1857: 0.0004252430756544232
Position 3186: 0.00038217498280191986
Position 13046: 0.00036724405266495727
Position 12302: 0.00032084053090565405
Position 3338: 0.00030326393730945587
Position 1907: 0.0002969488893825123
Position 947: 0.000270290639031456
Position 864: 0.0002682003640686351
Position 2781: 0.00026386910424021413
Position 2494: 0.0002602152185067692
Position 1332: 0.000254471457092845
Position 3527: 0.0002305177528922426
Position 2706: 0.00022148256186277536
Position 13803: 0.00021485029064227288
Position 1976: 0.00021144468039242635
Position 12599: 0.00021015565145039863
Position 11166: 0.0001995748518727713
Position 12191: 0.00016752804489193906
Position 706: 0.00015942302159440604
Position 2158: 0.0001587005024403817
Position 11153: 0.00015168320505076104
Position 1520: 0.00014783481807945
Position 4205: 0.0001380114315465212
Position 13015: 0.0001375003300886221
Position 2978: 0.00013229491891162033
Position 1625: 0.00012989461690118319
Position 552: 0.00010120421617398196
Position 753: 9.748725826509161e-05
Position 13643: 9.520454778858147e-05
Position 661: 9.10007688556103e-05
Position 1125: 9.003483063723873e-05
Position 12597: 8.928556187364917e-05
Position 12978: 8.640453204687767e-05
Position 1529: 8.29906425207533e-05
Position 1752: 8.091596833138806e-05
Position 1897: 6.377025013800553e-05
Position 11528: 6.176738393580084e-05
Position 13816: 4.89036129113307e-05
Position 13436: 4.6597569503650606e-05
Position 250: 3.795420040140246e-05
Position 11354: 3.705731260273036e-05
Position 1036: 3.494625787110364e-05
Position 13757: 2.613633988436539e-05
Position 13754: 2.3187766794950818e-05
Position 12674: 2.036598512238135e-05
Position 13021: 2.019078974834771e-05
Position 885: 1.793722183692082e-05
Position 1059: 1.7240675997255857e-05
Position 873: 1.603636454958338e-05
Position 558: 1.4101613870494726e-05
Position 1321: 1.3886255543388122e-05
Position 541: 1.3251037675488965e-05
Position 573: 1.0830451289211087e-05
Position 586: 1.0678040662642607e-05
Position 1062: 1.0459591418845596e-05
Position 11690: 9.898355892577704e-06
Position 11648: 9.098337856000834e-06
Position 564: 8.410008571624031e-06
Position 13882: 7.5463912048101075e-06
Position 13280: 5.490585192747212e-06
Position 1639: 4.680033376958402e-06
Position 13714: 4.3601875100679795e-06
Position 680: 3.871495998878068e-06
Position 1044: 3.834463517870868e-06
Position 1834: 3.537264871659262e-06
Position 13086: 3.500466630421252e-06
Position 942: 3.258730297065091e-06
Position 1093: 3.1345985493706224e-06
Position 13105: 3.086484129210777e-06
Position 1535: 2.615114968512864e-06
Position 279: 2.4865209857062824e-06
Position 150: 1.3738739093759109e-06
Position 1763: 1.2637533457232202e-06
Position 579: 1.2585025657433193e-06
Position 193: 1.0410301765428501e-06
Position 268: 1.0129212219801847e-06
Position 147: 8.637048386599972e-07
Position 3913: 8.2159590327007e-07
Position 1998: 7.921940685904534e-07
Position 934: 7.408416641859013e-07
Position 887: 5.201004639625526e-07
Position 180: 4.867442276676608e-07
Position 2128: 4.795434888253518e-07
Position 2273: 3.6234141309311993e-07
Position 76: 2.9784333592360065e-07
Position 307: 2.7558185776584267e-07
Position 73: 1.491797314007052e-07
Position 153: 1.3804855369847707e-07
Position 304: 9.999712174466144e-08
Position 1550: 8.885354633684165e-08
Position 343: 8.029214941678669e-08
Position 4584: 6.964678578355743e-08
Position 294: 6.778038651567392e-08
Position 6450: 2.6479512515961652e-08
Position 58: 2.3890214892615704e-08
Position 2042: 2.151734097840952e-08
Position 6521: 1.4044658998037878e-08
Position 5037: 2.478824514002299e-09
Position 2213: 1.213607522745791e-09
Position 4321: 5.15668091655303e-10
Position 4024: 4.826067739859597e-10
Position 2264: 1.8289835326905878e-10
Position 172: 1.780528706702289e-10
Position 2162: 1.650857984858546e-10
Position 91: 2.0485256310057524e-11
Position 330: 3.482470131811616e-12
Position 313: 2.2411750396445654e-12
Position 158: 1.320237985779119e-12
Position 62: 1.7276452048974053e-13
Position 338: 1.6618602803019245e-13
Position 428: 1.1466033714121281e-13
Position 317: 1.5448728298629233e-14
Position 309: 2.198387091211132e-15
Position 324: 3.3481770525008296e-16
