Gene = TrissinR
Position 6974: 0.0001943981721199703
Position 6949: 0.0001881804499687605
Position 32566: 0.00016723160908284446
Position 910: 0.00015268797275106143
Position 936: 0.00014421057206927704
Position 28321: 0.0001394078936620352
Position 10368: 0.00013940277242417766
Position 32624: 0.0001307400175233234
Position 28229: 0.0001261726812750587
Position 3760: 0.0001256690819252727
Position 29259: 0.00012109210129113391
Position 29584: 0.00011375630126083251
Position 299: 0.00011310515219362773
Position 10771: 0.00011033295426756057
Position 27324: 0.00010432123155504052
Position 32539: 0.00010304257447611367
Position 27019: 0.00010272252665447719
Position 985: 9.338588530748791e-05
Position 29865: 9.029173395158489e-05
Position 27121: 8.907921583176814e-05
Position 2000: 8.49107886525385e-05
Position 164: 8.258051917118894e-05
Position 27322: 8.190229444417784e-05
Position 27606: 8.085856072820859e-05
Position 27701: 7.083649243033667e-05
Position 879: 6.822382692872217e-05
Position 141: 6.667775649368882e-05
Position 153: 6.624607971331955e-05
Position 26970: 6.474996429767491e-05
Position 989: 5.216355135841729e-05
Position 1090: 4.8812820840220643e-05
Position 10598: 4.555984734419836e-05
Position 27914: 4.053090359424872e-05
Position 144: 3.466748464275516e-05
Position 10775: 3.307972394482706e-05
Position 288: 3.1779068466228125e-05
Position 27704: 3.1513174731544264e-05
Position 27707: 2.959320693201035e-05
Position 1670: 2.899717796639315e-05
Position 29249: 2.8684512601051045e-05
Position 30097: 2.8655869233883313e-05
Position 27058: 2.8269805307335614e-05
Position 767: 2.6912311985112355e-05
Position 308: 2.683930650084905e-05
Position 507: 2.6102297037140603e-05
Position 849: 2.4156452753842274e-05
Position 786: 2.0992090528528133e-05
Position 30168: 1.9139866474785687e-05
Position 540: 1.8706338384822922e-05
Position 894: 1.782782106433592e-05
Position 3089: 1.7043626162017144e-05
Position 868: 1.5692139455375563e-05
Position 115: 1.5526552527639517e-05
Position 1078: 1.192475637590903e-05
Position 27535: 1.1575606467515271e-05
Position 538: 1.087850105529073e-05
Position 27032: 9.078117308942877e-06
Position 3190: 8.91573775856274e-06
Position 943: 8.677692059998135e-06
Position 2755: 8.221616034612726e-06
Position 291: 7.481861554741413e-06
Position 281: 7.279586702742948e-06
Position 3303: 7.014451813061526e-06
Position 10938: 7.004647838200133e-06
Position 5: 6.958850883378848e-06
Position 688: 6.513233226536792e-06
Position 2178: 5.96124241449297e-06
Position 213: 5.514009153034901e-06
Position 2356: 5.39273213090612e-06
Position 1901: 5.321860080713467e-06
Position 32535: 4.314260839389394e-06
Position 1420: 4.004164771196428e-06
Position 2954: 3.7991629542491734e-06
Position 27682: 3.308357484462239e-06
Position 247: 2.920411054961071e-06
Position 27532: 2.9096309710223806e-06
Position 1738: 2.3446475775674452e-06
Position 1627: 2.016142417496067e-06
Position 147: 1.4003901267631e-06
Position 26302: 1.2711307962805518e-06
Position 4216: 1.2262459931139457e-06
Position 1486: 1.0843784870220016e-06
Position 1840: 9.766460021604428e-07
Position 1516: 9.036075205247006e-07
Position 1653: 7.572701914008298e-07
Position 1905: 6.508397847302417e-07
Position 1367: 6.20688853389026e-07
Position 29172: 5.998969590845873e-07
Position 29175: 3.017451810583218e-07
Position 109: 2.728255401692496e-07
Position 1187: 2.496976910220801e-07
Position 1254: 2.0025482050897948e-07
Position 1991: 1.7066537543974153e-07
Position 29088: 1.3848981798884467e-07
Position 29243: 9.150589531436935e-08
Position 1476: 2.7879559706772736e-08
Position 1104: 1.9408410490039224e-08
Position 29151: 5.667323601241214e-09
Position 1764: 3.955612470677863e-09
Position 13: 3.3865044561273114e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 27471: 0.9910481469605041
Position 28988: 0.9876640675929189
Position 26095: 0.9483715028019533
Position 32399: 0.9445756903155277
Position 24337: 0.9217203049896319
Position 21300: 0.9002973243372434
Position 32094: 0.8425367576429891
Position 10219: 0.6666307695626218
Position 26826: 0.6525664209473279
Position 29342: 0.49328565866634166
Position 28091: 0.28066181501213705
Position 21696: 0.23340672022756717
Position 26888: 0.21153461672165644
Position 8077: 0.20013489229326345
Position 783: 0.11872485358424874
Position 28701: 0.10437161641483031
Position 32205: 0.09414641348970056
Position 26502: 0.08837511702788903
Position 27645: 0.08339552799612955
Position 7705: 0.07863272394193913
Position 28740: 0.0768495985314109
Position 31327: 0.0665231920870876
Position 9215: 0.055050707106908285
Position 9203: 0.05230686243589498
Position 7717: 0.05013543836056879
Position 6853: 0.042869774060664764
Position 7701: 0.04085094533327726
Position 8324: 0.038930540303410484
Position 7864: 0.03845497406614657
Position 28424: 0.03412079083739306
Position 9342: 0.03149924914271282
Position 32705: 0.029454029742639887
Position 9025: 0.02900281752378577
Position 26916: 0.02867258393009388
Position 26467: 0.026138005238739784
Position 25504: 0.023822666606716218
Position 7466: 0.022930354370941177
Position 12364: 0.020967066091613727
Position 32366: 0.020867743721761978
Position 8557: 0.020162231477738223
Position 1141: 0.019729928873905605
Position 29645: 0.01953749003705802
Position 7663: 0.018948937148437293
Position 26860: 0.017365048209043152
Position 27090: 0.016986368419725905
Position 8003: 0.01598770635137876
Position 28159: 0.01587045407764852
Position 8098: 0.015240366415216854
Position 26780: 0.01401413240282849
Position 24030: 0.013887105354051209
Position 8650: 0.013557030746091221
Position 28630: 0.012257425671598205
Position 7391: 0.012006568936950825
Position 12187: 0.01172053704476288
Position 31371: 0.011527091077331197
Position 28169: 0.01148769959524438
Position 21425: 0.011215115670526538
Position 32378: 0.011117844505618318
Position 23574: 0.010479995116066645
Position 28037: 0.010226709237601207
Position 3842: 0.01011910441003883
Position 28879: 0.010078550627927278
Position 30255: 0.009828834882328498
Position 27946: 0.009571611070260827
Position 27900: 0.009282117616363415
Position 1104: 0.00893509134230657
Position 26450: 0.008667420512797617
Position 11571: 0.008223232340155607
Position 9803: 0.008077345210388895
Position 27777: 0.006965609270429564
Position 9527: 0.006369881744221234
Position 30494: 0.00568443512344118
Position 920: 0.00545272869372024
Position 32444: 0.005183915280833286
Position 213: 0.005171233171998355
Position 25896: 0.005138830327232989
Position 30707: 0.005125931909408052
Position 9387: 0.005056223815454084
Position 26577: 0.004917002903656353
Position 28141: 0.004755088795707029
Position 26877: 0.004699467515839374
Position 32543: 0.004631287337230664
Position 548: 0.004479272180326068
Position 29944: 0.004217688704895464
Position 786: 0.00418633689822103
Position 28121: 0.0039432157405718355
Position 27654: 0.0038664009927467293
Position 27679: 0.0038457101857123917
Position 30201: 0.0035633727675864636
Position 28381: 0.003438120748243224
Position 25709: 0.0032910254478951614
Position 9258: 0.003079762953981056
Position 24792: 0.0029429621668248243
Position 8339: 0.0029267680319942915
Position 31401: 0.002802214242768663
Position 29020: 0.002540553323644408
Position 7785: 0.0024838868865567233
Position 861: 0.0023303638057697944
Position 6910: 0.0023244136785436735
Position 30425: 0.0022744725754945895
Position 8489: 0.0022434605377077005
Position 288: 0.0021936564393387325
Position 29868: 0.002182914842391753
Position 26737: 0.002147845903504158
Position 28517: 0.002069679262910621
Position 31816: 0.001958759822223093
Position 1131: 0.0019170850668605245
Position 2138: 0.001856330375967368
Position 32676: 0.0018458076048991354
Position 6718: 0.0018424879683461863
Position 32569: 0.0018033593360205092
Position 29611: 0.0017480048214798154
Position 9481: 0.0017287089110979397
Position 2077: 0.0017177964710139526
Position 28575: 0.001688300189010082
Position 28452: 0.0016598795283493488
Position 26521: 0.0016204358320522777
Position 32053: 0.0015169332678598635
Position 29930: 0.0014982085367898422
Position 28378: 0.0014100639447818363
Position 25806: 0.0013752483934185572
Position 25322: 0.0013619619104144503
Position 1061: 0.0013616141499119957
Position 26638: 0.0012999238351932175
Position 29671: 0.0012616664094308662
Position 32723: 0.0012519140226429169
Position 30211: 0.0012033328297453942
Position 29889: 0.0011752859122716628
Position 31655: 0.0011472419488145372
Position 27749: 0.001128659764283407
Position 26473: 0.0010358135334040412
Position 30838: 0.0009622884865644137
Position 9460: 0.0009607286839542941
Position 30624: 0.0009571688627409626
Position 27121: 0.0008745092215420741
Position 9390: 0.0007987992622008567
Position 29354: 0.000780178868827216
Position 30224: 0.0007626575944077149
Position 538: 0.0007113499326246335
Position 32698: 0.0006835653191410488
Position 971: 0.0006785639252238351
Position 8128: 0.0006516845327929574
Position 4499: 0.0006372007674981894
Position 30090: 0.0006185198611171139
Position 26892: 0.0006150250485971408
Position 29924: 0.0006019151727973677
Position 1218: 0.0005722888147270553
Position 10588: 0.0005468187643482063
Position 27509: 0.0005254059849164374
Position 29463: 0.0005181633608700698
Position 413: 0.0005124968125878375
Position 1328: 0.0005099481539152123
Position 30450: 0.0005027353468674446
Position 26405: 0.00048641658477031235
Position 25366: 0.0004716550630838512
Position 1782: 0.0004463200098996492
Position 30573: 0.00041866334860886725
Position 28953: 0.00041267850716568253
Position 3350: 0.0004037956660475548
Position 28063: 0.00040205143998913335
Position 299: 0.00039794302775664274
Position 32711: 0.0003972468434883603
Position 1727: 0.0003887335078683176
Position 1559: 0.0003691554596256081
Position 30593: 0.0003294943571707526
Position 26507: 0.0003247098943365693
Position 26619: 0.0003120531291008141
Position 1078: 0.00030047538132347814
Position 28430: 0.00029209626589623227
Position 1031: 0.000270906405948192
Position 28433: 0.00025473293625974446
Position 31790: 0.0002306469116457817
Position 32752: 0.00021768071688828999
Position 10988: 0.0001835240519245918
Position 31846: 0.00017702078990641925
Position 2218: 0.00016917430745828785
Position 29950: 0.0001639099984380582
Position 1193: 0.00016082179114531778
Position 3035: 0.00015814306979752425
Position 1543: 0.00015182106146788748
Position 6034: 0.00014898456157855092
Position 29975: 0.0001399682645937144
Position 6058: 0.00013355423584499536
Position 1314: 0.00013231235443089402
Position 3639: 0.00012902486773270057
Position 3867: 0.00012234247301137242
Position 2242: 0.0001085336722747261
Position 3883: 9.295471312043924e-05
Position 4079: 9.10407104340015e-05
Position 30896: 8.302810212284583e-05
Position 1245: 8.265847162777219e-05
Position 29690: 8.111894869754773e-05
Position 237: 8.069599082805028e-05
Position 30608: 7.398363737099256e-05
Position 32441: 7.13299965553078e-05
Position 178: 6.952468588500918e-05
Position 27752: 6.439808083990286e-05
Position 1215: 5.77151949230688e-05
Position 24798: 5.36273030010605e-05
Position 3613: 5.235765711952815e-05
Position 32501: 4.843053756191983e-05
Position 27242: 4.022729298110301e-05
Position 3623: 3.8240946357761984e-05
Position 10901: 3.618612619332174e-05
Position 2061: 3.5741200080247985e-05
Position 10502: 3.5530437835434636e-05
Position 1373: 3.47260311766755e-05
Position 3048: 3.212567834778283e-05
Position 3183: 3.0347896063722157e-05
Position 27200: 3.008789331148266e-05
Position 27602: 2.901876965552141e-05
Position 27540: 2.622717233116022e-05
Position 3516: 2.3474300573817713e-05
Position 729: 2.2089931075570807e-05
Position 257: 2.119856467625346e-05
Position 901: 1.614464162807878e-05
Position 672: 1.6003618179473125e-05
Position 3993: 1.5507544506386393e-05
Position 30679: 1.545711548924994e-05
Position 27131: 1.3302297468416279e-05
Position 27482: 1.2798770459725052e-05
Position 32633: 1.2717201479587609e-05
Position 29527: 1.1310973193922701e-05
Position 28894: 1.0441874815615419e-05
Position 3400: 8.422803817869378e-06
Position 25045: 6.701535325739571e-06
Position 1827: 5.7095989819943065e-06
Position 30109: 5.475588318847216e-06
Position 27782: 4.618254926185441e-06
Position 29423: 4.326515021531699e-06
Position 3259: 4.078370258323371e-06
Position 27309: 3.6089627181514327e-06
Position 4549: 3.094002104747957e-06
Position 29720: 2.6770315161562597e-06
Position 30155: 2.5917511399535997e-06
Position 4128: 2.247231949652544e-06
Position 2815: 1.7651616485197177e-06
Position 2168: 1.723310637913689e-06
Position 30064: 1.4825035845692346e-06
Position 29675: 1.2732888460224865e-06
Position 126: 8.251661377047804e-07
Position 941: 7.850454607442566e-07
Position 219: 6.990842637585723e-07
Position 274: 6.843131772443127e-07
Position 27795: 6.777545415254123e-07
Position 10765: 6.50292339917457e-07
Position 2836: 5.036087969044009e-07
Position 181: 4.5161853430052426e-07
Position 948: 3.360310117492361e-07
Position 2081: 3.0569762923212823e-07
Position 2288: 2.8655072806605923e-07
Position 27144: 2.2342586842719586e-07
Position 32573: 1.847440920646969e-07
Position 1015: 1.5253164715723147e-07
Position 153: 1.5011115639670616e-07
Position 682: 1.0517080883018409e-07
Position 30545: 5.283784592610451e-08
Position 1204: 2.3151565666791537e-08
Position 1406: 1.5755418735686617e-08
Position 2049: 1.3213976896043303e-08
Position 736: 6.232786382762797e-09
Position 1183: 5.0046769393010255e-09
Position 247: 2.1391349550606974e-09
Position 263: 7.279912675121165e-10
Position 1197: 5.124978354610772e-10
Position 74: 2.934350891435986e-10
Position 57: 2.6097426491803516e-11
