Gene = heix
Position 2806: 0.0011151254203829323
Position 818: 0.0008897972032423717
Position 772: 0.0007467020593765204
Position 1966: 0.0007046109080116653
Position 1182: 0.000640254233685836
Position 2159: 0.0005536717928254762
Position 116: 0.000503856199388332
Position 1042: 0.00048238450538997063
Position 2410: 0.0004630729131440851
Position 3655: 0.0004573995764963644
Position 2031: 0.00045018992898536843
Position 1245: 0.00039769768799206677
Position 3759: 0.00034183747572464945
Position 589: 0.0003027311504272486
Position 2751: 0.0003008243184718554
Position 798: 0.0002639959255669681
Position 360: 0.00022914586479336668
Position 2608: 0.00018360221657259744
Position 938: 0.0001807545150251005
Position 3314: 0.00015676664976834343
Position 497: 0.00012178485841666633
Position 1732: 0.00012141795699298165
Position 3692: 9.091011788724284e-05
Position 376: 7.811771453326025e-05
Position 1073: 7.413140211307373e-05
Position 1420: 6.838616281235272e-05
Position 556: 5.660074342390086e-05
Position 559: 4.681912311951441e-05
Position 2273: 3.9981792873618935e-05
Position 1049: 3.844809050788907e-05
Position 403: 3.258541767486995e-05
Position 897: 3.134917148604294e-05
Position 80: 2.7623415254761613e-05
Position 1614: 2.558734291393143e-05
Position 526: 2.2608292048748494e-05
Position 1089: 2.0485775622673924e-05
Position 450: 1.3960071453703375e-05
Position 935: 1.2971038011045171e-05
Position 1436: 8.79150517720393e-06
Position 2390: 7.553705088030145e-06
Position 371: 7.0839930577066685e-06
Position 534: 5.963507082969429e-06
Position 1445: 5.438658263674292e-06
Position 980: 4.917869429540305e-06
Position 2214: 4.395252062712389e-06
Position 672: 4.155057888154308e-06
Position 654: 1.6710181700441273e-06
Position 1258: 1.4855478298693334e-06
Position 1253: 1.4655598781148875e-06
Position 651: 1.4211927700660202e-06
Position 1023: 1.2247111707586467e-06
Position 660: 1.181452037923826e-06
Position 380: 9.850123269785157e-07
Position 986: 4.730356469688061e-07
Position 67: 3.422285034290286e-07
Position 2296: 2.860206576981586e-07
Position 942: 2.6394178367104425e-07
Position 128: 2.012943456545589e-07
Position 1030: 1.9491350692045737e-07
Position 445: 1.1648958532989389e-07
Position 447: 1.0281631808150229e-07
Position 830: 7.955983831969688e-08
Position 459: 3.284823170276342e-08
Position 605: 9.087018501795294e-09
Position 609: 7.140406116859483e-09
Position 620: 5.3277929699591344e-09
Position 134: 4.912510714716987e-09
Position 143: 3.905793700916519e-09
Position 599: 3.285699715797754e-09
Position 160: 1.3956329167776646e-09
Position 623: 1.0879376972144122e-09
Position 611: 9.543608795569265e-10
Position 563: 9.526001168554559e-10
Position 123: 8.460438209522753e-10
Position 827: 4.931378843417319e-10
Position 69: 3.450575489649611e-10
Position 188: 1.7530353750632785e-10
Position 283: 2.0548390201632908e-12
Position 157: 7.266304132775191e-13
Position 208: 2.6382242993198157e-13
Position 146: 9.019833478338569e-14
Position 212: 8.309228081687697e-14
Position 228: 1.4825578327969208e-14
Position 182: 1.0061504877843212e-14
Position 238: 2.073280475382134e-15
Position 192: 1.17192490174444e-16
Position 190: 6.524299501333349e-17
Position 202: 4.226090938102924e-17
Position 198: 3.050282512518308e-17
Position 200: 2.4688513579000208e-17
Position 196: 2.349048366841457e-17
Position 194: 2.0241427823670938e-17
Position 220: 9.94683260236925e-18
Position 218: 9.149437838962975e-18
Position 214: 3.0668641380660736e-18
Position 148: 1.0708176261939962e-18
Position 216: 2.4124691003947395e-19
Position 222: 2.430286473664264e-21
