Gene = Hip1
Position 368: 0.00010070862095581072
Position 4880: 9.574678397747361e-05
Position 768: 9.054582840224621e-05
Position 286: 8.48880232812079e-05
Position 1812: 7.580910166640884e-05
Position 1732: 6.99182899594172e-05
Position 822: 6.719498234308548e-05
Position 3284: 6.699706141952944e-05
Position 1688: 5.52688863608461e-05
Position 885: 5.504283546059009e-05
Position 4498: 5.477026225271571e-05
Position 3418: 5.1538416564107814e-05
Position 4704: 5.143302784012902e-05
Position 4465: 4.663123728580598e-05
Position 1825: 4.60184075284574e-05
Position 4600: 4.3852430070457335e-05
Position 1173: 4.244700494967785e-05
Position 3430: 4.1217333409743826e-05
Position 4824: 4.045122418807629e-05
Position 1850: 3.83638415760904e-05
Position 4183: 3.610241302118079e-05
Position 2136: 3.596845778505796e-05
Position 2099: 2.7244120883429736e-05
Position 4126: 2.6778508236255917e-05
Position 3364: 2.6197323739292413e-05
Position 3764: 2.5805417330010347e-05
Position 37: 2.015797702579716e-05
Position 1862: 1.9169554187998567e-05
Position 4250: 1.8947245853925648e-05
Position 1657: 1.6209338316574063e-05
Position 229: 1.4986198294994022e-05
Position 834: 1.3675394599606265e-05
Position 732: 1.2189517168032999e-05
Position 1564: 9.87112620634617e-06
Position 4732: 9.797384548581823e-06
Position 3675: 9.173079427928856e-06
Position 3601: 9.111693519384818e-06
Position 4172: 8.822951825972148e-06
Position 4297: 8.647157002910414e-06
Position 4594: 7.591645951591657e-06
Position 5054: 5.905827241255647e-06
Position 3588: 5.851222143674918e-06
Position 371: 5.511703516365399e-06
Position 69: 5.195939607214736e-06
Position 2537: 3.4762779237703347e-06
Position 3583: 3.066970870637575e-06
Position 1195: 2.5500629723536734e-06
Position 3759: 1.8605238384911056e-06
Position 3626: 1.6911550271582e-06
Position 4354: 1.6077140468265415e-06
Position 3783: 1.5989850345417453e-06
Position 1676: 1.160988428690914e-06
Position 3453: 1.0551254333963861e-06
Position 3528: 6.454315298953882e-07
Position 4271: 5.889860573626295e-07
Position 1389: 5.089764768109366e-07
Position 3596: 3.121132678992195e-07
Position 4051: 3.08801929444003e-07
Position 4081: 3.0148389822148533e-07
Position 4061: 1.4038511983046713e-07
Position 4427: 1.1198769903617375e-07
Position 4235: 1.0124009122864336e-07
Position 1367: 5.4256170521661414e-08
Position 1646: 1.6727053734574026e-08
Position 4079: 1.5041396080247653e-08
Position 4106: 2.6827117159562493e-09
Position 4242: 1.4707723845775918e-09
Position 3389: 7.972802215208677e-10
Position 4059: 7.671593726336749e-10
Position 4208: 5.721400168290198e-10
Position 2898: 1.9023487451587836e-10
Position 1561: 1.8511609914356123e-10
Position 3401: 3.7982816641623305e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9942907864883864
Position 3234: 0.9840088992647523
Position 4198: 0.9522428291670021
Position 989: 0.9423156749173204
Position 2257: 0.885942265175505
Position 2431: 0.7921623604653836
Position 1470: 0.5230190593499583
Position 3389: 0.44459898984454815
Position 2053: 0.08440352432208126
Position 463: 0.054017344591523006
Position 1845: 0.053627669987179716
Position 492: 0.0421839477376049
Position 4975: 0.04167123469605424
Position 3410: 0.02620934482544837
Position 4226: 0.02569050146283562
Position 4930: 0.024777610896114393
Position 2575: 0.0245482687545605
Position 1289: 0.020982453101009317
Position 1876: 0.015615907626255112
Position 879: 0.015517488280374053
Position 2436: 0.01261229795078438
Position 2263: 0.01114376891274355
Position 3136: 0.011136134656934162
Position 508: 0.01086172014267629
Position 535: 0.010554605198354848
Position 423: 0.009150827427945065
Position 1732: 0.00898449489956278
Position 2875: 0.00883714073193793
Position 1618: 0.008682891400814702
Position 4824: 0.008020520813326167
Position 822: 0.007942757451182272
Position 4453: 0.007520003024098334
Position 460: 0.006758271691558238
Position 4945: 0.006052432701717749
Position 2531: 0.005556036323185311
Position 1777: 0.005329925616971365
Position 1644: 0.0042355743788036046
Position 2500: 0.004029578805743614
Position 1455: 0.003973979825390676
Position 234: 0.003919109748571408
Position 2924: 0.003846095899711594
Position 3243: 0.0033117060934502993
Position 3571: 0.0032948756084033764
Position 2863: 0.0032757365392711694
Position 1552: 0.003204221644044451
Position 3040: 0.003084959652719716
Position 1704: 0.0030446315018346336
Position 1768: 0.002584470107388305
Position 1214: 0.0024205195109324633
Position 1825: 0.0021460175824023083
Position 2618: 0.002057328394033717
Position 2950: 0.0019606388009839747
Position 1859: 0.001938822892747179
Position 561: 0.0018534629227824767
Position 3426: 0.0016717844653901834
Position 3080: 0.001523514436792564
Position 4600: 0.001503968041802702
Position 3474: 0.001476757837751152
Position 3988: 0.0013262054958617078
Position 1507: 0.0013039625274481358
Position 3111: 0.0012919663154602329
Position 4271: 0.0012681528930292712
Position 790: 0.0012194189893326018
Position 4087: 0.001142225084969816
Position 3906: 0.0011403068506565658
Position 765: 0.0010117741371778882
Position 2674: 0.0009880698223940804
Position 1557: 0.0009877701919979202
Position 3453: 0.0009582266050193135
Position 866: 0.0009361824845000888
Position 4872: 0.0009063672648432071
Position 3401: 0.0008404751474608779
Position 4566: 0.000786066313286577
Position 847: 0.0007340397688503853
Position 3814: 0.0007301209076862258
Position 4480: 0.000717518498932569
Position 4463: 0.0006796651312144662
Position 388: 0.000638663563180196
Position 347: 0.0006038892480405713
Position 2462: 0.0005749249982732903
Position 4473: 0.0005588555500076249
Position 914: 0.0005556840397728108
Position 3435: 0.0005519788773348936
Position 2540: 0.0005416231885985853
Position 350: 0.0005406199497387451
Position 1118: 0.0005101247920110422
Position 656: 0.0004753778306283608
Position 584: 0.0004178682905230901
Position 2726: 0.0003943698112676066
Position 3267: 0.0003515497706046432
Position 3855: 0.00033890872974144236
Position 1172: 0.0003085168281672613
Position 2665: 0.00029943999714507737
Position 3973: 0.00029537646767820457
Position 2585: 0.0002657046237842773
Position 3909: 0.0002621839531942028
Position 3919: 0.00020792171867215335
Position 478: 0.0001959949423739637
Position 3351: 0.00019286330790732365
Position 4408: 0.00017749199699311144
Position 4235: 0.00017748645686498332
Position 3263: 0.0001729946549696967
Position 1297: 0.0001701796200686321
Position 1130: 0.00016901162397382852
Position 2449: 0.0001657926907224449
Position 4518: 0.00015958493615466079
Position 357: 0.0001432733882089936
Position 2334: 0.00013785872333805328
Position 721: 0.00013206797407187853
Position 3085: 0.00012383247429787283
Position 2980: 0.00012050857177249208
Position 4033: 0.00011415924682703805
Position 1076: 0.00011071326633094152
Position 3371: 0.00011021424608853082
Position 2784: 0.00010927449902368901
Position 1579: 9.375882059331467e-05
Position 3513: 9.365803180930513e-05
Position 2231: 8.859200823689745e-05
Position 3178: 8.576295650732839e-05
Position 1301: 8.161993791408374e-05
Position 1604: 8.136487343367272e-05
Position 1135: 6.41551065214121e-05
Position 4141: 5.957105641865845e-05
Position 4366: 5.4415735146289174e-05
Position 3664: 5.329429136290105e-05
Position 1740: 4.326906200981986e-05
Position 1898: 4.2251436041488316e-05
Position 1396: 4.101699441475618e-05
Position 3213: 4.087408498949383e-05
Position 3891: 3.931413173258486e-05
Position 2615: 3.804182064629772e-05
Position 2464: 3.2708527800420386e-05
Position 4208: 3.122688501398651e-05
Position 997: 2.9917529217319234e-05
Position 5120: 2.9748981492253056e-05
Position 1706: 2.9639769463644452e-05
Position 5052: 2.8265535386582213e-05
Position 3873: 2.480892923471027e-05
Position 283: 2.3651935701907816e-05
Position 955: 2.3617072192594724e-05
Position 467: 2.1786773789379425e-05
Position 238: 1.9893178096787945e-05
Position 830: 1.9303235391384937e-05
Position 1265: 1.768560310306372e-05
Position 307: 1.768159704248245e-05
Position 3203: 1.4083271211015215e-05
Position 3343: 1.4002547714693043e-05
Position 314: 1.2494949445145433e-05
Position 2089: 1.081764107431812e-05
Position 4434: 1.0049080123245788e-05
Position 1151: 9.630740983450988e-06
Position 4002: 9.010869509130878e-06
Position 701: 8.50294954884551e-06
Position 537: 8.358774767913879e-06
Position 4281: 7.058951128467698e-06
Position 3924: 6.823396752517342e-06
Position 4285: 6.336550113881667e-06
Position 4172: 5.546491279835698e-06
Position 5042: 5.250759299680716e-06
Position 5057: 4.774188850556732e-06
Position 704: 4.259936821777782e-06
Position 4051: 4.229204307068341e-06
Position 3948: 3.4432240151840678e-06
Position 1132: 3.1444686216772898e-06
Position 5069: 3.07157197157925e-06
Position 3828: 2.2919262446186567e-06
Position 1226: 2.101805979158393e-06
Position 714: 2.0609232487987695e-06
Position 1008: 1.4324157225519486e-06
Position 4503: 1.2884330394523168e-06
Position 1026: 1.1394798370043365e-06
Position 3706: 1.0614460993746187e-06
Position 286: 1.03792957056673e-06
Position 938: 9.633391942596934e-07
Position 4413: 7.010247998212103e-07
Position 592: 6.851456691389716e-07
Position 4659: 6.424015310796411e-07
Position 4427: 6.372223003659419e-07
Position 1425: 5.339669995611554e-07
Position 319: 2.581972722501064e-07
Position 256: 2.3182613553770293e-07
Position 247: 6.785097842874734e-08
Position 4618: 3.5692204391565106e-08
Position 4551: 2.7282973749800207e-08
Position 336: 1.598835503700491e-08
Position 324: 7.1250576736825005e-09
Position 4145: 3.1098126964339537e-09
Position 149: 2.5757699231646625e-09
Position 154: 8.02211231155515e-10
