Gene = vtd
Position 12943: 0.0015266596455279996
Position 4148: 0.0014724520703382252
Position 3722: 0.001333297576811321
Position 13349: 0.0012632657430717068
Position 12598: 0.001199778256490912
Position 13707: 0.0009561470838866734
Position 4294: 0.0009211122812338892
Position 36: 0.0007304642198230854
Position 647: 0.0006648341078802416
Position 7755: 0.000645145110534799
Position 7792: 0.0006441460957654761
Position 716: 0.0005970861847174834
Position 2214: 0.0005912756621576234
Position 4076: 0.0005564914999214333
Position 499: 0.0005055853891815355
Position 12510: 0.0005001634915308695
Position 4427: 0.0004825756960970088
Position 11428: 0.00045009020886332024
Position 302: 0.0004269042846637929
Position 4633: 0.00039690830830266683
Position 12910: 0.0003782319043648924
Position 4099: 0.0003756787503787504
Position 2641: 0.0003701753540123294
Position 11563: 0.00035521735843680054
Position 4601: 0.00035231931812275527
Position 180: 0.0003466503173834239
Position 10638: 0.0003313401087013386
Position 2491: 0.000324839794371113
Position 11761: 0.00029700276347704915
Position 2060: 0.0002894168057084339
Position 10559: 0.00028850744060034844
Position 2949: 0.0002765211736423068
Position 475: 0.00026937973196724055
Position 2368: 0.00024174812364864408
Position 2795: 0.00023777149657993804
Position 6934: 0.00023282368685186881
Position 4084: 0.0002219435877130969
Position 13308: 0.00020753084762798515
Position 11473: 0.00018322516077755782
Position 11175: 0.00017918518510919474
Position 1238: 0.00016512700003240737
Position 5088: 0.0001638712354876959
Position 11923: 0.00015023347699520258
Position 3698: 0.00014476958490170663
Position 10932: 0.00013972209927122115
Position 3691: 0.00013526840864668357
Position 4298: 0.0001280049577448902
Position 4431: 0.00011989228518558078
Position 1449: 0.00011345436788898272
Position 16306: 0.00010730723153385458
Position 3782: 0.0001033102750110367
Position 271: 9.333501808626977e-05
Position 6332: 8.799428133288419e-05
Position 8252: 8.347133299008322e-05
Position 614: 8.046909184319069e-05
Position 4370: 7.578492113367895e-05
Position 3083: 7.452802684237044e-05
Position 11421: 7.087208026027736e-05
Position 3400: 6.387116039993731e-05
Position 10778: 5.736553729802454e-05
Position 4404: 5.224497450080209e-05
Position 4687: 5.1275144627019046e-05
Position 10806: 4.820550287893383e-05
Position 4269: 4.6856877460376365e-05
Position 3788: 4.5482385006424835e-05
Position 11246: 4.4650742668309115e-05
Position 3095: 4.325914930246714e-05
Position 5096: 4.2883126542337273e-05
Position 140: 4.228555010375362e-05
Position 4264: 4.220380837422668e-05
Position 768: 4.079628738484138e-05
Position 830: 4.077576263725854e-05
Position 10302: 3.733181683079979e-05
Position 3021: 3.631742758557902e-05
Position 11498: 3.295081403217885e-05
Position 3230: 3.259729242586474e-05
Position 4119: 3.1857548885671794e-05
Position 4061: 3.119497434933305e-05
Position 5078: 2.990135229663247e-05
Position 2275: 2.8948817466388575e-05
Position 2306: 2.8568501031590787e-05
Position 1114: 2.8127246914445965e-05
Position 16333: 2.7553206998550068e-05
Position 2579: 2.7031576648742776e-05
Position 10763: 2.564320760119801e-05
Position 2548: 2.555745354555143e-05
Position 1349: 2.5132983230868e-05
Position 4081: 2.398440906514775e-05
Position 29: 2.2896383139344997e-05
Position 2121: 2.2265753516054323e-05
Position 14017: 2.208276941214387e-05
Position 2980: 2.1868815170395433e-05
Position 11643: 2.1302412994924562e-05
Position 10191: 2.02346035732847e-05
Position 11738: 2.0199361810547923e-05
Position 10363: 2.0109810600503726e-05
Position 1175: 1.9827353918573744e-05
Position 4492: 1.979732719852589e-05
Position 1595: 1.9417805845735008e-05
Position 4398: 1.7680230606298543e-05
Position 4023: 1.5808446242750148e-05
Position 10519: 1.5260009889419707e-05
Position 2152: 1.4503186782114377e-05
Position 4900: 1.3623855424996649e-05
Position 841: 1.3560739630295233e-05
Position 1388: 1.2208252895304664e-05
Position 885: 1.1584987505404833e-05
Position 10215: 1.0405004169155817e-05
Position 4965: 1.0201676094011106e-05
Position 2429: 9.149005662656453e-06
Position 954: 8.525604417590763e-06
Position 5580: 8.229201789515068e-06
Position 1688: 7.816962723928929e-06
Position 1067: 7.5562786992788e-06
Position 5673: 7.341185774351379e-06
Position 854: 7.06108490921107e-06
Position 938: 6.822675091318625e-06
Position 2702: 6.714673005840138e-06
Position 3257: 6.616992796864481e-06
Position 2856: 6.504820939227895e-06
Position 4422: 6.496766988450468e-06
Position 4138: 6.2744055555229805e-06
Position 4273: 5.926508793308545e-06
Position 2887: 5.4012839969385e-06
Position 3893: 5.2195795417977155e-06
Position 1016: 5.005000974208174e-06
Position 10707: 4.851241960478841e-06
Position 11526: 4.7239739055078205e-06
Position 3832: 4.560731944844804e-06
Position 1842: 4.510047332743205e-06
Position 391: 4.283487739861055e-06
Position 242: 4.050252938521294e-06
Position 1318: 4.036346647442129e-06
Position 4091: 4.029733904651539e-06
Position 207: 3.7432688973516008e-06
Position 1191: 3.6781389575221524e-06
Position 442: 3.670638470267728e-06
Position 1378: 3.5547435877831915e-06
Position 573: 3.2324257806206796e-06
Position 11084: 3.0784075065901384e-06
Position 5982: 2.7655912662754802e-06
Position 5008: 2.5278591435839175e-06
Position 558: 2.45510379618916e-06
Position 273: 2.403611239745019e-06
Position 14061: 2.177047264182165e-06
Position 10969: 2.1342899893015705e-06
Position 276: 1.8033047113538952e-06
Position 80: 1.73333131725808e-06
Position 10225: 1.6939921560576663e-06
Position 3858: 1.509037609646484e-06
Position 5023: 1.504311906400317e-06
Position 11091: 1.438795718610716e-06
Position 11102: 1.410076858160193e-06
Position 4872: 1.0267461961707599e-06
Position 333: 1.013206358925555e-06
Position 251: 8.877043697124354e-07
Position 10446: 6.723001448375936e-07
Position 89: 5.880628994308838e-07
Position 10426: 2.8419220879385825e-07
Position 10127: 1.9563834827220316e-07
Position 4039: 1.80337861068657e-07
Position 13100: 5.350467284145341e-08
Position 403: 4.62447234442104e-08
Position 13361: 4.524694096686569e-08
Position 10557: 2.3940357159536187e-08
Position 10562: 1.3898384402494222e-08
Position 10448: 1.2728764159757918e-08
Position 3910: 7.930341994935552e-09
Position 10498: 6.881356523978732e-09
Position 2244: 5.265091823118202e-09
Position 4902: 5.139025139339543e-09
Position 4331: 4.886045821784772e-09
Position 2090: 3.2905315768585924e-09
Position 1480: 1.8826001295942986e-09
Position 1043: 1.2738943481134403e-09
Position 618: 9.283060308214752e-10
Position 1308: 3.460904296719646e-10
Position 852: 9.445875829162458e-11
Position 11157: 2.1203195768475447e-11
Position 1154: 2.098323923788977e-12
Position 1471: 1.7272059573780853e-12
Position 1206: 1.26072664105275e-12
Position 1211: 1.1635332100125322e-12
Position 1070: 8.880917510371048e-13
Position 1408: 6.370522197417541e-13
Position 1000: 8.606861351708426e-17
Position 992: 1.7093453379675422e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 10419: 0.9981622649531843
Position 3593: 0.9814762802120676
Position 10102: 0.9813194269784435
Position 9869: 0.9721393259648277
Position 19484: 0.9516838968183489
Position 420: 0.9489527075191589
Position 19727: 0.5998138980364962
Position 20613: 0.47402427991563867
Position 20442: 0.2578661847730068
Position 7635: 0.21012542086343616
Position 21284: 0.17303436262468425
Position 15712: 0.13651847370024583
Position 12794: 0.13512289364885305
Position 20062: 0.13089182359283372
Position 20004: 0.12821250313358168
Position 4805: 0.10445113443468097
Position 11244: 0.09159309556358278
Position 13014: 0.08521329921984636
Position 4227: 0.08375497905248883
Position 20043: 0.08365624710978037
Position 12037: 0.06290042499113882
Position 4731: 0.057646462176700566
Position 12013: 0.05724059042600806
Position 11841: 0.041013593753989136
Position 4328: 0.03955747426461446
Position 436: 0.026001910872262748
Position 12481: 0.025292566992462222
Position 8335: 0.021449011137136393
Position 12657: 0.020141134642205974
Position 19697: 0.017516472765768714
Position 4513: 0.017482261821816003
Position 11647: 0.014875873710475362
Position 8269: 0.01350970059116828
Position 4632: 0.01294266705597186
Position 3910: 0.012413500478588734
Position 13380: 0.012238741877257186
Position 4496: 0.009860951628240357
Position 4708: 0.009780477132075773
Position 10876: 0.00818214872506084
Position 9917: 0.007721948873682453
Position 12509: 0.007185529774033914
Position 12110: 0.00703842741515661
Position 13446: 0.006447665047989978
Position 10707: 0.006350580985110384
Position 9875: 0.0062462815438550316
Position 3825: 0.0060839237950842465
Position 5144: 0.006060086262649896
Position 19980: 0.005999595168150465
Position 19441: 0.005917869718750717
Position 11132: 0.005787090295743518
Position 10697: 0.005692796327651749
Position 8080: 0.005406530011977044
Position 19680: 0.005356543461341712
Position 9959: 0.00519437773369727
Position 782: 0.005108726704828831
Position 8284: 0.0050541735953949785
Position 3855: 0.004685467781358943
Position 4378: 0.00466990284053709
Position 292: 0.0046486572259474826
Position 11492: 0.004286940333812935
Position 6847: 0.004199299535530394
Position 9843: 0.004023258194359195
Position 11917: 0.0038078063498992905
Position 7963: 0.0036064527144687997
Position 20071: 0.003494391688854118
Position 573: 0.0034317870057650316
Position 10996: 0.0031821681089353572
Position 4212: 0.003147868300665466
Position 6389: 0.0029382154030873253
Position 520: 0.0029361772372137464
Position 3791: 0.0028287752396849216
Position 7747: 0.0027977825117431712
Position 10204: 0.002735504849496313
Position 8109: 0.0026745388488700257
Position 11431: 0.002557454997013922
Position 8338: 0.002212114228924392
Position 634: 0.0021824798272214556
Position 10637: 0.001979129516406045
Position 9664: 0.0018216566259536492
Position 5493: 0.0016577393049617133
Position 4672: 0.0015419888555397133
Position 6679: 0.0015205293864493956
Position 6961: 0.0012876892673355175
Position 5553: 0.001248923936673922
Position 4750: 0.0011815578685104436
Position 1000: 0.0011236204319855093
Position 5054: 0.0010950095565851806
Position 13359: 0.0010888364383240864
Position 8061: 0.00107182057452496
Position 457: 0.0010542510066637357
Position 5726: 0.0010298701534558346
Position 4435: 0.0009718607362529039
Position 11286: 0.0009558753744798188
Position 4668: 0.0008185907562729057
Position 8788: 0.0007670823501380665
Position 10127: 0.0007605372535913457
Position 3194: 0.0007552600320867789
Position 3255: 0.0007364710067891835
Position 4893: 0.000728723415196334
Position 558: 0.0007283045892459147
Position 4457: 0.0007017041729668265
Position 10949: 0.0007011213150704528
Position 496: 0.0006804417705310067
Position 499: 0.0006313886441719112
Position 6656: 0.0006109181857428209
Position 1558: 0.0005896755857754128
Position 11323: 0.0005786593625667874
Position 7049: 0.0005450741494982611
Position 8263: 0.0005449888617345556
Position 7570: 0.0005354264623218935
Position 2885: 0.0005318765409613246
Position 10751: 0.0005215427780081255
Position 655: 0.0005186952352049838
Position 3879: 0.0005078576380027668
Position 975: 0.0004953681926636494
Position 7586: 0.00045600457238544154
Position 9370: 0.000443671709862993
Position 11473: 0.0004245916908314245
Position 8411: 0.0004207046114941959
Position 12015: 0.00041398821592601145
Position 6750: 0.0004043415784843462
Position 7876: 0.0003805655004943606
Position 1334: 0.0003697653005758584
Position 6996: 0.00035609700395447096
Position 2731: 0.00035225115877379054
Position 7614: 0.00034878993282205534
Position 16412: 0.0003457297689418361
Position 1359: 0.0003395915641135709
Position 6535: 0.00032716934876881134
Position 3888: 0.00032048264399054164
Position 3093: 0.0003099609757637388
Position 2027: 0.0003034825177296804
Position 3893: 0.0002855498248971546
Position 16346: 0.0002814930976298643
Position 6414: 0.000280237553634487
Position 18001: 0.0002788159426117196
Position 6826: 0.0002768975051502071
Position 80: 0.0002538620678766285
Position 7368: 0.0002515111107140376
Position 13484: 0.0002448991048999179
Position 4127: 0.0002375245569743527
Position 454: 0.00023106801878566862
Position 4654: 0.00021232150639758705
Position 768: 0.00020992515610048643
Position 6945: 0.000209523974718082
Position 5627: 0.00019794588779406818
Position 667: 0.00019705392052390467
Position 3164: 0.00019103297839073182
Position 6033: 0.00018896285757568674
Position 2304: 0.00017863657153233492
Position 11274: 0.00016119971196421447
Position 3541: 0.00015441406494684265
Position 4954: 0.00015376424129622072
Position 3082: 0.0001527807117343363
Position 2577: 0.00013811402446804437
Position 3475: 0.00013520210434589579
Position 10964: 0.0001351190578440712
Position 11501: 0.00013117341582452087
Position 578: 0.00013024990708283715
Position 13918: 0.00011761112238781204
Position 4447: 0.00011182783654596219
Position 1098: 0.00011057074227915147
Position 2150: 0.00010930964803953922
Position 3018: 0.00010543894610740335
Position 10952: 0.00010353759604706825
Position 16361: 9.647954792690031e-05
Position 11157: 9.635540977620919e-05
Position 3230: 9.31273123872929e-05
Position 10911: 8.684198741171873e-05
Position 10515: 8.274198885772823e-05
Position 11364: 7.17144511340142e-05
Position 270: 6.809517134001432e-05
Position 3756: 6.583163641513167e-05
Position 10842: 6.526662976801327e-05
Position 2854: 6.331205135179882e-05
Position 10715: 5.9254255561708276e-05
Position 3788: 5.783396015397752e-05
Position 4036: 5.781909976240383e-05
Position 13898: 5.779377015033631e-05
Position 6618: 5.605918401365606e-05
Position 6264: 4.998478794442578e-05
Position 580: 4.919475943223614e-05
Position 10557: 4.410954226385054e-05
Position 4398: 4.291044612334596e-05
Position 2427: 4.233661333280287e-05
Position 14074: 3.809552378820256e-05
Position 12764: 3.772162000519527e-05
Position 3438: 3.750823435580197e-05
Position 11260: 3.619827406795721e-05
Position 2273: 3.5914942190074185e-05
Position 12220: 3.4467145381966794e-05
Position 1191: 3.443750664064982e-05
Position 12217: 3.434626855761913e-05
Position 1059: 3.211823437115608e-05
Position 2762: 3.197675955096448e-05
Position 604: 3.1043505012524096e-05
Position 2916: 3.082555204863609e-05
Position 2059: 3.067032361429277e-05
Position 116: 3.04735252214988e-05
Position 17475: 2.858485825435564e-05
Position 10436: 2.8467795083807607e-05
Position 207: 2.7755974204250424e-05
Position 2335: 2.6939298556649405e-05
Position 231: 2.6932845522206915e-05
Position 4521: 2.5920510939908034e-05
Position 10342: 2.5034976316701e-05
Position 2458: 2.4495858106961165e-05
Position 16415: 2.4100618295686957e-05
Position 2119: 2.37310474253501e-05
Position 2700: 2.3208637812473838e-05
Position 10487: 2.2771955052556136e-05
Position 614: 2.2223925868281674e-05
Position 2948: 1.9652178278301214e-05
Position 4616: 1.9380674633672735e-05
Position 2794: 1.9003595982435282e-05
Position 464: 1.8062348604482792e-05
Position 4260: 1.776825689156005e-05
Position 4899: 1.5527204923056025e-05
Position 2367: 1.55263471177402e-05
Position 3800: 1.4498689327330567e-05
Position 240: 1.2773920001233634e-05
Position 2181: 1.1874876196685638e-05
Position 2389: 1.1604748122157307e-05
Position 11770: 1.1143389451272985e-05
Position 4591: 1.0721822035925071e-05
Position 11047: 1.0450456876592184e-05
Position 120: 9.595866768192197e-06
Position 10546: 8.720621667604293e-06
Position 4419: 8.51828551637387e-06
Position 2640: 8.401132507056512e-06
Position 1211: 7.244920080169835e-06
Position 2970: 7.010685205152853e-06
Position 10601: 6.45010257295602e-06
Position 11112: 5.812353456425739e-06
Position 247: 5.807264662205975e-06
Position 1145: 5.549313175159552e-06
Position 664: 4.971267409587519e-06
Position 297: 4.753523466657417e-06
Position 2050: 4.702536219269282e-06
Position 13790: 4.403114590701314e-06
Position 1020: 4.207028123404768e-06
Position 11923: 3.7565049443825244e-06
Position 147: 3.4664264322458277e-06
Position 2081: 3.4405513511182187e-06
Position 129: 3.2667515292081232e-06
Position 2213: 3.1325812459202326e-06
Position 2608: 2.8161689755080152e-06
Position 14127: 2.6604556660948983e-06
Position 2490: 2.5143527346823446e-06
Position 1238: 2.5053413369150255e-06
Position 98: 2.407354015793892e-06
Position 10651: 2.0134140372706843e-06
Position 4091: 1.5982870416588912e-06
Position 1046: 1.508566164307684e-06
Position 469: 1.4645955539469826e-06
Position 2358: 1.4051454712440132e-06
Position 10519: 1.3869557369862682e-06
Position 9305: 1.3485817972736611e-06
Position 10724: 1.269740122435943e-06
Position 1012: 1.2042109407299058e-06
Position 13751: 1.1740950669272067e-06
Position 10774: 1.1223736623320367e-06
Position 312: 1.1088940201078205e-06
Position 3315: 1.084194461869219e-06
Position 13641: 1.0564851866988261e-06
Position 10793: 1.02950304341364e-06
Position 1471: 9.17640096625683e-07
Position 2662: 8.531874743936608e-07
Position 3166: 8.151009383480064e-07
Position 133: 6.110458838822255e-07
Position 173: 5.846663048312127e-07
Position 1024: 5.670941164367825e-07
Position 2816: 5.567502560092399e-07
Position 2785: 5.52393029596957e-07
Position 3832: 5.519079820638538e-07
Position 5506: 5.245988226160717e-07
Position 1038: 5.224752903467933e-07
Position 3213: 5.171776856160502e-07
Position 10603: 4.998201261703713e-07
Position 1108: 4.978147615267738e-07
Position 10787: 4.496650949489689e-07
Position 2512: 3.766849936270437e-07
Position 2631: 2.9179145814475077e-07
Position 3200: 2.837516692390854e-07
Position 2939: 2.8070520568426996e-07
Position 4642: 2.752024693445717e-07
Position 2481: 2.747742427026115e-07
Position 327: 2.736023807634002e-07
Position 1397: 2.459072772470734e-07
Position 302: 2.3448294183145688e-07
Position 2235: 1.629755532492642e-07
Position 2669: 1.5332250291380212e-07
Position 2519: 1.3766560430378472e-07
Position 213: 1.3271129891367972e-07
Position 2823: 1.2942518393072254e-07
Position 2396: 1.2910085710632468e-07
Position 2204: 1.2886952728876652e-07
Position 4978: 1.1293666988430374e-07
Position 3020: 9.132110605726519e-08
Position 2088: 8.198661397546226e-08
Position 10379: 6.350360924570733e-08
Position 338: 4.793452647823683e-08
Position 1378: 3.99105155393848e-08
Position 2538: 8.036875522877502e-09
Position 2546: 7.959561695801098e-09
Position 13582: 6.586822259936974e-09
Position 552: 5.821427481393938e-09
Position 2242: 5.265959401525058e-09
Position 1369: 3.9309482372927354e-09
Position 344: 3.061939206708318e-09
Position 466: 1.3102975764331932e-09
Position 599: 1.0191583508316011e-10
Position 601: 7.814102485001317e-12
Position 1105: 4.7052882904394245e-12
Position 716: 7.274377058035004e-14
